Hash;Original;Tradução
"05ebe6b";"Wow! Hi Mayor!";"Uau! Olá, Prefeito!"
"158e912";"Hi there, Salad Dodger.";"Olá, Esquivador de Salada."
"158e913";"Hi there, Salad Dodger.";"Olá, Esquivador de Salada."
"158e914";"Hi there, Salad Dodger.";"Olá, Esquivador de Salada."
"158e915";"Hi there, Salad Dodger.";"Olá, Salad Dodger."
"158e916";"Hi there, Salad Dodger.";"Olá, Salad Dodger."
"158e917";"Hi there, Salad Dodger.";"Olá, Salad Dodger."
"158f140";"Hi there, Salad Dodger.";"Olá, Salad Dodger."
"361fe22";"Hi there, Desperado.";"Olá, Desperado."
"3f78029";"Hello, Chosen One.";"Olá, Escolhido."
"3f7802a";"Hello, Chosen One.";"Olá, Escolhido."
"3f7802b";"Hello, Chosen One.";"Olá, Escolhido."
"3f7802c";"Hello, Chosen One.";"Olá, Escolhido(a)."
"3f7802e";"Hello, Chosen One.";"Olá, Escolhido(a)."
"3f7802f";"Hello, Chosen One.";"Olá, Escolhido(a)."
"3f7960f";"Hello, Chosen One.";"Olá, Escolhido(a)."
"6c25942";"Wow! Hi Queen!";"Uau! Olá, Rainha!"
"c58fa42";"Hi there, Salad Dodger.";"Olá, Esquivador de Saladas."
"c58fa43";"Hi there, Salad Dodger.";"Olá, Esquivador de Saladas."
"c58fa44";"Hi there, Salad Dodger.";"Olá, Esquivador de Saladas."
"c58fa45";"Hi there, Salad Dodger.";"Olá, Esquivador de Saladas."
"c58fa46";"Hi there, Salad Dodger.";"Olá, Esquivador de Saladas."
"c58fa47";"Hi there, Salad Dodger.";"Olá, Salad Dodger."
"c595603";"Hello, Salad Dodger.";"Olá, Salad Dodger."
"10905bc3";"Hiya King!";"Olá, Rei!"
"14677578";"Hello, Shadowfiend.";"Olá, Demônio das Sombras."
"1793b52e";"Wow! Hi King!";"Uau! Olá, Rei!"
"1935aaa9";"Hello, Joker.";"Olá, Coringa."
"1d676d2a";"Hello, Shadowfiend.";"Olá, Shadowfiend."
"20398c84";"Hello, Joker.";"Olá, Coringa."
"2458bcd1";"Hello there, Mayor.";"Olá, Prefeito."
"2458bcd3";"Hi Mayor!";"Oi, Prefeito!"
"2458bcd4";"Hey, it's The Mayor! How's it going?";"Ei, sou eu, o Prefeito! Como vai?"
"2458bcd5";"Oh, greetings, Mayor.";"Ah, saudações, Prefeito."
"2458bcd6";"Hello there, Mayor.";"Olá, Prefeito."
"2458bcd7";"Mayor. What's up?";"Prefeito. Tudo bem?"
"245f6025";"Hullo, Mayor!";"Olá, Prefeito!"
"2b58c7d1";"Greetings to you, Mayor.";"Saudações, Prefeito."
"2b58c7d2";"Ahh, Mayor, well met.";"Ah, Prefeito, prazer em conhecê-lo."
"2b58c7d3";"Mayor, how you doin'?";"Prefeito, como vai?"
"2b58c7d4";"Well, if it ain't The Mayor.";"Ora, se não é o Prefeito."
"2b58c7d5";"Oh hello, Mayor.";"Olá, Prefeito."
"2b58c7d6";"Mayor, hi!";"Prefeito, olá!"
"2b591a05";"Hi there, Mayor.";"Olá, Prefeito."
"2c8170ab";"Hiya Butcher!";"Olá, açougueiro!"
"2e884fc0";"Hiya Lionheart!";"Olá, Coração de Leão!"
"300fd93a";"Hi there, Gunslinger.";"Olá, Pistoleiro."
"300fd93b";"Oh hello, Gunslinger.";"Ah, olá, Pistoleiro."
"300fd93c";"Gunslinger, hi!";"Pistoleiro, olá!"
"300fd93d";"Gunslinger, how you doin'?";"Pistoleiro, como vai?"
"300fd93e";"Well, if it ain't Gunslinger.";"Ora, ora, se não é o Pistoleiro."
"300fd93f";"Greetings to you, Gunslinger.";"Saudações, Pistoleiro."
"3010874a";"Ahh, Gunslinger, well met.";"Ah, Pistoleiro, prazer em conhecê-lo."
"339c5769";"Hi there, Bounty Hunter.";"Olá, Caçador de Recompensas."
"339c576a";"Hi there, Bounty Hunter.";"Olá, Caçador de Recompensas."
"339c576b";"Hi there, Bounty Hunter.";"Olá, Caçador de Recompensas."
"339c576c";"Hi there, Bounty Hunter.";"Olá, Caçador de Recompensas."
"339c576f";"Hi there, Bounty Hunter.";"Olá, Caçador de Recompensas."
"339c9d6c";"Hi there, Bounty Hunter.";"Olá, Caçador de Recompensas."
"33f68c7d";"Hello, Chosen One.";"Olá, Escolhido(a)."
"34360b4a";"Hi there, Dog Lover.";"Olá, amante de cães."
"34360b4b";"Hi there, Dog Lover.";"Olá, amante de cães."
"34360b4c";"Hi there, Dog Lover.";"Olá, amante de cães."
"34360b4d";"Hi there, Dog Lover.";"Olá, amante de cães."
"34360b4e";"Hi there, Dog Lover.";"Olá, amante de cães!"
"34360b4f";"Hi there, Dog Lover.";"Olá, amante de cães!"
"3439b433";"Hello, Dog Lover.";"Olá, amante de cães!"
"350fe0da";"Hey, it's Gunslinger! How's it going?";"Ei, é o Pistoleiro! Como vai?"
"350fe0db";"Hello there, Gunslinger.";"Olá, Pistoleiro."
"350fe0dc";"Hi Gunslinger!";"Oi, Pistoleiro!"
"350fe0dd";"Gunslinger. What's up?";"Pistoleiro. E aí?"
"350fe0de";"Hullo, Gunslinger!";"Olá, Pistoleiro!"
"350fe0df";"Oh, greetings, Gunslinger.";"Ah, saudações, Pistoleiro."
"351491fb";"Hello there, Gunslinger.";"Olá, Pistoleiro."
