Hash;Original;Tradução
"8f7bbe9";"Oh, how did you know? My favourite! And so romantic!";"Ah, como você sabia? Meu favorito! E tão romântico!"
"8f7bbeb";"I can't believe how romantic this is.";"Não acredito no quão romântico isso é."
"8f7bbec";"Oh, this is such a romantic gift. I love it! How did you know?";"Ah, este é um presente tão romântico. Eu adorei! Como você sabia?"
"8f7bbed";"This is the very epitome of romance.";"Isso é a própria personificação do romance."
"8f7bbee";"You really do listen to me, don't you? This is extraordinarily romantic.";"Você realmente me ouve, não é? Isso é extraordinariamente romântico."
"8f7bbef";"It's so romantic I might fall over.";"É tão romântico que eu poderia cair."
"8f7e1eb";"You couldn't have gotten me anything more romanticker.";"Você não poderia ter me dado nada mais romântico."
"d079cb1";"Did you get this at a second-hand shop? It's good enough, I guess.";"Você comprou isso em um brechó? É bom o suficiente, eu acho."
"d079cb3";"I'm afraid it'll fall apart in my hands.";"Tenho medo que se desfaça nas minhas mãos."
"d079cb4";"Not really the best quality, is it?";"Não é exatamente da melhor qualidade, né?"
"d079cb5";"I have never laid eyes on anything so...so appallingly produced.";"Nunca vi nada tão... tão terrivelmente mal produzido."
"d079cb6";"This is of the very lowest quality.";"Isto é da mais baixa qualidade."
"d079cb7";"You steal this from the rubbish tip?";"Você roubou isso do lixo?"
"d07c6c4";"This is about as good a quality as the stuff I buy.";"Isto tem a mesma qualidade que as coisas que eu compro."
"1407a7b1";"This is only fit for beggars.";"Isto só serve para mendigos."
"1407a7b2";"What a dreadful item.";"Que objeto horrível."
"1407a7b3";"Not what the rich folk use, is it?";"Não é o que os ricos usam, não é?"
"1407a7b4";"Looks good enough to me.";"Parece bom o suficiente para mim."
"1407a7b5";"Not trying to sound ungrateful, but it's pretty low quality.";"Sem querer parecer ingrato, mas a qualidade é bem baixa."
"1407a7b6";"Well, not exactly great quality, but it's the thought that counts. So they say.";"Bem, não é exatamente de ótima qualidade, mas o que importa é a intenção. Como dizem."
"1408ffb3";"Not very good, is it?";"Não é muito bom, né?"
"278786da";"Oh wow! Of course I'll marry you!";"Nossa! Claro que eu me caso com você!"
"278786db";"Oh, you mean it? I can't believe I'm going to get married!";"Ah, você está falando sério? Não acredito que vou me casar!"
"278786dc";"Yes! Let's do it!";"Sim! Vamos lá!"
"278786dd";"Why the heck not?";"Por que não?"
"278786de";"What? I'm shocked! I mean, yes!";"O quê? Estou chocado! Quer dizer, sim!"
"278786df";"Oh, of course! I will be eternally yours.";"Ah, claro! Serei eternamente seu."
"278887a9";"I'm overwhelmed. Of course I will!";"Estou emocionado. É claro que sim!"
"2c878efa";"Oh my, yes! Let's get married!";"Oh, sim! Vamos nos casar!"
"2c878efb";"Oh, oh, I think I'm going to cry. Yes, I accept!";"Oh, oh, acho que vou chorar. Sim, eu aceito!"
"2c878efc";"Yes, yes, of course I'll marry you!";"Sim, sim, claro que me caso com você!"
"2c878efd";"You kiddin? I'm yours!";"Tá brincando? Sou sua!"
"2c878efe";"Oh! I'll marry you in a second!";"Oh! Eu me caso com você num instante!"
"2c878eff";"I don't believe it! Yes, a thousand times yes.";"Não acredito! Sim, mil vezes sim."
"2c8db61f";"Oh, at long last! A marriage proposal! Yes!";"Oh, finalmente! Um pedido de casamento! Sim!"
"2d060749";"Marry you?! Sure!";"Casar com você?! Claro!"
"2d06074a";"Well, I'm not the marrying kind. But for you, yes!";"Bem, eu não sou do tipo que casa. Mas por você, sim!"
"2d06074b";"Oh! This is so unexpected! Of course I will marry you!";"Oh! Isso é tão inesperado! Claro que eu me casarei com você!"
"2d06074d";"Yes! My heart belongs to only you!";"Sim! Meu coração pertence somente a você!"
"2d06074e";"Wow, yes!";"Uau, sim!"
"2d06074f";"I can't believe it! My answer's yes!";"Não acredito! Minha resposta é sim!"
"2d070a29";"You really want to get married! Brilliant!";"Você realmente quer se casar! Brilhante!"
"305339c3";"This is of such inferior quality that I can hardly look at it.";"A qualidade é tão inferior que mal consigo olhar para isso."
"3053db6b";"I am far too rich and important for such tawdriness.";"Sou rico e importante demais para tamanha vulgaridade."
"355341e3";"I would not be seen dead with such a poor item.";"Eu jamais seria visto morto com um item tão ruim."
"355a5365";"What inglorious dreck.";"Que porcaria inglória."
"380618f9";"Yes, let's get hitched!";"Sim, vamos nos casar!"
"380618fa";"You're on!";"Fechado!"
"380618fb";"Of course I accept!";"Claro que aceito!"
"380618fc";"How long I've dreamt of this day! Yes! Yes!";"Quanto tempo sonhei com este dia! Sim! Sim!"
"380618fe";"Yes! Yes!";"Sim! Sim!"
"380618ff";"Oh yes, I'll be your wife!";"Ah, sim, serei sua esposa!"
"38098469";"Of course I'll marry you!";"Claro que me casarei com você!"
"3e99548d";"Clothes? What a lovely thought. Thanks.";"Roupas? Que ideia adorável. Obrigado."
"3e9c1d17";"Ohh, I never say no to clothes.";"Ohh, eu nunca digo não para roupas."
"43995cad";"Oh, thank you. And it looks like it's my size too.";"Ah, obrigado. E parece que também é do meu tamanho."
"439ab5b5";"Hey, does look like they'll fit me just great. Cheers.";"Ei, parece que vão me servir perfeitamente. Valeu."
"68592e41";"I've not heard of you that much, but thanks anyway.";"Nunca ouvi falar muito de você, mas obrigado mesmo assim."
"68592e44";"Hey, that's real nice of ya. Even if yer only a middlin' celebrity.";"Ei, isso é muito gentil da sua parte. Mesmo que você seja apenas uma celebridade mediana."
"68592e46";"I usually only collect autographs from real celebrities, but you've got potential.";"Normalmente só coleciono autógrafos de celebridades de verdade, mas você tem potencial."
"68592e47";"Thanks. I'm sure you'll get even more famous.";"Obrigado. Tenho certeza de que você ficará ainda mais famoso(a)."
"685b7ed0";"Oh, thanks! I have a nephew who will just love this.";"Ah, obrigado! Tenho um sobrinho que vai adorar isso."
"6b4d27d9";"Wow, this is more romantic than burping "I love you".";"Nossa, isso é mais romântico do que arrotar "Eu te amo"."
"6b4d27da";"I've heard of people being super-romantic, but never thought it'd happen to me.";"Já ouvi falar de pessoas super românticas, mas nunca pensei que aconteceria comigo."
"6b4d27db";"It's as if you had reached for the stars and handed them to me. Without the entailing incineration.";"É como se você tivesse alcançado as estrelas e as entregado para mim. Sem a necessidade de incineração."
