Hash;Original;Tradução
"13f250f";"Do you have to do that?";"Você precisa fazer isso?"
"17b3f30d";"I love that! And I love it here too.";"Eu adoro isso! E adoro aqui também."
"1eb3a450";"Cool stuff! And cool place too!";"Coisas legais! E lugar legal também!"
"2051d1d9";"Oh!";"Oh!"
"2051d1da";"Ugh!";"Ugh!"
"2051d1db";"Hobbe!";"Hobbe!"
"2051d1dc";"Animal!";"Animal!"
"2051d1dd";"Animal!";"Animal!"
"2051d1de";"Hey you!";"Ei, você!"
"2055dffc";"Grrrr!";"Grrrr!"
"23f83c8b";"Nice!";"Legal!"
"27319d75";"Wow! Even better when it's done by a celebrity!";"Uau! Melhor ainda quando é feito por uma celebridade!"
"273204b0";"Ohhh! I can see why you're so famous!";"Ohhh! Agora entendo por que você é tão famoso!"
"2951e02d";"Ugh!";"Argh!"
"2951e02e";"Oh!";"Oh!"
"2ef6d5f8";"I love it!";"Eu adoro!"
"31968b49";"I'm feeling pretty mad, but that helps.";"Estou me sentindo bem irritado, mas isso ajuda."
"31968b4a";"I'm not quite that furious any more.";"Não estou mais tão furioso."
"31968b4b";"I'm still quite irate, but not as much as I was before.";"Ainda estou bastante irritado, mas não tanto quanto antes."
"31968b4d";"You have dampened my wrath with that.";"Você acalmou minha raiva com isso."
"31968b4e";"Hmm, well that's put me in a better mood.";"Hmm, bem, isso me deixou de melhor humor."
"31968b4f";"Yes. I'd be able to enjoy it more if I wasn't so angry.";"Sim. Eu conseguiria aproveitar mais se não estivesse tão irritado."
"31975fd5";"Thanks. I was feeling quite angry.";"Obrigado. Eu estava me sentindo bastante irritado."
"3589e329";"Yay! That's the best one! Woooo!";"Oba! Essa é a melhor! Uhuu!"
"38a1a249";"Smashin'!";"Sensacional!"
"38a1a24a";"The best I ever saw!";"O melhor que já vi!"
"38a1a24b";"Fantastic!";"Fantástico!"
"38a1a24d";"I am extremely impressed!";"Estou extremamente impressionado!"
"38a1a24e";"That was brilliant!";"Isso foi brilhante!"
"38a1a24f";"Absolutely brilliant!";"Absolutamente brilhante!"
"38a4558e";"Loved it to bits!";"Amei demais!"
"3a8af038";"Oh, I love this! Isn't it  just the best?";"Oh, eu adoro isso! Não é simplesmente o máximo?"
"3c969cf9";"My mood's lifting thanks to you.";"Meu humor está melhorando graças a você."
"3c969cfa";"Good thing you were here to stop me from gettin' too mad.";"Ainda bem que você estava aqui para me impedir de ficar muito bravo."
"3c969cfb";"My anger knew no bounds until you came along.";"Minha raiva não tinha limites até você aparecer."
"3c969cfc";"You have helped me to control my rage.";"Você me ajudou a controlar minha raiva."
"3c969cfe";"My temper is much better thanks to you.";"Meu temperamento está muito melhor graças a você."
"3c969cff";"I was in a foul mood, but that's calmed me down.";"Eu estava de mau humor, mas isso me acalmou."
"3c983589";"Hmm, that's good. Almost drowns out my rage.";"Hmm, isso é bom. Quase apagou minha raiva."
"418c1e5e";"Ohhhh yes.";"Ohhhh sim."
"418d8606";"You're a fine one.";"Você é uma ótima pessoa."
"41f1e2cf";"Didn't like that.";"Não gostei disso."
"43a1b3f9";"Incredible! Brilliant!";"Incrível! Brilhante!"
"43a1b3fa";"Now, that's the stuff! Yeah!";"Agora sim! Isso aí!"
"43a1b3fb";"Wondrous beyond words!";"Maravilhoso, indescritível!"
"43a1b3fc";"Really quite extraordinary!";"Realmente extraordinário!"
"43a1b3fe";"That was great!";"Isso foi ótimo!"
"43a1b3ff";"Superb! Simply superb!";"Soberbo! Simplesmente soberbo!"
"43a6ebaf";"Can't believe how good that was!";"Não consigo acreditar como estava bom!"
"4af1f11a";"Just rubbish.";"Pura bobagem."
"4f643271";"Good. Hmm.";"Bom. Hmm."
"4f643272";"Oh! Yes, that's nice. Ha.";"Oh! Sim, que bom. Ha."
"4f643274";"Um, lovely.";"Hum, adorável."
"4f643275";"Oh! Ah. Yes, quite.";"Ah! Ah. Sim, bastante."
"4f643276";"So, um, wonderful.";"Então, hum, maravilhoso."
"4f643277";"Um, lovely.";"Hum, adorável."
"4f664bb1";"Oh, I like that.";"Ah, eu gosto disso."
"57b7d8a2";"A great sight for a great place.";"Uma bela visão para um belo lugar."
"57b7d8a3";"Oh fantastic, and in such a great place!";"Oh, fantástico, e num lugar tão incrível!"
"57b7d8a4";"I love that, and I love it here.";"Adoro isso, e adoro estar aqui."
"57b7d8a5";"Good things always happen here.";"Coisas boas sempre acontecem aqui."
"57b7d8a6";"This is why this is my favourite place.";"É por isso que este é o meu lugar favorito."
"57b7d8a7";"There is something truly magical about this place.";"Há algo verdadeiramente mágico neste lugar."
"57b85aa9";"Delightful. Just like this location.";"Encantador. Assim como este lugar."
"58644059";"So very very nice.";"Muito, muito bom."
"5864405a";"Terribly nice.";"Incrivelmente bom."
"5864405b";"Not... not bad.";"Nada mal."
"5864405c";"Good. Hmm.";"Bom. Hum."
"5864405d";"Ah, oh, well, yes, nice.";"Ah, oh, bem, sim, legal."
"5864405f";"Oh, I like that.";"Oh, gostei."
"5872f31a";"Um, lovely.";"Hum, adorável."
"5fa0bcff";"Ace!";"Ás!"
"618517b0";"Rubbish!";"Bobagem!"
"62b7e9d2";"Just the thing for this marvellous spot.";"Perfeito para este lugar maravilhoso."
"62b7e9d3";"No better place to do that.";"Não há lugar melhor para isso."
"62b7e9d4";"Great stuff, and you couldn't have picked a better spot for it!";"Ótimo trabalho, e você não poderia ter escolhido um lugar melhor!"
"62b7e9d5";"Oh yeah, just the kind of thing for this spot.";"Ah, sim, exatamente o tipo de coisa para este lugar."
"62b7e9d6";"No wonder I like coming here.";"Não é à toa que gosto de vir aqui."
"62b7e9d7";"This venue deserves nothing less.";"Este local merece nada menos que isso."
"62b81373";"You have hit the right tone for this wonderful site.";"Você acertou em cheio no tom deste site maravilhoso."
"66831235";"Nasty!";"Que horror!"
"689e3a6b";"Brilliant!";"Brilhante!"
"6a8599c1";"Marvellous! It takes real genius to do that!";"Maravilhoso! É preciso um verdadeiro gênio para fazer isso!"
"6a8599c2";"Utterly compelling! As always.";"Absolutamente fascinante! Como sempre."
"6a8599c3";"That just gets brillianter the more I see it!";"Fica cada vez mais brilhante a cada vez que vejo!"
"6a8599c4";"Yeah! I was hopin' it'd be that!";"É isso aí! Eu esperava que fosse isso!"
"6a8599c5";"Well, that was just as fantastic as always!";"Bem, isso foi tão fantástico como sempre!"
"6a8599c7";"Oh, doesn't matter how many times I see it, it just gets better!";"Ah, não importa quantas vezes eu veja, fica cada vez melhor!"
"6a86581a";"Yeah! One of my top five favourite things in the world, that is.";"É! Uma das minhas cinco coisas favoritas no mundo."
"7185a4c9";"I never get tired of that!";"Nunca me canso disso!"
"7185a4ca";"Great! This is one of my favourites!";"Ótimo! Este é um dos meus favoritos!"
"7185a4cc";"Oh, yes, I love this one!";"Ah, sim, eu adoro este!"
"7185a4cd";"Yes! You simply cannot overstate the brilliance of that!";"Sim! É impossível exagerar a genialidade disso!"
"7185a4ce";"Oh yes, I am a long-time admirer of that.";"Ah, sim, sou fã há muito tempo."
"7185a4cf";"Isn't that just one of the best things in the world?!";"Isso não é uma das melhores coisas do mundo?!"
"71862a47";"Yeah, ya can't beat that! Brilliant!";"É, não tem como superar isso! Genial!"
"7d96d2e9";"This is one of the most delightful moments of the decade.";"Este é um dos momentos mais deliciosos da década."
"7d96d2ea";"This is just the icing on a vast cake of a day.";"Isso é só a cereja do bolo de um dia incrível."
"7d96d2eb";"And I thought my mood was good already.";"E eu que pensava que meu humor já estava bom."
"7d96d2ec";"I just love life at the moment.";"Estou simplesmente amando a vida neste momento."
"7d96d2ed";"This day just gets better and better.";"Este dia só melhora a cada dia."
"7d96d2ee";"Absolutely brilliant!";"Absolutamente brilhante!"
"7d97ee2b";"As fantastic as my mood.";"Tão fantástico quanto meu humor."
"8696e139";"Oh yes, wonderful!";"Ah, sim, maravilhoso!"
"8696e13b";"I can't believe how great everything is right now.";"Não acredito como tudo está ótimo agora."
"8696e13c";"This is turning out to be a fantastic day.";"Este dia está se tornando fantástico."
"8696e13d";"Yet more blissful moments to add to my sparkling day.";"Mais momentos maravilhosos para adicionar ao meu dia brilhante."
"8696e13e";"My mood was already sky high. It is now somewhere in the cosmic regions.";"Meu humor já estava nas alturas. Agora está em algum lugar nas regiões cósmicas."
"8696e13f";"It's all good!";"Está tudo bem!"
"869b79f8";"I can't help smiling.";"Não consigo parar de sorrir."
"86f66e19";"You're a piece of work alright.";"Você é uma figura, sem dúvida."
"86f66e1a";"Go and sit under a troll will you!";"Vá sentar debaixo de um troll!"
"86f66e1b";"How vile.";"Que vil."
"86f66e1d";"You are reprehensible.";"Você é repreensível."
"86f66e1e";"What?! Buzz off!";"O quê?! Some daqui!"
"86f66e1f";"Away! Go! Now!";"Vá embora! Agora!"
"86f7e811";"Mind your own business!!";"Não se meta na minha vida!!"
"8ac9f899";"Yeah!";"Isso aí!"
"8ac9f89a";"Ohh!";"Ohh!"
"8ac9f89b";"Look!";"Olha!"
"8ac9f89d";"Ooooh!";"Ooooh!"
"8ac9f89e";"Ooh!";"Ooh!"
"8ac9f89f";"Ahh!";"Ahh!"
"8acb3d80";"Ooooh!";"Ooooh!"
"91f67f49";"Get lost!";"Some daqui!"
"91f67f4a";"You're an idiot.";"Você é um idiota."
"91f67f4b";"You make me sick.";"Você me dá nojo."
"91f67f4c";"Appalling.";"Horrível."
"91f67f4e";"Leave me alone! I don't want to be seen with you!";"Me deixe em paz! Não quero ser visto com você!"
"91f67f4f";"Just get lost.";"Some daqui."
"91fa2d1d";"Now what do you want? And why do you have to be so annoying?";"Agora, o que você quer? E por que você tem que ser tão irritante?"
"95ca09c9";"Yeah!";"É isso aí!"
"95ca09ca";"Look!";"Olha só!"
"95ca09cb";"Ahhh!";"Ahhh!"
