Hash;Original;Tradução
"95ae378";"Yay! Show us! It's so cool here!";"Oba! Mostre pra gente! É tão legal aqui!"
"145bc848";"Ohh! Go on! This is such a great place to do it!";"Oh! Continue! Este é um ótimo lugar para isso!"
"18918e61";"Looks like that one could use some exercise.";"Parece que esse aí precisa de um pouco de exercício."
"18918e67";"Have you ever seen anything so fat? Too many pies and not enough quests.";"Já viu algo tão gordo? Muitas tortas e poucas missões."
"1892842b";"How can anyone get such a fat arse?";"Como alguém consegue ter uma bunda tão grande?"
"21919c4f";"Look at the size of that one!";"Veja o tamanho daquele!"
"2191ee34";"That's the fattest adventurer I've ever seen.";"Esse é o aventureiro mais gordo que eu já vi."
"2788f804";"Save it for some place that doesn't make me wanna puke, will ya?";"Guarde isso para algum lugar que não me dê vontade de vomitar, tá bom?"
"2788f805";"Ahh, yes, but there's better places for this, isn't there?";"Ah, sim, mas existem lugares melhores para isso, não é?"
"2788f807";"Oh, how about you it somewhere else? This place is a bit.. you know.";"Ah, que tal você fazer isso em outro lugar? Este lugar é um pouco... você sabe."
"278b1748";"Hmmm, couldn't you it somewhere else?";"Hum, não poderia ter ido a outro lugar?"
"2c637dd1";"You make my hair stand on end.";"Você me arrepia."
"2c637dd2";"Oh, that's some scary look.";"Nossa, que olhar assustador."
"2c637dd3";"Oh, you do cut a rather frightening figure.";"Nossa, você tem uma figura bem assustadora."
"2c637dd4";"Oh, you have a rather unnerving appearance.";"Oh, você tem uma aparência bem perturbadora."
"2c637dd6";"A creepy one, aren't you?";"Uma figura assustadora, não é?"
"2c637dd7";"Scarier than a balverine.";"Mais assustador que um balverine."
"2c66e1cd";"Oh! Looking rather, um, scary there.";"Oh! Parece bem, hum, assustador."
"2e890309";"Oh, I'm sure it will be great. But even better if the setting was good.";"Ah, tenho certeza de que ficará ótimo. Mas seria ainda melhor se o lugar fosse agradável."
"2e89030a";"Oh, but it wouldn be so much better in a nicer place.";"Ah, mas não seria tão melhor num lugar mais bonito."
"2e89030e";"Hmm, there must be better places than this to do it...";"Hmm, deve haver lugares melhores do que este para fazer isso..."
"2e8a337e";"Bah, I don't like it here. Why don't you do it someplace else, where we can actually enjoy it?";"Bah, não gosto daqui. Por que você não faz em outro lugar, onde possamos realmente aproveitar?"
"2fdc46cb";"Don't keep me waiting any longer!";"Não me faça esperar mais!"
"2fdc46cc";"Stop this waiting already. Me heart can't stand it.";"Pare de esperar. Meu coração não aguenta mais."
"2fdc46cd";"Oh, show me now. I can't wait.";"Ah, me mostre agora. Não consigo esperar."
"2fdc46ce";"If you keep me waiting, I might explode.";"Se você me fizer esperar, eu posso explodir."
"2fdd6502";"Don't keep me waiting, sweetheart.";"Não me faça esperar, meu bem."
"316385f1";"You're looking quite scary, got to say.";"Você está com uma aparência bem assustadora, devo dizer."
"316385f2";"Spooky.";"Assustador."
"316385f3";"You appearance is quite terrifying.";"Sua aparência é bastante aterrorizante."
"316385f5";"You are most intimidating.";"Você é extremamente intimidador."
"316385f6";"Oh, scary looking!";"Oh, que aparência assustadora!"
"316385f7";"You look terrifying!";"Você parece aterrorizante!"
"3168d967";"What an alarming look!";"Que olhar alarmante!"
"342096b2";"Don't get too big. Hard to find the clothes to fit.";"Não engorde muito. É difícil encontrar roupas que sirvam."
"342096b3";"Looking kind of chubby, aren't you.";"Você está parecendo meio gordinho(a), não é?"
"342096b4";"Want to watch that waistline.";"Preciso prestar atenção nessa cintura."
"342096b5";"Don't listen to anyone else. If you wanna get cubby, then just do it.";"Não dê ouvidos a ninguém. Se você quer ficar mais cheinha, então simplesmente faça."
"342162a0";"Put a bit of weight on have you?";"Ganhou um pouco de peso, né?"
"38dc5519";"Don't tease, my darling.";"Não me provoque, meu bem."
"38dc551b";"Please, my heart can't take the wait.";"Por favor, meu coração não aguenta esperar."
"38dc551e";"Oh, I crave you. Do not make me wait.";"Oh, como eu te desejo. Não me faça esperar."
"38dc551f";"I can't stand waiting.";"Não suporto esperar."
"38e52752";"Oooh, I can't bear waiting!";"Oooh, não aguento mais esperar!"
"3955c0e9";"You gonna show us your behind? I can't ever tell!";"Vai mostrar a sua bunda? Nunca vou saber!"
"3955c0ea";"Do it! Ugly me up!";"Faça isso! Me deixe feio!"
"3955c0eb";"Hmm, you are not exactly blessed in the beauty department. Do I really want to watch?";"Hmm, você não é exatamente abençoado no quesito beleza. Será que eu realmente quero assistir?"
"3955c0ed";"Just make sure you're not being even uglier.";"Só tome cuidado para não ficar ainda mais feio."
"3955c0ee";"This is going to be like when that Hobbe puked on me.";"Isso vai ser como quando aquele Hobbe vomitou em mim."
"3955c0ef";"What is it then? Something ugly I bet.";"O que é então? Algo feio, aposto."
"39567864";"Go on, give us a taste of that ugliness!";"Vamos lá, nos dê uma provinha dessa feiura!"
"3f20a7e2";"Like to eat, do you?";"Você gosta de comer?"
"3f20a7e3";"Maybe you should only have three meals a day from now on.";"Talvez você devesse fazer apenas três refeições por dia a partir de agora."
"3f20a7e4";"You look like someone who really enjoys their food.";"Você parece alguém que realmente gosta de comer."
"3f20a7e5";"Never seen a salad in yer life, have ya?";"Nunca viu uma salada na sua vida, né?"
"3f248335";"How's it going, tubby?";"E aí, gordinho?"
"4021dc19";"Let me guess. You're big-boned, right?";"Deixe-me adivinhar. Você é corpulento, não é?"
"4021dc1d";"Looks like someone's retaining pies.";"Parece que alguém está retendo tortas."
"4021dc1e";"It's not healthy to look like you do.";"Não é saudável ter essa aparência."
"4021dc1f";"What did you do, eat a pie shop?";"O que você fez, comeu uma torta inteira?"
