Hash;Original;Tradução
"7adc69a";"You haven't beaten us yet.";"Vocês ainda não nos venceram."
"7adc69b";"Show some backbone!";"Mostrem coragem!"
"7b45574";"You better not run out on me, you cowards.";"É melhor vocês não me abandonarem, seus covardes."
"7cf8e5a";"He's shaking in his boots. Look at him.";"Ele está tremendo de medo. Olha só pra ele."
"7cfa7bc";"She's shaking in her boots. Look at her.";"Ela está tremendo de medo. Olha só pra ela."
"180fc952";"Here, chew on that bone!";"Aqui, mastigue esse osso!"
"180fc953";"I'm known for my cruelty to animals. There's proof.";"Sou conhecido pela minha crueldade com os animais. Há provas."
"18100734";"I hate dogs!";"Eu odeio cachorros!"
"1cd4bc56";"Ha, yeah!";"Ha, é isso aí!"
"1cd4bc57";"Have it!";"Toma essa!"
"1cd64b30";"How you like that?";"E aí, gostaram?"
"1e0731d6";"Let's have some fun, lads.";"Vamos nos divertir, rapazes."
"1e0731d7";"You should start running. There's more of us.";"É melhor começar a correr. Somos mais."
"1e08c8fe";"You ready for some slaughtering, lads?";"Estão prontos para o massacre, rapazes?"
"27bec94f";"You made a bad mistake standing up to us, you adventuring idiot.";"Você cometeu um grande erro ao nos enfrentar, seu aventureiro idiota."
"27bef127";"You made a bad mistake standing up to us, woman.";"Você cometeu um grande erro ao nos enfrentar, mulher."
"2df4b451";"Maybe we oughta run.";"Talvez devêssemos fugir."
"2df4b453";"We need to work together or it's all over.";"Precisamos trabalhar juntos ou tudo estará perdido."
"2df530b4";"Yer not thinking of running off, are you lads?";"Vocês não estão pensando em fugir, estão, rapazes?"
"2fbebb09";"She's as good as dead now. Didn't I tell you we'd win?";"Ela está praticamente morta agora. Eu não disse que íamos ganhar?"
"2fc3de92";"He's as good as dead now. Didn't I tell you we'd win?";"Ele está praticamente morto agora. Eu não disse que íamos ganhar?"
"351e9489";"I knew I should have gone with the other raid party.";"Eu sabia que deveria ter ido com o outro grupo de raide."
"351e948b";"Are you ready to start fighting properly yet or what, you pillocks?";"Estão prontos para começar a lutar de verdade, seus idiotas?"
"3520bf73";"Pull yer finger out, lads. We need to step it up!";"Se mexam, rapazes! Precisamos acelerar o passo!"
"3fb69dcd";"I'll put you out of your misery, shall I?";"Vou acabar com o seu sofrimento, certo?"
"3fb69dcf";"What does it feel like to know you're doomed?";"Como é saber que você está condenado?"
"3fb6d116";"Ready to be finished off?";"Pronto para ser eliminado?"
"417eaa9e";"You ever seen such a sorry lass, boys?";"Já viram uma moça tão patética, rapazes?"
"4180a0c1";"You ever seen such a sorry imp, boys?";"Já viram um diabinho tão patético, rapazes?"
"44f9323c";"She's ours!";"Ela é nossa!"
"44fb6ff5";"He's ours!";"Ele é nosso!"
"503ecfda";"Come on, boys, let's gut him!";"Vamos lá, rapazes, vamos estripá-lo!"
"503f3ff0";"Come on, boys, let's gut her!";"Vamos lá, rapazes, vamos estripá-la!"
"5c13860a";"You can't beat me now.";"Você não pode me vencer agora."
"5c13860b";"You should have run off when you had the chance.";"Você deveria ter fugido quando teve a chance."
"5c18c537";"Smile, will ya? This is a very proud moment for me.";"Sorria, por favor? Este é um momento de muito orgulho para mim."
"60e12899";"No need to be ashamed. You never stood a chance against us.";"Não precisa ter vergonha. Você nunca teve chance contra nós."
