Hash;Original;Tradução
"7bea941";"Who wants to be married to someone serious? You're the one for me!";"Quem quer se casar com alguém sério? Você é a pessoa certa para mim!"
"7bea942";"I couldn't have married anyone funnier, that's for certain.";"Eu não poderia ter me casado com alguém mais engraçado, disso eu tenho certeza."
"7bea944";"Ahh, life is never dull, married to someone like you.";"Ah, a vida nunca é monótona, casada com alguém como você."
"7bea945";"Never was a marriage more blessed with mirth.";"Nunca um casamento foi tão abençoado com alegria."
"7bea946";"You fill our house with laughter, darling.";"Você enche nossa casa de risos, meu bem."
"7bea947";"Ahh, I just love your silliness dear.";"Ah, eu adoro suas bobagens, querida."
"7bef9c4";"Honestly, one day you're gonna make my teeth drop off with all these laughs, love.";"Sinceramente, um dia você vai fazer meus dentes caírem de tanto rir, meu amor."
"10beb7a9";"I used to think life was serious, but you've changed my mind, dear.";"Eu costumava pensar que a vida era séria, mas você me fez mudar de ideia, querida."
"10beb7aa";"My darling, with you this house is never without laughter.";"Meu amor, com você esta casa nunca fica sem risos."
"10beb7ab";"I couldn't have married anyone funnier, that's for sure.";"Eu não poderia ter casado com alguém mais engraçado, com certeza."
"10beb7ac";"Oh my, you're a silly one alright, love.";"Nossa, você é mesmo muito engraçado, meu amor."
"10beb7ad";"No one told me marriage could be so much fun.";"Ninguém me disse que o casamento poderia ser tão divertido."
"10beb7af";"With you by my side I can grow old with a smile on my face.";"Com você ao meu lado, posso envelhecer com um sorriso no rosto."
"10c261b5";"I hope we can always laugh as much as we do now.";"Espero que possamos sempre rir tanto quanto rimos agora."
"1ebc3bd1";"Where are you thinking of travelling next?";"Para onde você pretende viajar em seguida?"
"1ebc3bd3";"Are you going on another quest soon?";"Você vai partir em outra missão em breve?"
"1ebc3bd6";"Where are you thinking of travelling next?";"Para onde você pretende viajar em seguida?"
"1ebc3bd7";"Got any good quests planned?";"Tem alguma boa missão planejada?"
"1ebc76e5";"Got any plans for your next quest?";"Tem algum plano para sua próxima missão?"
"25bc46d3";"Got any plans for your next quest?";"Tem algum plano para sua próxima missão?"
"25bc46d4";"Got any good quests planned?";"Tem alguma boa missão planejada?"
"25bc46d5";"Got any plans for your next quest?";"Tem planos para sua próxima aventura?"
"25bc46d6";"Where are you thinking of travelling next?";"Para onde você está pensando em viajar em seguida?"
"25bcc662";"We need to do some shopping this week.";"Precisamos fazer compras esta semana."
"43d6cae1";"Yer getting quite famous, darlin'. Don't let it get to yer head.";"Você está ficando bem famoso, querido. Não deixe isso subir à cabeça."
"43d6cae2";"It's not just my friends who talk about you quests these days, you know, sweetchops.";"Não são só meus amigos que falam das suas missões ultimamente, sabia, meu bem?"
"43d6cae3";"Ahh, all my friends envy your rising fame, dear. I can't tell you how much that pleases me.";"Ah, todos os meus amigos invejam sua crescente fama, querida. Não consigo expressar o quanto isso me agrada."
"43d6cae4";"Your renown has been increasing of late, my sweet. People are even starting to recognise me!";"Sua fama tem aumentado ultimamente, meu bem. As pessoas até estão começando a me reconhecer!"
"43d6cae6";"You're starting to get quite famous, dear!";"Você está começando a ficar bem famosa, querida!"
"43d6cae7";"I can't believe so many people know who I'm married to.";"Não acredito que tantas pessoas saibam com quem sou casado."
"43db3023";"Well, darling, you're sure climbing that fame ladder.";"Bem, querida, você está subindo na carreira, hein?"
"48d6d281";"Not just my friends who talk about yer quests these days, you know, sweetchops.";"Não são só meus amigos que falam das suas aventuras ultimamente, sabia, meu bem?"
"48d6d282";"Yer getting quite famous, darlin'. Don't let it get to yer head.";"Você está ficando bem famosa, querida. Não deixe isso subir à cabeça."
"48d6d283";"Your renown has been increasing of late, my sweet. People are even starting to recognise me!";"Sua fama tem aumentado ultimamente, meu bem. As pessoas estão até começando a me reconhecer!"
"48d6d285";"Ahh, all my friends envy your rising fame, dear. I can't tell you how much that pleases me.";"Ah, todos os meus amigos invejam sua crescente fama, querida. Não consigo te dizer o quanto isso me agrada."
"48d6d286";"You're starting to get quite famous, dear!";"Você está começando a ficar bem famosa, querida!"
"48d6d287";"Well, darling, you're sure climbing that fame ladder.";"Bem, querida, você está subindo na carreira rumo à fama."
"48d9f871";"I can't believe so many people know who I'm married to.";"Não acredito que tantas pessoas saibam com quem sou casada."
"5779739a";"Ahh, being with you makes me so happy!";"Ahh, estar com você me faz tão feliz!"
"5779739b";"You're so wonderful I can't believe my own luck, dear.";"Você é tão maravilhoso que não consigo acreditar na minha sorte, querido."
"5779739c";"Ahh, being with you makes me so happy!";"Ahh, estar com você me faz tão feliz!"
"5779739d";"Nobody could make me happier than you.";"Ninguém poderia me fazer mais feliz do que você."
"577ec096";"You're so wonderful I can't believe my own luck, dear.";"Você é tão maravilhoso que não consigo acreditar na minha sorte, querido."
"5c797bba";"Ahh, being with you makes me so happy!";"Ahh, estar com você me faz tão feliz!"
"5c797bbb";"Ahh, being with you makes me so happy!";"Ahh, estar com você me faz tão feliz!"
"5c797bbc";"Ahh, being with you makes me so happy!";"Ahh, estar com você me faz tão feliz!"
"5c797bbd";"You're so wonderful I can't believe my own luck, dear.";"Você é tão maravilhoso que não consigo acreditar na minha sorte, querido."
"5c7a4bfe";"Marrying you was the best thing I ever did.";"Casar com você foi a melhor coisa que já fiz."
"5d18e6a9";"Still can't believe I landed a catch like you. I'm one lucky guy.";"Ainda não consigo acreditar que consegui fisgar alguém como você. Sou um cara de sorte."
"5d18e6aa";"I hope you don't have to go off adventuring too soon.";"Espero que você não precise partir para uma aventura tão cedo."
"5d18e6ab";"Being married to you is like a wonderful fairy tale.";"Ser casada com você é como um conto de fadas maravilhoso."
"5d18e6ad";"I consider myself lucky to have married you.";"Me considero uma pessoa de sorte por ter me casado com você."
"5d18e6ae";"I hope you're as happy as I am.";"Espero que você seja tão feliz quanto eu."
"5d18e6af";"Isn't marriage just like you imagined it?";"O casamento não é exatamente como você imaginava?"
"5d1944a9";"And they said marrying a Hero was a mistake! What do they know.";"E disseram que casar com um herói era um erro! O que eles sabem?"
"6818f7d9";"I love spending time with you, dear.";"Adoro passar tempo com você, querido."
"6818f7da";"Still can't believe I ever landed a catch like you. I'm one lucky lass.";"Ainda não consigo acreditar que consegui fisgar alguém como você. Sou uma garota de muita sorte."
"6818f7db";"This bond between us shall never be broken, my love.";"Este laço entre nós jamais será rompido, meu amor."
"6818f7dc";"I hope you are as happy as me, dear.";"Espero que você seja tão feliz quanto eu, querida."
"6818f7de";"I love our life together.";"Eu amo nossa vida juntos."
"6818f7df";"I always knew we'd be happy together.";"Eu sempre soube que seríamos felizes juntos."
"681c3463";"You don't have to go on any of those quests of yours yet, do you?";"Você não precisa ir em nenhuma dessas suas missões ainda, precisa?"
"7c36bb7a";"I love our life together.";"Eu amo nossa vida juntos."
"7c36bb7b";"I always knew we'd be happy together.";"Eu sempre soube que seríamos felizes juntos."
"7c36bb7c";"No one could ever make me as happy as you.";"Ninguém jamais poderia me fazer tão feliz quanto você."
"7c36bb7d";"I hope you don't have to go off adventuring too soon.";"Espero que você não precise partir para a aventura tão cedo."
"7c36bb7e";"I always knew we'd be happy together.";"Eu sempre soube que seríamos felizes juntos."
"7c36bb7f";"This bond between us shall never be broken, my love.";"Este laço entre nós jamais será rompido, meu amor."
"7c3cafa5";"I hope you are as happy as I am, dear.";"Espero que você seja tão feliz quanto eu, querida."
