Hash;Original;Tradução
"02b5fe8";"I hope that idiot Gordon manages to find someone. I can't afford to lose another toe.";"Espero que aquele idiota do Gordon consiga encontrar alguém. Não posso me dar ao luxo de perder outro dedo do pé."
"12bba06";"I'm far too important to freeze to death. I should die under the weight of gold, not snow.";"Sou importante demais para morrer congelado. Devo morrer sob o peso do ouro, não da neve."
"1b3df74";"I'm sure you'll like Knothole Island. It's a wonderful place. When people aren't freezing to death.";"Tenho certeza de que você vai gostar da Ilha Knothole. É um lugar maravilhoso. Quando as pessoas não estão congelando até a morte."
"7bcf73e";"On this magical plinth, the people from the ancient civilisation who first settled on the island projected their souls into the ether, so that they might mingle with the gods. You can use it to upload your image to lionhead.com/fable2/photos. Magic's funny that way.";"Neste pedestal mágico, o povo da antiga civilização que primeiro se estabeleceu na ilha projetou suas almas no éter, para que pudessem se misturar com os deuses. Você pode usá-lo para enviar sua imagem para lionhead.com/fable2/photos. A magia é engraçada assim."
"cb52716";"A saintly weapon";"Uma arma sagrada"
"11c167bf";"This item is only found on Knothole Island.
The Brodicans were a race of warriors who roamed the world as conquerors and barbarians, but were mostly known for their politeness. There weren't many people who would argue with them anyway, when they caught sight of the vicious bludgeoning weapons they used.";"Este item só é encontrado na Ilha Knothole. Os Brodicanos eram uma raça de guerreiros que vagavam pelo mundo como conquistadores e bárbaros, mas eram conhecidos principalmente por sua polidez. De qualquer forma, não havia muitas pessoas que ousassem discutir com eles, ao avistarem as armas brutais que usavam."
"1427d40f";"Hero image taken.";"Foto principal tirada."
"15148233";"Just get the key to the Ice Shrine and get that Sun Totem back, will you?";"Pegue a chave do Santuário de Gelo e recupere aquele Totem do Sol, tá bom?"
"197b2f89";"Not bad, eh? I brought some gifts from the island too, if that helps to convince you.";"Nada mal, hein? Trouxe alguns presentes da ilha também, se isso te convencer."
"1b9285cd";"Brodican Mace";"Brodican Mace"
"1caa2d50";"Where are you going? Did I say something wrong?";"Para onde você vai? Eu disse algo errado?"
"2eddf45a";"Oh, that's a relief!";"Ah, que alívio!"
"2fddeb55";"Let's go! Hmm, I hope my submarine can hold two people...";"Vamos lá! Hum, espero que meu submarino comporte duas pessoas..."
"327ce1ed";"A rare ranged weapon";"Uma arma de longo alcance rara"
"3a50b759";"Barbaric weapon";"Arma bárbara"
"3b735304";"Judge's Steel";"Aço do Juiz"
"48ac05c7";""My name is Gordon. I come from Knothole Island, which is in dire need of your help."";""Meu nome é Gordon. Venho da Ilha Knothole, que precisa desesperadamente da sua ajuda.""
"49ac07ba";""Winter has gripped our land, and only someone valiant enough to recover the mystical Summer Stone can save us."";""O inverno se apoderou de nossa terra, e somente alguém valente o suficiente para recuperar a mística Pedra do Verão poderá nos salvar.""
"4aac092d";""I impassionately plead that you aid us in our time of need."";""Imploro fervorosamente que nos ajudem em nossa hora de necessidade.""
"4dad75c9";"Oh, hello! I'm just a common, citizen person. The kind you see every day round these parts.";"Ah, olá! Sou apenas uma pessoa comum, cidadã. Daquelas que você vê todos os dias por aqui."
