Hash;Original;Tradução
"03b4001";"See meat run. Meat not run into mouth. Argh!";"Veja a carne correr. Carne não corre para a boca. Argh!"
"311dd69";"Ahh... meat. Meat good!";"Ahh... carne. Carne é boa!"
"613a7c5";"You go inside now.";"Entre agora."
"78c5b4f";"Such a pity. I can only see one of the items of clothing you need. Your quest is far from over..";"Que pena. Só consigo ver uma das peças de roupa que você precisa. Sua missão está longe de terminar..."
"96ddc47";"It just has to be mullet hair-do. It really does.";"Só pode ser o corte de cabelo mullet. Só mesmo."
"a08d59b";"No, no, no. That's not right at all. Concentrate, please.";"Não, não, não. Isso não está certo. Concentre-se, por favor."
"c08d8e1";"No! You're mangling my work! Pay attention, please.";"Não! Você está estragando meu trabalho! Preste atenção, por favor."
"c2f0301";"The other Demon Doors better not hear about this...";"É melhor que as outras Portas Demoníacas não saibam disso..."
"d0ae578";"From the top again. When you're ready.";"Do topo novamente. Quando estiver pronto."
"d329538";"The indignity! The shame!";"Que indignidade! Que vergonha!"
"e0a0ae2";"Oh, so close! But you have to feel to words. Feel them!";"Oh, tão perto! Mas você precisa sentir as palavras. Sinta-as!"
"e2e53ba";"To think of the treasures I once guarded!";"Pensar nos tesouros que eu guardei!"
"f0814a3";"Now, let's start again, shall we?";"Agora, vamos começar de novo, certo?"
"f2ce385";"I beg you, never reveal my secret to anyone.";"Eu imploro, nunca revele meu segredo a ninguém."
"f73b255";"Feed a crunchy chick to the Demon Door?";"Dê um pintinho crocante para a Porta Demoníaca?"
"1107f4f0";"Now, once more, from the beginning.";"Agora, mais uma vez, desde o início."
"112fbf92";"Agh! Will I never be rid of you?";"Ah! Será que nunca vou me livrar de você?"
"122d2942";"You just couldn't stop, could you?";"Você simplesmente não conseguiu parar, não é?"
"12d31500";"Just go away. Please!";"Vá embora. Por favor!"
"1318d5c7";"Let me think... a bandit's hat. Extremely important, that. And also...";"Deixe-me pensar... um chapéu de bandido. Extremamente importante, isso. E também..."
"132e1af9";"Well, fine! You asked for it!";"Bem, tudo bem! Você pediu por isso!"
"13d5adb5";"Just go away. Please!";"Vá embora. Por favor!"
"15517be7";"Call yourself a Bearer of sacred cheese? You're missing part of your attire. Most important part too!";"Se considera um Portador do Queijo Sagrado? Está faltando uma parte do seu traje. A parte mais importante!"
"19967113";"You can't possibly pass for a Cheesy Bear of Sacrity. You have none of the correct clothes!";"Você não tem a menor chance de se passar por um Urso Sagrado. Você não tem nenhuma roupa adequada!"
"1ec9af3c";"Mmm, also... a posh shirt! Yep, that's the one.";"Hum, também... uma camisa chique! Isso mesmo."
"2499ccc0";"I don't see the dreadlocks...";"Não vejo os dreadlocks..."
"269d1457";"You do know what dreadlocks are, don't you?";"Você sabe o que são dreadlocks, não sabe?"
"279c4ab9";"That doesn't look like dreadlocks to me...";"Isso não me parece dreadlocks..."
"387f2f9e";"Yes, even for female Cheese Bearers. Now that I think of it, they need it more than anyone.";"Sim, até mesmo para as Portadoras de Queijo. Pensando bem, elas precisam disso mais do que ninguém."
"3d030aa2";"Tasty meat, but... puny meat!";"Carne saborosa, mas... carne insignificante!"
"3fff1591";"Need big meat! Living meat!";"Preciso de muita carne! Carne viva!"
"43c5ad0c";"It's like I said, the Sacred Cheese Bearer has to have all the correct facial and cranial hair. Not just one. The ancient rites are very specific on this point.";"Como eu disse, o Portador do Queijo Sagrado precisa ter todos os pelos faciais e cranianos corretos. Não apenas um. Os ritos antigos são muito específicos nesse ponto."
"4a2ca41a";"Ah. So the terrible cheese famine is over then... Damn. Er, damn good, yes.";"Ah. Então a terrível escassez de queijo acabou... Droga. Quer dizer, que bom, sim."
"521e6a00";"Mmm, also... a corset! Yep, that's the one.";"Hum, também... um espartilho! Isso mesmo."
"5bd47a1c";"No, no! That's all wrong! Look within yourself. I know you can do it.";"Não, não! Isso está tudo errado! Olhe para dentro de si. Eu sei que você consegue."
"5cd47b8f";"Let us try once more.";"Vamos tentar mais uma vez."
"6504e8af";"You have been fortunate to experience this towering work of literature.";"Você teve a sorte de vivenciar esta obra-prima da literatura."
"660796e6";"And did you notice my ingenious use of the seven-act structure?";"E você notou meu uso genial da estrutura de sete atos?"
"670a6de1";"Oh, how utterly fabulous. The text is simply luminescent!";"Oh, que absolutamente fabuloso. O texto é simplesmente luminescente!"
"6c0527c0";"And now I must begin work on a sequel...";"E agora preciso começar a trabalhar na sequência..."
"6ed86db6";"Is it so much to ask, to be left alone with one's shame? You don't even have any cheese.";"É pedir muito, ser deixado em paz com a própria vergonha? Você nem tem queijo."
"6f0a8931";"That's... that's right, yes. I mean, for one thing, where's your dreadlocks?";"Isso... isso mesmo, sim. Quer dizer, para começar, onde estão seus dreadlocks?"
"6fd78bdd";"Hm, good thing there's a cheese blight ravishing the country.";"Hm, ainda bem que há uma praga de queijo devastando o país."
"7009c2a8";"Ha! Uh-huh! And...and then you need, um... mutton chops.";"Ha! Uh-huh! E... e então você precisa de, hum... costeletas de carneiro."
"71d807d6";"Some people just can't take a hint. Anyway, where's your cheese?";"Algumas pessoas simplesmente não entendem indiretas. Enfim, cadê o seu queijo?"
"7209c1e7";"Of course, you, um, well, you... you still don't have the uniform of... the Sacred Bearer of Cheese.";"Claro, você, hum, bem, você... você ainda não tem o uniforme do... Sagrado Portador do Queijo."
"741582e1";"A handlebar moustache is of the utmost importance.";"Um bigode de guidão é de extrema importância."
"7dd90872";"Surely you don't presume to be a Cheese Bearer looking like that? Your hair is all wrong!";"Certamente você não se atreve a ser um Portador de Queijo com essa aparência? Seu cabelo está todo errado!"
"8014246a";"Let me think... a farmer's hat. Extremely important, that. And also...";"Deixe-me pensar... um chapéu de fazendeiro. Extremamente importante, isso. E também..."
"89163591";"That's right, yes. I mean, for one thing, where's your mullet?";"Isso mesmo, sim. Quer dizer, cadê seu mullet?"
"8a1642ca";"Eh? Heh! And... and then you'd need, uh... a handlebar moustache.";"Eh? Heh! E... e aí você precisaria de... um bigode de guidão."
"98284ad8";"Act for the Demon Door?";"Agir pela Porta Demoníaca?"
"98827739";"Alfred and Rupert took umbrage at this and proceeded to use their central digits in a most INSULTING gesture.";"Alfred e Rupert se ofenderam com isso e usaram seus dedos centrais em um gesto extremamente INSULTANTE."
"997fba19";"The urchins responded in kind, with THRUSTS most vulgar and indecorous.";"Os moleques responderam à altura, com estocadas vulgares e indecorosas."
"99b87195";"You eat meat? What meat you eat?";"Você come carne? Que tipo de carne você come?"
"9a7f3749";"Alfred established his violent intentions with a deep GROWL, but could not intimidate the adolescent miscreants.";"Alfred deixou claras suas intenções violentas com um ROSNO profundo, mas não conseguiu intimidar os delinquentes adolescentes."
"9b4564e0";"Give cheese to the Demon Door?";"Dar queijo para a Porta Demoníaca?"
"9b804f89";"Rupert was much more triumphant with his BLOODTHIRSTY ROAR, so that the reprobates left them alone.";"Rupert foi muito mais triunfante com seu RUGIDO SEDENTO DE SANGUE, de modo que os depravados os deixaram em paz."
"9bb7ba69";"Living meat! Meeeeeaaaaat!";"Carne viva! Caraaaaaaa!"
"9cb63df4";"Hungry! No meat for so long!";"Com fome! Sem carne há tanto tempo!"
"9d7c90a1";"Rupert was perambulating down the street with his friend, when he burst out LAUGHING.";"Rupert caminhava pela rua com seu amigo quando caiu na gargalhada."
"9e7da0a1";"His close acquaintance Alfred had just BROKEN WIND in the most odorous manner.";"Seu conhecido Alfred acabara de SOLTAR UM PUM com o odor mais desagradável."
"9eb5e2e4";"Blood dripping from lips, feathers flying, mmm. Yes! Now! Now!";"Sangue escorrendo dos lábios, penas voando, mmm. Sim! Agora! Agora!"
"9f887b41";"A rambunctious group of youths across the road derided him with POINTED fingers and taunting CHORTLES.";"Um grupo barulhento de jovens do outro lado da rua o ridicularizou com dedos apontados e risadas zombeteiras."
"a1807327";"The end.";"Fim."
"a2822ae6";"And our epic tale concludes most felicitously, for as they said their goodbyes they each blew one perfect KISS.";"E nossa saga épica termina da forma mais feliz possível, pois, ao se despedirem, cada um mandou um beijo perfeito."
"a3aef2cf";"Is that a corset I see? No, it most certainly is not.";"É um espartilho que eu vejo? Não, definitivamente não."
"a4804ea0";"It was at this point in the affair that he chanced his eye upon the fair beauty of Jeannie and fell to his knees in love-filled WORSHIP.";"Foi neste ponto do caso que ele viu a bela Jeannie e caiu de joelhos em adoração apaixonada."
"a57e067a";"Rupert's attentions succeeded in gaining Jeannie's attentions, and they DANCED away the night at a local drinkery.";"As atenções de Rupert conseguiram atrair as de Jeannie, e eles dançaram a noite toda em um bar local."
"a5af31f5";"No corset? Oh, that's just too bad.";"Sem espartilho? Ah, que pena."
"a6ae8118";"The texts are very clear on the matter of the corset I'm afraid.";"Os textos são bem claros sobre a questão do espartilho, infelizmente."
"a73dfb41";"I should have said "silver cape". Never would have found one of those.";"Eu deveria ter dito capa prateada ". Nunca teria encontrado uma dessas."
