Hash;Original;Tradução
"002f768";""Do you think our lives are predetermined somehow? Or are they, like, just a random sequence of events." - Overheard from a citizen of Albion.";""Você acha que nossas vidas são predeterminadas de alguma forma? Ou são apenas uma sequência aleatória de eventos?" - Ouvido de um cidadão de Albion."
"1d29909";"There have long been rumours of a treasure trove hidden under the river that runs through Bowerstone Market.";"Há muito tempo circulam rumores sobre um tesouro escondido sob o rio que atravessa o Mercado de Bowerstone."
"6686329";"When remapping spells, press the A button to automatically set all slots above your current one to the currently selected spell.";"Ao remapear feitiços, pressione o botão A para definir automaticamente todos os espaços acima do seu atual para o feitiço selecionado."
"6a3ded3";"The Normanomicon, also known as The Book of the Extremely Dead, contains powerful arcane incantations that are best left unuttered. Should it fall into the wrong hands, the consequences could be disastrous.";"O Normanomicon, também conhecido como O Livro dos Mortos-Vivos, contém poderosos encantamentos arcanos que é melhor não proferir. Caso caia em mãos erradas, as consequências podem ser desastrosas."
"f687174";""I mean, think about it, if there's nothing in the world, I mean nothing at all, there'd be nothing. Nothing! Zero! Total and complete emptiness!" - Overheard from a citizen of Albion.";""Quer dizer, pense bem, se não houvesse nada no mundo, quero dizer, absolutamente nada, não haveria nada. Nada! Zero! Vazio total e completo!" - Ouvido de um cidadão de Albion."
"f8435c6";"Only corrupt landlords charge their tenants more than the average rate.";"Somente proprietários corruptos cobram de seus inquilinos mais do que a média."
"12764683";"Sometimes shops are low on supplies, and will pay you big money if you can restock them.  Your map will let you know when and where this is happening.";"Às vezes, as lojas ficam com pouco estoque e te pagam muito bem se você conseguir reabastecê-las. Seu mapa te avisa quando e onde isso acontece."
"18eec0c1";""On Wednesday we are draining the blood from virgin chickens. Then on Thursday we anoint ourselves in said blood. Friday is poker night of course." - Overheard from a shadow-worshipper.";""Na quarta-feira, drenamos o sangue de galinhas virgens. Depois, na quinta-feira, nos ungimos com esse sangue. Sexta-feira é noite de pôquer, é claro." - Ouvido de um adorador das sombras."
"1beb3439";""I don't mean to be a fatalist, but death is inevitable, is it not? There will always be new generations pushing us into our graves." - Overheard from a citizen of Albion.";""Não quero ser fatalista, mas a morte é inevitável, não é? Sempre haverá novas gerações nos empurrando para a sepultura." - Ouvido de um cidadão de Albion."
"1fbdccc0";""My village was burnt to the ground when I was just small. Parents got killed by bandits and I swore revenge. Clichéd, I know, but that's life for you." - Overheard from a citizen of Albion.";""Minha aldeia foi incendiada quando eu era pequeno. Meus pais foram mortos por bandidos e eu jurei vingança. Clichê, eu sei, mas a vida é assim." - Ouvido de um cidadão de Albion."
"207dff65";"On the Options screen, you can change your Online settings to see other players in your world.";"Na tela de Opções, você pode alterar suas configurações online para ver outros jogadores no seu mundo."
"257feabe";""That's a funny-looking child. Oh, wait, it's a dog." - Overheard from a citizen of Albion.";""Essa criança tem uma aparência engraçada. Ah, espere, é um cachorro." - Ouvido de um cidadão de Albion."
"2a50ca6b";"You can move your family into a new and better home by getting your spouse to follow you, and then interacting with the sign on the new house.";"Você pode mudar sua família para uma casa nova e melhor fazendo com que seu cônjuge o siga e interagindo com a placa na nova casa."
"2b23a9c7";"Completing the main story is no reason to stop being a Hero. There are some quests that are only available once you've saved the world from Lucien.";"Completar a história principal não é motivo para deixar de ser um Herói. Existem algumas missões que só ficam disponíveis depois que você salvar o mundo de Lucien."
"2c18dd18";"Potions are a Hero's best friend (dog notwithstanding). They heal you quickly and effectively. But don't forget drink and food. They don't just keep you alive, they have other benefits too.";"Poções são as melhores amigas de um Herói (exceto o cachorro). Elas curam você rápida e eficazmente. Mas não se esqueça da bebida e da comida. Elas não apenas mantêm você vivo, como também têm outros benefícios."
"34834cb1";"Sacrifices to the Temple of Shadows can earn you a nice pile of gold, but surely you would never be that evil, would you?";"Sacrifícios ao Templo das Sombras podem render uma boa pilha de ouro, mas certamente você nunca seria tão malvado, seria?"
"37d7cece";"Mix up your moves in combat and attempt flourishes to earn more experience.";"Varie seus movimentos em combate e tente floreios para ganhar mais experiência."
"37ec228f";"There's no benefit from placing a second duplicate augment in the same weapon, so don't waste it!";"Não há benefício em colocar um segundo aprimoramento duplicado na mesma arma, então não o desperdice!"
"41483e15";"If you don't want to take the time to change a villager's opinion of you to get their reward, you can always just kill them!";"Se você não quiser perder tempo mudando a opinião de um aldeão sobre você para obter a recompensa, você sempre pode matá-lo!"
"41537eed";"If someone propositions you for a good time, you can agree by giving them the Thumbs Up expression.";"Se alguém lhe fizer uma proposta para se divertir, você pode aceitar fazendo um sinal de positivo com o polegar."
"434afbb9";""It is extraordinary how despite all the carriages in this land, one seldom finds horse manure on the roads." - Overheard from a citizen of Albion.";""É extraordinário como, apesar de todas as carruagens nesta terra, raramente se encontra esterco de cavalo nas estradas." - Ouvido de um cidadão de Albion."
"43de5bc3";"The more famous you are, the greater the impact of your expressions on the people who see them.";"Quanto mais famoso você for, maior será o impacto de suas expressões nas pessoas que as veem."
"474cb8c9";"Not much is known about Reaver, but guests at some of his many wild parties have spoken of catching a glimpse of diary entries scattered around. One would have to own his mansion to ever find them.";"Pouco se sabe sobre Reaver, mas convidados de algumas de suas muitas festas extravagantes relataram ter visto trechos de diários espalhados por aí. Seria preciso ser dono da mansão dele para encontrá-los."
"48d355ac";"Keep an eye out for villagers with gift icons over their head.  If you can change their opinion of you, they will give you rewards.";"Fique de olho nos aldeões com ícones de presente sobre a cabeça. Se você conseguir mudar a opinião deles sobre você, eles lhe darão recompensas."
"5b197753";"When you see an Orb in game, you can learn all their dirty secrets by checking out their Stats. How many times did they pay for sex? How often have they been knocked out? And many other things professional gossipmongers will appreciate.";"Quando você vir um Orbe no jogo, poderá descobrir todos os seus segredos sujos verificando suas Estatísticas. Quantas vezes ele pagou por sexo? Quantas vezes ele foi nocauteado? E muitas outras coisas que fofoqueiros profissionais irão apreciar."
"5c11a968";""According to the latest philosophical treatises, it is not unlikely that I am not fully in control of my own actions, or even my own words." - Overheard from a citizen of Albion.";""De acordo com os tratados filosóficos mais recentes, não é improvável que eu não tenha total controle sobre minhas próprias ações, ou mesmo sobre minhas próprias palavras." - Ouvido de um cidadão de Albion."
"625264f0";"You can change the brightness of the glowing trail or make it disappear completely in the Game Options screen.";"Você pode alterar o brilho do rastro luminoso ou fazê-lo desaparecer completamente na tela de Opções do Jogo."
"680b683b";"The Play Dead expression might seem like stupidly good fun to you, but most Albion people are gullible enough to believe you and won't be amused when they discover it's a trick. Enemies will always see through your ruse.";"A expressão "Fingir de Morto" pode parecer uma brincadeira boba para você, mas a maioria dos habitantes de Albion é ingênua o suficiente para acreditar em você e não achará graça quando descobrir que é um truque. Os inimigos sempre perceberão sua farsa."
"69c11c67";"You can set nicknames for people while examining them with the Left Trigger.";"Você pode dar apelidos às pessoas enquanto as examina com o Gatilho Esquerdo."
"69e40f94";"A life of purity will lead to a pure appearance. But can you really forgo all the sinful pleasures Albion offers for the sake of a clear complexion?";"Uma vida de pureza levará a uma aparência pura. Mas você realmente pode renunciar a todos os prazeres pecaminosos que Albion oferece em nome de uma tez perfeita?"
"7693b33a";""What's with these new Temples anyway? Found this nasty monk under my bed once, worshipping the shadow. Nutter." - Overheard from a citizen of Albion.";"'Afinal, o que há com esses novos Templos? Encontrei um monge nojento debaixo da minha cama uma vez, adorando as sombras. Maluco.' - Ouvido de um cidadão de Albion."
"793d6a78";"The Sandgoose is real and can be found in Oakfield. It sells lovely ale.";"O Sandgoose existe de verdade e fica em Oakfield. Ele vende uma cerveja deliciosa."
"7ace777d";"If you're low on cash, there's usually a job offer somewhere in the world.  Or you can take a shot at gambling at the local pub.";"Se você está sem dinheiro, geralmente há uma oferta de emprego em algum lugar do mundo. Ou você pode tentar a sorte no bar local."
"7b4cc8ba";"It's a good idea to return to shops from time to time and see what new stock they have.";"É uma boa ideia voltar às lojas de vez em quando e ver quais novidades elas têm."
"9166ef18";"Each time you're knocked out by an enemy, you will receive another scar. And once you have it, it will stay with you for good.";"Cada vez que você for nocauteado por um inimigo, receberá uma nova cicatriz. E uma vez que a tiver, ela ficará com você para sempre."
"924a423a";"Ever since the necromancer Scythe disappeared, people have wondered if he truly was immortal. There are some who believe immortals exist in the world today.";"Desde o desaparecimento do necromante Scythe, as pessoas se perguntam se ele era realmente imortal. Há quem acredite que imortais existam no mundo atual."
"93c53ce7";""One thing that never ceases to amaze me is the lack of consistency in our historical documents. Sometimes I think scholars just make it all up!"  - Overheard from a citizen of Albion.";""Uma coisa que nunca deixa de me surpreender é a falta de consistência em nossos documentos históricos. Às vezes, acho que os estudiosos simplesmente inventam tudo!" - Ouvido de um cidadão de Albion."
"99ddad2d";"Use the Raise Dead spell near enemies you've recently killed, and you'll summon their souls to fight for you. These will be stronger than the souls you summon from the beyond when there are no fresh corpses around.";"Use o feitiço Ressuscitar Mortos perto de inimigos que você matou recentemente e você invocará suas almas para lutar por você. Elas serão mais fortes do que as almas que você invoca do além quando não há cadáveres frescos por perto."
"9bcfef71";""Give a man a fish they say, and he can stink up a whole town. But give him a fishing rod... see where I'm going? Yeah, give him a fishing rod and he'll poke yer eye out." - Overheard from a drunken citizen of Albion.";""Dizem que se der um peixe a um homem, ele pode contaminar uma cidade inteira com seu cheiro. Mas se lhe derem uma vara de pescar... entendeu onde quero chegar? É, se lhe derem uma vara de pescar, ele furará seu olho." - Ouvido de um cidadão bêbado de Albion."
