Hash;Original;Tradução
"18abc111";"Oh, to be young again.";"Ah, como seria bom ser jovem de novo."
"18abc112";"I wish I was that age again.";"Eu queria ter essa idade de novo."
"18abc116";"So full of life.";"Tão cheio de vida."
"18abc117";"They're not short on energy these little uns.";"Esses pequeninos não têm falta de energia."
"18ae7fd5";"I remember when I was a little scamp. Ah...";"Lembro-me de quando eu era um pestinha. Ah..."
"1bb85db2";"That's very impressive.";"Isso é muito impressionante."
"1bb85db3";"I'll call you when I'm in danger, shall I?";"Te ligo quando estiver em perigo, combinado?"
"1bb85db4";"Are you a Hero then?";"Então você é um Herói?"
"1bb85db5";"Got some moves, ain't ya?";"Tem uns bons movimentos, né?"
"1bb8a5f2";"Practising for killin' trolls?";"Praticando para matar trolls?"
"21abcf7b";"Not a care in the world, have they.";"Sem nenhuma preocupação no mundo, não é mesmo?"
"21abcf7c";"Best age to be, that.";"A melhor idade para se ter, essa."
"21abcf7d";"Ha, they really looke like they're having fun.";"Ha, eles realmente parecem estar se divertindo."
"21abcf7f";"They're not the little savages you usually see these days.";"Eles não são os pequenos selvagens que você costuma ver hoje em dia."
"21b37b37";"Friendly-looking children.";"Crianças com aparência amigável."
"26b86ee2";"I surrender. I surrender.";"Eu me rendo. Eu me rendo."
"26b86ee3";"How many monsters have you slain?";"Quantos monstros você já derrotou?"
"26b86ee4";"You are too strong for me, little Heroes!";"Vocês são fortes demais para mim, pequenos Heróis!"
"26b86ee5";"Fierce heroes you are.";"Heróis ferozes vocês são."
"26b95460";"You got me. Ugh.";"Vocês me pegaram. Ugh."
"27011251";"Oh, please, no. That is just mediocre!";"Ah, por favor, não. Isso é só medíocre!"
"27011252";"This is clearly an inferior product.";"Este é claramente um produto inferior."
"27011253";"Tryin' to save a couple o' guineas, are ya?";"Tentando economizar uns trocados, é?"
"27011254";"Turnin' this place back into a sty, huh?";"Transformando este lugar num chiqueiro, hein?"
"27011255";"Doesn't look as nice as before.";"Não está tão bonito quanto antes."
"27011257";"Where did the pretty one go??";"Cadê a bonita?"
"27013e1b";"Why did you get rid of the nice one?";"Por que você se livrou da bonita?"
"2e011d59";"Hmm, not nearly as nice.";"Hmm, nem de longe tão boa."
"2e011d5a";"I liked it better before.";"Eu gostava mais dela antes."
"2e011d5c";"Oh. I preferred the other one.";"Ah. Eu preferia a outra."
"2e011d5d";"Oh, how terribly declasse.";"Oh, que coisa mais cafona."
"2e011d5e";"Are you trying to turn this place into a slum?";"Você está tentando transformar este lugar em uma favela?"
"2e011d5f";"Make it go back!";"Faça-o voltar!"
"2e084f40";"What the heck you go do that for?";"Por que diabos você vai fazer isso?"
"33014949";"I've had it up to here with you kids.";"Já chega de vocês, crianças."
"3301494d";"Stop muckin' about.";"Parem de fazer bagunça."
"3301494e";"You'll never get anywhere in life running around like that.";"Vocês nunca vão chegar a lugar nenhum na vida correndo por aí desse jeito."
"3301494f";"Don't these children ever go to school!";"Será que essas crianças nunca vão para a escola?"
"33032c70";"The younger generation is a disgrace.";"A geração mais jovem é uma vergonha."
"35963222";"These damn kids get on my nerves.";"Essas crianças irritantes me tiram do sério."
"35963223";"I'm so sick and tired of these children!";"Estou farto dessas crianças!"
"35963224";"Get back to school, will you?";"Voltem para a escola, por favor?"
"35963225";"No discipline, that's the problem with these bleedin' kids.";"Falta de disciplina, esse é o problema com esses moleques."
"359679cb";"You young 'uns get outta way.";"Saiam da frente, seus pirralhos."
"3ad13161";"No need to be so cruel.";"Não precisa ser tão cruel."
"3ad13162";"Have you got something against chickens?";"Você tem algo contra galinhas?"
"3ad13166";"Leave the chickens alone, will you.";"Deixe as galinhas em paz, por favor."
"3ad13167";"That ain't how you get eggs.";"Não é assim que se conseguem ovos."
"3ad1e9e1";"Think you're tough cos you can take on a chicken? Bah.";"Acha que é durão porque consegue enfrentar uma galinha? Bah."
"3d3ff6d8";"Ha ha! You dance better than my dad at least!";"Haha! Você dança melhor que meu pai, pelo menos!"
"3e015af9";"Ya little hooligans.";"Seus pequenos arruaceiros."
"3e015afc";"Nothing like a bunch of hobbin kids to spoil yer day.";"Nada como um bando de crianças travessas para estragar o dia."
"3e015afe";"You spoilt rascals. Keep still.";"Seus pestinhas mimados. Fiquem quietos."
"3e015aff";"Don't you have anything better to do than bother grown ups.";"Vocês não têm nada melhor para fazer do que incomodar os adultos?"
"3e040011";"Damn kids, always running around!";"Crianças danadas, sempre correndo por aí!"
"3ee2c06a";"I don't like it now.";"Não gosto disso agora."
"3ee2c06b";"What's next? Get rid of the walls?";"O que vem a seguir? Derrubar os muros?"
"3ee2c06c";"Why did you change it?!";"Por que você mudou isso?!"
