Hash;Original;Tradução
"3efc0df";"This must be the alley the warrants blew down. We should take a look.";"Este deve ser o beco onde os mandados explodiram. Devemos dar uma olhada."
"6e63925";"Come on, little Sparrow. Show him what you can do.";"Vamos lá, jovem Sparrow. Mostre a ele do que você é capaz."
"70849ea";"But we've got four gold coins! We just need one more.";"Mas temos quatro moedas de ouro! Só precisamos de mais um."
"7e2e684";"Pose for the picture.";"Pose para a foto."
"be25a6a";"Any time you're ready, children.";"Quando estiverem prontos, crianças."
"ce50fe2";"People are gonna be lining up after this.";"Vai ter fila depois disso."
"de430e0";"I'll end up owning my own town one day. Maybe not this one though...";"Um dia terei minha própria cidade. Talvez não esta..."
"f7940c1";"That'll teach Edna not to pay Nicky The Nickname.";"Isso vai ensinar a Edna a não chamar o Nicky pelo apelido."
"1306c77c";"Come on! It doesn't take long to developerise.";"Vamos lá! Não demora muito para revelar."
"15d273c3";"Easy money for us. He's a bit scatty -- I hope he's all right.";"Dinheiro fácil para nós. Ele está um pouco distraído -- espero que ele esteja bem."
"18316e0d";"Killed %1% of beetles.";"Matei %1% dos besouros."
"185d2800";"Are you sure you're not afraid?";"Tem certeza de que não está com medo?"
"18918e60";"Smashed %1% of stock.";"%1% do estoque foi vendido."
"18cd3648";"You're not children, you're monsters! You're no better than those savage, vile beetles that are still in my warehouse!";"Vocês não são crianças, são monstros! Não são melhores do que aqueles besouros selvagens e repugnantes que ainda estão no meu depósito!"
"18ce9ba6";"That was fun.";"Foi divertido."
"19ce9d19";"I'm ruined. My stock is destroyed.";"Estou arruinado. Meu estoque foi destruído."
"231bafee";"And we've got our first gold coin.";"E conseguimos nossa primeira moeda de ouro."
"2570ee78";"He-hey, she'll be out of business in no time!";"Ei, ela vai falir rapidinho!"
"258c1bfd";"Great stuff, kid!";"Ótimo, garoto!"
"27bf8be4";"Help out Barnum by posing for a picture.";"Ajude Barnum posando para uma foto."
"27f5ae73";"You're killers, aren't you? Natural born beetle killers.";"Vocês são assassinos, não são? Matadores de besouros natos."
"2900b6dc";"You kids can do it, I know you can.";"Vocês conseguem, eu sei que conseguem."
"29f50b76";"I'll pay you if you annihilate all five of the nasty things.";"Eu te pago se você aniquilar todas as cinco criaturas desagradáveis."
"2a8c7ac5";"Yeah, smash 'em up.";"É, destrua tudo."
"2b83b7c1";"Oh, good one!";"Boa!"
"2c47695a";"Wondrous! This thing's going to be more popular than the pox!";"Maravilhoso! Isso vai ser mais popular que a varíola!"
"2c83b9b4";"He-hey, he'll be out of business in no time!";"Ei, ele vai falir rapidinho!"
"2e999db0";"They're in there, skittering... and plotting...";"Eles estão lá dentro, se movimentando... e tramando..."
"2f9cfc2f";"What'll I do?";"O que farei?"
"31997110";"Disgusting beetles, I hate them.";"Besouros nojentos, eu os odeio."
"32daeac1";"Barnum's Image Capturing Device";"Dispositivo de Captura de Imagens de Barnum"
"34e94737";"But we've got another gold coin. We're really doing it!";"Mas temos outra moeda de ouro. Estamos mesmo conseguindo!"
"36f10160";"We did it! We can buy the music box now!";"Conseguimos! Agora podemos comprar a caixa de música!"
"38a52a18";"I'm not moving from here till I see what he does next.";"Não saio daqui até ver o que ele fará em seguida."
"39a602b9";"I'm staying right here. I want to see if that thing works.";"Vou ficar aqui mesmo. Quero ver se isso funciona."
"3aa713f9";"What's he doing now?";"O que ele está fazendo agora?"
"3ba7e4f7";"Has he stolen anyone's soul yet?";"Ele já roubou a alma de alguém?"
"3c36d03b";"And all my stock is still intact! Genius!";"E todo o meu estoque continua intacto! Genial!"
"3c9927e1";"Why isn't anyone interested? It only takes 3 months to develorate a picture. Even less if it's sunny.";"Por que ninguém se interessa? Leva apenas 3 meses para revelar uma imagem. Menos ainda se estiver ensolarado."
"3da53237";"Stand back, kids. We're trying to watch this old fool.";"Afastem-se, crianças. Estamos tentando vigiar este velho tolo."
"3f253d48";"Pose for a picture?";"Pose para uma foto?"
"3f36d4f4";"That was a massacre! No mercy for the filthy buggers, that's what I like to see.";"Aquilo foi um massacre! Sem piedade para esses desgraçados imundos, é isso que eu gosto de ver."
"3fcb40d9";"Still, you massacred the little buggers, and that's what I wanted.";"Mesmo assim, você massacrou os bichinhos, e era isso que eu queria."
"42c9975a";"Weren't exactly careful, were you?";"Não foi exatamente cuidadoso, né?"
"4ab838a9";"Ah, crap.";"Ah, droga."
"4bb7bdee";"Do you know what I had to do to get those beetles?";"Você sabe o que eu tive que fazer para me livrar desses besouros?"
"4cbcd3e5";"I'll remember this, kid.";"Vou me lembrar disso, garoto."
"4ccb632a";"Some of my stock got broken, but I guess that couldn't be helped.";"Parte do meu estoque quebrou, mas acho que não tinha jeito."
"4e8d145f";"But that's three gold coins now. Just two more and we can buy the music box.";"Mas já são três moedas de ouro. Só mais duas e podemos comprar a caixa de música."
"4ed22cc4";"Go on, help out an up-and-coming entreprenator, will you?";"Vamos lá, ajude um empreendedor promissor, que tal?"
"4fc376c2";"You massacred the little buggers, and that's what counts.";"Você massacrou aqueles pestinhas, e é isso que importa."
"4fd7458e";"A picture of two cute kids like you, bound to soften a few hearts. What do you say?";"Uma foto de duas crianças fofas como vocês, com certeza vai derreter alguns corações. O que acham?"
"50d74761";"There's a shiny gold coin in it for you. Could start a little businifying of your own with that.";"Tem uma moeda de ouro brilhante aí dentro para você. Poderia começar um pequeno negócio com ela."
"57c6d06e";"Now I think about it, I wonder how those beetles got in there.";"Pensando bem, como será que aqueles besouros entraram aí?"
"60f6cf18";"Yeah, you're probably right. Unless!";"É, você provavelmente tem razão. A menos que!"
"61fb117e";"Don't even think about it.";"Nem pense nisso."
"62fb12d1";"Okay, okay. Oh, I could really go for some of that cake though.";"Ok, ok. Ah, eu comeria um pedaço desse bolo sem pensar duas vezes."
"63ee2c9e";"I'll pay you if you annihilate all five of the nasty things.";"Eu te pago se você aniquilar todas as cinco criaturas desagradáveis."
"64f01106";"You kids can do it, I know you can.";"Vocês conseguem, eu sei que conseguem."
"6b37dd60";"Edna owes some protection money to Nicky The Nickname.";"Edna deve dinheiro de proteção para Nicky, o Apelido."
"6bf066c0";"We did it! We can buy the music box now!";"Conseguimos! Agora podemos comprar a caixa de música!"
"72654d63";"I'll give you a gold on Mr. The Nickname's behalf.";"Eu lhe darei ouro em nome do Sr. Apelido."
"734c6bef";"No room for you, children. This is grown-up business.";"Não há espaço para vocês, crianças. Isso é assunto de adulto."
"74304f61";"And that's three gold coins now. Just two more and we can buy the music box.";"E agora são três moedas de ouro. Só mais duas e podemos comprar a caixa de música."
"754c6f35";"That poor man. Does he know how silly he looks?";"Coitado. Ele sabe o quão ridículo está parecendo?"
"764a03f5";"What is that thing anyway?";"O que é isso, afinal?"
"774b2b08";"My feet are killing me, but it's worth it just to see how that so-called magic picture maker works.";"Meus pés estão me matando, mas vale a pena só para ver como funciona aquela tal máquina de fazer fotos mágicas."
"77655502";"Hey kid.";"Ei, garoto(a)."
"784b62b0";"I'll stand here all day, me. Nothing better to do.";"Vou ficar aqui o dia todo. Não tenho nada melhor para fazer."
"78639a58";"Balthazar owes some protection money to Nicky The Nickname.";"Balthazar deve dinheiro de proteção para Nicky, o Apelido."
"796400b7";"So how about you leave the beetles -- and smash his stock up instead.";"Que tal deixar os besouros de lado e acabar com o estoque dele?"
"7af04f42";"Kill beetles for Balthazar?";"Matar besouros para Balthazar?"
"81d284e6";"No, no.";"Não, não."
"82d467ba";"I'm telling you, smash up the stock, it's easy money.";"Estou te dizendo, destrua o estoque, é dinheiro fácil."
