Hash;Original;Tradução
"0628f27";"Ow! I could use some help here!";"Ai! Preciso de ajuda aqui!"
"0ebe0e0";"Finders-keepers.";"Quem acha, fica com o que achou."
"16524b3";"I just want to get out of this place alive!";"Só quero sair daqui vivo!"
"1edd4c8";"Ooh, I had a watch like this once -- except it didn't have the jewels. Or hands.";"Ah, eu tinha um relógio assim uma vez -- só que não tinha as joias. Nem os ponteiros."
"260fc7e";"Hey! Aren't you supposed to stop them from doing that?!";"Ei! Você não deveria impedi-los de fazer isso?!"
"3ed3706";"What's this, a spoon? I could use this for stew.";"O que é isso, uma colher? Eu poderia usar isso para ensopado."
"4f2b1fb";"Remember your bow. This can be over before they know it.";"Lembre-se do seu laço. Isso pode acabar num piscar de olhos."
"5ef8a56";"Remember your crossbow. This can be over before they know it.";"Lembre-se da sua besta. Isso pode acabar num piscar de olhos."
"7f182b7";"Remember your gun. This can be over before they know it.";"Lembre-se da sua arma. Isso pode acabar antes que eles percebam."
"a7641a8";"Defeat the headless elite hollow man.";"Derrote o homem oco de elite sem cabeça."
"1db85089";"Escort Hannah, the abbot's daughter, to the Wellspring of Light.";"Escolte Hannah, a filha do abade, até a Fonte da Luz."
"26850989";"How do you like that, you hollow pig?!";"E aí, gostou, seu porco oco?!"
"29a82693";"Hey, that spell just made my skin prickle!";"Ei, esse feitiço me deu arrepios!"
"2b889bee";"So be it. You need to keep moving.";"Que assim seja. Você precisa continuar se movendo."
"2be5f783";"I'm sorry, the task I have is for a seasoned adventurer.";"Desculpe, a tarefa que tenho é para um aventureiro experiente."
"2c855a74";"You are righteous and focused on the task at hand. That's good, we have no need of distractions.";"Você é justo e focado na tarefa. Que bom, não precisamos de distrações."
"2d8a318b";"Satisfied? Now, you need to keep moving.";"Satisfeito? Agora, você precisa continuar se movendo."
"2e8694ed";"Whatever your choice, do not tarry long. There is still a long way to go.";"Seja qual for sua escolha, não demore. Ainda há um longo caminho a percorrer."
"3b04e7f4";"Come on, you can do it! Get up!";"Vamos lá, você consegue! Levante-se!"
"3c00fd48";"Go on, you're ok, get up!";"Vamos lá, você está bem, levante-se!"
"3c596c65";"Come on, you're doing great. That was just a lapse in concentration!";"Vamos lá, você está indo muito bem. Foi só um lapso de concentração!"
"3cfd57dc";"You okay down there? You better get up quick!";"Você está bem aí embaixo? É melhor se levantar logo!"
"3d58d6bb";"You're gonna have one heck of a bruise in the morning!";"Você vai ter um baita hematoma amanhã!"
"3e58e5a7";"I bet you felt that!";"Aposto que você sentiu isso!"
"3f5b731e";"Oi, lay off, you undead bugger!";"Ei, me deixa em paz, seu morto-vivo!"
"4058cb20";"Watch out!";"Cuidado!"
"41006878";"Hang in there! Just get up and show 'em who's boss!";"Aguente firme! Levante-se e mostre quem manda!"
"415851c2";"Ooh! Are you okay?";"Ooh! Você está bem?"
"41fd6478";"Don't let these buggers get you!";"Não deixe esses desgraçados te pegarem!"
"425f2920";"Ouch. That must've hurt!";"Ai! Isso deve ter doído!"
"435e6d13";"Careful!";"Cuidado!"
"45597e26";"You alright there?";"Você está bem?"
"5061a266";"The Ritual";"O Ritual"
"5538e2f1";"That was fantastic! Right to the floor.";"Isso foi fantástico! Até o chão."
"563e810e";"Knockdown! Oh yes!";"Derrubada! Ah, sim!"
"573b53f4";"Knocked his legs out, that was a good one!";"Derrubou as pernas dele, essa foi boa!"
"583b6665";"Bam! Hit the floor, you hollow bastard!";"Bam! Caia no chão, seu desgraçado oco!"
"59393d2c";"Ha! You sent that one flying alright!";"Ha! Você mandou essa pelos ares!"
"5b578559";"Oh, don't let this bastard stop you!";"Ah, não deixem esse desgraçado atrapalhar vocês!"
"5c599139";"He got lucky with that block. But he won't do it again!";"Ele deu sorte com aquele bloco. Mas não vai fazer isso de novo!"
"5e239d9a";"Earn %1 more renown to impress the abbot.";"Ganhe %1 mais renome para impressionar o abade."
