Hash;Original;Tradução
"b686ac8";"Why you want to impress some daft monk anyway?";"Por que você quer impressionar um monge bobo, afinal?"
"28b10c9a";"There's a shop with a small sale nearby.";"Há uma loja com uma pequena promoção por perto."
"28b10c9b";"There's a new sale on nearby. Not a big one, but still.";"Tem uma nova promoção por perto. Não é grande, mas ainda assim."
"28b10c9c";"I've heard there's a bit of a sale on near here.";"Ouvi dizer que tem uma pequena promoção por aqui."
"28b10c9d";"Not much of a sale on nearby, but it's better than nothing.";"Não é uma grande promoção por aqui, mas é melhor do que nada."
"28b1fab3";"You been to the little sale closeby?";"Você foi àquela pequena promoção perto de casa?"
"2c0c1537";"You were trying to compete in the Crucible? Never even 'eard of ya.";"Você estava tentando competir no Crisol? Nunca ouvi falar de você."
"2c0de343";"Ha! Thought ya could get in the Crucible, did ya?";"Ha! Achou que conseguiria entrar no Crisol, é?"
"2db114ba";"I hear there's a sale on. Not that many bargains though.";"Ouvi dizer que está rolando uma promoção. Mas não tem muita coisa boa."
"2f7da809";"Your best bet is Oakfield. They have a sale on right now!";"Sua melhor opção é Oakfield. Eles estão com uma promoção agora!"
"2f7da80d";"Go to Oakfield, there's a sale on there.";"Vá para Oakfield, está rolando uma promoção lá."
"2f7da80e";"Oakfield is a good place to go if you're looking for a sale.";"Oakfield é um bom lugar para ir se você estiver procurando por uma promoção."
"2f7da80f";"Your best bet is Oakfield. They have a sale on right now!";"Sua melhor opção é Oakfield. Eles estão com uma promoção agora!"
"2f7dec2a";"There's a sale on in Oakfield. I might go there this week.";"Tem uma promoção em Oakfield. Talvez eu vá lá esta semana."
"350c231b";"Ye've got to earn yer place in the Crucible, you know.";"Você tem que merecer seu lugar no Crisol, sabia?"
"350fe0d9";"Ye ain't gettin' in the Crucible without provin' yerself.";"Você não entra no Crisol sem provar seu valor."
"3a7db9b9";"Oakfield are having a sale on.";"A Oakfield está com uma promoção."
"3a7db9bc";"If it's a sale you want, Oakfield's the place right now.";"Se você quer uma promoção, a Oakfield é o lugar certo agora."
"3a7db9be";"Well, Oakfield has a sale on at the moment, doesn't it?";"Bem, a Oakfield está com uma promoção agora, não é?"
"3a7db9bf";"You should go to Oakfield if you want a nice sale.";"Você deveria ir à Oakfield se quiser uma boa promoção."
"3a844ab3";"You might as well go to Oakfield then. I hear they've got a great sale on at the moment.";"Então você pode muito bem ir à Oakfield. Ouvi dizer que eles estão com uma ótima promoção no momento."
"3f40faf3";"There's a sale on right in this town.";"Há uma promoção bem aqui nesta cidade."
"3f40faf4";"There's a sale on here in town you know.";"Tem uma promoção aqui na cidade, sabia?"
"3f40faf5";"It's your lucky day. There's a shop here in town that has a sale on!";"Hoje é seu dia de sorte! Tem uma loja aqui na cidade com promoção!"
"3f40faf7";"As luck would have it, there's a sale on in this town.";"Por sorte, tem uma promoção nesta cidade."
"3f414dc1";"Well, there's sale on right by here!";"Pois bem, tem uma promoção bem aqui perto!"
"456a0f31";"That Reaver takes some impressing, huh?";"Aquele Reaver impressiona, hein?"
"456c2147";"takes something special to impress that Reaver.";"É preciso algo especial para impressionar aquele Reaver."
"464105f9";"Did you know one of the shops in town is having a sale?";"Você sabia que uma das lojas da cidade está em promoção?"
"464105fa";"Why, there's a sale right in this town.";"Ora, tem uma promoção bem aqui na cidade."
"464105fe";"I'm so excited, there's a shop in town with a great sale on.";"Estou tão animada, tem uma loja na cidade com uma super promoção."
"464105ff";"There's a sale on in this very town.";"Há uma liquidação nesta cidade!"
"46426c20";"Didn't you know there's a sale right here in town.";"Você não sabia que tem uma liquidação bem aqui na cidade?"
"4a6a16d1";"That Reaver ain't easy to impress, is he?";"Não é fácil impressionar o Reaver, né?"
"4a6a8407";"Trying to impress Reaver are ya? Won't be easy.";"Tentando impressionar o Reaver, é? Não vai ser fácil."
"5c690d79";"Try Westcliff, there's supposed to be a sale on there.";"Tente Westcliff, dizem que está rolando uma promoção lá."
"5c690d7d";"Well if you go to Westcliff you'll probably find a sale on.";"Bem, se você for a Westcliff, provavelmente encontrará uma promoção."
"5c690d7e";"Didn't you know there's a sale on in Westcliff?";"Você não sabia que está rolando uma promoção em Westcliff?"
"5c690d7f";"That's a coincidence. I just heard they're having a sale on in Westcliff.";"Que coincidência! Acabei de saber que está rolando uma promoção em Westcliff."
"5c6cb1b2";"They're having a sale in Westcliff you know.";"Eles estão com uma promoção em Westcliff, sabia?"
"6321366b";"I hear there's a sale on. Time for some shopping!";"Ouvi dizer que está rolando uma promoção. Hora de fazer compras!"
"67691ea9";"There's some shops in Westcliff that are having a sale on.";"Algumas lojas em Westcliff estão em promoção."
"67691eac";"I'm going to Westcliff soon, some shops there are having a sale on.";"Vou para Westcliff em breve, algumas lojas lá estão com promoção."
"67691eae";"Isn't there a sale on in Westcliff?";"Não tem promoção em Westcliff?"
"67691eaf";"There's a sale on in Westcliff right now.";"Tem uma promoção em Westcliff agora mesmo."
"676baff4";"Your best bet is Westcliff. They have a sale on right now!";"Sua melhor opção é Westcliff. Eles estão com promoção agora mesmo!"
"72086002";"There's a nice little sale on close-by.";"Tem uma pequena promoção rolando por perto."
"72086003";"There's a sale on round here, isn't there?";"Tem uma promoção por aqui, não é?"
"72086004";"Isn't there a sale on somewhere nearby? Not a huge one, but still.";"Não tem uma promoção em algum lugar por perto? Não é nada demais, mas ainda assim."
"72086005";"Isn't there some sort of sale on nearby?";"Não tem alguma promoção rolando por perto?"
"7208b515";"Have you see the sale they're having closeby? Nothing huge, but good enough.";"Você viu a promoção que está rolando perto daqui? Nada demais, mas é boa."
"7c15b389";"You seen the huge sale that's on not far from here?";"Você viu a super liquidação que está rolando aqui perto?"
"7c15b38d";"Amazing sale on, did you see?";"Liquidação incrível, você viu?"
"7c15b38e";"Have you been to the sale. The shop is practically giving stuff away.";"Você já foi à liquidação? A loja está praticamente dando as coisas de graça."
"7c15b38f";"There's a huge sale going near here. Massive discounts.";"Está rolando uma super liquidação por aqui. Descontos enormes."
"7c15d0ca";"Have you heard about the massive sale? I need to check it out later.";"Você já ouviu falar da super liquidação? Preciso dar uma olhada mais tarde."
"7d0871b2";"There's a nice sale on not far from here.";"Tem uma promoção legal rolando aqui perto."
"7d0871b3";"There's a nice sale on in one of the shops in town.";"Tem uma promoção legal em uma das lojas da cidade."
