Hash;Original;Tradução
"07a9ece";"Uh!";"Uh!"
"07af4f6";"Uh!";"Uh!"
"9400e26";"What did you do?! We were bunk buddies!";"O que você fez?! Éramos colegas de beliche!"
"94332c7";"That was but one piece of our army.";"Isso era só uma peça do nosso exército."
"b0d8852";"No!";"Não!"
"b1152f6";"Let that death serve as a warning to you all. Keep fighting!";"Que essa morte sirva de aviso para todos vocês. Continuem lutando!"
"bb1fcd2";"Ugh!";"Argh!"
"bb5cbf4";"Ugh!";"Argh!"
"c11e196";"Uh!";"Uh!"
"c134fe0";"Uh!";"Uh!"
"c88105e";"You sent that one flying!";"Você mandou esse voando!"
"c8a3ac1";"A perfect manoeuvre!";"Uma manobra perfeita!"
"cb6204a";"Lucien will thank us for eliminating a will-user.";"Lucien nos agradecerá por eliminar um usuário de Vontade."
"cb96ad9";"Why do we always have to fight the weird ones?";"Por que sempre temos que lutar contra os estranhos?"
"dc568ca";"Can't you fight like a normal person, you freak?";"Você não consegue lutar como uma pessoa normal, seu maluco?"
"dc8dde3";"Beware those spells, soldiers!";"Cuidado com esses feitiços, soldados!"
"de7f0d6";"Vary your attacks!";"Varie seus ataques!"
"deb39a9";"You have better moves than that!";"Você tem golpes melhores que esses!"
"ec1d24b";"I'm going AWOL!";"Vou desertar!"
"ec338f1";"Withdraw!";"Desista!"
"f2ce386";"Ugh!";"Ugh!"
"f2e552d";"Ugh!";"Ugh!"
"10c261b6";"Keep at it, mate. You'll get there.";"Continue assim, camarada. Você vai conseguir."
"10c6f20c";"Remember your training, soldier!";"Lembre-se do seu treinamento, soldado!"
"111fb25e";"Don' let down your guard, soldier!";"Não baixe a guarda, soldado!"
"1120d298";"Barely scratched you!";"Mal te arranhei!"
"1267f853";"Aaaah!";"Aaaah!"
"126875cd";"Aaaah!";"Aaaah!"
"127ce3df";"What's wrong, dog? Something hurt you?";"O que foi, cachorro? Algo te machucou?"
"127ea6a7";"Exterminate the dog. Wounded animals are dangerous.";"Extermine o cachorro. Animais feridos são perigosos."
"12ee436f";"Ugh!";"Ugh!"
"12f13580";"Ugh!";"Ugh!"
"13c4c892";"Uh!";"Uh!"
"13c85c9a";"Uh!";"Uh!"
"1617082a";"Watch out!";"Cuidado!"
"161a4d00";"Are you hurt, soldier?";"Você está ferido, soldado?"
"164c4947";"Regroup and avenge your fallen comrade!";"Reagrupem-se e vinguem seu camarada caído!"
"164f8182";"Nobody kills a soldier and lives!";"Ninguém mata um soldado e sai vivo!"
"180f3d62";"You're doing it all wrong.";"Você está fazendo tudo errado."
"180fc950";"You can do better than that, soldier!";"Você consegue fazer melhor do que isso, soldado!"
"18439c6e";"Uff.";"Ufa."
"1844dfcc";"Uff.";"Ufa."
"186bd22b";"I thought only Lucien could do that!";"Eu pensei que só o Lucien conseguiria fazer isso!"
"186d8bef";"I hate fighting the undead!";"Eu odeio lutar contra mortos-vivos!"
"18a1f0a6";"That's a block and half!";"Isso é um bloco e meio!"
"18a26bc1";"Impressive blocking, soldier.";"Bloqueio impressionante, soldado."
"1a6f6ad2";"Nice block!";"Belo bloqueio!"
"1a70a01e";"Yeah, that's what I call a block!";"É isso aí, um bloqueio certeiro!"
"1cf592c7";"Aaaah!";"Aaaah!"
"1cf59f41";"Aaaah!";"Aaaah!"
"1f1b7956";"Aaaah!";"Aaaah!"
"1f201a28";"Aaaah!";"Aaaah!"
"1f232b27";"Ugh!";"Ugh!"
"1f239e47";"Ugh!";"Ugh!"
"1f425a92";"I can keep coming at you all day.";"Posso continuar te atacando o dia todo."
"1f4343e6";"You can parry me a few times, but eventually I will get through.";"Você pode me aparar algumas vezes, mas eventualmente eu vou te atingir."
"2182773e";"Impressive, but it won't be enough to kill us all.";"Impressionante, mas não será o suficiente para nos matar a todos."
"218ae7b6";"I've seen the Commandant do better!";"Já vi o Comandante fazer melhor!"
"21f5ea36";"Aaaah!";"Aaaah!"
"21f618ae";"Aaaah!";"Aaaah!"
"22432d4b";"Concentrate!";"Concentre-se!"
"224348bf";"I don't like this!";"Eu não gosto disso!"
"23158966";"What's happening to me?";"O que está acontecendo comigo?"
"2316a7e2";"I'm trapped in slow time.";"Estou preso no tempo lento."
"2522ab5b";"You need to move fast to land a hit!";"Você precisa se mexer rápido para acertar o alvo!"
"2523b228";"You've got to move faster!";"Você precisa se mexer mais rápido!"
"25ae2bc7";"Good block, soldier!";"Bom bloqueio, soldado!"
"25b02520";"Not even a Shard would have got past that!";"Nem mesmo um Fragmento teria passado por isso!"
"25ce3f8a";"Not bad!";"Nada mal!"
"25ce64c0";"You're good. But I'm better.";"Você é boa. Mas eu sou melhor."
"25f10723";"Ugh!";"Ugh!"
"25f1427f";"Ugh!";"Ugh!"
"27f1bd46";"Uh!";"Uh!"
"27f499b4";"Uh!";"Uh!"
"2876cf13";"Shall I shoot you again?";"Devo atirar em você de novo?"
"287a2b50";"I do enjoy filling you with holes.";"Eu adoro te encher de buracos."
"291e10cf";"You'll tire out eventually.";"Você vai se cansar eventualmente."
"291f1218";"How many more blows can you withstand? Not many.";"Quantos golpes mais você consegue suportar? Não muitos."
"2942c5e2";"Aaaah!";"Aaaah!"
"29476481";"Aaaah!";"Aaaah!"
"29c94493";"Are you hit?";"Você foi atingido?"
"29cb7181";"Keep moving and find cover!";"Continue se movendo e procure cobertura!"
"29f9504b";"Your blocks won't save you.";"Seus blocos não vão te salvar."
"29f99470";"I've trained for this. I'll get you in the end.";"Eu treinei para isso. Eu vou te pegar no final."
"2dc76dd7";"Neutralise that dog!";"Neutralizem esse cachorro!"
"2dc98eec";"Someone get the mutt!";"Alguém pegue esse vira-lata!"
"2ded0422";"Uh!";"Uh!"
"2dee72e8";"Uh!";"Uh!"
"2e433147";"Argh!";"Argh!"
"2e463b6c";"Argh!";"Argh!"
"2f26ea7e";"Target is a Will-user! Take extra precautions!";"O alvo usa Vontade! Tome precauções extras!"
"2f271ef9";"Bah! I've seen better magic in the Spire!";"Bah! Já vi magia melhor na Torre!"
"306917d6";"Argh!";"Argh!"
"30715bd0";"Argh!";"Argh!"
"309e9957";"Find cover!";"Procurem abrigo!"
"30a063f8";"We're being fired on!";"Estamos sendo alvejados!"
"311df2e6";"Uh!";"Ah!"
"311f65f1";"Uh!";"Uh!"
"328a0217";"Aaaah!";"Aaaah!"
"328a6d7e";"Aaaah!";"Aaaah!"
"33ebc9df";"Remember what to do when facing a will-user.";"Lembre-se do que fazer ao enfrentar um usuário de Vontade."
