Hash;Original;Tradução
"3e6346c";"Blacksmith Big Shortage";"Grande Escassez de Ferreiros"
"4d21abc";"Furniture Shop Huge Shortage";"Grande escassez na loja de móveis"
"56edae8";"Bloodstone Stylist is currently suffering from a small shortage of dyes. Who will provide Bloodstone with non-bloody colours now?";"A estilista Bloodstone está com uma pequena escassez de tinturas. Quem fornecerá cores não sangrentas para Bloodstone agora?"
"63cffc9";"Stylist Big Sale";"Grande Liquidação de Estilistas"
"8af5d8d";"Bloodstone Gift Stall is currently suffering from a shortage due to supply problems. Any gifts you have will fetch a good price.";"A Loja de Presentes Bloodstone está com falta de estoque devido a problemas de abastecimento. Qualquer presente que você tiver será bem recebido."
"105636b3";"Bloodstone Tailor is having a huge sale for the next few days. Who knows what pirate garment bargains you'll find.";"A Alfaiataria Bloodstone está com uma grande promoção nos próximos dias. Quem sabe que pechinchas de roupas de pirata você vai encontrar."
"10579ae5";"Vegetable Stall Huge Shortage";"Grande Escassez na Barraca de Vegetais"
"19addbf8";"Bloodstone Pie Stall is having a small sale for the next few days. Put on weight for less!";"A barraca de tortas de Bloodstone está em promoção pelos próximos dias. Engorde por menos!"
"20bd2c4b";"Furniture Shop Big Sale";"Grande Liquidação na Loja de Móveis"
"20e1e9e7";"Bloodstone Tailor is having a sale for the next few days. It seems some clothes mysteriously washed up by the shore.";"O Alfaiate de Bloodstone está em promoção pelos próximos dias. Parece que algumas roupas apareceram misteriosamente na praia."
"29c77181";"Fish Stall Big Sale";"Grande Liquidação da Barraca de Peixe"
"2a47b706";"Bloodstone Tailor is having a small sale for the next few days. All pirate clothes discounted!";"A Alfaiataria Bloodstone está com uma pequena promoção pelos próximos dias. Todas as roupas de pirata com desconto!"
"2cf80ab4";"Bloodstone Vegetable Stall is currently suffering from a large shortage after pirates set fire to all the stock while singing anti-vegetable songs. You could make a killing selling carrots.";"A barraca de vegetais Bloodstone está sofrendo com uma grande escassez depois que piratas incendiaram todo o estoque enquanto cantavam músicas contra vegetais. Você poderia ganhar muito dinheiro vendendo cenouras."
"2f6c3cd8";"Pie Stall Big Sale";"Grande Liquidação na Barraca de Tortas"
"3026be30";"Bloodstone Pie Stall is currently suffering from a small shortage due to supply problems. A good time to sell your surplus pies, if you haven't eaten them all.";"A barraca de tortas de Bloodstone está com falta de estoque devido a problemas de fornecimento. É um bom momento para vender suas tortas excedentes, se não tiver comido todas."
"30d2900c";"Bloodstone Furniture Shop is having a huge sale for the next few days. They say the owner has gone mad.";"A Loja de Móveis de Bloodstone está com uma grande promoção pelos próximos dias. Dizem que o dono enlouqueceu."
"3323a0e0";"Bloodstone Fish Stall is currently suffering from a small shortage after a local pirate threw a seafood orgy. If you have any fish in your pockets, you'll get a decent price for it here.";"A barraca de peixes de Bloodstone está com falta de estoque depois que um pirata local deu uma orgia de frutos do mar. Se tiver algum peixe sobrando, pagaremos um bom preço aqui."
"3481ddef";"Bloodstone Stone Cutter is having a small sale for the next few days. Time to get that augment you've always wanted.";"O Cortador de Pedras de Bloodstone está com uma pequena promoção por alguns dias. Hora de conseguir aquele aprimoramento que você sempre quis."
"34b62765";"Furniture Shop Big Shortage";"Grande escassez na loja de móveis"
"37c2814a";"Stone Cutter Big Shortage";"Grande escassez de cortadores de pedra"
"3ea533aa";"Blacksmith Shortage";"Escassez de Ferreiros"
"42c7ac99";"Pie Stall Big Shortage";"Grande Escassez na Barraca de Tortas"
"42fcad67";"Bloodstone Gift Stall is currently suffering from a large shortage after a Troll stumbled into its warehouse and destroyed most of the stock. Any gifts you have will fetch a handsome price.";"A Loja de Presentes Bloodstone está sofrendo com uma grande escassez depois que um Troll invadiu seu depósito e destruiu a maior parte do estoque. Qualquer presente que você tiver renderá um bom dinheiro."
"4330dfe1";"Bloodstone Stylist is having a huge sale for the next few days. Great discounts for all your styling needs.";"O Salão de Beleza Bloodstone está com uma super promoção nos próximos dias. Descontos imperdíveis para todas as suas necessidades de estilo."
"436cdf20";"Bloodstone Gift Stall is having a huge sale for the next few days. Buy these bargains while you can!";"A Loja de Presentes Bloodstone está com uma super promoção nos próximos dias. Aproveite essas ofertas enquanto pode!"
"4500da8b";"Stylist Massive Sale";"Grande Liquidação de Estilistas"
"48534867";"Bloodstone Pie Stall is currently suffering from a large shortage due the recent feast of Pies, Pints & Pirates. Any crusts you have lying around will fetch a princely sum from this shop.";"A barraca de tortas de Bloodstone está sofrendo com uma grande escassez devido ao recente festival de Tortas, Cervejas e Piratas. Qualquer sobra de massa que você tiver valerá uma fortuna nesta loja."
"492b3477";"Gift Stall Huge Shortage";"Grande escassez na barraca de presentes"
"4fb7c0a6";"Bloodstone Stylist is currently suffering from a shortage of dyes. Who will provide Bloodstone with non-bloody colours now?";"A Bloodstone Stylist está sofrendo com a falta de tinturas. Quem vai fornecer cores não sangrentas para a Bloodstone agora?"
"504b4d81";"Bloodstone Fish Stall is currently suffering from a shortage after some of the local fishing fleets were destroyed in a freak storm. Tough times for pescaterians. Good times for travelling fish-sellers.";"A barraca de peixes de Bloodstone está passando por uma escassez depois que algumas das frotas pesqueiras locais foram destruídas em uma tempestade bizarra. Tempos difíceis para os vegetarianos que comem peixe. Bons tempos para os vendedores de peixe ambulantes."
"5489a146";"Tailor Massive Sale";"Grande Liquidação de Alfaiates"
"57facd54";"Bloodstone Stylist is having a sale for the next few days. Now you can look good for less.";"O Estilista de Bloodstone está em promoção pelos próximos dias. Agora você pode ficar bem gastando menos."
"580854cd";"Bloodstone Fish Stall is currently suffering from a large shortage due to an epidemic of fishing-rod rot. If you have some fish stinking up your inventory, you won't find a better chance to offload it for a good price.";"A Banca de Peixes Bloodstone está sofrendo com uma grande escassez devido a uma epidemia de apodrecimento de varas de pesca. Se você tem peixes estragando seu estoque, esta é a melhor oportunidade para se livrar deles por um bom preço."
"5cdb0a2b";"Bloodstone Stylist is currently suffering from a large shortage of dyes after its main supplier drowned in a pool of colour. Freelance dye merchants could take advantage of the situation.";"O salão Bloodstone Stylist está sofrendo com uma grande escassez de tinturas depois que seu principal fornecedor se afogou em uma piscina de tinta. Comerciantes de tintura autônomos podem se aproveitar da situação."
"5d98fe00";"Furniture Shop Shortage";"Escassez de Móveis"
"5f69b890";"Bloodstone Pie Stall is currently suffering from a shortage due to supply problems. A good time to sell your surplus pies, if you haven't eaten them all.";"A barraca de tortas Bloodstone está com falta de estoque devido a problemas de abastecimento. Uma boa hora para vender as tortas que sobraram, caso você ainda não tenha comido todas."
"61b9b750";"Stone Cutter Big Sale";"Grande Liquidação de Cortadores de Pedra"
"62b04878";"Gift Stall Big Sale";"Grande Liquidação na Barraca de Presentes"
"653b49bd";"Gift Stall Big Shortage";"Grande escassez na barraca de presentes"
"66b870d1";"Vegetable Stall Big Sale";"Grande Liquidação na Barraca de Hortaliças"
"693907fc";"Vegetable Stall Shortage";"Escassez de barracas de vegetais"
"694e9110";"Gift Stall Massive Sale";"Grande Liquidação da Barraca de Presentes"
"6d55cea1";"Fish Stall Sale";"Liquidação na Barraca de Peixe"
"73fc3ce3";"Stylist Sale";"Promoção de Estilista"
"7a4c71c5";"Blacksmith Huge Shortage";"Grande Escassez de Ferreiros"
"816a5273";"Bloodstone Gift Stall is having a small sale for the next few days. It might be a good time to stockpile presents.";"A Barraca de Presentes de Bloodstone está em promoção pelos próximos dias. Pode ser um bom momento para estocar presentes."
"81d0e720";"Stone Cutter Shortage";"Escassez de Cortadores de Pedra"
"833b7b98";"Gift Stall Sale";"Venda na Barraca de Presentes"
"83ba3060";"Vegetable Stall Sale";"Venda de Hortaliças na Barraca"
"86adacd8";"Tailor Big Sale";"Grande Liquidação de Alfaiates"
"8d98b4f4";"Tailor Sale";"Venda de Alfaiataria"
"8e51f324";"Bloodstone Fish Stall is having a sale for the next few days. They've been catching more fish than they can sell.";"A Barraca de Peixes Bloodstone está com uma promoção pelos próximos dias. Eles estão pescando mais peixes do que conseguem vender."
"90630445";"Bloodstone Blacksmith is currently suffering from a small shortage after the owner accidentally gave some of his stock away during a drinking binge. If you have any weapons you don't need, he'll be happy to take them off your hands.";"O Ferreiro de Bloodstone está sofrendo uma pequena escassez depois que o dono acidentalmente deu parte do estoque durante uma bebedeira. Se você tiver armas que não precise, ele ficará feliz em aceitá-las."
"9687a43c";"Bloodstone Furniture Shop is having a sale for the next few days. Now's the time to buy that comfy chair.";"A Loja de Móveis Bloodstone está com uma promoção pelos próximos dias. Agora é a hora de comprar aquela cadeira confortável."
"99c0edc2";"Bloodstone Tailor is currently suffering from a large shortage of clothes after a particularly unpleasant moth infestation.";"O Alfaiate de Bloodstone está sofrendo uma grande falta de roupas após uma infestação de traças particularmente desagradável."
"9abfc9a0";"Pie Stall Massive Sale";"Grande promoção na barraca de tortas"
"9f09db14";"Gift Stall Shortage";"Escassez na Barraca de Presentes"
"a1206341";"Bloodstone Furniture Shop is currently suffering from a large shortage due to a large fire. Now's the time to get rid of that unwanted wardrobe or bed.";"A Loja de Móveis Bloodstone está sofrendo com uma grande escassez devido a um grande incêndio. Agora é a hora de se livrar daquele guarda-roupa ou cama indesejados."
"a178a1eb";"Stylist Huge Shortage";"Grande escassez de estilistas"
"a7bbf887";"Bloodstone Furniture Shop is having a small sale for the next few days. Tables, chairs and more have a discount.";"A Loja de Móveis Bloodstone está com uma pequena promoção nos próximos dias. Mesas, cadeiras e outros itens estão com desconto."
"a9744dc7";"Stylist Big Shortage";"Grande falta de cabeleireiros"
"a9bbcc71";"Bloodstone Vegetable Stall is currently suffering from a shortage after the supplier lost all his stock to vegetarian hobbes.";"A barraca de vegetais Bloodstone está sofrendo com a falta de estoque, já que o fornecedor perdeu tudo para os hobbes vegetarianos."
"aa2a62e1";"Bloodstone Blacksmith is currently suffering from a shortage due to supply problems. If you have any weapons you don't need, they'll be happy to take them off your hands.";"A Ferraria Bloodstone está sofrendo com a escassez devido a problemas de abastecimento. Se você tiver alguma arma que não precise, eles ficarão felizes em aceitá-las."
"aac96748";"Bloodstone Pie Stall is having a sale for the next few days. Go on, indulge!";"A Barraca de Tortas Bloodstone está com promoção pelos próximos dias. Aproveite!"
"acb432a7";"Pie Stall Shortage";"Escassez de Barracas de Torta"
"b136dca8";"Stylist Shortage";"Falta de estilistas"
"b18a6559";"Bloodstone Fish Stall is having a small sale for the next few days. The locals are eating less fish this week after finding a three-eyed species floating near the port.";"A Peixaria Bloodstone está com uma pequena promoção nos próximos dias. Os moradores estão comendo menos peixe esta semana depois de encontrarem uma espécie de peixe com três olhos flutuando perto do porto."
"b5711047";"Furniture Shop Massive Sale";"Liquidação Gigantesca na Loja de Móveis"
"b5ed219a";"Bloodstone Stone Cutter is having a sale for the next few days. Time to get that augment you've always wanted.";"O Lapidador de Pedras de Bloodstone está em promoção pelos próximos dias. Hora de conseguir aquele aprimoramento que você sempre quis."
"b6eedc8a";"Bloodstone Blacksmith is currently suffering from a large shortage after sea raiders bought most of the stock. If you have any weapons you don't need, they'll be happy to take them off your hands.";"O Ferreiro de Bloodstone está sofrendo uma grande escassez depois que saqueadores do mar compraram a maior parte do estoque. Se você tiver armas que não precise, eles ficarão felizes em aceitá-las."
"b73ba6e6";"Bloodstone Gift Stall is having a sale for the next few days. Now's the moment to buy a nice present for that special someone.";"A Loja de Presentes Bloodstone está com promoção pelos próximos dias. Agora é a hora de comprar um belo presente para aquela pessoa especial."
"b7b03030";"Fish Stall Shortage";"Escassez de Peixes"
"b828e055";"Bloodstone Furniture Shop is currently suffering from a shortage due to a woodcutting strike. Now's the time to get rid of that unwanted wardrobe or bed.";"A Loja de Móveis Bloodstone está sofrendo com a falta de estoque devido a uma greve de lenhadores. Agora é a hora de se livrar daquele guarda-roupa ou cama indesejados."
"b9244bd0";"Stone Cutter Sale";"Promoção de Cortadores de Pedra"
"ba7912d8";"Bloodstone Stone Cutter is currently suffering from a large shortage after a visiting pirate bought most of the stock and left without paying. They'll do anything to buy some augments off you.";"O Lapidador de Pedras de Bloodstone está sofrendo uma grande escassez depois que um pirata visitante comprou quase todo o estoque e saiu sem pagar. Eles farão de tudo para comprar alguns aprimoramentos de você."
"bb067b2c";"Fish Stall Huge Shortage";"Grande escassez na banca de peixe"
"bbad573d";"Blacksmith Sale";"Venda de ferreiro"
"c20e7ef4";"Pie Stall Huge Shortage";"Grande Escassez de Tortas na Barraca"
"c80151d3";"Vegetable Stall Big Shortage";"Grande Escassez na Barraca de Vegetais"
"cc02d3d9";"Furniture Shop Sale";"Liquidação na Loja de Móveis"
"cd97bf61";"Bloodstone Fish Stall is having a huge sale for the next few days. The fishing fleet has had a record-breaking catch.";"A peixaria Bloodstone está com uma grande promoção nos próximos dias. A frota pesqueira bateu recorde de pescado."
"cf2e1630";"Bloodstone Stone Cutter is having a huge sale for the next few days. Time to get that augment you've always wanted.";"O Cortador de Bloodstone está com uma super promoção nos próximos dias. Hora de conseguir aquele aprimoramento que você sempre quis."
"cf99adf5";"Bloodstone Tailor is currently suffering from a shortage. They are currently looking for clothes merchants.";"A Alfaiataria Bloodstone está com falta de estoque. Eles estão procurando comerciantes de roupas."
"cfabbdf0";"Vegetable Stall Massive Sale";"Grande Liquidação na Barraca de Vegetais"
"d0e81f74";"Bloodstone Furniture Shop is currently suffering from a small shortage after a rich pirate decided to redecorate his ship. If you have any furniture to offload, it make fetch a reasonable price.";"A Loja de Móveis Bloodstone está sofrendo com uma pequena escassez depois que um pirata rico decidiu redecorar seu navio. Se você tiver móveis para se desfazer, eles podem render um bom preço."
"d14736e1";"Fish Stall Massive Sale";"Grande Liquidação na Barraca de Peixe"
"d376f8b8";"Stone Cutter Massive Sale";"Liquidação de Cortadores de Pedra"
"d38cfd93";"Bloodstone Stone Cutter is currently suffering from a small shortage due to supply problems. Independent augment traders could make a profit here.";"O Lapidador de Pedras de Bloodstone está sofrendo uma pequena escassez devido a problemas de fornecimento. Comerciantes independentes de aprimoramentos poderiam lucrar aqui."
"d4dbd82b";"Fish Stall Big Shortage";"Grande Escassez na Barraca de Peixes"
"db8ce8b3";"Bloodstone Stone Cutter is currently suffering from a shortage due to a lack of adequate gems in the area. Independent augment traders could make a profit here.";"O Cortador de Bloodstone está sofrendo com a escassez devido à falta de gemas suficientes na região. Operadores independentes de aumento de poder podem lucrar aqui."
"dd20acd0";"Tailor Huge Shortage";"Grande escassez de alfaiates"
"e22ab3b3";"Bloodstone Vegetable Stall is having a sale for the next few days. They're healthy, they're yummy and they're cheap.";"A barraca de vegetais Bloodstone está em promoção pelos próximos dias. São saudáveis, deliciosos e baratos."
"eb7584c0";"Bloodstone Vegetable Stall is having a huge sale for the next few days. Pirates aren't big on vegetables, but their loss is your gain.";"A Barraca de Vegetais de Bloodstone está com uma grande promoção pelos próximos dias. Piratas não ligam muito para vegetais, então a perda deles é o seu ganho."
"edc66781";"Bloodstone Vegetable Stall is currently suffering from a small shortage due to supply problems. You could make a tidy profit helping them to restock.";"A barraca de vegetais Bloodstone está com uma pequena escassez devido a problemas de abastecimento. Você pode lucrar bastante ajudando-os a reabastecer."
"ef4cd526";"Bloodstone Pie Stall is having a huge sale for the next few days. At these prices, who cares how fattening pies are?";"A Barraca de Tortas de Bloodstone está com uma grande promoção pelos próximos dias. Com esses preços, quem se importa se as tortas engordam?"
"ef50b83f";"Bloodstone Stylist is having a small sale for the next few days. Now you can look good for less.";"O Estilista de Bloodstone está com uma pequena promoção pelos próximos dias. Agora você pode ficar bem por menos."
"f39529c3";"Bloodstone Gift Stall is currently suffering from a small shortage due to a strike at the gift factory. Any gifts you have will fetch a decent price.";"A Loja de Presentes Bloodstone está com uma pequena escassez devido a uma greve na fábrica de presentes. Qualquer presente que você tiver renderá um bom preço."
"fc98ee33";"Stone Cutter Huge Shortage";"Grande Escassez de Cortadores de Pedra"
"fd08ec62";"Pie Stall Sale";"Venda na Barraca de Tortas"
"ff2bb720";"Bloodstone Vegetable Stall is having a small sale for the next few days. Cheap veggies!";"A Barraca de Vegetais Bloodstone está com uma pequena promoção nos próximos dias. Vegetais baratos!"
