Hash;Original;Tradução
"07f6235";"Time's up.";"Tempo esgotado."
"0abc905";"It's nothing like that.";"Não é nada disso."
"1a75e01";"That is up to you. I can send you anywhere from here. What do you wish?";"Isso depende de você. Posso te mandar para qualquer lugar daqui. O que você deseja?"
"2a5ed88";"I wish to return home. To Samarkand.";"Quero voltar para casa. Para Samarcanda."
"3a65de5";"Chop wood at the farm in Oakfield.";"Corte lenha na fazenda em Oakfield."
"4a84893";"Yes, yes, yes, yes. But on to more important matters: what about me? What do I get? Cash would be nice.";"Sim, sim, sim, sim. Mas vamos a assuntos mais importantes: e eu? O que eu ganho? Dinheiro seria bom."
"50e3a6f";"But it's time to say goodbye.";"Mas chegou a hora de dizer adeus."
"50ed1af";"But it's time to say goodbye.";"Mas chegou a hora de dizer adeus."
"b258349";"Woodcutter Job
Gold earned: %1
Highest chain: %2
Successful chops: %3
Total gold earned: %4
Gold until promotion: %5";"Trabalho de Lenhador
Peças de ouro ganhas: %1
Maior sequência: %2
Golpes certeiros: %3
Total de peças de ouro: %4
Peças de ouro até a promoção: %5"
"c352ebc";"Don't you know how to use a hammer?";"Você não sabe como usar um martelo?"
"cd6a4d1";"Gold until promotion:";"Ouro até a promoção:"
"d590ca7";"Hit <a_img> when the target is over the sweet spot to score a good chop. The faster you chop, the more gold you'll make. Score 10 chops in a row without missing to build up your gold multiplier.";"Pressione <a_img> quando o alvo estiver sobre o ponto ideal para um bom golpe. Quanto mais rápido você golpear, mais ouro você ganhará. Acerte 10 golpes seguidos sem errar para aumentar seu multiplicador de ouro."
"dac4a57";"Blacksmith";"Ferreiro"
"ec854fb";"Continue";"Continue"
"110ffc30";"You can't take this job while you are wanted by the law.";"Você não pode aceitar este emprego enquanto estiver sendo procurado pela lei."
"11875f98";"It's shaping up nicely.";"Está ficando ótimo."
"12ebc2f8";"That's one complete blade.";"Que lâmina!"
"17059f13";"Wait! How could you do this?!";"Espere! Como você pôde fazer isso?!"
"1b07cdd2";"And now it is time for you to leave.";"E agora é hora de você ir embora."
"1b245f62";"Successful chops: %1";"Golpes bem-sucedidos: %1"
"1c07cf45";"The world is yours to enjoy.";"O mundo é seu para aproveitar."
"1d097b8d";"But the Spire... is mine.";"Mas a Torre... é minha."
"1e05f1c2";"Begone.";"Vá embora."
"21802f25";"Money earned: %1";"Dinheiro ganho: %1"
"26750aab";"Successful chops:";"Golpes bem-sucedidos:"
"283b0d70";"Woodcutter";"Lenhador"
"29ceed40";"Blacksmith";"Ferreiro"
"2d0b6a04";"Forge weapons in Bowerstone.";"Forje armas em Bowerstone."
"3060573b";"Can't you hit straight?";"Você não consegue acertar em cheio?"
"320f1b6e";"Woodcutter Job";"Trabalho de lenhador"
"34806a68";"I want to go north, study with those warrior monks. I was so sick of avoiding violence... now I'm sick of causing it.";"Quero ir para o norte, estudar com aqueles monges guerreiros. Eu estava tão cansado de evitar a violência... agora estou cansado de causá-la."
"380c9e10";"Chop wood in Brightwood.";"Corte lenha em Brightwood."
"389925a5";"Take job";"Aceite o trabalho"
"38fe1cdc";"Blacksmith Job";"Trabalho de ferreiro"
"3a170380";"Quick, before it cools down.";"Rápido, antes que esfrie."
"3bd05c2a";"Instructions";"Instruções"
"3ffd5c95";"Gold until promotion: %1";"Promoção: %1"
"4025e942";"Time remaining:";"Tempo restante:"
"42bfb708";"Serve drinks in Bowerstone.";"Servir bebidas em Bowerstone."
"455bc496";"Bowerstone Blacksmith";"Ferreiro de Bowerstone"
"48bc2904";"One blade done.";"Uma lâmina perdida."
"49ae13f1";"Nice blade.";"Bela lâmina."
"49bc2af7";"Missed it.";"Perdi essa."
"4cd44f8c";"Time remaining:";"Tempo restante :"
"4e31ab98";"Serve drinks in Bloodstone";"Servir bebidas em Bloodstone"
"4f14f428";"A perfect hammer blow.";"Um golpe de martelo perfeito."
"54d7b437";"Oh-- I should tell you, I do have to make the occasional sojourn back to Albion. I have an obligation to some friends in Wraithmarsh.";"Ah, eu deveria te contar, preciso fazer algumas viagens ocasionais de volta a Albion. Tenho um compromisso com alguns amigos em Wraithmarsh."
"54d8bedc";"Oh, by the way, I don't suppose you'd fancy delivering a little something to Wraithmarsh every now and again, would you? No, no, I didn't think so...";"Ah, a propósito, você não gostaria de entregar uma coisinha em Wraithmarsh de vez em quando? Não, não, eu imaginei que não..."
"55cee089";"Bowerstone Bartender";"Barman de Bowerstone"
"5806e0b5";"Chop wood at the windmill in Oakfield.";"Cortando lenha no moinho de vento em Oakfield."
"5a90c065";"That's a fine blade.";"Essa é uma bela lâmina."
"5eec7176";"Try to hit the blade.";"Tente acertar a lâmina."
"5f2cfe62";"That'll do.";"Isso serve."
"600d9c19";"Take job";"Aceite o trabalho"
"6045af04";"<s4>Current Gold: %1</s4>";"<s4>Ouro Atual: %1</s4>"
"62449415";"You must be a %1 woodcutter to take this job.
Earn promotions by doing lower-rated woodcutter jobs.";"Você precisa ser um lenhador %1 para aceitar este trabalho.
Ganhe promoções fazendo trabalhos de lenhador de nível inferior."
"6342fa10";"You are now a %1 blacksmith.";"Agora você é um ferreiro %1."
"66b7ed8d";"Nice bit of forging.";"Bela falsificação."
"670019da";"Nice hit.";"Boa jogada."
"69720d6e";"But the Hero's tale does not end here. A whole world awaited his return.";"Mas a história do Herói não termina aqui. Um mundo inteiro aguardava seu retorno."
"69853c76";"But the Hero's tale does not end here. A whole world awaited her return.";"Mas a história da Heroína não termina aqui. Um mundo inteiro aguardava seu retorno."
"6e63b625";"Hurry up, time's running out.";"Depressa, o tempo está acabando!"
"6fde0526";"Successful hammers: %1";"Acertos com o martelo: %1"
"70f31f64";"This job is currently not available. Check back later.";"Esta vaga não está disponível no momento. Volte mais tarde."
"744c5b00";"Total gold earned: %1
Required for promotion: %2";"Total de ouro ganho: %1
Necessário para promoção: %2"
"7576baf8";"You are now a %1 woodcutter.";"Agora você é um lenhador %1."
"78829d1c";"The anvil doesn't need forging.";"A bigorna não precisa ser forjada."
"7966ac7f";"You must be a %1 blacksmith to take this job.
Earn promotions by doing lower rated blacksmith jobs.";"Você precisa ser um ferreiro %1 para aceitar este trabalho. 
 Ganhe promoções realizando trabalhos de ferreiro de nível inferior."
"7a576589";"Take care of yourself.";"Cuide-se."
"7b585008";"I guess this will be our last goodbye.";"Acho que esta será nossa última despedida."
"7e5815eb";"Guess I'll leave Albion to you. Not like I can do anything about it.";"Acho que vou deixar Albion para você. Não que eu possa fazer alguma coisa a respeito."
"80585827";"Shame about all the rotten stuff.";"Que pena de tanta coisa ruim."
"8158599a";"You did some amazing things.";"Você fez coisas incríveis."
"82579cf9";"Woodcutter <star-2.img>";"Lenhador <star-2.img>"
