Hash;Original;Tradução
"9960e7c";"All my friends are jealous of how much fun you are. I bet you could make me giggle right now!";"Todos os meus amigos têm inveja de como você é divertido. Aposto que você conseguiria me fazer rir agora mesmo!"
"b876917";"You're the best! That's why I know you'll get me a pressie! <giggles> See how I slipped that in there?";"Você é o máximo! É por isso que sei que você vai me dar um presente! <giggles> Viu como eu dei um jeito de incluir isso?"
"109a1538";"Hee hee, do another of those silly things you do! Just one!";"Hehe, faça mais uma dessas bobagens que você faz! Só mais uma!"
"128a8c9c";"No other kids have gooder parents than you! If you get me a pressie, I can prove it to them!";"Nenhuma outra criança tem pais melhores que você! Se você me der um presente, eu posso provar isso para elas!"
"1a6792de";"Let's see you do that stuff you do so well.";"Vamos ver você fazer essas coisas que você faz tão bem."
"21dca8b1";"A present now and then would be nice...";"Um presente de vez em quando seria legal..."
"21dca8b3";"If you bought me something, it would really show you cared.";"Se você me comprasse algo, mostraria que você se importa."
"21dca8b4";"Some people say gifts really show how you feel about someone.";"Algumas pessoas dizem que presentes realmente mostram como você se sente em relação a alguém."
"21dca8b5";"Reward my devotion with a trinket, and show you are devoted, too.";"Recompense minha devoção com uma lembrancinha e mostre que você também é devoto(a)."
"21dca8b6";"A small gift never goes amiss...";"Um pequeno presente nunca é demais..."
"21dca8b7";"I'm afraid I'm a... whatchacallit, a materialist. I likes me gifties.";"Receio ser... como se diz, um(a) materialista. Gosto de presentes."
"21dcad6f";"How about a present now and again, huh?";"Que tal um presente de vez em quando, hein?"
"256709c3";"Can you do one of those cool things you do?";"Você pode fazer uma daquelas coisas legais que você faz?"
"28dcb3b1";"Confer a small trinket upon me, and I shall know you are serious in your intentions.";"Me dê um pequeno presente e saberei que suas intenções são sérias."
"28dcb3b2";"If you were to grant me a small gift, I would know your heart is true.";"Se você me desse um pequeno presente, eu saberia que seu coração é sincero."
"28dcb3b3";"Nothin says you care like a nice little pressie.";"Nada demonstra mais carinho do que um presentinho."
"28dcb3b4";"You want to impress me? Spend some gold.";"Quer me impressionar? Gaste um pouco de ouro."
"28dcb3b5";"You could buy me something nice, You know, If you wanted...";"Você poderia me comprar algo legal, sabe, se quisesse..."
