Hash;Original;Tradução
"1a574d40";"You are truly selfless. You sacrificed yourself for the sake of a stranger. Now, Reaver must fulfill his part of your bargain.";"Você é verdadeiramente altruísta. Você se sacrificou por um estranho. Agora, Reaver deve cumprir sua parte do acordo."
"1cd1cd98";"About time!";"Já era hora!"
"1dd3e681";"One more solid hit! Give it everything you've got!";"Mais um golpe certeiro! Dê tudo de si!"
"1fe53896";"And Garth's cullis gate.";"E o portão de Garth."
"20e1cdff";"The gate did not operate exactly as intended.";"O portão não funcionou exatamente como deveria."
"22e314f5";"Congratulations on surviving Wraithmarsh.";"Parabéns por sobreviver ao Pântano dos Espectros."
"23e4a346";"I don't know how you deal with him. I'd have smacked him one by now.";"Não sei como você lida com ele. Eu já teria dado um soco nele."
"24e5dd59";"Probably a good thing the gate malfunctioned after all.";"Provavelmente foi uma boa coisa que o portão tenha apresentado defeito, afinal."
"25e73fc3";"That's a nice way of putting it. I'm just glad it sent us here and not to the top of the Spire. Or the bottom of the sea. Or you know what would have been really nice, if we materialized right inside a troll's arse.";"Que jeito gentil de dizer. Só fico feliz que nos tenha mandado para cá e não para o topo da Torre. Ou para o fundo do mar. Ou sabe o que seria realmente legal, se tivéssemos materializado dentro do traseiro de um troll?"
"26e23968";"But you survived, and even made contact with Reaver.";"Mas você sobreviveu e até fez contato com Reaver."
"283c2bf0";"So you'll have to forgive all the clutter on the floor.";"Então você terá que perdoar toda a bagunça no chão."
"293eb67c";"Ah, that would have been 200 years ago.";"Ah, isso deve ter sido há 200 anos."
"29e23e21";"Oh, yeah. Just chalk it up as a learning experience and move on to the next bit of dangerous, unstable technology, eh?";"Ah, é. Vamos considerar isso como uma lição e partir para a próxima tecnologia perigosa e instável, né?"
"2a3c1ec0";"With Andrew, as I recall.";"Com o Andrew, se bem me lembro."
"2b3c24b3";"That's right: I was consorting with Ursula at the time, and Penelope found out, and she set the house on fire while I was sleeping.";"Isso mesmo, : eu estava me associando com a Úrsula naquele momento, e a Penélope descobriu e incendiou a casa enquanto eu dormia."
"2bd08771";"There's nothing for it.";"Não tem jeito."
"2c3c2626";"Oh no, wait a minute now: I came through here in...";"Oh não, espere um minuto agora: Eu passei por aqui em..."
"2d359b95";"Why can't you just lay off it?";"Por que você não para com isso?"
"2d3c4192";"I don't think they've been used for about 300 years.";"Acho que não são usados ​​há uns 300 anos."
"2dd342fe";"So you must play it, or Lucien will soon get what he wants.";"Então você precisa jogar, ou Lucien logo conseguirá o que quer."
"2e2b483c";"Ugh! I'll get you for that!";"Ugh! Você vai se ver comigo!"
"2e3fa2cb";"Smugglers built these tunnels ages ago.";"Contrabandistas construíram esses túneis há muito tempo."
"2ecdbb16";"We need his help, and he wants to play his little game.";"Precisamos da ajuda dele, e ele quer brincar do joguinho dele."
"2f3041d1";"Enough!";"Chega!"
