Hash;Original;Tradução
"46be223";"He awoke with a howl of panic, covered in sweat and in severe need of a trip behind the bushes.";"Ele acordou com um uivo de pânico, coberto de suor e precisando urgentemente de uma escapadinha para trás dos arbustos."
"1b4d1a78";"He was stunned to find the cave nicely decorated with all sorts of furniture, including an antique chest of drawers and a bookcase containing more books that Perilous even knew existed. Four. Soon after he met the owner of the cave, a tall, shaven-headed man wearing the robes of a fighting monk, who explained he had retired to the mountains to perfect his unarmed combat techniques in solitude. He taught Spandex how to immobilise a man with a sneeze. Then they shared a nice pot of tea.";"Ele ficou surpreso ao encontrar a caverna bem decorada com todos os tipos de móveis, incluindo uma cômoda antiga e uma estante com mais livros do que Perilous sabia que existiam. Quatro. Logo depois, ele conheceu o dono da caverna, um homem alto, de cabeça raspada, vestindo as vestes de um monge guerreiro, que explicou ter se retirado para as montanhas para aperfeiçoar suas técnicas de combate desarmado em solidão. Ele ensinou Spandex a imobilizar um homem com um espirro. Então, eles compartilharam um delicioso bule de chá."
"281755d1";"I'm glad to see you didn't perish on one of your adventures.";"Fico feliz em ver que você não pereceu em uma de suas aventuras."
"281755d2";"I was beginning to believe you would never return.";"Eu estava começando a acreditar que você nunca mais voltaria."
"281755d3";"I was wondering when I'd see you again.";"Eu estava me perguntando quando te veria novamente."
"281755d4";"You're back then.";"Então você voltou."
"281755d5";"I was starting to wonder if you were still alive.";"Eu estava começando a me perguntar se você ainda estava vivo."
"281755d7";"It's about time you came home again.";"Já estava na hora de você voltar para casa."
"28188552";"Where have you been? You haven't been home in ages.";"Onde você esteve? Faz muito tempo que você não volta para casa."
"2a3a3238";"Taking a short cut by a hillside, Perilous spotted the entrance to a cavern. There was something about the dark hole he found irresistible, and he wasted no time in plunging within.";"Pegando um atalho pela encosta, Perilous avistou a entrada de uma caverna. Havia algo naquele buraco escuro que o atraía irresistivelmente, e ele não perdeu tempo em mergulhar lá dentro."
"2c85669e";"After hours of wandering blindly through the cave's labyrinthine tunnels, not knowing if he would ever see the light of day again, he found another opening. The cave had turned out to be a shortcut through the mountain range. He was rather pleased about it.";"Depois de horas vagando às cegas pelos túneis labirínticos da caverna, sem saber se algum dia veria a luz do dia novamente, ele encontrou outra entrada. A caverna havia se revelado um atalho através da cordilheira. Ele ficou bastante contente com isso."
"2f1760d9";"It's about time you came home again.";"Já era hora de você voltar para casa."
"2f1760da";"I was starting to wonder if you were still alive.";"Eu estava começando a me perguntar se você ainda estava vivo."
"2f1760dc";"Where have you been? You haven't been home in ages.";"Onde você esteve? Faz muito tempo que você não volta para casa."
"2f1760dd";"I was beginning to believe you would never return.";"Eu estava começando a achar que você nunca mais voltaria."
"2f1760de";"I'm glad to see you didn't perish on one of your adventures.";"Que bom que você não morreu em nenhuma de suas aventuras."
"2f1760df";"You're back then.";"Então você voltou."
"2f1c89f1";"I was wondering when I'd see you again.";"Eu estava me perguntando quando te veria de novo."
"36eddf09";"So, you've come back have ya? Big piggin' deal.";"Então, você voltou, é? Grande coisa."
"36eddf0a";"You should've stayed gone!";"Você deveria ter ficado longe!"
"36eddf0b";"So, you deign to show your face here once again.";"Então, você se digna a mostrar a sua cara aqui mais uma vez."
"36eddf0d";"Well, aren't we honoured by your presence? That must mean you're "not" dead then.";"Bem, não estamos honrados com a sua presença? Isso deve significar que você não está morto, então."
"36eddf0e";"Oh, so you've decided to show up, have you?";"Ah, então você resolveu aparecer, é?"
"36eddf0f";"I don't know why you even bother visiting any more.";"Não sei por que você ainda se dá ao trabalho de vir."
"36efc08e";"Well, I can't say I missed you.";"Bem, não posso dizer que senti sua falta."
"41edf0b9";"You should've stayed gone!";"Você deveria ter ficado longe!"
"41edf0ba";"So, you've come back, have you? Big pigging deal.";"Então, você voltou, é? Grande coisa."
