Hash;Original;Tradução
"14293fe";""You are cordially invited to a Super Best Friend party. I will be serving tea, biscuits, cakes and arsenic. I do hope you can make it!

Chesty, your friendly chest."";""Você está cordialmente convidado(a) para uma festa de Super Melhor Amigo(a). Servirei chá, biscoitos, bolos e arsênico. Espero que você consiga!

Chesty, seu baú amigo.""
"f4ac03d";"To celebrate the record sales "Murgo's Big Book of Trading" enjoyed in its first year, the publisher commissioned a set of ten golden statuettes. Each depicted one of the salesmanship techniques Murgo describes in the "How to Scam a Sucker" chapter. All mysteriously disappeared from the warehouse before they could be marketed.
This model demonstrates the correct response to the habitual question: "And it really works?" Do not drop your thumb until it is followed by "Wow! I'll take three!"";"Para celebrar as vendas recordes do livro "Murgo's Big Book of Trading" em seu primeiro ano, a editora encomendou um conjunto de dez estatuetas douradas. Cada uma representava uma das técnicas de vendas que Murgo descreve no capítulo "How to Scam a Sucker". Todas desapareceram misteriosamente do armazém antes de serem comercializadas.
Este modelo demonstra a resposta correta à pergunta habitual: "E funciona mesmo?" Não abaixe o polegar até que ele seja seguido por "Uau! Quero três!""
"10f2a665";"Inheritance Letter";"Carta de Herança"
"1cba2758";"Mutt Dog Potion";"Poção para Cão Vira-Lata"
"1d0dd7a8";"Chesty's Tea Party Invitation";"Convite para o Chá da Chesty"
"25a0ae98";"Dalmatian Dog Potion";"Poção de Cão Dálmata"
"28717c4f";"Dear grandchildren,
I hope you find happinness in this house I bequeath you. Whatever you do, just don't touch the clock on the wall. Your grandfather did that once. We never heard from him again.
Your loving grandmother.";"Queridos netos, espero que encontrem felicidade nesta casa que lhes deixo em herança. Seja o que for que façam, não toquem no relógio da parede. Seu avô fez isso uma vez. Nunca mais tivemos notícias dele. Sua avó que te ama.


Hahaha, isso é fácil demais.

Maravilhoso. Muito cívico da sua parte, devo dizer.

Maravilhoso. Devo dizer que você tem um espírito cívico exemplar. Devo dizer. Devo dizer. Devo dizer.

Maravilhoso. Devo dizer que você tem um espírito cívico exemplar. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo dizer. Devo atirar em você de novo?

Maravilhoso. Devo atirar em você de novo? Devo atirar em você de novo? Devo atirar em você de novo?

Maravilhoso. Devo dizer ... 679278876## Caravana Westcliff"
"28ab35a8";"Hurray!";"Viva!"
"2dab2ce5";"Yaaaaaayy!";"Ebaaa!"
