Hash;Original;Tradução
"41aada8";"You're a very nice person.";"Você é uma pessoa muito legal."
"12e863b0";"Bah!";"Bah!"
"13984103";"I hate you so much.";"Eu te odeio muito."
"13dfdbe1";"<yelps> They're dead!";"<yelps> Eles estão mortos!"
"17e501fd";"Bah!";"Bah!"
"189a5f3c";"You're the nastiest person ever.";"Você é a pessoa mais desagradável de todas."
"1cdf6fb0";"Is that a real dead body? Wow...";"É um cadáver de verdade? Nossa..."
"20fc1ba8";"I hate you, I hate you, I hate you!";"Eu te odeio, eu te odeio, eu te odeio!"
"23590b83";"Another dead one.";"Mais um morto."
"23590b84";"Bet that one didn't die of natural causes.";"Aposto que esse não morreu de causas naturais."
"23590b85";"Look! A corpse! I'm scarred for life!";"Olha! Um cadáver! Estou traumatizado para sempre!"
"23590b87";"A corpse!";"Um cadáver!"
"23592ce3";"How awful. Not the first corpse I've ever seen though.";"Que horror. Mas não é o primeiro cadáver que vejo."
"29f95048";"You're the worst idiot in the world!";"Você é o maior idiota do mundo!"
"2a3349f1";"Someone should check on that person.";"Alguém deveria verificar como está essa pessoa."
"2a3349f2";"Are you alright there? You're not dead are you?";"Você está bem? Você não está morto, está?"
"2a3349f4";"Look. I hope they're just sleeping.";"Olha. Espero que estejam apenas dormindo."
"2a3349f5";"I say, get up at once. Unless you are deceased, of course.";"Eu digo, levante-se imediatamente. A menos que você esteja morto, é claro."
"2a3349f6";"Are you alright there? You're not dead are you?";"Você está bem? Você não está morto, está?"
"2a3349f7";"Hey, you're not dead are ya?";"Ei, você não está morto, está?"
"2a360637";"Nah, they're not dead.";"Não, eles não estão mortos."
"2a591689";"<screams> Dead! Look!";"<screams> Morto! Olha!"
"2a59168a";"Dear me! A body!";"Meu Deus! Um corpo!"
"2a59168e";"Oh no! A dead body!";"Oh não! Um cadáver!"
"2a59168f";"They're dead alright.";"Eles estão mortos mesmo."
"2a591892";"I hate seeing dead bodies. Puts me right off my food.";"Odeio ver cadáveres. Me tira o apetite na hora."
