Hash;Original;Tradução
"33738a9";"I have lots of homework to do.";"Tenho muita lição de casa para fazer."
"6a91051";"Hmm, am I supposed to be at work right now?";"Hum, será que eu deveria estar no trabalho agora?"
"6a91052";"The animals round here are so shy. You can hear them, but you can never spot one.";"Os animais por aqui são tão tímidos. Você pode ouvi-los, mas nunca consegue avistar um."
"6a91054";"If you listen very hard, you can hear a sweet melody in the distance. Ever noticed that?";"Se você prestar bastante atenção, poderá ouvir uma doce melodia ao longe. Já reparou nisso?"
"6a91055";"Is there some way you could perhaps carry me on your shoulders?";"Será que você poderia me carregar nos ombros?"
"6a91056";"I have often dreamt of visiting other lands. But, alas, I have inherited my father's distaste for other cultures.";"Muitas vezes sonhei em visitar outras terras. Mas, infelizmente, herdei a aversão do meu pai por outras culturas."
"6a91057";"Wanna know a secret to keep yer skin nice and soft? Rub some tofu over it.";"Quer saber um segredo para manter a pele macia e bonita? Esfregue um pouco de tofu por cima."
"6b18bab";"Handful of raisins is all I need to be happy. That and a fistful of gold.";"Um punhado de passas é tudo que preciso para ser feliz. Isso e um punhado de ouro."
"fa91eb9";"Are we perchance stopping by a candelabra establishment?";"Por acaso estamos parando em um estabelecimento de candelabros?"
"fa91eba";"This is most unusual for me. I usually get my servants to do all my walking.";"Isso é muito incomum para mim. Normalmente, peço aos meus empregados que façam todas as minhas caminhadas."
"fa91ebb";"Sometimes I wish I had an handy little map stuck in me head.";"Às vezes, gostaria de ter um pequeno mapa na minha cabeça."
"fa91ebc";"Yer not leading me to any baths, are ya? Cos I had one not eight months ago.";"Você não está me levando a nenhum banho, está? Porque eu tomei um há uns oito meses."
"fa91ebd";"Look! A snake! No wait, it's just a stick.";"Olha! Uma cobra! Não, espera, é só um graveto."
"fa91ebf";"I'm pretty sure my family comes from a long line of Heroes. Or was it weirdoes?";"Tenho quase certeza de que minha família vem de uma longa linhagem de heróis. Ou seriam esquisitões?"
"faa747d";"You know, they say the world's much bigger than it was five-hundred years ago.";"Sabe, dizem que o mundo é muito maior do que era há quinhentos anos."
"102dc52e";"Well, alright then.";"Bem, então tá."
"16042c61";"I've heard all about you, you know. Always hoppin' over fences and walls for no apparent reason.";"Já ouvi falar de você, sabia? Sempre pulando cercas e muros sem motivo aparente."
"16042c62";"I suppose just because I'm following ya, ya think the whole world revolves around ya.";"Imagino que, só porque estou te seguindo, você acha que o mundo gira ao seu redor."
"16042c63";"I have long studied the linguistic eccentricites of Albion's inhabitants, and have concluded that many people sound exactly alike. Is that not extraordinary?";"Há muito tempo estudo as excentricidades linguísticas dos habitantes de Albion e concluí que muitas pessoas têm sotaques muito parecidos. Isso não é extraordinário?"
"16042c64";"The things that pass for entertainment these days... I remember when you could have fun just hitting things. Now it's all "story this" and "character that".";"As coisas que passam por entretenimento hoje em dia... Lembro-me de quando você podia se divertir simplesmente batendo em coisas. Agora é tudo "história isso" e "personagem aquilo"."
"16042c66";"My village was burnt to the ground when I was just small. Parents got killed by bandits and I swore revenge. Cliched, I know, but that's life for you.";"Minha vila foi incendiada quando eu era pequeno. Meus pais foram mortos por bandidos e eu jurei vingança. Clichê, eu sei, mas a vida é assim."
"16042c67";"I have read stories of the old Heroes Guild. They say the Guildmaster could communicate with any Hero at any time. Sounds annoying to me.";"Li histórias sobre a antiga Guilda dos Heróis. Dizem que o Mestre da Guilda podia se comunicar com qualquer Herói a qualquer momento. Parece irritante para mim."
"1607c633";"Don't you just hate it when you get a seed stuck in your teeth?";"Você não odeia quando uma semente fica presa nos seus dentes?"
"172ebadb";"I'll go home then.";"Então vou para casa."
"1b043401";"You ever cleaned chicken droppings for a livin'? It's not the best.";"Vocês já limparam cocô de galinha para ganhar a vida? Não é a melhor coisa do mundo."
"1b043402";"You think one day all people will be treated equally, without us poorer folk being stereowhatsified as yokels or thugs?";"Vocês acham que um dia todas as pessoas serão tratadas igualmente, sem que nós, os mais pobres, sejamos estereotipados como caipiras ou bandidos?"
"1b043403";"I don't mean to be a fatalist, but death is inevitable, is it not? There will always be new generations pushing us into our graves.";"Não quero ser fatalista, mas a morte é inevitável, não é? Sempre haverá novas gerações nos empurrando para a sepultura."
"1b043405";"I wonder what it is about you that makes total strangers seek you out for help. Or indeed follow you.";"Eu me pergunto o que há em você que faz com que completos estranhos te procurem para pedir ajuda. Ou até mesmo te sigam."
"1b043406";"Don't you hate it when people repeat the same thing over and over. Don't you hate it when people repeat the same thing over and over.";"Você não odeia quando as pessoas repetem a mesma coisa várias vezes? Você não odeia quando as pessoas repetem a mesma coisa várias vezes?"
"1b043407";"Sometimes I wonder what it would be like to turn into a balverine; all that hair... You know?";"Às vezes me pergunto como seria me transformar em um balverine; Todo esse cabelo... Sabe?"
"1b0513fc";"Do you ever find fleas in your bed?";"Você já encontrou pulgas na sua cama?"
"29581c71";"I am otherwise engaged at the moment.";"Estou ocupado(a) no momento."
"29581c72";"I do apologise, but perhaps later?";"Peço desculpas, mas talvez mais tarde?"
"29581c73";"Ask me later will ya.";"Pergunte-me mais tarde, ok?"
"29581c74";"Got stuff to do right now.";"Tenho coisas para fazer agora."
