Hash;Original;Tradução
"413bab0";"I'm so happy I feel like dancing.";"Estou tão feliz que me dá vontade de dançar."
"a7641aa";"We do not believe in the gods of old. Avo is just an antiquated concept. All that matters is Light.";"Não acreditamos nos deuses antigos. Avo é apenas um conceito antiquado. Tudo o que importa é a Luz."
"a7641ab";"The best part of being a monk? These robes! They're so soft.";"A melhor parte de ser um monge? Estas vestes! São tão macias."
"a82b640";"Seek the good in everyone. Even in the direst shadow lies a speck of light.";"Busque o bem em todos. Mesmo na sombra mais profunda, existe um ponto de luz."
"f5767ea";"Oh man, this is gonna be brilliant!";"Nossa, isso vai ser incrível!"
"165759e2";"Ha ha, I can't wait to start playing with my friends!";"Haha, mal posso esperar para começar a brincar com meus amigos!"
"1c31f302";"I'll tell you, I'm livid!";"Vou te dizer, estou furioso!"
"1c31f303";"I'm furious is what I am!";"Estou furioso, isso sim!"
"1c31f304";"I'm pretty angry actually.";"Na verdade, estou bem bravo."
"1c31f305";"I'm bloody livid!";"Estou furioso pra caramba!"
"1c31f306";"I'm furious is what I am!";"Estou furioso, isso sim!"
"1c31f307";"I'm furious is what I am!";"Estou furioso, isso sim!"
"1c34ef97";"Can you not see I am livid?!";"Não vê que estou furioso?!"
"1ebb5341";"The Light brings us guidance, warmth and understanding.";"A Luz nos traz orientação, calor e compreensão."
"1ebb5342";"I was an unhappy soul until I was embraced by the light. Now I'm almost too happy.";"Eu era uma alma infeliz até ser abraçado pela luz. Agora estou quase feliz demais."
"1ebc3bd0";"I was drawn to the temple for the robes mostly.";"Fui atraído ao templo principalmente pelas vestes."
"273204b2";"I'm blooming angry!";"Estou furioso!"
"273204b3";"How do I look? I'm angry!";"Como estou? Estou furioso!"
"273204b4";"Oh, I'll tell you how I am, alright! Ticked off!";"Ah, vou te dizer como estou, sim! Irritado!"
"273204b5";"Fuming is what I am.";"Estou fervendo de raiva."
"273204b6";"I'm furious!";"Estou furioso!"
"273204b7";"Can you not sense my indignation?";"Você não sente minha indignação?"
"2732f427";"I am utterly incensed!";"Estou completamente indignado!"
"2b0c2f68";"Does not the sun shine brighter on this fine day?";"O sol não brilha mais forte neste belo dia?"
"340da368";"I can barely contain my happiness.";"Mal consigo conter minha felicidade."
"37c4c24d";"One day there will be Temples of Light all over Albion. Oh, how I long to spread the word.";"Um dia haverá Templos de Luz por toda Albion. Oh, como anseio espalhar a palavra."
"37c4c24f";"I am but the wick through which the Light burns in this reality.";"Sou apenas o pavio através do qual a Luz arde nesta realidade."
"37c5f7c2";"Sometimes I just don't understand why the whole world doesn't worship the Llight. It just makes sense.";"Às vezes, simplesmente não entendo por que o mundo inteiro não adora a Luz. Faz todo o sentido."
"39825fc1";"The old texts aren't really that old yet. But one day they will be! That's what matters.";"Os textos antigos ainda não são tão antigos assim. Mas um dia serão! É isso que importa."
"39825fc3";"I wonder if I will ever become abbot...";"Será que um dia me tornarei abade...?"
"39856dc8";"Do you have a light? Ha ha, sorry, old monk joke.";"Você tem um isqueiro? Haha, desculpe, piada de monge."
"48beccf9";"Grrr! Why can't I have what I want?";"Grrr! Por que eu não posso ter o que eu quero?"
"4ef2a351";"Grrrr *mutter*";"Grrrr *resmunga*"
"4ef2a353";"Don't tell me what to do!";"Não me diga o que fazer!"
"4ef2a356";"Bah! Humbug and rotten onions!";"Bah! Bobagem e cebolas podres!"
"4ef2a357";"Grrrr *mutter*";"Grrrr *resmunga*"
"4ef3563e";"Grrrr *mutter*";"Grrrr *resmunga*"
"4fbf2a02";"Grrr! Grown ups are rubbish!";"Grrr! Adultos são um lixo!"
"55f2ae53";"Oh, I could kill someone!";"Oh, eu poderia matar alguém!"
"55f2ae54";"If it's not one bloody thing, it's another!";"Se não é uma coisa, é outra!"
"55f2ae55";"Grrrr *mutter*";"Grrrr *resmunga*"
"55f2ae56";"Grrrr *mutter*";"Grrrr *resmunga*"
"55f3f295";"Everything stinks. Stinks, stinks, stinks,";"Tudo fede. Fede, fede, fede,"
"5668e1fe";"I shall pray that your Heroic deeds all lead to the good of our fellow men and women.";"Rezarei para que todos os seus atos heroicos levem ao bem de nossos semelhantes."
"5668e1ff";"I prayed for sixteen hours yesterday. It's murder on the knees.";"Rezei por dezesseis horas ontem. É uma tortura para os joelhos."
"56726a59";"Abstention from carnal pleasures isn't that difficult. Oh, who am I kidding?";"Abster-se de prazeres carnais não é tão difícil. Ah, quem eu quero enganar?"
"5beb2813";"I'm looking to play some Fortune's Tower.";"Estou procurando alguém para jogar Fortune's Tower."
"5beb2814";"I could really do with a game of Fortune's Tower. Where can I play?";"Eu adoraria jogar Fortune's Tower. Onde posso jogar?"
"5beb2815";"I'm just in the mood for a quick game of Fortune's Tower. Any idea where I could play?";"Estou com vontade de jogar uma partida rápida de Fortune's Tower. Alguém sabe onde posso jogar?"
"5beb2817";"Where can I find a game of Fortune's Tower?";"Onde posso encontrar uma partida de Fortune's Tower?"
"5bec1326";"If I don't get a quick game of Fortune's Tower soon I'm going to die.";"Se eu não conseguir uma partida rápida de Fortune's Tower logo, vou morrer."
"6264289a";"I said twenty-seven prayers this morning. But my record is forty-nine.";"Fiz vinte e sete orações esta manhã. Mas meu recorde é quarenta e nove."
"6264289b";"When will the world learn that violence is not a solution. Except perhaps to a riddle about violence and stuff.";"Quando o mundo vai aprender que a violência não é a solução? Exceto talvez para um enigma sobre violência e coisas do tipo."
"6264d321";"My favourite task is counting the donations. All those shiny coins... if only they were mine... Er, I mean, worldly belongings are nothing to a monk.";"Minha tarefa favorita é contar as doações. Todas aquelas moedas brilhantes... se ao menos fossem minhas... Quer dizer, bens materiais não são nada para um monge."
"62eb3319";"I've been drying to play Fortune's Tower all week. Know where I can get a game?";"Estou com vontade de jogar Fortune's Tower a semana toda. Sabe onde posso encontrar um jogo?"
"62eb331a";"You know what I haven't played in ages? Fortune's Tower. I wonder where I can get a game.";"Sabe o que eu não jogo há séculos? Fortune's Tower. Onde será que eu consigo encontrar um jogo?"
"62eb331e";"I feel lucky today. I wonder where I can find a game of Fortune's Tower.";"Estou me sentindo com sorte hoje. Onde será que eu consigo encontrar um jogo de Fortune's Tower?"
"62eb331f";"I really feel like playing Fortune's Tower.";"Estou com muita vontade de jogar Torre da Fortuna."
"62ed75a1";"I'd kill for a quick game of Fortune's Tower. Where's the best place?";"Eu mataria por uma partida rápida de Torre da Fortuna. Qual o melhor lugar?"
"665964ba";"These new shoes are so comfy! And they were so cheap too!";"Estes sapatos novos são tão confortáveis! E foram tão baratos também!"
"665964bb";"Ahh, I just can't wipe this smile off my face. Hee hee!";"Ahh, não consigo parar de sorrir. Hehe!"
"665964bc";"My heart is fit to bursting with sunshine!";"Meu coração está transbordando de alegria!"
"665964bd";"This is a real weird feelin'... I think it's happiness!";"Que sensação estranha... Acho que é felicidade!"
"665964be";"Sometimes life hands you a bucket of vomit, but today it's a bucket of roses.";"Às vezes a vida te entrega um balde de vômito, mas hoje é um balde de rosas."
"665964bf";"Ahh, I feel like a new woman after that manicure with complimentary truffles.";"Ahh, me sinto uma mulher renovada depois dessa manicure com trufas de cortesia."
"665dcb7f";"Some say gold brings happiness. And you know what, they're quite right.";"Dizem que o ouro traz felicidade. E sabe de uma coisa? Eles têm toda a razão."
"6b596c5a";"Ah, it really is a wonderful time to be alive.";"Ah, é realmente uma época maravilhosa para se estar vivo."
"6b596c5b";"Isn't it just the most perfect day?";"Não é o dia mais perfeito?"
"6b596c5c";"The world is full of joy and happiness. Yes indeedy.";"O mundo está cheio de alegria e felicidade. Sim, com certeza."
"6b596c5d";"I could sing I'm so damn happy.";"Eu poderia cantar "Estou tão feliz!"."
"6b596c5e";"Ain't life grand?";"A vida não é maravilhosa?"
"6b596c5f";"It feels as if the sun and the moon are smiling down upon us all.";"Parece que o sol e a lua estão sorrindo para todos nós."
"6b5a1158";"Perchance I shall arrange a little party this week. Yes, that should be most delightful.";"Talvez eu organize uma pequena festa esta semana. Sim, isso seria maravilhoso."
"6f867aa1";"I'm not in the best of moods.";"Não estou no meu melhor humor."
"6f867aa2";"Grrr, I could punch something, that's how I'm doing.";"Grrr, eu poderia socar alguma coisa, de tão irritado que estou."
"6f867aa6";"I'm annoyed as hell.";"Estou extremamente irritado."
"6f867aa7";"Angry is what I am!";"Estou furioso!"
"6f887fdb";"I couldn't be angrier.";"Não poderia estar mais furioso."
"73b7cdb1";"*happy whistle*";"*apito feliz*"
"73b7cdb4";"Doo doo doo doo, la la la la la.";"Doo doo doo doo, la la la la la."
"73b7cdb6";"Ahhh! Ha ha!";"Ahhh! Ha ha!"
"73b7cdb7";"La la la la la! Ha ha!";"La la la la la! Ha ha!"
"73b8157a";"Dum dee dee dum deedly dee!";"Dum dee dee dum deedly dee!"
"7650f881";"I've never been more furious.";"Nunca estive tão furioso."
"7650f882";"Oh, don't even ask me!";"Ah, nem me pergunte!"
"7650f886";"You don't want to know!";"Você não quer saber!"
"7650f887";"I'm so angry I could punch you in the face.";"Estou tão bravo que poderia te dar um soco na cara."
"765190d0";"You don't wanna know!";"Você não quer saber!"
"7886888b";"I'm practically foaming at the mouth!";"Estou praticamente espumando pela boca!"
"7886888c";"What do you think? I'm mad!";"O que você acha? Estou bravo!"
"7886888d";"I'm not in the best of moods, I can tell you that.";"Não estou no meu melhor humor, posso te garantir."
"7886888f";"I'm in a very bad mood.";"Estou de muito mau humor."
"788b350a";"I'm ready to bite someone's head off to be honest.";"Sinceramente, estou pronto para arrancar a cabeça de alguém."
"78b7d551";"La la la la la! Ha ha!";"La la la la la! Ha ha!"
"78b7d555";"Dum dee dee dum deedly dee!";"Dum dee dee dum deedly dee!"
"78b7d556";"La ra la ree, la ra la raaaaa.";"La ra la ree, la ra la raaaaa."
"78b7d557";"Hee hee, hmm hmm hmm.";"Hee hee, hmm hmm hmm."
"78b8ee55";"Duh duh duh hee!";"Duh duh duh hee!"
"7f5106eb";"Ready to kick someone's teeth in.";"Pronto para quebrar os dentes de alguém."
"7f5106ec";"Don't even ask me.";"Nem me pergunte."
"7f5106ed";"Seething is what I am!";"Estou fervendo de raiva!"
"7f5106ef";"Ready to bite.";"Pronto para morder."
"7f5187b1";"I'm ready to punch someone.";"Estou pronto para dar um soco em alguém."
"7f79f50a";"Grrrr *mutter*";"Grrrr *resmunga*"
"7f79f50b";"I could seriously hurt someone right now.";"Eu poderia machucar alguém seriamente agora."
"7f79f50c";"Grrrr *mutter*";"Grrrr *resmunga*"
"7f79f50d";"I'm so angry I could kick myself.";"Estou tão bravo que poderia me chutar."
"7f7acbc5";"Don't know how much I can take!";"Não sei quanto mais consigo aguentar!"
"8479fd2a";"Grrrr *mutter*";"Grrrr *resmunga*"
"8479fd2b";"Grrrr *mutter*";"Grrrr *resmunga*"
"8479fd2c";"I hate everything and everyone and... oh, I'm just so mad!";"Eu odeio tudo e todos e... oh, estou tão bravo!"
"8479fd2d";"Grrrr *mutter*";"Grrrr *resmunga*"
"847bd031";"Grrrr *mutter*";"Grrrr *resmunga*"
"92e6c902";"I'm just fed up!";"Eu estou farto disso!"
"92e6c903";"Had enough!";"Chega!"
"92e6c904";"Sick and tired I am!";"Estou farto!"
"92e6c905";"Bleeding sick of it all!";"Estou completamente de saco cheio de tudo isso!"
"92e6c906";"Everything sucks!";"Tudo é uma droga!"
"92e6c907";"I'm as irate as it is possible to be!";"Estou furioso ao extremo!"
"92e78528";"Had enough!";"Chega!"
"93ff5441";"Grrrr *mutter*";"Grrrr *resmunga*"
"93ff5443";"Bah!";"Bah!"
"93ff5446";"Grrrr *mutter*";"Grrrr *resmunga*"
"93ff5447";"Sick I am. Sick and tired and angry!";"Estou farto. Farto, cansado e com raiva!"
"94005970";"I've had it up to HERE!";"Cheguei ao meu limite!"
"95786225";"The body is just a mortal wrapping. Within shines the soul.";"O corpo é apenas uma vestimenta mortal. Dentro dele brilha a alma."
"95786227";"Compassion for all our brothers and sisters makes us better people.";"A compaixão por todos os nossos irmãos e irmãs nos torna pessoas melhores."
"957b9cf0";"Have you been blessed by the Light yet?";"Você já foi abençoado pela Luz?"
"9aff5f43";"Grrrr *mutter*";"Grrrr *resmunga*"
"9aff5f44";"Of all the hobbin things! Cuh!";"De todas as coisas! Puxa!"
"9aff5f45";"Bah, stupid things with their bloody... bah!";"Bah, coisas estúpidas com seus... bah!"
"9aff5f46";"Grrrr *mutter*";"Grrrr *resmunga*"
"9afff3e8";"Everything just stinks!";"Tudo fede!"
"9de6dab2";"Everything is just crap!";"Tudo é uma porcaria!"
"9de6dab3";"This is a waste of time!";"Isso é uma perda de tempo!"
"9de6dab4";"Rubbish! It's all rubbish!";"Bobagem! É tudo bobagem!"
"9de6dab5";"I could strangle someone!";"Eu poderia estrangular alguém!"
"9de6dab6";"I'm gonna wring someones neck.";"Vou estrangular alguém."
"9de6dab7";"Grrrr *mutter*";"Grrrr *resmunga*"
"9de771eb";"Nonsense! Utter nonsense!";"Bobagem! Bobagem completa!"
"9fc37a21";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"9fc37a22";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"9fc37a23";"Grrr! Every day the same thing!";"Grrr! Todo dia a mesma coisa!"
"9fc37a24";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"9fc37a26";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"9fc37a27";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"9fcaba42";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"a4c381c1";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"a4c381c2";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"a4c381c3";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"a4c381c5";"Ghastly! That's what everything is! Just ghastly!";"Horrível! É isso que tudo é! Simplesmente horrível!"
"a4c381c6";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"a4c381c7";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"a4c8e65c";"Grrrr! *mutter*";"Grrrr! *resmunga*"
"ab0705a9";"Ritual is very important to me. You should see my "the putting on of the sandals" ritual.";"Rituais são muito importantes para mim. Você deveria ver meu ritual de calçar as sandálias."
"ab0705ab";"Ah, life isn't exactly exciting. But it beats working for a living.";"Ah, a vida não é exatamente emocionante. Mas é melhor do que trabalhar para viver."
"ab08f700";"I used to gamble and engage in other unsavoury acts. Then I saw the Light and I was changed forever.";"Eu costumava jogar e me envolver em outros atos desagradáveis. Então eu vi a Luz e fui transformado para sempre."
"c60da332";"I never get what I want! S'not fair!";"Nunca consigo o que quero! Não é justo!"
"d0d1695f";"He cleaned the floor with the games master, they say. Won a ton too.";"Dizem que ele limpou o chão com o mestre dos jogos. Ganhou um monte também."
"d10b570c";"This town sucks! I've had enough of it!";"Esta cidade é um saco! Já chega!"
"d715227d";"How many people have been lost to the darkness? I wish to help every last lost soul.";"Quantas pessoas se perderam na escuridão? Desejo ajudar cada alma perdida."
"d715227e";"To think of all those poor men and women living their lives in the lonely shadows...";"Pensar em todos aqueles homens e mulheres pobres vivendo suas vidas nas sombras solitárias..."
"d71aeddb";"We don't just guide the harvest in Oakfield. We help people live better lives.";"Não apenas guiamos a colheita em Oakfield. Ajudamos as pessoas a viverem vidas melhores."
"e8eaa772";"Skorm and Avo are such antiquated notions. The Light is all that exists.";"Skorm e Avo são noções tão antiquadas. A Luz é tudo o que existe."
"e8eaa773";"The sun that hangs in the sky is the Lights gift to us all.";"O sol que paira no céu é o presente da Luz para todos nós."
"e8ee26f4";"To think people used to pray to Avo! How silly! Praised be the Light!";"Pensar que as pessoas costumavam rezar para Avo! Que bobagem! Louvada seja a Luz!"
"e96b1006";"The only downside to being a monk is the food. We are encouraged to eat light.";"A única desvantagem de ser monge é a comida. Somos incentivados a comer pouco."
"e96b1007";"I must admit, it's rather difficult to fall asleep with all the night-lights sometimes.";"Devo admitir, às vezes é bem difícil pegar no sono com todas essas luzes noturnas."
"e96c07dc";"I must come up with a new mantra. I must come up with a new mantra. I must come up with a new mantra. I must come up with a new mantra.";"Preciso criar um novo mantra. Preciso criar um novo mantra. Preciso criar um novo mantra. Preciso criar um novo mantra."
"ed05ce81";"I can't believe the things I have to put up with!";"Não acredito nas coisas que tenho que aguentar!"
"ed05ce82";"I've had enough! Enough!";"Chega! Basta!"
"ed05ce84";"I hate everything!";"Eu odeio tudo!"
"ed05ce85";"Sometimes life can be so... so... exasperating!";"Às vezes a vida pode ser tão... tão... exasperante!"
"ed05ce86";"I don't mind saying it, I'm extremely irate!";"Não me importo de dizer, estou extremamente irritado!"
"ed05ce87";"For Hobbes sakes! Had enough!";"Pelo amor de Deus! Chega!"
"ed060467";"I could kick a puppy! Gah!";"Eu poderia chutar um cachorrinho! Argh!"
"ed4ce586";"I long to spread the word of our temple across the whole globe. Or is it a cube?";"Anseio por espalhar a palavra do nosso templo por todo o mundo. Ou será um cubo?"
"ed4ce587";"Have you heard the good news. The Light embraces everything! I guess that's not really news...";"Já ouviu as boas novas? A Luz abraça tudo! Acho que isso não é exatamente uma novidade..."
"ed4ea6bc";"Chocolate is forbidden to us monks. It is too dark and far removed from the Light. Perhaps one day we will invent a white chocolate.";"Chocolate é proibido para nós, monges. É muito escuro e distante da Luz. Talvez um dia inventemos um chocolate branco."
"f605dce9";"I am ready to tear someone's eyes out!";"Estou pronto para arrancar os olhos de alguém!"
"f605dcea";"I am ever so cross!";"Estou muito irritado!"
"f605dceb";"I'm sick and tired. It can all go to the hobbes as far as I'm concerned!";"Estou farto. Que se dane tudo, na minha opinião!"
"f605dcec";"Why is everything so crap?!";"Por que tudo é tão ruim?!"
"f605dced";"Don't know how much longer I can put up with this. I really don't!";"Não sei por quanto tempo mais vou aguentar isso. Sério, não sei!"
"f605dcef";"This place is driving me crazy!";"Este lugar está me enlouquecendo!"
"f6061628";"Grrr! Every day the same bleeding thing!";"Grrr! Todo dia a mesma coisa!"
