Hash;Original;Tradução
"100806a";"Bah. It's you.";"Bah. É você."
"100806b";"Why don't you visit another town for a change?";"Por que você não visita outra cidade para variar?"
"100806c";"You're wasting our air.";"Você está desperdiçando nosso ar."
"100806d";"You'd be run out of time if it was up to me.";"Se dependesse de mim, você ficaria sem tempo."
"1051385";"What's that smell? Oh, it's you.";"Que cheiro é esse? Ah, é você."
"b3f5a13";"You think anyone cares about you? We haven't even heard of you.";"Você acha que alguém se importa com você? Nós nunca nem ouvimos falar de você."
"b3f5a15";"Someone as awful as you will never get anywhere.";"Alguém tão horrível quanto você nunca chegará a lugar nenhum."
"b3f5a16";"Reputation? The only reputation you have is as pain in the jugular.";"Reputação? A única reputação que você tem é a de ser um pé no saco."
"b40f7be";"Drop dead, whatsyerface!";"Morra, seu idiota!"
"123f6512";"You sully the good name of adventuring, but you will never be remembered anyway.";"Você mancha o bom nome das aventuras, mas de qualquer forma nunca será lembrado."
"123f6514";"Ya'll never be a famous adventurer. Once a loser, always a loser.";"Vocês nunca serão aventureiros famosos. Uma vez perdedor, sempre perdedor."
"123f6515";"I'm sick of you, and i don't even know your name!";"Estou farto de vocês, e nem sei seus nomes!"
"124337a9";"No one cares who you are!";"Ninguém se importa com quem você é!"
"182d6d87";"There must a bridge you can jump off. Make sure you tie a rock your leg.";"Deve haver uma ponte da qual você possa pular. Certifique-se de amarrar uma pedra na perna."
"182e3726";"If I hadn't sworn to uphold the law I'd kick you in the shin.";"Se eu não tivesse jurado cumprir a lei, te daria um chute na canela."
"24fac4c0";"I don't talk to poopheads like you.";"Eu não falo com idiotas como você."
"2bfe96ae";"You're horrible! Go away.";"Você é horrível! Vá embora."
"3596b261";"Cuh!";"Puxa!"
"3596b264";"Ugh!";"Argh!"
"3596b266";"Ugh!";"Ugh!"
"3596b267";"Bah!";"Bah!"
"3598d56e";"I had a dream that you exploded and bits of you went flying everywhere. Shame I had to wake up.";"Sonhei que você explodiu e pedaços seus voaram para todos os lados. Que pena que tive que acordar."
"3a96ba01";"Ugh!";"Ugh!"
"3a96ba05";"Bah!";"Bah!"
"3a96ba06";"Bah!";"Bah!"
"3a96ba07";"I have I told you today that I can't stand you?";"Já te disse hoje que não te suporto?"
"3a9e8c60";"Cuh!";"Cuh!"
"3dad9e5f";"You are one of my least favourite citizens. So watch it.";"Você é um dos meus cidadãos menos favoritos. Então, cuidado."
"3daf510b";"Why do you have to keep infesting our streets?";"Por que você continua infestando nossas ruas?"
"450b4139";"You're nasty. Leave me alone.";"Você é desagradável. Me deixe em paz."
"500b526a";"You're rubbish.";"Você é um lixo."
"54537a83";"You don't deserve to be famous.";"Você não merece ser famoso."
"59542cbf";"I thought I liked famous people but nobody likes you.";"Eu achava que gostava de pessoas famosas, mas ninguém gosta de você."
"598f0933";"If it were up to me I'd lock you up in a dungeon and throw away the key.";"Se dependesse de mim, eu te trancaria em uma masmorra e jogaria a chave fora."
"599218cb";"Please break the law. I look forward to running my sword through you.";"Por favor, viole a lei. Estou ansioso para atravessá-lo com minha espada."
"5a5b8959";"Just cos you're famous, don't mean you ain't a pig-headed twit.";"Só porque você é famoso, não significa que você não seja um idiota teimoso."
"5a5b895d";"I spit on famous people like you.";"Eu cuspo em gente famosa como você."
"5a5b895e";"Take your fame someplace else.";"Leve sua fama para outro lugar."
"5a5b895f";"I know you're a celebrity, but that doesn't mean I have to like you.";"Eu sei que você é uma celebridade, mas isso não significa que eu tenha que gostar de você."
"5a5cb510";"You might be a big, famous adventurer, but you'll always be an idiot to me.";"Você pode ser um aventureiro famoso e importante, mas para mim sempre será um idiota."
"5b8b2c16";"Nobody likes you! Nobody likes you!";"Ninguém gosta de você! Ninguém gosta de você!"
"60a1b41e";"I've got my eye on you.";"Estou de olho em você."
"60a2f7d7";"I'm watching you.";"Estou te observando."
"655b9a89";"Get your famous arse out of here.";"Some daqui com seu traseiro famoso."
"655b9a8c";"I used to think celebrities were great. Then I met you.";"Eu costumava achar que celebridades eram ótimas. Aí eu te conheci."
"655b9a8e";"Oh, spare me another puffed up celebrity.";"Ah, poupe-me de mais uma celebridade arrogante."
"655b9a8f";"You've got a very high opinion of yourself, haven't you?";"Você tem uma opinião muito elevada de si mesmo, não é?"
"655c1f60";"The more I hear about you, the more I hate to hear about you.";"Quanto mais ouço falar de você, mais odeio ouvir falar de você."
"6b4757e4";"You're just stupid.";"Você é simplesmente estúpido."
"6c0527c1";"I can't stand the sight of you, so get out of my sight.";"Não suporto sua presença, então suma da minha frente."
"6c0527c2";"You know what would be nice? If you left me the heck alone.";"Sabe o que seria bom? Se você me deixasse em paz."
"6c0527c6";"Buzz off will you?";"Some daqui, por favor?"
"6c0527c7";"Get out of my face.";"Saia da minha frente."
"6c062414";"Set yourself on fire, would ya?";"Que tal se incendiar?"
"6dd05cfa";"The only reason anyone knows who you are is because you're so nasty.";"A única razão pela qual alguém sabe quem você é é porque você é muito desagradável."
"72467f11";"You stink!";"Você fede!"
"74aeec08";"So we keep hearing news of your adventures, so what?";"Então a gente fica ouvindo notícias das suas aventuras, e daí?"
"7505362b";"Eat dirt.";"Coma terra."
"7505362c";"Bugger off.";"Some daqui."
"7505362d";"You're my favourite person in the world... to see dying a horribly, slow death.";"Você é a minha pessoa favorita no mundo... para ver morrer de uma morte horrível e lenta."
"7505362f";"Beat it.";"Vaza."
"750730e8";"You! Ugh!";"Você! Ugh!"
"76d14047";"I've started a club you know. Of people who hate you!";"Eu fundei um clube, sabia? De pessoas que te odeiam!"
"7c0e88e1";"It's not that I hate you, it's that I wouldn't mind never setting eyes on you again.";"Não é que eu te odeie, é que eu não me importaria de nunca mais pôr os olhos em você."
"7c0e88e2";"Are all adventurers as despicable as you?";"Todos os aventureiros são tão desprezíveis quanto você?"
"7c0e88e6";"I'm not one to take a dislike to folk. But I hate your guts.";"Eu não costumo ter antipatia por ninguém. Mas eu te detesto."
"7c0e88e7";"I'd rather lose a leg than talk to you.";"Prefiro perder uma perna a ter que falar com você."
"7c0f4f90";"How long do I have to put up with you?";"Até quando terei que te aturar?"
"7d4bd501";"It is a sad indictment on our society with someone like you can be so renowned.";"É uma triste constatação sobre a nossa sociedade que alguém como você possa ser tão famoso."
"7d4bd502";"I usually hobnob with celebrities, but I'd rather ignore you.";"Eu costumo me misturar com celebridades, mas prefiro te ignorar."
"7d4bd503";"You here to show off your fame as usual?";"Você está aqui para exibir sua fama como sempre?"
"7d4bd504";"Bah! Celebrities. Can't stand any of you.";"Bah! Celebridades. Não suporto nenhum de vocês."
"7d4bd505";"It doesn't matter how famous you are. You still suck.";"Não importa o quão famoso você seja. Você continua sendo um fracasso."
"7d4bd507";"Don't ram your success down my throat.";"Não tente me empurrar seu sucesso goela abaixo."
"7d4c2bdb";"Another waste of space celebrity.";"Outra celebridade inútil."
"844be009";"You think you're so great and famous. Well, you're rubbish.";"Você se acha tão importante e famoso. Pois bem, você é um fracasso."
"844be00a";"You think your fame makes you special? Well, it doesn't.";"Você acha que sua fama te torna especial? Pois bem, não torna."
"844be00c";"Another celebrity I don't care about.";"Outra celebridade que não me interessa."
"844be00d";"Fame is no substitute for integrity.";"Fama não substitui integridade."
"844be00e";"You may have renown but you have no class.";"Você pode ter renome, mas não tem classe."
"844be00f";"Leave me the heck along you blowhard.";"Me deixe em paz, seu fanfarrão."
"844f2458";"Drop dead. I don't care how famous you are.";"Morra. Não me importa o quão famoso você seja."
"850e96cb";"Oh hello, my great friend!  I mean, sod off, you huge pain in the arse.";"Ah, olá, meu grande amigo! Quer dizer, vai se ferrar, seu chato de galocha."
"850e96cc";"I've got an idea. Swallow your tongue.";"Tenho uma ideia. Engula a língua."
"850e96cd";"Hasn't someone ripped off that smug head of yours yet?";"Ninguém arrancou essa sua cabeça convencida ainda?"
"850e96cf";"I'd rather be friends with a virus.";"Prefiro ser amigo de um vírus."
"85143059";"Can't you take a hint? I don't like you.";"Não entende a indireta? Eu não gosto de você."
"8d5fa326";"Everybody in the whole world knows what an idiot you are.";"Todo mundo no mundo inteiro sabe o idiota que você é."
"926488a0";"You're a big head just because your famous and stuff.";"Você está se achando só porque é famoso e tal."
"a284081a";"You have as much reputation as the mud stuck to my shoes.";"Você tem tanta reputação quanto a lama grudada nos meus sapatos."
"a284081b";"Loser! You're not famous and you'll never be famous!";"Perdedor! Você não é famoso e nunca será!"
"a284081c";"Get out of my sight, you unknown good-for-nothing!";"Suma da minha frente, seu desconhecido imprestável!"
"a284081d";"I have growths on my backside with more renown that you!";"Tenho protuberâncias na minha bunda com mais renome que você!"
"a284081e";"Get out of my face, whoever you are!";"Saia da minha frente, seja lá quem você for!"
"a284081f";"You do not have even celebrity to save you from mediocrity.";"Você não tem nem mesmo fama para te salvar da mediocridade."
"a2867efe";"I do not waste my time with anonymous scoundrels like you!";"Não perco meu tempo com patifes anônimos como você!"
"a784103a";"Call yourself an adventurer? No one's even heard of you.";"Se diz aventureiro? Ninguém nunca ouviu falar de você."
"a784103b";"I'm pretty sure no one round here knows who you are. Probably don't care either.";"Tenho quase certeza de que ninguém por aqui sabe quem você é. E provavelmente nem se importam."
"a784103c";"Ha! My earwax is more famous that you!";"Ha! Minha cera de ouvido é mais famosa que você!"
"a784103d";"Never 'eard of ya! Why don't ya go on more chickenfeed quests? Ha ha.";"Nunca ouvi falar de você! Por que você não se aventura em missões insignificantes? Ha ha."
"a784103e";"Yer a waste of space you! No one's even heard of ya!";"Você é um inútil! Ninguém nunca ouviu falar de você!"
"a784103f";"You think such a despicable creature as yourself can aspire to fame? Ha!";"Você acha que uma criatura tão desprezível quanto você pode aspirar à fama? Ha!"
"a7855a56";"How dare you mingle with the likes of us, peasant! You are not even renowned.";"Como ousa se misturar com gente como nós, camponês! Você nem sequer é renomado."
"b2d4c1d9";"Ha, bet yer think yer special dontcha? Better than us normal folk!";"Ha, aposto que você se acha especial, não é? Melhor do que nós, gente normal!"
"b2d4c1da";"Get yer famous face outta 'ere!";"Tire essa sua cara famosa daqui!"
