Hash;Original;Tradução
"182006f3";"We give thanks to the shadows for the utter annihilation of the Temple of Light!";"Agradecemos às sombras pela completa aniquilação do Templo da Luz!"
"18210897";"May the goody monks of the Temple of Light squirm among shadowy worms!";"Que os bondosos monges do Templo da Luz se contorçam entre vermes sombrios!"
"3337052b";"You have to be an ace shot to stand a chance in the shooting range in Westcliff.";"Tem que ser um atirador de elite para ter alguma chance no estande de tiro de Westcliff."
"3337052c";"The Westcliff shooting range is so hard most people don't even bother trying.";"O estande de tiro de Westcliff é tão difícil que a maioria das pessoas nem se dá ao trabalho de tentar."
"33378c36";"Think you know how to shoot? Try the Westcliff shooting range and we'll see.";"Acha que sabe atirar? Experimente o campo de tiro de Westcliff e veremos."
"38370ccb";"I'm not sure anyone's beated the Westcliff shooting range.";"Acho que ninguém superou o estande de tiro de Westcliff."
"38370ccc";"You tried your hand in the Westcliff shooting range?";"Você já experimentou o estande de tiro de Westcliff?"
"383ab3ab";"The Westcliff shooting range is for the best only.";"O estande de tiro de Westcliff é só para os melhores."
"3ed1d167";"Finally we are rid of those monks. Not that they were doing anything against us. But still.";"Finalmente nos livramos daqueles monges. Não que eles estivessem fazendo algo contra nós. Mas mesmo assim."
"3ed38619";"Now those fastidious monks of the Light are gone, we are free to spread our evil ways.";"Agora que aqueles monges meticulosos da Luz se foram, estamos livres para espalhar nossos caminhos malignos."
"40b8fb92";"The Temple of Light used to be such a nice place.";"O Templo da Luz costumava ser um lugar tão bonito."
"40b8fb93";"It's such a shame to see the Temple of Light looking so decrepit.";"É uma pena ver o Templo da Luz tão decrépito."
"40b8fb94";"oakfield hasn't been quite the same since that terrible tragedy.";"Oakfield não é a mesma desde aquela terrível tragédia."
"40b8fb95";"It's such a shame to see the Temple of Light looking so decrepit.";"É uma pena ver o Templo da Luz tão decrépito."
"40b8fb96";"That Temple if Oakfield's been abandoned for years.";"O Templo de Oakfield está abandonado há anos."
"40b8fb97";"It's such a shame to see the Temple of Light looking so decrepit.";"É uma pena ver o Templo da Luz tão decrépito."
"40b95a4e";"It's such a shame to see the Temple of Light looking so decrepit.";"É uma pena ver o Templo da Luz tão decrépito."
"468c38c4";"How did you manage to beat the shooting range?";"Como você conseguiu vencer o estande de tiro?"
"468c38c5";"I could beat the shooting range too. If I wanted too.";"Eu também conseguiria vencer o estande de tiro. Se eu quisesse."
"468efe24";"People're always going about that shooting range being hard. Rubbish. Even you can beat it.";"As pessoas vivem dizendo que o estande de tiro é difícil. Bobagem. Até você consegue vencer."
