Hash;Original;Tradução
"544f771";"We plead to the mighty darkness, that it may insuflate our souls with wickedness.";"Imploramos à poderosa escuridão que infunda nossas almas com maldade."
"54dcc56";"May all the lights in the world flicker their last shining death, and dusk, darkness and shade take their blighted place.";"Que todas as luzes do mundo pisquem sua última morte brilhante, e que o crepúsculo, a escuridão e a sombra tomem seu lugar desolado."
"8bb9339";"Each donation at the Temple of Light adds another shining star to the firmament.";"Cada doação no Templo da Luz adiciona mais uma estrela brilhante ao firmamento."
"8bb933a";"Come by the Temple of Light and donate what you can. You will be helping yourself.";"Visite o Templo da Luz e doe o que puder. Você estará ajudando a si mesmo."
"8c17263";"You may think our beliefs are vague and silly. Many do.";"Você pode achar nossas crenças vagas e tolas. Muitos acham."
"ca0a8ff";"We're bad to the bone. Bad, bad, bad to the bone.";"Somos maus até os ossos. Maus, maus, maus até os ossos."
"166875ad";"I am wickedness personified. Naughtiness materialised. Nastiness anthropomorphised.";"Eu sou a maldade personificada. A perversidade materializada. A maldade antropomorfizada."
"166a3d57";"Let the veil of night expand until it covers every corner of Albion.";"Que o véu da noite se expanda até cobrir cada canto de Albion."
"1f7f0add";"Liiiiiigggghttttt!  Sooooooooo. Brightttttttttt!";"Liiiiiiigggghttttt! Tãooooooo. Brilhante!"
"1f7f0ade";"Mmmmm. Mmmmm.  No wait. Ohhmmmm. That's it.";"Mmmmm. Mmmmm. Não, espera. Ohhmmmm. É isso."
"1f802bdf";"Ohmmmm! Ohmmmm! Ohmmm!";"Ohmmmm! Ohmmmm! Ohmmm!"
"2a5bf7b9";"To know is to be illuminated.";"Conhecer é ser iluminado."
"2a5bf7bb";"Ignorance is darkness, wisdom is the light.";"A ignorância é escuridão, a sabedoria é a luz."
"2a616029";"Enlightment is knowledge, enlightment is joy.";"Iluminação é conhecimento, iluminação é alegria."
"2ff567c2";"Let no man be alone in his final moments. He should at least have a candle or something.";"Que nenhum homem fique sozinho em seus momentos finais. Ele deveria ao menos ter uma vela ou algo assim."
"2ff567c3";"You may mock our traditions, but do not ignore the mighty wonderfulness of the Light.";"Vocês podem zombar de nossas tradições, mas não ignorem a grandeza da Luz."
"2ffab551";"The big ball of fire in the sky has blessed us with all the light we need.";"A grande bola de fogo no céu nos abençoou com toda a luz que precisamos."
"3c7c1d6d";"How many monks does it take to change a candle? Only one if he has the light in his heart.";"Quantos monges são necessários para trocar uma vela? Apenas um, se ele tiver a luz no coração."
"3c7c1d6f";"No man or woman can hope to achieve happiness without the aid of the Light.";"Nenhum homem ou mulher pode esperar alcançar a felicidade sem a ajuda da Luz."
"3c7c7af6";"To be part of the Light is to be saved forever.";"Fazer parte da Luz é ser salvo para sempre."
"4651958a";"Nobility will be rewarded by that which shines upon us all.";"A nobreza será recompensada por aquilo que brilha sobre todos nós."
"4651958b";"Our prayers bring about bountiful riches for all those pure of heart.";"Nossas orações trazem riquezas abundantes para todos os puros de coração."
"465ad978";"Do not question our dogma. It is the truth.";"Não questione nosso dogma. É a verdade."
"4dc77752";"Nah nah nah nah! Ohmmm!";"Nah nah nah nah! Ohmmm!"
"4dc77753";"Nah nah nah nah! Ohmmm!";"Nah nah nah nah! Ohmmm!"
"4dce97b1";"Nah nah nah nah! Ohmmm!";"Nah nah nah nah! Ohmmm!"
"582194e5";"Let no light shine upon this miserable world.";"Que nenhuma luz brilhe sobre este mundo miserável."
"5822b4ad";"Turn out the light, turn out the light, it is far far too bright.";"Apague a luz, apague a luz, está muito, muito forte."
"5d08040e";"Let me be bathed in all cleansing luminosity. Let me be bathed and luminified!";"Deixe-me ser banhado em toda a luminosidade purificadora. Deixe-me ser banhado e iluminado!"
"5d08040f";"Please make me a vessel for the wisdom that the light brings.";"Por favor, faça de mim um receptáculo para a sabedoria que a luz traz."
"5d099830";"Allow me to walk into the light with the purest of heart and the comfiest of footwear.";"Permita-me caminhar em direção à luz com o coração mais puro e o calçado mais confortável."
"60ae7f3c";"Listen to the monotone sound of evil. Listen to it, listen. Listen to the monotone sound of evil. Listen to it, listen.";"Ouça o som monótono do mal. Ouça, ouça. Ouça o som monótono do mal. Ouça, ouça."
"60c871f1";"Might as well live in a bucket of filth.";"Seria o mesmo que viver num balde de imundície."
"60c871f4";"What kind of pigsty is that?";"Que tipo de chiqueiro é esse?"
"60c871f6";"This house isn't the best.";"Esta casa não é das melhores."
"60c871f7";"I've seen much better houses.";"Já vi casas muito melhores."
"60ca51c8";"This house isn't great.";"Esta casa não é lá essas coisas."
"65c87991";"What kind of pigstye is that.?";"Que chiqueiro é esse?"
"65c87995";"Might as well live in a bucket of filth.";"É como morar num balde de imundície."
"65c87996";"This house isn't the best.";"Esta casa não é das melhores."
"65c87997";"A rather drab house, don't you think?";"Uma casa bem sem graça, não acha?"
"65ccc64f";"I've seen much better houses.";"Já vi casas muito melhores."
"74aeec09";"Give to the light your worldy possessions, and you too shall be light.";"Entregue seus bens materiais à luz, e você também será luz."
"74aeec0b";"Let go of the things that weigh you down, and travel in the light.";"Livre-se das coisas que o sobrecarregam e caminhe na luz."
"74b217ed";"Let us not be encumbered with possessions. Or at least give them to the temple.";"Não nos sobrecarreguemos com bens materiais. Ou, pelo menos, entregue-os ao templo."
"74f83e85";"We are the servants of the light, banishing darkness from this world.";"Somos os servos da luz, banindo as trevas deste mundo."
"74f83e87";"The light that shines here is nothing compared to the light beyond this world.";"A luz que brilha aqui não é nada comparada à luz além deste mundo."
"74f95ba8";"For among gloom and shade basks all evil, so must we be torches and beacons of honesty and worth.";"Pois entre a escuridão e as trevas reside todo o mal, assim devemos ser tochas e faróis de honestidade e valor."
"77d9df82";"How may this humble monk help you?";"Como este humilde monge pode te ajudar?"
"77d9df83";"Oh, hello. Have you donated to the Temple of Light of late? Ha, of light of late, how wonderfully sonorous.";"Ah, olá. Você fez alguma doação para o Templo da Luz recentemente? Ah, que luz maravilhosa!"
"77dbd98e";"Do you wish to know more about the Temple of Light?";"Deseja saber mais sobre o Templo da Luz?"
"78852020";"We worship at your altar oh mighty dusk, oh exalted shadows of inquity and despair.";"Nós adoramos em teu altar, ó crepúsculo poderoso, ó sombras exaltadas da iniquidade e do desespero."
"7a5e2c36";"Only the enlightened will gain access to whatever it is that the Light grants us.";"Somente os iluminados terão acesso a tudo o que a Luz nos concede."
"7a5e2c37";"Be good. Furthermore, don't be bad.";"Seja bom. Além disso, não seja mau."
"7a625265";"Shadows lurk in every corner of this world. Join us in banishing them forever.";"Sombras espreitam em todos os cantos deste mundo. Junte-se a nós para bani-las para sempre."
"84224eb1";"We have been put on Albion to shine your path to happiness.";"Fomos colocados em Albion para iluminar seu caminho para a felicidade."
"84224eb3";"The Temple needs donations from everyone. Even you.";"O Templo precisa de doações de todos. Até mesmo de você."
"8425b249";"Turn away from the dark night and open your eyes to a new dawn.";"Afaste-se da noite escura e abra seus olhos para um novo amanhecer."
"923a9f2e";"Oh, excuse me, I thought I saw a shadow.";"Ah, desculpe, achei que tinha visto uma sombra."
"923a9f2f";"Oh, my mind was just wandering around the upper recesses of brightness.";"Ah, minha mente estava apenas divagando pelas profundezas da luminosidade."
"923be8f6";"Oh, excuse me, I was just contemplating the generosity of luminosity.";"Oh, desculpe, eu estava apenas contemplando a generosidade da luminosidade."
"9cbd414d";"Seek the path to the infinite light and live forever.";"Busque o caminho para a luz infinita e viva para sempre."
"9cbd414e";"The light never ends. May I find my way into eternity's grace.";"A luz nunca se apaga. Que eu encontre meu caminho para a graça da eternidade."
"9cbee0f6";"We are brief candles, we are brief flames, but we may last forever, if we do as you say.";"Somos velas breves, somos chamas breves, mas podemos durar para sempre, se fizermos como você diz."
