Hash;Original;Tradução
"07617ee";"Broken Stove";"Fogão quebrado"
"1c93171";"A good solid dresser that you can be proud of.";"Uma cômoda robusta e de boa qualidade da qual você pode se orgulhar."
"387c8e0";"A sturdy, no-frills closet for all of your storage needs.";"Um armário resistente e sem frescuras para todas as suas necessidades de armazenamento."
"45a603c";"Other chairs feel insecure just knowing this gorgeous piece of craftsmanship exists.";"Outras cadeiras se sentem inseguras só de saber que esta magnífica obra de arte existe."
"48fa27d";"Luxury Sink";"Pia de Luxo"
"7523a44";"Fake Flowers";"Flores Falsas"
"85476d7";"Fermented Tofu";"Tofu Fermentado"
"8a31d57";"Luxury Comfy Chair";"Poltrona Confortável de Luxo"
"9aa2da2";"Fancy stencils drawn by starving artists decorate this upscale set of drawers.";"Estênceis sofisticados, desenhados por artistas famintos, decoram esta cômoda elegante."
"f1dacf4";"Natural Dog Treats";"Petiscos Naturais para Cães"
"fe28ff3";"If you own this, you likely have servants who use this far more than you.";"Se você possui isso, provavelmente tem servos que usam isso muito mais do que você."
"104823d1";"Rusty nails bristle out of the frame. Really, you're better off standing.";"Prego enferrujado se projeta para fora da moldura. Sério, é melhor ficar de pé."
"123074b0";"Luxury Closet";"Closet de Luxo"
"1407a7b0";"This elegant, hand-carved, golden-flecked bookcase is a must-have for the literati in Albion.";"Esta elegante estante, esculpida à mão e com detalhes dourados, é um item indispensável para os literatos de Albion."
"166a83ea";"Decorative Closet";"Armário Decorativo"
"179c1f96";"Cheap Flowers";"Flores Baratas"
"1a193081";"Average Cupboard";"Armário Médio"
"1e07191f";"Their natural floral beauty simply not being good enough, this bouquet of roses has been gilded with 14-carat invisible gold. Your love interest's eyes are sure to glaze over with cupidity and avarice.";"Não bastando a sua beleza floral natural, este buquê de rosas foi folheado com ouro invisível de 14 quilates. Os olhos do seu interesse certamente brilharão com cupidez e avareza."
"1eef0ec5";"Pure Chocolate";"Chocolate Puro"
"204e9d36";"The specially treated wood in this bed hums a tranquil, magical song that will give any child who sleeps in it the most wonderful dreams.";"A madeira especialmente tratada desta cama emite uma canção tranquila e mágica que proporcionará os sonhos mais maravilhosos a qualquer criança que nela dormir."
"25608eeb";"Decorative Cupboard";"Armário decorativo"
"25a202e1";"How could anyone resist such an exquisite confection? Smooth, luxurious and seductive.";"Como alguém poderia resistir a uma iguaria tão requintada? Suave, luxuosa e sedutora."
"28409ff8";"Autograph Card";"Cartão Autografado"
"2854fec8";"Decorative Dresser";"Cômoda Decorativa"
"28bbf1e7";"A good, sturdy bed for a couple or one very large person.";"Uma cama boa e resistente para um casal ou uma pessoa muito grande."
"28bc320e";"Organic Tofu";"Tofu Orgânico"
"2d7ab4a2";"Broken Double Bed";"Cama de casal quebrada"
"2e719958";"Good for 2 or 20, this posh table is perfect as you sit and gorge on fine food.";"Ideal para 2 ou 20 pessoas, esta mesa elegante é perfeita para saborear uma refeição requintada."
"2e88d390";"Average Stove";"Fogão Mediano"
"2fb39cb8";"Careful you don't doze off in this plushy wonder.";"Cuidado para não cochilar nesta maravilha de pelúcia."
"31ad5be0";"Average Dining Table";"Mesa de jantar média"
"35184730";"Furniture";"Móveis"
"3545a552";"Broken Sink";"Pia Quebrada"
"361be105";"Cur Dog Biscuits";"Biscoitos para Cães Cur"
"3625baaf";"The soft flaky shell can barely contain the divine cuts of tender beef stuffed inside.";"A casca macia e quebradiça mal consegue conter os pedaços divinos de carne tenra recheados lá dentro."
"36508db2";"A standard bookcase, good for storing-- you guessed it-- books.";"Uma estante padrão, ótima para guardar — você adivinhou — livros."
"3687a387";"Be the host with the most with this wonderfully designed table.";"Seja o anfitrião perfeito com esta mesa maravilhosamente projetada."
"3a03339b";"An exquisite piece of bedroom furniture upon which to rest your tiara or your toupee.";"Um móvel requintado para o quarto, perfeito para apoiar sua tiara ou peruca."
"3b2b6022";"Not so much a closet as it is a failed room expansion.";"Mais uma tentativa fracassada de expansão de cômodo do que um armário."
"42274770";"Most dishes would be embarrassed to be seen in this cupboard.";"A maioria dos pratos ficaria envergonhada de ser vista neste armário."
"44ee4952";"Decorative Bedside Table";"Mesa de Cabeceira Decorativa"
"47ae3c39";"Your dog will wonder why you hate him so much.";"Seu cachorro vai se perguntar por que você o odeia tanto."
"48116006";"Decorative Bookcase";"Estante Decorativa"
"491a2180";"Threadbare but solid, at least these drawers will keep the moths away.";"Gastas, mas resistentes, pelo menos estas gavetas vão manter as traças longe."
"49ae3f1f";"Luxury Double Bed";"Cama de casal de luxo"
"4f283bbd";"Though a tactile delight for the tongue, and healthy gift for your body, neither will get much taste from this tofu.";"Embora seja um deleite tátil para a língua e um presente saudável para o corpo, nenhum dos dois terá muito sabor neste tofu."
"55f2ae52";"Extra-Stale Dog Biscuits";"Biscoitos para Cachorro Extra-Velhos"
"583ccab1";"Luxury Bookcase";"Estante de Luxo"
"5a4813d1";"These alchemically treated flowers smell so wonderfully whoever you give them to will swoon with delight.";"Essas flores tratadas alquimicamente têm um aroma tão maravilhoso que quem as receber ficará encantado."
"5b8acac0";"No, it's not a secret portal to a wintry land. It's just a shabby closet.";"Não, não é um portal secreto para uma terra invernal. É apenas um armário surrado."
"5b90d0ac";"Worn Double Bed";"Cama de casal gasta"
"5ce0fbf5";"This rancid curd is supposedly a delicacy in some parts of Albion. It's covered in sticky slime and has the complex yet playful aroma of a dumpster in July.";"Este coalho rançoso é considerado uma iguaria em algumas partes da Albion. É coberto por uma gosma pegajosa e tem o aroma complexo, porém divertido, de uma lixeira em julho."
"5fb25af9";"This second-hand cupboard has seen better days.";"Este armário de segunda mão já viu dias melhores."
"63920c33";"Dulled by age and use, this dresser is best hidden in a dark room.";"Desbotada pelo tempo e pelo uso, esta cômoda fica melhor escondida em um quarto escuro."
"657a4790";"Purebred Doggy Delicacies";"Delícias Caninas de Raça Pura"
"675dccd2";"Worn Comfy Chair";"Cadeira Confortável Gasta"
"6a08c0f3";"Broken Comfy Chair";"Cadeira Confortável Quebrada"
"6ac4342f";"Well, it's brown, but that doesn't necessarily make it chocolate. Still, at least its sweet. In an unusual and repugnant way.";"Bem, é marrom, mas isso não significa necessariamente que seja chocolate. Ainda assim, pelo menos é doce. De uma forma incomum e repugnante."
"6c92686d";"For the more discriminating furniture owner, this dresser exudes that you had money before you bought it.";"Para o dono de móveis mais exigente, esta cômoda exala que você já tinha dinheiro antes de comprá-la."
"6cfb3dae";"Decorative Drawers";"Gavetas Decorativas"
"6f378830";"A bedside table that could do with a bit of fresh paint... and a fourth leg.";"Uma mesinha de cabeceira que precisa de uma pintura nova... e de um quarto pé."
"71dde0b8";"Less likely to melt someone's heart than to disintegrate their teeth.";"Menos provável que derreta o coração de alguém do que quebre seus dentes."
"72596c78";"Mushy Tofu";"Tofu mole"
