Hash;Original;Tradução
"7a31edc";"Travel to Oakfield and talk to the abbot.";"Viaje para Oakfield e fale com o abade."
"8d18f5c";"Oi, lady!";"Ei, moça!"
"8d26ae8";"Oi, mate!";"Ei, amigo!"
"c3b9e9f";"Get him you lot.";"Peguem ele, pessoal!"
"c3e68ba";"Get her you lot.";"Peguem ela, pessoal!"
"21d652d2";"Hear that, you lot? You're mine, now!";"Ouviram isso, seus otários? Vocês são meus agora!"
"22d65445";"You... bastard...";"Seu... desgraçado..."
"24504468";"Keep your wits about you - it may be a trap.";"Fique atento - pode ser uma armadilha."
"24d776d0";"Nice doing business with you!";"Foi um prazer fazer negócios com você!"
"26743722";"Examine the fate cards you've been given. You will find them in the Books & Documents section of your Items in the inventory.";"Examine as cartas do destino que você recebeu. Você as encontrará na seção Livros e Documentos dos seus Itens no inventário."
"270edd09";"Yeah, get him!";"É isso aí, pega ele!"
"27daaf68";"I always knew you were no good! I'll curse the name Sparrow the rest of my days!";"Eu sempre soube que você não prestava! Vou amaldiçoar o nome Sparrow pelo resto da minha vida!"
"280dfa78";"Kill him!";"Mate-o!"
"290d9238";"Get that dirty bandit!";"Pegue aquele bandido sujo!"
"2cc95254";"But those are just stories, right? I can't imagine...";"Mas isso são só histórias, né? Não consigo imaginar..."
"2fc9f220";"I'd always heard the stories, you know, that hobbes carry off children and... and turn them into more hobbes.";"Eu sempre ouvi histórias, sabe, de que os hobbits sequestram crianças e... e as transformam em mais hobbits."
"3062bbd5";"Well, we are still in a cage. Oi, let us out of here, will you!";"Bem, ainda estamos numa gaiola. Ei, nos tire daqui, por favor!"
"316385f0";"Thag's dead, I can't believe it! Our troubles are over!";"Thag morreu, não acredito! Nossos problemas acabaram!"
"31eddeb9";"Yeah, there's a good girl, let us out!";"Isso aí, garota boazinha, deixa a gente sair!"
"31f125ce";"Yeah, there's a good lad, let us out!";"É isso aí, rapaz, nos deixe sair!"
"3268038d";"What do you say, Sparrow? Going to open this door now, right? You know, I always liked you.";"O que você diz, Sparrow? Vai abrir essa porta agora, né? Sabe, eu sempre gostei de você."
"3460dc7c";"Yeah! Now we're getting out of here!";"É isso aí! Agora vamos embora daqui!"
"36674bf9";"Yeah, and I felt it, too -- I think some of Thag's blood spattered on me all the way over here.";"É, e eu também senti -- acho que um pouco do sangue do Thag espirrou em mim até aqui."
"3760e135";"Did you see that? Did you see what our little Sparrow did?";"Você viu isso? Você viu o que nosso jovem Sparrow fez?"
"3a42d860";"Don't leave us in here.";"Não nos deixem aqui."
"3b44cb7a";"I want to see my husband again.";"Quero ver meu marido de novo."
"3b9164b0";"Ha! Where'd you learn to fight?";"Ha! Onde você aprendeu a lutar?"
"3c42f97b";"You'll let us out, won't you Sparrow? You know, I always liked you!";"Você vai nos deixar sair, não vai, Sparrow? Sabe, eu sempre gostei de você!"
"3c437424";"Look out! It's an ambush!";"Cuidado! É uma emboscada!"
"3c93bf9b";"Ha! You'll have to do better than that!";"Ha! Você vai ter que se esforçar mais do que isso!"
"3d4214d1";"Don't leave us in here.";"Não nos deixe aqui."
"3e424194";"Open the door, please!";"Abra a porta, por favor!"
"4021dc18";"Come on through... the road's open!";"Venham... a estrada está aberta!"
