Hash;Original;Tradução
"230a6d41";"It's about time. Come 'ere!";"Já está na hora. Vem cá!"
"230a6d42";"You don't mind if I scratch, do you my luv?";"Você não se importa se eu arranhar, meu amor?"
"230a6d43";"Let this moment echo through the ages, my darling!";"Que este momento ecoe através dos tempos, meu bem!"
"230a6d44";"Be gentle with me, my love.";"Seja gentil comigo, meu amor."
"230a6d46";"I'm all yours, my love.";"Sou toda sua, meu amor."
"230a6d47";"I can't wait to rip those clothes off you, gorgeous.";"Mal posso esperar para arrancar essas roupas de você, linda."
"230e6f32";"I'm in the mood for love, dear.";"Estou com vontade de amar, querida."
"280a7561";"Oh, I'm not a praying woman, but I've been praying for this.";"Ah, eu não sou uma mulher de oração, mas tenho orado por isso."
"280a7562";"Oh yes, I knew taking a bath this week would pay off!";"Ah sim, eu sabia que tomar um banho esta semana valeria a pena!"
"280a7563";"I consumed a whole bucket of oysters especially for this occasion, buttercup.";"Eu consumi um balde inteiro de ostras especialmente para esta ocasião, querida."
"280a7565";"I am as eager as a randy kittycat when 'tis the season, my love!";"Estou tão ansioso quanto um gatinho no cio quando chega a época, meu amor!"
"280a7566";"Oh! This is a surprise!";"Oh! Que surpresa!"
"280a7567";"Glad to see you finally got rid of that headache, dear.";"Que bom que você finalmente se livrou daquela dor de cabeça, querido."
"280c8c0f";"I'd never say no to you, darling.";"Eu nunca diria não para você, querido."
"31238f11";"If only you were a woman.";"Se ao menos você fosse mulher."
"31238f12";"I'm afraid I only butter my toast one way.";"Receio que só consigo passar manteiga na torrada de um jeito."
"31238f16";"I'm only interested in one gender. And it isn't yours.";"Só me interesso por um gênero. E não é o seu."
"31238f17";"I like lasses, you know.";"Eu gosto de mulheres, sabia?"
"312721df";"I don't go for other men, I'm afraid.";"Receio que não me interesso por outros homens."
"34c3f2da";"You're so gorgeous!";"Você é tão lindo(a)!"
"34c3f2db";"I could spread you on a cracker.";"Eu poderia te espalhar em um biscoito."
"34c3f2dc";"I could just eat you up.";"Eu poderia te devorar."
"34c3f2dd";"You're one tasty piece of adventurin' meat.";"Você é um pedaço saboroso de carne aventureira."
"34c3f2de";"I could just eat you right up.";"Eu poderia te devorar inteiro."
"34c3f2df";"I am agog at your appearance.";"Estou boquiaberto com a sua aparência."
"34c6e1bc";"Never was there anyone more attractive!";"Nunca houve ninguém mais atraente!"
"39c3fafa";"Oh, you're so handsome!";"Oh, você é tão bonito!"
"39c3fafb";"What a body! Oh yes!";"Que corpo! Oh sim!"
"39c3fafc";"You're hotter than the blacksmith's forge!";"Você é mais quente que a forja do ferreiro!"
"39c3fafd";"Hubba hubba!";"Uau!"
"39c3fafe";"Ohhh, scrumptious!";"Ohhh, que delícia!"
"39c3faff";"Such beauty must have dropped from the heavens!";"Que beleza! Deve ter caído dos céus!"
"39c58847";"You are a piece of art!";"Você é uma obra de arte!"
"3a239d7b";"I don't go for other women, I'm afraid.";"Eu não me interesso por outras mulheres, infelizmente."
"3a239d7c";"I like fellows, you know.";"Eu gosto de homens, sabe?"
"3a239d7d";"I don't really swing that way.";"Eu não sou muito gay."
"3a239d7f";"If only you were a man.";"Se ao menos você fosse homem."
"3a271238";"I'm only interested in one gender. And it isn't yours.";"Só me interesso por um gênero. E não é sua."
"4dc036d9";"Uh, no. I do not make a habit out of having relations with gargoyles.";"Uh, não. Não tenho o hábito de me relacionar com gárgulas."
"4dc036da";"Perhaps another time? When you have altered every aspect of your facade?";"Talvez em outra ocasião? Quando você tiver alterado todos os aspectos da sua fachada?"
"4dc036db";"I'd rather snog a mule. A dead mule.";"Eu preferiria beijar uma mula. Uma mula morta."
"4dc036dc";"You've got to be piggin' kiddin' me, right?";"Você só pode estar brincando comigo, né?"
"4dc036dd";"Sorry, but I left my beer goggles in my other trousers.";"Desculpe, mas deixei meus óculos de cerveja na outra calça."
"4dc036de";"Looks are very important to me, and yours just aren't up to my standards.";"Aparência é muito importante para mim, e a sua não atende aos meus padrões."
"4dc083e8";"Come back when you've got a bag over your head.";"Volte quando estiver com um saco na cabeça."
"56c04529";"Looks are very important to me, and yours just aren't up to my standards.";"A aparência é muito importante para mim, e a sua não atende aos meus padrões."
"56c0452b";"I'm not that hard up. You'll have to scrub up better than that.";"Não estou tão desesperada assim. Você vai ter que se arrumar melhor."
"56c0452c";"Not while you look like that we're not.";"Enquanto você estiver com essa aparência, não estaremos."
"56c0452d";"I conjecture you must be mad if you believe me capable of touching you.";"Presumo que você esteja louco se acredita que eu seja capaz de te tocar."
"56c0452e";"Appearance isn't everything, but it does account for a significant percentage...";"A aparência não é tudo, mas representa uma porcentagem significativa..."
"56c0452f";"You've got me confused with Blind Maggie.";"Você me confundiu com a Maggie Cega."
"56c04640";"Ugh. Just how hard up you think I am?";"Ugh. Você acha que eu sou desesperado?"
"5727aee9";"Come on, if you think you can handle it.";"Vamos lá, se você acha que consegue."
"5727aeed";"I won't say no.";"Eu não vou dizer não."
"5727aeee";"Well, why not?";"Bem, por que não?"
"5727aeef";"I'm ready when you are!";"Estou pronto quando você estiver!"
"5729a816";"This should be interesting.";"Isto promete ser interessante."
"6227c019";"Would I ever say no?";"Eu diria não?"
"6227c01c";"You really need to ask?";"Você realmente precisa perguntar?"
"6227c01e";"Would I? Yes I would!";"Eu perguntaria? Sim, eu perguntaria!"
"6227c01f";"I love it when I don't have to beg.";"Eu adoro quando não preciso implorar."
"6227cd48";"You don't have to ask me again!";"Você não precisa me perguntar de novo!"
"750730e9";"I am agog at your appearance.";"Estou boquiaberto com a sua aparência."
"750730ea";"Never was there anyone more attractive!";"Nunca houve ninguém mais atraente!"
"750730eb";"You're one fine piece of Hero meat.";"Você é um pedaço de carne de herói de primeira."
"750730ec";"I could just eat you right up.";"Eu poderia te devorar."
"750730ed";"I could spread you on a cracker.";"Eu poderia te espalhar em um biscoito."
"750730ee";"I could just eat you up.";"Eu poderia te devorar."
"75087c9c";"You're so gorgeous!";"Você é tão lindo(a)!"
"7c162df1";"I'm not quite that desperate!";"Não estou tão desesperado assim!"
"7c162df2";"Er, I prefer to be the only one without wedding tackle.";"Bem, eu prefiro ser a única sem o que é preciso para o casamento."
"7c162df4";"No offence, but I prefer male companions.";"Sem ofensas, mas eu prefiro companhia masculina."
"7c162df5";"I'm afraid you have me confused with my aunt.";"Receio que você esteja me confundindo com a minha tia."
"7c162df6";"My! I haven't done that sort of thing since my dormitory days!";"Nossa! Eu não faço esse tipo de coisa desde os tempos do dormitório!"
"7c162df7";"You sayin' I look like a man?!";"Você está dizendo que eu pareço um homem?!"
"7c168249";"Er, I don't think so!";"Er, acho que não!"
"7e073f39";"What a body! Oh yes!";"Que corpo! Oh sim!"
"7e073f3b";"You're hotter than the blacksmith's forge!";"Você é mais quente que a forja do ferreiro!"
"7e073f3c";"You're so beautiful!";"Você é tão linda!"
"7e073f3d";"Such beauty must have dropped from the heavens!";"Que beleza! Deve ter caído dos céus!"
"7e073f3e";"You are a piece of art!";"Você é uma obra de arte!"
"7e073f3f";"Hubba hubba!";"Uau!"
"7e078369";"Ohhh, scrumptious!";"Ohhh, que delícia!"
"85163bd9";"I am flattered, but I am a traditionalist, you know.";"Estou lisonjeado, mas sou tradicionalista, sabe?"
"85163bda";"You have me confused with someone from the opposite gender.";"Você me confundiu com alguém do sexo oposto."
"85163bdb";"What you inferring?!";"O que você está insinuando?!"
"85163bdc";"Do I look like a woman to you?!";"Eu pareço uma mulher para você?!"
"85163bdd";"I'm sorry, I like women.";"Desculpe, eu gosto de mulheres."
"85163bdf";"Nice try, but I don't swing that way.";"Boa tentativa, mas eu não sou gay."
