Hash;Original;Tradução
"02b5fe9";"I see yer son playin' on the street all the time.";"Vejo seu filho brincando na rua o tempo todo."
"02b5fea";"Brought anythin' back from your adventures for that boy of yours?";"Trouxe alguma coisa de suas aventuras para o seu filho?"
"02b5feb";"You must miss your son very much on your long expeditions.";"Você deve sentir muita falta do seu filho nessas suas longas viagens."
"02b5fec";"I trust your son is well.";"Espero que seu filho esteja bem."
"02b5fee";"Your son sure loves to run around with the other kids.";"Seu filho adora correr com as outras crianças."
"02b5fef";"Back to see your son?";"Voltou para ver seu filho?"
"02bb893";"I'm sure your son will be happy to see you again.";"Tenho certeza de que seu filho ficará feliz em vê-lo novamente."
"adf0283";"Your son's very average isn't he?";"Seu filho é bem mediano, não é?"
"19c72241";"Your daughter is so naughty.";"Sua filha é muito travessa."
"1eab6a41";"Do you know your daughter runs riot when you're not around?";"Você sabia que sua filha apronta todas quando você não está por perto?"
"1eab6a42";"That daughter of yours is a little monster.";"Essa sua filha é um monstrinho."
"1eab6a44";"Your daughter is such an naughty imp.";"Sua filha é uma pestinha."
"1eab6a45";"You should learn to reprimand that daughter of yours.";"Você deveria aprender a repreender essa sua filha."
"1eab6a46";"Your daughter has some real behavioural issues.";"Sua filha tem sérios problemas de comportamento."
"1eab6a47";"Can't ya control that daughter of yours?";"Você não consegue controlar essa sua filha?"
"1eae80b8";"Yer daughter is worse than a Hobbe. Always up to sumthin'!";"Sua filha é pior que um Hobbe. Sempre aprontando alguma coisa!"
"20c915a1";"Your daughter sucks!";"Sua filha é um saco!"
"27ab78a9";"You must do something about that frightful daughter of yours.";"Você precisa fazer alguma coisa com essa sua filha terrível."
"27ab78aa";"Your daughter is a frightfully unruly child!";"Sua filha é uma criança terrivelmente indisciplinada!"
"27ab78ab";"You better do something about your daughter. Or I will.";"É melhor você fazer alguma coisa com a sua filha. Ou eu farei."
"27ab78ac";"Your daughter's drivin' the whole town crazy!";"Sua filha está enlouquecendo a cidade inteira!"
"27ab78ad";"I have never come across such a troublesome child as your daughter!";"Nunca vi uma criança tão problemática quanto sua filha!"
"27ab78af";"You have to stop your daughter running wild like she does.";"Você precisa impedir que sua filha continue aprontando desse jeito."
"27ab90c8";"Why don't you keep that daughter of yours under control?";"Por que você não controla essa sua filha?"
"2df6a77a";"I saw your girl playing around the other day.";"Vi sua garota brincando outro dia."
"2df6a77b";"How is your daughter these days?";"Como está sua filha ultimamente?"
"2df6a77c";"Bring any presents for your daughter?";"Trouxe algum presente para sua filha?"
"2df6a77d";"You on your way to see that little girl of yours?";"Você está a caminho de ver sua filhinha?"
"2df6a77e";"On your way to see your little girl?";"Você está a caminho de ver sua filhinha?"
"2df6a77f";"Oh, I sometimes wish I was your daughter's age again. Such innocence.";"Ah, às vezes eu gostaria de ter a idade da sua filha de novo. Que inocência."
"2df8da63";"How fares your daughter?";"Como está sua filha?"
"2fc5ce52";"Your boy seems like a nice enough kid.";"Seu filho parece ser um bom garoto."
"2fc5ce53";"Your son sure likes to play around, doesn't he?";"Seu filho adora brincar, não é?"
"2fc5ce54";"I'm sure your son has missed you while you were away.";"Tenho certeza de que seu filho sentiu sua falta enquanto você estava fora."
"2fc5ce55";"He's a fast little monkey, your boy, ain't he?";"Ele é um pequeno espertinho, não é?"
"2fc5ce56";"I bet that biy can't wait to go on quests with you.";"Aposto que ele está ansioso para ir em aventuras com você."
"2fc5ce57";"I remember when I was your son's age. Oh, happy days.";"Lembro-me de quando eu tinha a idade do seu filho. Oh, dias felizes."
"2fc81d65";"You must worry that your son will try to follow in your footsteps too soon. It could be dangerous for such a small boy.";"Você deve se preocupar que seu filho tente seguir seus passos muito cedo. Pode ser perigoso para um menino tão pequeno."
"32f6af1a";"Is your daughter well?";"Sua filha está bem?"
"32f6af1b";"How is your daughter these days?";"Como está sua filha ultimamente?"
"32f6af1c";"Is your daughter doing well at school?";"Sua filha está indo bem na escola?"
"32f6af1d";"That daughter of yours must be growing up by now.";"Sua filha já deve estar crescendo."
"32f6af1e";"Does your girl ever want to go adventuring with you?";"Sua filha gosta de fazer aventuras com você?"
"32f6af1f";"It is important to spend time with one's daughter. Believe me.";"É importante passar tempo com a sua filha. Acredite em mim."
"32f99173";"You manage to spend much time with your daughter these days?";"Você tem conseguido passar bastante tempo com sua filha ultimamente?"
"3ac5df82";"How is your son doing?";"Como está seu filho?"
"3ac5df83";"Is your son okay?";"Seu filho está bem?"
"3ac5df84";"Did you bring any toys back for your son?";"Você trouxe algum brinquedo para o seu filho?"
"3ac5df85";"Your boy sure likes to play around.";"Seu filho gosta muito de brincar."
"3ac5df86";"Saw your soon playing this morning.";"Vi seu filho brincando esta manhã."
"3ac5df87";"It won't be long before your son is trying to go on adventures of his own, I wager.";"Aposto que não vai demorar muito para que seu filho esteja tentando viver suas próprias aventuras."
"3ac6ea15";"Are you going to see your son? I'm sure he will be waiting for you.";"Você vai visitar seu filho? Tenho certeza de que ele estará esperando por você."
"42c50491";"Is it true you take your son on adventures with you? I bet it isn't.";"É verdade que você leva seu filho em aventuras com você? Aposto que não."
"47cd3fc3";"Are you on your way to see your son?";"Você está a caminho de ver seu filho?"
"54421c11";"What did you bring for your daughter? Can I see it?";"O que você trouxe para sua filha? Posso ver?"
"57388f60";"If they write books about you, will they talk about me too?";"Se escreverem livros sobre você, falarão de mim também?"
"5e3a9b81";"What happens to doggies when they die?";"O que acontece com os cachorrinhos quando morrem?"
"5f3e9b18";"Your daughter says she's killed ten hobbes. It's not true, is it?";"Sua filha diz que matou dez hobbes. Não é verdade, né?"
"715dd524";"Your son is so naughty.";"Seu filho é muito travesso."
"7862cdfa";"Your son sucks!";"Seu filho é um idiota!"
"7c7c1147";"I'm best friends with your daughter you know.";"Eu sou melhor amiga da sua filha, sabia?"
"831a4225";"How come we never go on holiday?";"Por que nunca vamos de férias?"
"88199568";"What'll happen to us if you get eaten by a troll?";"O que acontecerá conosco se você for devorado por um troll?"
"8beaef29";"Your daughter is a bully.";"Sua filha é uma valentona."
"8c7938c1";"Your son is the nastiest boy I've ever met!";"Seu filho é o garoto mais detestável que já conheci!"
"8c7938c3";"They should lock up that boy of yours before he does something really bad.";"Deveriam trancar esse seu filho antes que ele faça algo realmente ruim."
"8c7938c6";"You really ought to control that boy of yours.";"Você realmente deveria controlar esse seu filho."
"8c7938c7";"I hate that boy of yours. Always mucking me around he is.";"Eu odeio esse seu filho. Ele está sempre me perturbando."
"8c798632";"I'm fed up with that damn kid of yours.";"Estou farto desse seu maldito garoto."
"8cee9a15";"Why is your daughter so naughty?";"Por que sua filha é tão travessa?"
"8f6d5e80";"You'll be careful when you go fighting monsters, won't you?";"Você terá cuidado ao lutar contra monstros, não é?"
"90ec6819";"Nobody likes your daughter. She's mean.";"Ninguém gosta da sua filha. Ela é má."
"937943c3";"Your son is a little demon.";"Seu filho é um diabinho."
"937943c4";"I'm sick to death of your damn son.";"Estou farto do seu filho."
"937943c5";"Your son is a real terror.";"Seu filho é um verdadeiro terror."
"937943c6";"Don't you teach your son any manners at all?";"Você não ensina nenhuma educação ao seu filho?"
"9379df8b";"Can't you control that little monster?";"Você não consegue controlar esse monstrinho?"
"95d01efb";"I beat up some kids cos they said you were stupid.";"Eu bati em uns garotos porque eles disseram que você era estúpido."
"97ef0687";"I hate your daughter. Hate her, hate her!";"Eu odeio sua filha. Odeio ela, odeio ela!"
"9a6d8c7c";"Is it true sometimes you hear voices in your head? Weird...";"É verdade que às vezes você ouve vozes na sua cabeça? Que estranho..."
"9c4577ec";"Am I adopted? I don't really look like you too much.";"Sou adotado(a)? Não me pareço muito com você."
"9cd0ea2e";"I was a warrior princess yesterday. I beat all the boys.";"Eu era uma princesa guerreira ontem. Derrotei todos os garotos."
"9fcee0f1";"Your son says he's going to kill monsters with you soon. But it's not true, is it.";"Seu filho diz que vai matar monstros com você em breve. Mas não é verdade, né?"
"9ff46238";"All the other girls are jealous because they don't live with a Hero like me.";"Todas as outras garotas têm inveja porque não moram com um Herói como eu."
"a3447ba5";"You didn't go to school when you were little, so why do I have to?";"Você não foi à escola quando era criança, então por que eu tenho que ir?"
"a4f4b7d6";"Can I get a broadsword? Please? I promise I'll be careful!";"Posso ter uma espada larga? Por favor? Prometo que serei cuidadoso!"
"a8d02fb9";"Did you bring any presents for your son?";"Você trouxe algum presente para o seu filho?"
"b4e2a561";"Your daughter is a bane on this town!";"Sua filha é uma praga nesta cidade!"
"b4e2a563";"I've had it with that nasty daughter of yours.";"Cansei dessa sua filha insuportável."
"b4e2a566";"You really should control that daughter of yours.";"Você realmente deveria controlar essa sua filha."
"b4e2a567";"That girl of yours needs a good hiding.";"Essa sua menina precisa levar uma boa surra."
"b4e40464";"You better have a talk with that girl of yours. She's trouble.";"É melhor você conversar com essa sua menina. Ela é problemática."
"b8f9d5e1";"Your son has no respect for other people.";"Seu filho não tem respeito por outras pessoas."
"b8f9d5e2";"Your boy is a real monster, you know!";"Seu filho é um verdadeiro monstro, sabia?"
"b8f9d5e4";"That son of yours is a bad seed.";"Esse seu filho é uma semente do mal."
