Hash;Original;Tradução
"20e0235";"He knew that you would return, victorious, even before I did.";"Ele sabia que você voltaria, vitorioso, mesmo antes de mim."
"30e6239";"Ten years... Welcome back, my friend.";"Dez anos... Bem-vindo de volta, meu amigo."
"48d6a52";"Meet Hammer at the Rookridge inn.";"Conheça o Hammer na pousada do Rookridge."
"50e3a64";"Your furry friend has been coming here every day for a week.";"Seu amigo peludo vem aqui todos os dias há uma semana."
"60e86a9";"Welcome me? You're in my way. So please step aside.";"Me dê as boas-vindas? Você está no meu caminho. Então, por favor, saia da frente."
"70e07df";"You know much about the Old Kingdom. Enough to know you cannot destroy the Spire alone.";"Você sabe muito sobre o Reino Antigo. O suficiente para saber que não pode destruir a Torre sozinho."
"80f4348";"You have done the impossible.";"Você fez o impossível."
"90f6078";"And Garth-- I welcome you, too.";"E Garth, seja bem-vindo também."
"c11e195";"We share a common aim. All I ask is that you listen to what we can offer you.";"Compartilhamos um objetivo comum. Tudo o que peço é que você ouça o que podemos lhe oferecer."
"ccd40b0";"Mostly gathered from a tavern, I hear?";"Ouvi dizer que a maior parte veio de uma taverna?"
"d0e6fc8";"All right. I'll listen. But I promise nothing.";"Tudo bem. Vou ouvir. Mas não prometo nada."
"dd0a279";"Hammer has information on the third Hero.";"Hammer tem informações sobre o terceiro Herói."
"12cc1d29";"That night in the castle, your sister... I had no idea. If I'd known, I would have stopped him.";"Naquela noite no castelo, sua irmã... Eu não fazia ideia. Se eu soubesse, teria impedido ele."
"12cc1d2d";"Sorry it took me so long. Lucien's men are all over the place.";"Desculpe a demora. Os homens de Lucien estão por toda parte."
"12cc687b";"You must be Hammer.";"Você deve ser Hammer."
"13cc5510";"Our friend has told me much about you.";"Nosso amigo me contou muito sobre você."
"14cc5683";"Did you see Hammer? She is on her way as well, with the information she's gathered.";"Você viu Hammer? Ela também está a caminho, com as informações que reuniu."
"16cc59e9";"This is not what we're here for.";"Não é para isso que estamos aqui."
"17cc5b5c";"Oh yeah? And did you anticipate that I like to take a hammer and shove it up men's arses?";"Ah, é? E você previu que eu gosto de pegar um martelo e enfiá-lo no rabo dos homens?"
"18cc5ccf";"I was made to understand you might be mistrustful. I didn't anticipate your staggering wit and intellect.";"Eu sabia que você poderia ser desconfiado. Não previa sua inteligência e sagacidade impressionantes."
"19cc5ea2";"And you must be Garth-- Lucien's lackey.";"E você deve ser Garth — o lacaio de Lucien."
"22914869";"Say hello to your daughter.";"Diga olá para sua filha."
"2291486a";"Say hello to your daughter.";"Diga olá para sua filha."
"2291486b";"Say hello to your daughter.";"Diga olá para sua filha."
"2291486c";"Say hello to your daughter.";"Diga olá para sua filha."
"2291486d";"Say hello to your daughter.";"Diga olá para sua filha."
"2291486e";"Say hello to your daughter.";"Diga olá para sua filha."
"229457b8";"Say hello to your daughter.";"Diga olá para sua filha."
"2ac663c1";"Hammer is at the inn in Rookridge. You should see her. In the meantime, I will inform Garth of our progress.";"Hammer está na estalagem em Rookridge. Você deve vê-la. Enquanto isso, informarei Garth sobre nosso progresso."
"2b9156b9";"Say hello to your daughter.";"Diga olá para sua filha."
"2b9156bb";"Say hello to your daughter.";"Diga olá para sua filha."
"2b9156bc";"Say hello to your daughter.";"Diga olá para sua filha."
"2b9156bd";"Say hello to your daughter.";"Diga olá para sua filha."
"2b9156be";"Say hello to your daughter.";"Diga olá para sua filha."
"2b9156bf";"Say hello to your daughter.";"Diga olá para sua filha."
"2b94e984";"Say hello to your daughter.";"Dê um oi para sua filha."
"326052ee";"Are you going to stay with us, mum?";"Você vai ficar com a gente, mãe?"
"3260899e";"Are you going to stay with us, dad?";"Você vai ficar com a gente, pai?"
"3bf1e836";"Yet he can accomplish very little without you and the others.";"Mesmo assim, ele pode realizar muito pouco sem você e os outros."
"3cf1db10";"The simple fact is, we don't have a lot of time. Lucien's work has advanced further than I feared.";"A verdade é que não temos muito tempo. O trabalho de Lucien avançou mais do que eu temia."
"3f93aa67";"Oh yeah? And did you anticipate that I like to take a hammer and whack blokes who work for Lucien?";"Ah, é? E você previu que eu gosto de pegar um martelo e descer o cacete nos caras que trabalham para o Lucien?"
"3f93e7e0";"Oh yeah? And did you anticipate that I like to take a hammer and whack smug little spell-flingers?";"Ah, é? E você previu que eu gosto de pegar um martelo e dar uma surra em feiticeiros metidinhos?"
"62ccf030";"Good luck!";"Boa sorte!"
"6da4e1d1";"Darling, what is it?";"Querida, o que foi?"
"6da4e1d2";"Darling, what is it?";"Querida, o que foi?"
"6da4e1d3";"Darling, what is it?";"Querida, o que foi?"
"6da4e1d4";"Darling, what is it?";"Querida, o que foi?"
"6da4e1d6";"Darling, what is it?";"Querida, o que foi?"
"6da4e1d7";"Darling, what is it?";"Querida, o que foi?"
"6da8ce64";"Darling, what is it?";"Querida, o que foi?"
"71bb4030";"Take my hand, Garth. We have a great deal to discuss.";"Pegue minha mão, Garth. Temos muito o que conversar."
