Hash;Original;Tradução
"3f7cc96";"These hobbes may be tougher but that just means they hit the floor tougherer!";"Esses hobbes podem ser mais resistentes, mas isso só significa que eles caem no chão com mais força!"
"4f7dbbf";"MAD: He's down, but he's not out yet! MU: Remember our objectivity... MAD: Oh, shut up and eat your nuts.";"MAD: Ele caiu, mas ainda não está fora de combate! MU: Lembre-se da nossa objetividade... MAD: Ah, cale a boca e coma suas nozes."
"56fab7d";"Well, okay, she can do Will spells. But can she use natural magic like the cute little... like the creatures for which I feel no special sympathy?";"Bem, tudo bem, ela pode fazer feitiços de Vontade. Mas será que ela consegue usar magia natural como aquelas criaturinhas fofas... como aquelas criaturinhas pelas quais eu não sinto nenhuma simpatia especial?"
"570363e";"Well, okay, he can do Will spells. But can he use natural magic like the cute little... like the creatures for which I feel no special sympathy?";"Bem, tudo bem, ele consegue fazer feitiços de Vontade. Mas será que ele consegue usar magia natural como aquelas criaturinhas fofas... como aquelas criaturinhas pelas quais eu não sinto nenhuma simpatia especial?"
"5f7dd12";"And the hobbe lands on his behind! Oh, pardon me, I meant his arse. No, wait...";"E o hobbe cai de bunda! Ah, desculpe, quis dizer de traseiro. Não, espera..."
"11b85706";"It was a wild shot from the armed hobbe, but it hit the target!";"Foi um tiro descontrolado do hobbe armado, mas acertou o alvo!"
"14b8a350";"MU: Who says hobbes can't shoot straight? MAD: They're the best! Go little ones!";"MU: Quem disse que hobbes não sabem atirar? MAD: Eles são os melhores! Vão, pequeninos!"
"18454a7b";"She inflicts another mortal blow on the rotund critters!";"Ela desfere outro golpe mortal nas criaturas rechonchudas!"
"184c97b8";"He inflicts another mortal blow on the rotund critters!";"Ele desfere outro golpe mortal nas criaturas rechonchudas!"
"189fc6e8";"Hey, you didn't tell me it was going to be hobbes again!";"Ei, você não me disse que ia ser o Hobbes de novo!"
"1aa26f27";"Whatever you say, Murray.";"Como quiser, Murray."
"1b9c3690";"MU: Ho ho! Look at the little fella sent flying on his backside. MAD: Don't laugh.";"MU: Ho ho! Olha só o pequeno voando de costas. MAD: Não ria."
"1ba2709a";"That's right. And don't let me catch you doing them any favours.";"Isso mesmo. E não quero te pegar fazendo nenhum favor para eles."
"1d155bbf";"Ooh, and it's another avalanche of the little critters!";"Ooh, e outra avalanche de criaturinhas!"
"1d9b86ec";"It's a knockdown! Look at those little legs scramble for dear life!";"É um knockdown! Olha só essas perninhas se debatendo para salvar a vida!"
"1e15e3e6";"And here comes the last wave of hobbes!";"E aqui vem a última onda de hobbes!"
"1e9b77d6";"Get up! Come on! Get up!";"Levante-se! Vamos! Levante-se!"
"20165cb2";"Here come the hobbes-- deadlier and nastier than before!";"Lá vêm os hobbits — mais mortais e desagradáveis ​​do que nunca!"
"21ba2f79";"That's one dead hobbe alright. Oh please, Mad-dog, stop crying.";"Esse hobbe morreu mesmo. Ah, por favor, Mad-dog, pare de chorar."
"22bac554";"MU: Looks like another kill for the Hero! MAD: Oh the Hobbeity. I can't look.";"MU: Parece que o Herói terá mais uma morte! MAD: Oh, Hobbeity. Não consigo olhar."
"23bae61f";"No! He's not moving! He's gone!";"Não! Ele não está se mexendo! Ele sumiu!"
"24bcf4d2";"MU: You may want to cover your eyes, Mad-dog. That hobbe ain't getting up. MAD: Noo!";"MU: É melhor você tapar os olhos, Cão Louco. Esse hobbe não vai se levantar. MAD: Não!"
"27c06f9b";"I think that hobbe's been hobbled. Ha ha, get it? Hobbled! Ow! What was that for?";"Acho que aquele Hobbe foi aleijado. Ha ha, entendeu? Mancando! Ai! Por que isso?"
"29160ecf";"MAD: That's it! You show 'em, little guy! MU: Er, we'd like to remind you all that we're entirely impartial.";"MAD: É isso! Mostre pra eles, amiguinho! MU: Er, gostaríamos de lembrar a todos que somos totalmente imparciais."
"2a167df1";"It's going to take better defence than that to stop the hobbes.";"Vai ser preciso uma defesa melhor do que essa para parar os hobbes."
"2ac0e821";"MU: That shot hits the target. Rather a soft, ugly target too. MAD: That's not funny.";"​​MU: Esse tiro acertou o alvo. Um alvo bem macio e feio, aliás. MAD: Isso não tem graça."
"2b1397fa";"MU: It's an impressive strike for the diminutive critter. MAD: Go, go, go!";"MU: É um ataque impressionante para uma criatura tão pequena. MAD: Vai, vai, vai!"
"2c418cfb";"He must practise for hours to get so accurate!";"Ele deve praticar por horas para ser tão preciso!"
"2c45b715";"She must practise for hours to get so accurate!";"Ela deve praticar por horas para ficar tão precisa!"
"2ed6eae4";"These hobbes are much tougher than the ones in Round Two, as you can see for yourselves!";"Esses hobbes são muito mais difíceis do que os da Rodada Dois, como vocês podem ver!"
"2f1760d8";"MAD: Aww! Isn't he sweet? He got him good. MU: You are a strange man, Mad-dog.";"MAD: Ah! Que fofo! Ele o pegou direitinho. MU: Você é um homem estranho, Mad-dog."
"2fd60002";"That's it! Get in there! I mean, a nice attack from the small unlovable creature.";"Isso aí! Entrem aí! Quer dizer, um belo ataque daquela criaturinha detestável."
"30140e36";"It's a hobbe attack! Look at it go!";"É um ataque de hobbit! Olha só!"
"30d601f5";"Now that's the kind of blow only a tiny stumpy brute could land!";"Esse é o tipo de golpe que só um brutamontes atarracado conseguiria desferir!"
"31d86984";"MU: Oh, they may be hideous, but they can hit with the best of them. MAD: Well, "hideous" is a bit strong...";"MU: Ah, elas podem ser horríveis, mas batem tão bem quanto qualquer um. MAD: Bem, "horríveis" é um pouco forte..."
"39e8775f";"That hobbe spell caught her completely unprepared!";"Aquele feitiço hobbe a pegou completamente desprevenida!"
"39e91490";"That hobbe spell caught him completely unprepared!";"Aquele feitiço hobbe o pegou completamente desprevenido!"
