Hash;Original;Tradução
"31b4910";"The Dark Mark";"A Marca Negra"
"d9eac46";"7b Market Square, Bowerstone Market";"Praça de Market, 7b, Bowerstone Market"
"103f1790";"House of Hard Knocks";"Casa da Dura Virada"
"10b82523";"The Beautification Factory";"A Fábrica de Beleza"
"10c75af7";"4 Side Street, Bowerstone Market";"Rua Side, 4, Bowerstone Market"
"1593b1c8";"Bowerstone Drinks Stall";"Barraca de Bebidas Bowerstone"
"173e2cb1";"Once owned by the Plimpington family, who counted amongst its members three of the most charming and good-looking people in Albion. Though the parents weren't much to look at, their son and two daughters turned heads wherever they went.";"Antigamente propriedade da família Plimpington, que contava com três dos membros mais charmosos e bonitos de Albion. Embora os pais não fossem lá muito atraentes, o filho e as duas filhas chamavam a atenção por onde passavam."
"174af83c";"4 Posh Street, Bowerstone";"Rua Posh, 4, Bowerstone"
"194384e0";"4 Lookout Way, Bowerstone Old Town";"Caminho de Lookout, 4, Cidade Velha de BowerStone"
"1e1b54fc";"Nobody knows for sure, but it is said that this was once the home of Albion's deadliest assassin. Nobody knows his name (or indeed if it was a man or a woman), only that the killer was as ruthless as he was effective.";"Ninguém sabe ao certo, mas dizem que este lugar já foi a casa do assassino mais letal de Albion. Ninguém sabe seu nome (ou mesmo se era homem ou mulher), apenas que o assassino era tão implacável quanto eficaz."
"1e85b5d9";"All of the latest ladies' fashions can be found here.";"Todas as últimas tendências da moda feminina podem ser encontradas aqui."
"1ef0d62a";"7c Market Square, Bowerstone Market";"Praça de Market, 7c, Bowerstone Market"
"1efe4fba";"Bowerstone's finest men's clothing store.";"A melhor loja de roupas masculinas de Bowerstone."
"29e2fe0a";"3 Slum Street, Bowerstone";"Rua Slum, 3, Bowerstone"
"2b5364c2";"Locals believe this house to be haunted by the spirit of a long-dead puffin. Rather than frightening its residents with nightmares however, the puffin is said to bring extremely peaceful and restful dreams.";"Os moradores locais acreditam que esta casa é assombrada pelo espírito de um papagaio-do-mar morto há muito tempo. Em vez de assustar seus moradores com pesadelos, porém, diz-se que o papagaio-do-mar traz sonhos extremamente tranquilos e relaxantes."
"2ddf44c0";"5b Market Square, Bowerstone Market";"Praça de Market, 5b, Bowerstone Market"
"2fb3c266";"Bowerstone Jewellery Stall";"Banca de Joias Bowerstone"
