Hash;Original;Tradução
"59c2fc2";"That's one funny looking sword, Blade.";"Que espada engraçada, Blade."
"59c2fc3";"Wait, I thought you were The Blade?";"Espera aí, eu pensei que você fosse o Blade?"
"59c2fc4";"You do realise that isn't a sword, right, Blade?";"Você sabe que isso não é uma espada, né, Blade?"
"59c2fc5";"What you doin' with that? I thought you were the Blade.";"O que você está fazendo com isso? Eu pensei que você fosse o Blade."
"59c2fc6";"That weapon don't quite fit your name, you know.";"Essa arma não combina muito com o seu nome, sabia?"
"59c2fc7";"Have you turned your back on swords then, Blade?";"Então você virou as costas para as espadas, Blade?"
"59cff2a";"I was under the impression that you were called the Blade. Or am I mistaken?";"Eu tinha a impressão de que você se chamava Lâmina. Ou estou enganado?"
"109c4172";"Hey Blade, you sure you know what a blade is?";"Ei, Blade, você tem certeza de que sabe o que é uma lâmina?"
"109c4173";"You're going to disappoint all your fans by showing that weapon, Blade.";"Você vai decepcionar todos os seus fãs mostrando essa arma, Blade."
"109c4174";"Not being funny, Blade, but that's no sword.";"Sem querer ser engraçado, Blade, mas isso não é uma espada."
"109c4175";"What's up? Run out of swords, Blade?";"E aí? Ficou sem espadas, Blade?"
"109c4176";"Call that a sword, Blade?";"Chama isso de espada, Blade?"
"109c4177";"I say, rather odd looking sword you have there, Blade.";"Digo, uma espada bem estranha que você tem aí, Blade."
"10a04630";"Hmm, Blade, is your lack of an appropriate weapon a statement on the pigeonholing that adventurers must endure in our fraught times?";"Hum, Blade, será que a sua falta de uma arma apropriada é uma crítica à categorização que os aventureiros precisam suportar em nossos tempos conturbados?"
"1539cfd1";"You don't fit my conception of a Dumpling.";"Você não se encaixa na minha concepção de um Bolinho."
"1539cfd2";"Call yourself The Dumpling? Someone should dump you for good!";"Se chama de Bolinho? Alguém deveria te largar de vez!"
"1539cfd3";"Nobody likes you, Dumpling. Not even your mum.";"Ninguém gosta de você, Bolinho. Nem mesmo sua mãe."
"1539cfd4";"Dumpling? Why, nobody even likes you!";"Bolinho? Ora, ninguém gosta de você!"
"1539cfd5";"You call yourself Dumpling? Can't say it fits.";"Você se chama de Bolinho? Não posso dizer que combina."
"1539cfd7";"You're no Dumpling!";"Você não é nenhum bolinho!"
"153ca0d1";"How can you call yourself the Dumpling? It's all wrong.";"Como você pode se chamar de Bolinho? Está tudo errado."
"1c39dad9";"You're the sorriest excuse for a Dumpling I've ever seen.";"Você é a desculpa mais patética para um bolinho que eu já vi."
"1c39dada";"There's nothing endearing about you, Dumpling.";"Não há nada de cativante em você, Bolinho."
"1c39dadc";"Dumpling?! More like Turdling!";"Bolinho?! Mais para Turdling!"
"1c39dadd";"I feel no fondness for you, Dumpling.";"Não sinto nenhum carinho por você, Bolinho."
"1c39dade";"I assure you: a Dumpling you are not.";"Garanto que você não é um Bolinho."
"1c39dadf";"Dumpling?! You've got one for a brain, yeah!";"Bolinho?! Você tem um cérebro enorme, hein!"
"1c39fe7e";"Dumpling? Ya mean someone took a dump and then ya were born?";"Bolinho? Quer dizer que alguém fez cocô e aí você nasceu?"
"2c283971";"Bounty Hunter? When have YOU helped the guards?";"Caçador de recompensas? Quando foi que VOCÊ ajudou os guardas?"
"2c283972";"Bounty Hunter? Perhaps you meant "Bunny Punter"?";"Caçador de recompensas? Talvez você quisesse dizer "Bunny Punter"?"
"2c283973";"You're no Bounty Hunter. You're just a criminal.";"Você não é um Caçador de Recompensas. Você é apenas um criminoso."
"2c283974";"You certainly don't adhere to my idea of a Bounty Hunter.";"Você certamente não se encaixa na minha ideia de um Caçador de Recompensas."
"2c283976";"Like anyone would give YOU a bounty to hunt.";"Como se alguém fosse te dar uma recompensa para caçar."
"2c283977";"Bounty Hunter? Ha! Don't quit your day job.";"Caçador de Recompensas? Ha! Não largue seu emprego."
"2c3183c8";"Bounty Hunter? What do you hunt, leftover meat pies?";"Caçador de Recompensas? O que você caça, restos de tortas de carne?"
"31284111";"Bounty Hunter, are you? You couldn't hunt a pimple on your arse.";"Caçador de recompensas, é? Você não conseguiria caçar nem uma espinha na sua bunda."
"31284112";"Bounty Hunter? You're having a laugh!";"Caçador de recompensas? Tá de brincadeira!"
"31284113";"You don't look like a bounty hunter to me.";"Você não me parece um caçador de recompensas."
"31284115";"You call yourself the Bounty Hunter? Sounds a bit... off.";"Você se diz Caçador de Recompensas? Parece um pouco... estranho."
"31284116";"Bounty Hunter? More likely to be hunted you are!";"Caçador de recompensas? É mais provável que você seja caçado!"
"31284117";"Bounty Hunter? Yeah, right!";"Caçador de recompensas? É mesmo!"
"31290340";"Nobody takes you seriously, Bounty Hunter.";"Ninguém te leva a sério, Caçador de recompensas."
"66e64241";"Desperado... Hmm, makes you sound like a crook. And let's face it, that's just not you.";"Desperado... Hmm, te faz parecer um bandido. E vamos encarar, esse não é o seu perfil."
"66e64243";"Don't know. You don't seem nasty enough for a name like Desperado.";"Não sei. Você não parece ser tão malvado a ponto de merecer um nome como Desperado."
"66e64244";"Desperado? Come on! You never do anything against the law, do you?";"Desperado? Ah, qual é! Você nunca faz nada contra a lei, né?"
"66e64245";"Ahh, Desperado, what a romantic name... You do wash regularly though, right?";"Ah, Desperado, que nome romântico... Mas você se lava regularmente, não é?"
"66e64246";"Desperado? That title is a complete misnomer.";"Desperado? Esse título é um completo equívoco."
"66e64247";"Desperado, hey? What a dashin' name you have!";"Desperado, hein? Que nome elegante você tem!"
"66e75796";"Call yourself The Desperado? You're havin' a laugh!";"Se autodenomina O Desperado? Você está brincando!"
"6de64d41";"Desperado? I'm afraid I don't quite see that in you.";"Desperado? Receio não ver isso em você."
"6de64d42";"So you're The Desperado hmm? I don't know, I was expecting someone... more felonious.";"Então você é o Desperado, hein? Não sei, eu esperava alguém... mais criminoso."
"6de64d43";"You? Desperado? Ha, that's like me callin' myself Mr Good Table Manners. *burps*";"Você? Desperado? Ha, é como eu me chamar de Senhor Boas Maneiras à Mesa. *arrota*"
"6de64d44";"Who you tryin' to impress with a name like Desperado? Pleeease.";"Quem você está tentando impressionar com um nome como Desperado? Por favorzinho."
"6de64d45";"Huh. Desperado is it? Must be some mistake. You're nice!";"Hum. Desperado, é isso? Deve ser algum engano. Você é legal!"
"6de64d46";"Desperado? Is that a joke?";"Desperado? Isso é uma piada?"
"6de822f8";"Shouldn't a Desperado be a bit more... I don't know, criminally?";"Um Desperado não deveria ser um pouco mais... sei lá, criminoso?"
"73e60b43";"Hiya Sparrow!";"Oi, Sparrow!"
"78e61362";"Wow! Hi Sparrow!";"Uau! Oi, Sparrow!"
"91f0ca19";"Conjurer? More like charlatan. Your magic's rubbish!";"Conjurador? Mais para charlatão. Sua magia é uma porcaria!"
"91f0ca1a";"What kind of Conjurer are ya? My daft uncle knows more magic than you!";"Que tipo de Conjurador você é? Meu tio maluco sabe mais mágica do que você!"
"91f0ca1b";"Your parlour tricks don't quite deserve the moniker of Conjurer.";"Seus truques de salão não fazem jus ao título de Ilusionista."
"91f0ca1d";"I was under the impression that you were called the Conjurer. Or am I mistaken?";"Eu tinha a impressão de que você era chamado de Ilusionista. Ou estou enganado?"
"91f0ca1e";"Hmm, you don't know many magic tricks for a Conjurer, do you?";"Hum, você não conhece muitos truques de mágica para um Ilusionista, não é?"
"91f0ca1f";"Are you sure you're The Conjurer? I thought you'd be a master of the Will or something.";"Tem certeza de que você é o Ilusionista? Pensei que você fosse um mestre da Vontade ou algo assim."
"91f4fd88";"You should change your name. Conjurer just doesn't fit.";"Você deveria mudar seu nome. Conjurador não combina."
"9ce161a1";"Hello there, Sparrow.";"Olá, Sparrow."
"9ce161a3";"Hi Sparrow!";"Oi, Sparrow!"
"9ce161a5";"Oh, greetings, Sparrow.";"Ah, saudações, Sparrow."
"9ce161a6";"Hello there, Sparrow.";"Olá, Sparrow."
"9ce161a7";"Sparrow. What's up?";"Sparrow. E aí?"
"9ce28b1d";"Hullo, Sparrow!";"Olá, Sparrow!"
"9cf0db49";"Who you trying to impress with a name like The Conjurer? We all know ya can't do real magic.";"Quem você está tentando impressionar com um nome como O Mágico? Todos sabemos que você não consegue fazer magia de verdade."
