Hash;Original;Tradução
"04ad651";"Open the map screen to check what jobs are available.";"Abra o mapa para verificar os trabalhos disponíveis."
"0a52b11";"Boss! We can't stop 'em. They're still coming!";"Chefe! Não conseguimos pará-los. Eles ainda estão vindo!"
"419a30b";"Oh, that was so satisfying!";"Oh, isso foi tão satisfatório!"
"6186a5a";"I can't believe I've been missing this all my life!";"Não acredito que perdi isso a vida toda!"
"719c10e";"Hey, if you didn't want to get hurt you shouldn't have been a bandit.";"Ei, se você não queria se machucar, não deveria ter sido um bandido."
"7484740";"Go to Bower Lake.";"Vá para o Lago Bower."
"81a46da";"Plenty more where that came from!";"Tem muito mais de onde veio isso!"
"8489f78";"Go to Bowerstone Cemetery.";"Vá para o Cemitério Bowerstone."
"916732b";"Now you see why they call me Hammer!";"Agora você vê por que me chamam de Hammer!"
"a1732a6";"Have it!";"Pode ficar com ele!"
"b1c2307";"I hope you don't bruise easily.";"Espero que você não se machuque facilmente."
"c16c0e2";"Oh, I'm sorry. Did I hurt you? Tough!";"Oh, me desculpe. Eu te machuquei? Que pena!"
"d190304";"Not so cocky now, are you?";"Não está tão convencido agora, né?"
"10df97a2";"Oh my poor Robert, what if they've already-?";"Oh, meu pobre Robert, e se eles já...?"
"11dfd89b";"I'm sure your son is alright. We'll find him.";"Tenho certeza de que seu filho está bem. Nós o encontraremos."
"12e160d6";"I... I hope so. I don't think it's far now.";"Eu... eu espero que sim. Acho que não está longe agora."
"1922d326";"Yes! I could be a professional balverine hunter!";"Sim! Eu poderia ser um caçador de balverines profissional!"
"1a20d4af";"You won't be eating anyone!";"Você não vai comer ninguém!"
"1b20d602";"It's dead alright!";"Está morto mesmo!"
"1c20b230";"There goes another one!";"Lá se vai mais um!"
"1d23d8b8";"I killed one!";"Matei um!"
"1e20aa9b";"You asked for it, beasty!";"Você pediu por isso, fera!"
"1f223e63";"That's one less trader-eater on the road!";"Menos um devorador de comerciantes na estrada!"
"2721076a";"That one's not getting up again!";"Esse não vai se levantar de novo!"
"282108dd";"See what you get?!";"Viu o que você ganhou?!"
"29d5194d";"What are you doing? Keep going, or we're going to die in this hellhole.";"O que você está fazendo? Continue, ou vamos morrer neste inferno."
"2a70f619";"Oh, look, a tomb.";"Olha só, um túmulo."
"2b715010";"Great.";"Ótimo."
"2c21ffa4";"But now, this stretch of road is a little bit safer because of us.";"Mas agora, este trecho da estrada está um pouco mais seguro por nossa causa."
"2d219de4";"I've spent my whole life praying, and meanwhile, the world was just as dangerous as ever.";"Passei a vida inteira rezando, e enquanto isso, o mundo continuava tão perigoso como sempre."
"2d9141d2";"Keep them busy while I make a way through!";"Mantenha-os ocupados enquanto eu abro caminho!"
"2e213890";"That was something, wasn't it!";"Isso foi algo, não foi?"
"2e8a578e";"Don't get too close, lady, stay back!";"Não chegue muito perto, moça, fique longe!"
"2f8de7a2";"Okay. Please, keep those filthy things away from me!";"Ok. Por favor, mantenha essas coisas imundas longe de mim!"
"30266b88";"Someone's in trouble.";"Alguém está em apuros."
"308cf508";"You got them all right? I'm nearly there! Just a little longer!";"Você pegou todos, certo? Estou quase lá! Só mais um pouquinho!"
"31238f10";"We need to find a way out of this fog.";"Precisamos encontrar uma saída para essa névoa."
"332166e6";"Well. This is an inviting little corner of the forest. Cosy.";"Bem, este é um cantinho convidativo da floresta. Aconchegante."
"3721c54b";"We've got to help her, come on!";"Precisamos ajudá-la, vamos!"
"38122336";"You didn't leave me much choice.";"Você não me deixou muita escolha."
"390fc728";"You won't be hurting anyone again.";"Você não vai machucar ninguém de novo."
"3a0d8c3d";"That one's not getting up again.";"Essa não vai se levantar de novo."
"3b86b46c";"Return to the Guild.";"Retorno à Guilda."
