Hash;Original;Tradução
"2012f43";"As you can see, I've found meself a new place of business. Little out of the way I grant you, but we're an exclusive agency.";"Como você pode ver, encontrei um novo local de trabalho. Um pouco fora de mão, eu admito, mas somos uma agência exclusiva."
"2ade71d";"My friends won't take this lying down, you know. Damn, you're quiet.";"Meus amigos não vão aceitar isso passivamente, sabia? Nossa, você está quieto."
"4419485";"Will you help me?";"Você vai me ajudar?"
"53d98ff";"Ripper's got to pay for what he's done.";"O Estripador tem que pagar pelo que fez."
"59eff22";"You'll never leave this basement alive!";"Você nunca sairá deste porão vivo!"
"63e4dfe";"I won't rest till I see him hang.";"Não descansarei até vê-lo enforcado."
"69f6fa2";"I'm going to rip you in half!";"Vou te partir ao meio!"
"94372c8";"Ok, ok, you've got me.";"Tá bom, tá bom, você me pegou."
"9cd362c";"You do know how to whistle, don't you? Oh, bleeding hell.";"Você sabe assobiar, não sabe? Oh, droga!"
"9f27452";"You've avenged Jenny, and that I will never forget. Thank you. I can bring my son back now. It's about time we made this a home again.";"Você vingou Jenny, e isso eu jamais esquecerei. Obrigada. Agora posso trazer meu filho de volta. Já está na hora de fazermos deste lugar um lar novamente."
"a484c19";"But you're not going to kill me, right? That'd be wrong. Very wrong. Justice is what I need.";"Mas você não vai me matar, vai? Isso seria errado. Muito errado. Justiça é o que eu preciso."
"a71d669";"No, but we can certainly kill her.";"Não, mas certamente podemos matá-la."
"a746c47";"No, but we can certainly kill him.";"Não, mas certamente podemos matá-lo."
"cf1aac7";"Oh, who is it now-- Oh, you're back.";"Ah, quem é agora... Ah, você voltou."
"ef50ea1";"Just wish I could have seen him go. I hope you made it painful. Slow and painful...";"Gostaria de tê-lo visto partir. Espero que tenha sido doloroso. Lento e doloroso..."
"ff2a4f2";"And Ripper? I guess he's dead then.";"E o Ripper? Acho que ele morreu então."
"131c4700";"Bah! ...Why do you lie there so still, pretty lady...";"Bah! ...Por que você fica aí tão quieta, linda moça..."
"1667fb05";"He'll pay, Jenny. I'll make sure of that.";"Ele vai pagar, Jenny. Eu vou garantir isso."
"1a4fb0fc";"I knew you wouldn't let me down, lads!";"Eu sabia que vocês não me decepcionariam, rapazes!"
"1baaae5e";"Get yourself to the bookshop and find a suitable "basics of whistling" volume. You can't do the job without some lip tunes.";"Vá até a livraria e encontre um livro adequado de "basics of whistling" volume. Você não consegue fazer o trabalho sem algumas músicas para dublar."
"1bc00cf9";"One, two and, eh... that was three, wasn't it?";"Um, dois e... três, não foi?"
"1cc47d48";"Told you we couldn't trust her.";"Eu te disse que não podíamos confiar nela."
"1cc79762";"Told you we couldn't trust him.";"Eu te disse que não podíamos confiar nele."
"1d503960";"Ripper!";"Estripador!"
"1dbf38a0";"I don't know. It's pretty high.";"Não sei. É bem alto."
"1ebda540";"Yeah. Time to jump!";"É. Hora de pular!"
"22488711";"Spare Ripper";"Ripper reserva"
"24d98df6";"You've got a book on that very subject, ain't you? Read it.";"Você tem um livro sobre esse assunto, não tem? Leia."
"263bb2c4";"My wife deserves justice. She was... such a sweet woman, such a...";"Minha esposa merece justiça. Ela era... uma mulher tão doce, tão..."
"26ef057b";"How many whistles is it again? One or two?";"Quantos apitos são mesmo? Um ou dois?"
"273caf33";"I'll be in your debt forever if you can bring me that bastard.";"Serei eternamente grato se você me trouxer aquele desgraçado."
