Hash;Original;Tradução
"14e7176";"I'm gonna set fire to that stupid beard.";"Vou incendiar essa barba idiota."
"14e7177";"Let me shave your beard off. I might take your face with it.";"Deixe-me raspar sua barba. Posso levar seu rosto junto."
"14e819b";"What's wrong with you? Too lazy to shave?";"Qual é o seu problema? Preguiça de fazer a barba?"
"297c5db";"We don't need your kind in Bower Lake.";"Não precisamos de gente como você em Bower Lake."
"2984600";"Bower Lake is a lovely, quiet place. We don't like troublemakers.";"Bower Lake é um lugar adorável e tranquilo. Não gostamos de encrenqueiros."
"2e7cc48";"Your poor son cried out for you in that dark cave, wandering when you'd come. His last thought as he died was this: "was it because I wasn't a good boy?"";"Seu pobre filho gritou por você naquela caverna escura, vagando sem saber quando você chegaria. Seu último pensamento antes de morrer foi este: : "será que foi porque eu não fui um bom menino?"
"385dd43";"Rookridge has had enough trouble with outlaws. We don't need you too.";"Rookridge já teve problemas suficientes com foras da lei. Não precisamos de você também."
"38747d0";"I guess Rookridge is where you'll die, criminal!";"Acho que Rookridge é onde você vai morrer, criminoso!"
"7450de5";"Ha, you scared of this place? You should be.";"Ha, você está com medo deste lugar? Deveria estar."
"7450de6";"can't we fight some place else. This place is a bit scary.";"Não podemos lutar em outro lugar? Este lugar é um pouco assustador."
"747e444";"This place gives me the bloody creeps.";"Este lugar me dá arrepios."
"202f1bd2";"You are the one who killed my kin? And for what? To save the open sewer of Bloodstone? <angry hiss>";"Você é quem matou meus parentes? E por quê? Para salvar o esgoto a céu aberto de Bloodstone? <angry hiss>"
"29eb9821";"You should've known never to come to Westcliff.";"Você deveria saber que nunca deveria ter vindo a Westcliff."
"29eb9823";"I'll drench Westcliff in your blood.";"Vou banhar Westcliff com seu sangue."
"29ec00a8";"Westcliff's my hometown. And it's going to be your deadtown.";"Westcliff é minha cidade natal. E será sua cidade morta."
"38cdbac4";"Do you know where your husband is now that you've sold him? Chained to a rock in a molten pit... weeping blood... broken inside by your betrayal.";"Você sabe onde seu marido está agora que você o vendeu? Acorrentado a uma rocha em um poço de lava... chorando sangue... destruído por dentro pela sua traição."
"3acadf3d";"It's not that I'm frightened, but this place is rather grim.";"Não é que eu esteja com medo, mas este lugar é bem sombrio."
"3acadf3f";"No, I'm afraid this isn't a nightmare. It's very very real.";"Não, receio que isso não seja um pesadelo. É muito, muito real."
"3acb3938";"Let's get out of here when we can. It's kinda scary.";"Vamos sair daqui assim que pudermos. É meio assustador."
"3df544f2";"Don't you try losing me in these streets.";"Não tente me perder nessas ruas."
"3df544f3";"Oh, a back alley, what a great place to kill you.";"Ah, um beco escuro, que ótimo lugar para te matar."
"3df5b098";"Who built these stinking Bowerstone streets?";"Quem construiu essas ruas imundas de Bowerstone?"
"43b65532";"You rescued your daughter, but is she really grateful? Why do you think she ran away? She hates you, she daydreams of your death every second of her life.";"Você resgatou sua filha, mas será que ela é realmente grata? Por que você acha que ela fugiu? Ela te odeia, ela sonha acordada com a sua morte a cada segundo da vida dela."
"5120758e";"I was born here in Bloodstone. And you're gonna die here.";"Eu nasci aqui em Bloodstone. E você vai morrer aqui."
"5120758f";"Cheer up. Bloodstone's a lovely place to die.";"Anime-se. Bloodstone é um lugar adorável para morrer."
"5123b934";"Take a good look at Bloodstone, it's the last place you'll ever see.";"Observe bem Bloodstone, é o último lugar que você verá."
"531275ca";"I don't frighten easy, but this place gives me the willies.";"Eu não me assusto fácil, mas este lugar me dá arrepios."
"531275cb";"I don't likt this place. So I'm gonna make this quick.";"Eu não gosto deste lugar. Então vou ser rápido."
"531443e1";"This place makes me nervous.";"Este lugar me deixa nervoso."
"560e52e6";"What better place for a fight than right next door to the Temple of Shadows?";"Que lugar melhor para uma luta do que bem ao lado do Templo das Sombras?"
"560e52e7";"That bridge is mine now!";"Aquela ponte agora é minha!"
"56131057";"I'm gonna throw you right over the cliff.";"Vou te jogar do penhasco."
"5a2b4219";"You'll make a pretty corpse with all that make-up.";"​​Você vai ficar um belo cadáver com toda essa maquiagem."
"5dc38825";"Oh isn't this handy. All these graves for you to choose from.";"Ah, que conveniente. Todas essas sepulturas para você escolher."
"5dc38826";"How would youl ike to be buried here?";"Como você gostaria de ser enterrado aqui?"
"5dc646b5";"Have you got a plot in the cemetery here? Cos you're gonna need it.";"Você já tem um jazigo neste cemitério? Porque você vai precisar."
"6179f1a1";"A whole town massacred on the whim of shadow-worshippers... Is this truly the work of a Hero?";"Uma cidade inteira massacrada por capricho de adoradores das sombras... Será mesmo obra de um Herói?"
"6416c692";"Brightwood belongs to bandits, and always will!";"Brightwood pertence aos bandidos, e sempre pertencerá!"
"6416c693";"You'll never leave Brightwood alive.";"Você nunca sairá de Brightwood vivo."
"641d83d4";"Brightwood is mine!";"Brightwood é meu!"
"6a61db73";"There's no place in Brightwood for crooks like you.";"Não há lugar em Brightwood para bandidos como você."
"6a63029e";"I'm going to clear Brightwood of villains like you.";"Vou livrar Brightwood de vilões como você."
"6a8f723f";"Selling people into forced labour, how noble of you...";"Vender pessoas para trabalho forçado, que nobre da sua parte..."
"6ad9dc9d";"Nice cave, huh?";"Bela caverna, hein?"
"6ad9dc9f";"Might move into this cave after I kill ya.";"Talvez eu me mude para esta caverna depois de te matar."
"6adf5ccd";"This cave will be your tomb!";"Esta caverna será seu túmulo!"
"6fff4e96";"You will bring no chaos to this corner of Bowerstone.";"Você não vai causar nenhum caos neste canto de Bowerstone."
"6fff8fe1";"Old Town doesn't need people like you!";"A Cidade Velha não precisa de gente como você!"
"78a81853";"Can't your hear your little girl's ghost crying in that cave? She's still frightened, you know. She still waits for the parent who will never rescue her.";"Você não consegue ouvir o fantasma da sua filhinha chorando naquela caverna? Ela ainda está assustada, sabia? Ela ainda espera pelo pai ou mãe que nunca a resgatará."
"7a111db1";"Maybe I'll wash off your blood in the lake later.";"Talvez eu lave seu sangue no lago mais tarde."
"7a111db2";"Ah, does one good to be fighting in this fresh air. Think I'll retire in Bower Lake one day.";"Ah, como é bom lutar ao ar livre. Acho que um dia me aposentarei em Bower Lake."
"7a15a379";"Maybe I'll throw your body in the lake when we're done.";"Talvez eu jogue seu corpo no lago quando terminarmos."
"825fafa5";"You rescued your son, but is he really grateful? Why do you think he ran away? He hates you, he daydreams of your death every second of his life.";"Você resgatou seu filho, mas será que ele é realmente grato? Por que você acha que ele fugiu? Ele te odeia, ele fantasia com a sua morte a cada segundo da vida dele."
"85fa1a79";"The monks wanted nothing more than to spread hope and help those in need. What courage it must have required to slay them all...";"Os monges só queriam espalhar esperança e ajudar os necessitados. Que coragem foi necessária para matá-los a todos..."
"8b6f0efb";"Assassins like you do the unnatural work of those of us who were made for the taking of life. You will pay for your insolence.";"Assassinos como você fazem o trabalho antinatural daqueles de nós que fomos feitos para tirar vidas. Você pagará por sua insolência."
"901d14ae";"We keep scum like you out of Westcliff now!";"Agora, escória como você não entra mais em Westcliff!"
"901e7248";"Westcliff is respectable place now. Riffraff like you has no place here.";"Westcliff agora é um lugar respeitável. Escória como você não tem lugar aqui."
"956530dd";"You're going to die like all the stupid farmers in this town.";"Você vai morrer como todos os fazendeiros estúpidos desta cidade."
"956530df";"I'm going to sell your body as fertiliser to the yokels here.";"Vou vender seu corpo como adubo para os caipiras daqui."
"9567265b";"One day I'm gonna make Oakfield burn!";"Um dia eu vou fazer Oakfield queimar!"
"9b38d119";"You should never have come to Brightwood.";"Você nunca deveria ter vindo para Brightwood."
"9b38d11b";"Wouldn't be much of a bandit if I let you leave Brightwood alive, would I?";"Não seria um grande bandido se eu deixasse você sair de Brightwood vivo, não é?"
"9b3975c3";"If you're gonna die somewhere, it might as well be Brightwood.";"Se você vai morrer em algum lugar, que seja em Brightwood."
"9c611596";"Isn't Wraithmarsh just a beauty of a place. My ancestors did great things here you know.";"Wraithmarsh não é um lugar lindo? Meus ancestrais fizeram grandes coisas aqui, sabia?"
"9c611597";"You won't be the first adventurer to die in Wraithmarsh.";"Você não será o primeiro aventureiro a morrer em Wraithmarsh."
"9c6157d9";"Brrr. Why are we in Wraithmarsh anyway? I'm going to have nightmares about this place tonight.";"Brrr. Por que estamos em Wraithmarsh, afinal? Vou ter pesadelos com este lugar esta noite."
"a4a958aa";"There's plenty of buried bones in this cave. Yours can join them.";"Há muitos ossos enterrados nesta caverna. Os seus podem se juntar a eles."
"a4a958ab";"Sorry, but you ain't seeing the light of day again.";"Desculpe, mas você não verá a luz do dia novamente."
"a4ac2766";"You won't be the first person I kill in this cave.";"Você não será a primeira pessoa que eu mato nesta caverna."
"a5c8e7cf";"Can't your hear your little boy's ghost crying in that cave? He's still frightened, you know. He still waits for the parent who will never rescue him.";"Você não consegue ouvir o fantasma do seu filhinho chorando naquela caverna? Ele ainda está assustado, sabia? Ele ainda espera pelo pai ou mãe que nunca o resgatará."
"a7736498";"You have angered the Shadows with your actions. They will consume you when you least expect them.";"Você irritou as Sombras com suas ações. Eles vão te devorar quando você menos esperar."
"b03ceb89";"Whatever you do, don't sit on me! I'm begging ya! Ha ha!";"Seja o que for que você faça, não sente em cima de mim! Eu imploro! Ha ha!"
"b03ceb8b";"Come on, chubby! Let's see you wiggle those legs!";"Vamos lá, gordinho! Quero ver você mexer essas pernas!"
"b03de751";"Come here, fattie! I'm gonna take a few pounds of flesh of ya.";"Vem cá, gordo! Vou tirar uns quilinhos da sua carne."
"b0d43526";"You broke the gravekeeper's heart. All he wanted was to love someone. And you stole his one chance of happiness. For what? A putrid bride?";"Você partiu o coração do coveiro. Tudo o que ele queria era amar alguém. E você roubou a única chance de felicidade dele. Por quê? Uma noiva repugnante?"
"b2ddefe3";"Do you know where your wife is now that you've sold her? Chained to a rock in a molten pit... weeping blood... broken inside by your betrayal.";"Você sabe onde sua esposa está agora que você a vendeu? Acorrentada a uma rocha em um poço de lava... chorando sangue... destruída por dentro pela sua traição."
"b5d45c66";"I hate these damn caves. But not as much as you will.";"Eu odeio essas malditas cavernas. Mas não tanto quanto você vai odiar."
"b5d45c67";"Welcome to the cave of death!";"Bem-vindo à caverna da morte!"
"b5d78591";"Damn these damp caves. They play havoc with my rheumatism.";"Malditas cavernas úmidas. Elas acabam com o meu reumatismo."
"c00c9499";"This dungeon reminds me of where I grew up.";"Esta masmorra me lembra de onde eu cresci."
"c00c949a";"No one will ever find your body in this dungeon.";"Ninguém jamais encontrará seu corpo nesta masmorra."
"c00dc26b";"I guess you'll never see the light of day again.";"Acho que você nunca mais verá a luz do dia."
"c08a0ec9";"Maybe I'll cut you up and sell your pieces in the town square.";"Talvez eu te corte em pedaços e venda suas partes na praça da cidade."
"c08a0eca";"I'm going to burn Bowerstone and you with it!";"Vou queimar Bowerstone e você junto!"
"c08e7b48";"I've always wanted to raid Bowerstone!";"Eu sempre quis invadir Bowerstone!"
"c0dfc161";"I'm not a member of the Highwaymen's Guild, but I can still collect on your assassination.";"Eu não sou membro da Guilda dos Salteadores, mas ainda posso receber a recompensa pelo seu assassinato."
"c0dfc163";"Maybe if I kill ya I can collect that bounty on your head.";"Talvez se eu te matar, eu consiga receber a recompensa pela sua cabeça."
"c0e1973b";"I hear there's a prize on your head. Might as well collect it myself. The Highwaymen's Guild don't need it.";"Ouvi dizer que há uma recompensa pela sua cabeça. Melhor eu mesmo a receber. A Guilda dos Salteadores não precisa dela."
"c3ce99aa";"Oakfield can do without your kind!";"Oakfield pode viver sem gente como você!"
"c3d40bd3";"Oakfield is a peaceful village, and I plan on keeping it that way.";"Oakfield é uma vila pacífica, e pretendo mantê-la assim."
"ca0ef6f2";"Ha ha, wait! You're the one from those stupid statues!";"Ha ha, espere! Você é aquele das estátuas idiotas!"
"ca0ef6f3";"Did I see your statue somewhere? Looked bloody ridiculous! Ha ha!";"Vi sua estátua em algum lugar? Parecia ridícula! Haha!"
"ca0f6890";"Hey, you're the one in that bloody stupid statue! Ha ha!";"Ei, você é o da estátua ridícula! Haha!"
"ca4eb553";"Nobody breaks the law in Bowerstone.";"Ninguém infringe a lei em Bowerstone."
"ca4ecaf8";"Bowerstone is under protection!";"Bowerstone está sob proteção!"
"cb33403a";"You'll never leave this dungeon alive.";"Você nunca sairá vivo desta masmorra."
"cb33403b";"This dungeon is where you die.";"Esta masmorra é onde você morre."
"cb3539f0";"You can just imagine yourself torturing someone in a place like this, can't you?";"Você consegue se imaginar torturando alguém em um lugar como este, não é?"
"cb78cb45";"Well, lah-dee-dah, if it isn't the poser from the statues.";"Ora, ora, se não é o impostor das estátuas."
"cb78cb47";"You sure love yourself, don't ya? Yeah, I've seen that poncey statue of you.";"Você se ama muito, não é? É, eu já vi aquela sua estátua afetada."
"cb7c8ef2";"Oh, I've seen your statues around. Think you're so special, don't ya?";"Ah, eu já vi suas estátuas por aí. Se acha tão especial, né?"
"cf6581df";"The people in Fairfax don't tolerate crime. And it's my job to make them happy.";"O povo de Fairfax não tolera crimes. E é meu trabalho fazê-los felizes."
"cf67b80c";"There's no room for riff raff in Fairfax!";"Não há lugar para ralé em Fairfax!"
"d1fe87d1";"Your poor daughter cried out for you in that dark cave, wandering when you'd come. Her last thought as she died was this: "was it because I wasn't a good girl?"";"Sua pobre filha gritou por você naquela caverna escura, vagando sem saber quando você chegaria. Seu último pensamento antes de morrer foi: será que foi porque eu não fui uma boa menina?"
"d238aa7e";"I did some torturing in this dungeon once. It was nice.";"Eu torturei algumas pessoas nesta masmorra uma vez. Foi bom."
"d238aa7f";"I've always had a soft spot for dungeons.";"Sempre tive uma queda por masmorras."
"d23a4de6";"Cosy little dungeon this.";"Que masmorra aconchegante."
"d86d8718";"You killed one of my kind who had been imprisoned for millennia. It was lost and scared. And you tortured it further. You will pay.";"Você matou um dos meus que estava aprisionado há milênios. Ele estava perdido e assustado. E você o torturou ainda mais. Você vai pagar."
"dbadb022";"I've killed my share of people in Rookridge. You can add yourself to that list soon.";"Já matei muita gente em Rookridge. Você logo poderá se juntar a essa lista."
"dbadb023";"Get out of Rookridge!";"Saia de Rookridge!"
"dbb2691c";"Wonder if I can sacrifice you in the Temple of Shadows...";"Será que eu poderia te sacrificar no Templo das Sombras...?"
"e77545e9";"I like it in Rookridge. You ain't kicking me out.";"Eu gosto de Rookridge. Você não vai me expulsar."
"e77545eb";"You'll be sorry you ever set foot in Rookridge.";"Você vai se arrepender de ter posto os pés em Rookridge."
"e778c83d";"Rookridge belongs to us bandits now!";"Rookridge agora pertence a nós, bandidos!"
"e99d5cc6";"You're one of them wizardy types, ain't ya.";"Você é um desses tipos mágicos, não é?"
"e99d5cc7";"You're looking a bit pale there.";"Você está parecendo um pouco pálido."
"e9a11a00";"Look at you - you're hardly human anymore, you freak will-user.";"Olha só para você - você mal parece humano, seu usuário de força de vontade esquisito."
"ef77cf8f";"You should be ashamed! Taking a fight into a graveyard.";"Você deveria ter vergonha! Levar uma briga para um cemitério."
"ef79b9ff";"Maybe we can bury you in this very cemetery, outlaw.";"Talvez possamos enterrá-lo neste mesmo cemitério, fora da lei."
"f12a4e2e";"I hate everything Fairfax represents. But not as much as I hate you.";"Eu odeio tudo o que Fairfax representa. Mas não tanto quanto odeio você."
"f12a4e2f";"Fairfax is full of snobbish swine. I'll kill them all! Starting with you.";"Fairfax está cheio de porcos esnobes. Vou matar todos eles! Começando por você."
"f12ffbd5";"After I kill you it's the turn for every rich, fat sod in this posh hole.";"Depois que eu matar você, será a vez de todos os ricos e gordos desse buraco chique."
"f68556d6";"These woods are my home, and you're an intruder!";"Esta floresta é meu lar, e você é um intruso!"
"f68556d7";"Nobody's gonna take these woods from the bandits!";"Ninguém vai tomar esta floresta dos bandidos!"
"f68a1429";"You came to Brightwood a living being, but you'll leave it a dead corpse.";"Você chegou a Brightwood como um ser vivo, mas sairá de lá como um cadáver."
