Hash;Original;Tradução
"832526b";"Don't listen to that goodie-two-shoes of a master! Do your own thing!";"Não dê ouvidos a esse mestre certinho! Faça o que quiser!"
"832526c";"Being bad's more fun dog. You should know that.";"Ser mau é mais divertido, cara. Você deveria saber disso."
"8b6aa01";"Aww, look at that poor mongrel. He's hurt.";"Ah, olha só esse vira-lata coitado. Ele está machucado."
"8b6aa02";"Poor mutt, he's hurt.";"Coitadinho, ele está machucado."
"8b6aa03";"Oh, the pathos is almost unbearable. That poor dog.";"Oh, a pena é quase insuportável. Coitado do cachorro."
"8b6aa04";"What pitiful sight. That dog is injured.";"Que cena lamentável. Esse cachorro está ferido."
"8b6aa06";"Aww, poor dog. Are you hurt?";"Ah, coitadinho. Você está machucado?"
"8b6aa07";"That poor, poor dog. Can't somebody help it?";"Coitadinho do cachorro. Ninguém pode ajudá-lo?"
"8ba80a8";"Oh, poor dog! Look at him. He's hurt.";"Oh, coitadinho! Olha só para ele. Ele está machucado."
"db6b221";"Poor little sod. He's hurt, ain't he.";"Coitadinho. Ele está machucado, não é?"
"db6b222";"Well ain't that the most pathetic sight you ever saw.";"Bem, essa é a cena mais patética que você já viu."
"db6b223";"That beast appears to be injured. What a shame.";"Parece que esse animal está ferido. Que pena."
"db6b225";"What a pitiful sight that is. Cannot someone help that dog?";"Que cena lamentável. Ninguém pode ajudar esse cachorro?"
"db6b226";"Aw, that's terrible. Poor dog, look at him.";"Ah, que terrível. Coitadinho, olha só para ele."
"db6b227";"That's just a crying shame. Poor little fellow.";"Que pena! Coitadinho."
"db86303";"Is he hurt? Poor thing.";"Ele está ferido? Tadinho."
"1651697a";"You're such a nice dog, aren't you?";"Você é um cachorro tão legal, não é?"
"1651697b";"I could just cover you in kisses. Except it's probably not too hygienic.";"Eu poderia te cobrir de beijos. Só que provavelmente não seria muito higiênico."
"1651697c";"I'd take you right home if you didn't have a master already.";"Eu te levaria direto para casa se você já não tivesse um mestre."
"1651697d";"I don't care if you have got fleas. You're still nicer than most of the men round here.";"Não me importo se você tem pulgas. Você ainda é mais legal do que a maioria dos homens por aqui."
"1654695a";"You're a lovely mutt.";"Você é um vira-lata adorável."
"1b51711a";"Hey there, champ.";"E aí, campeão."
"1b51711b";"You're such a nice little fellow.";"Você é um cachorrinho tão legal."
"1b51711c";"Who's a good boy?";"Quem é um bom menino?"
"1b51711d";"Nice dog. Nice dog.";"Cachorro legal. Cachorro legal."
"1b521379";"Well, aren't you a sweet little mongrel?";"Ora, ora, que vira-lata adorável!"
"3d6dc713";"I'm going to be an adventurer when I grow up, and I'll have a dog just like you.";"Quando crescer, serei um aventureiro e terei um cachorro igualzinho ao seu."
"3fa5085a";"Okay, dog?";"Tudo bem, cachorro?"
"3fa5085b";"Hello, little fellow.";"Olá, amiguinho."
"3fa5085c";"So how are you, little fellow?";"E aí, amiguinho?"
"3fa5085d";"Licked yourself lately?";"Se lambeu ultimamente?"
"3fa5085e";"Alright, you mongrel?";"Tudo bem, seu vira-lata?"
"3fa5085f";"Hmm, a canis familiaris if I'm not mistaken.";"Hmm, um canis familiaris, se não me engano."
"3fa5351d";"You are a rare animal these days.";"Você é um animal raro hoje em dia."
"44a5107a";"Hey dog.";"Ei, cachorro."
"44a5107b";"Chased any nasty things lately?";"Perseguiu alguma coisa feia ultimamente?"
"44a5107c";"Alright pooch?";"Tudo bem, cãozinho?"
"44a5107d";"Hi mutt.";"Oi, vira-lata."
"44a5107e";"How's it going, dog?";"Como vai, cachorro?"
"44a5107f";"Hmm, a dog. How interesting.";"Hmm, um cachorro. Que interessante."
"44a8a472";"I hope you don't carry any diseases.";"Espero que você não tenha nenhuma doença."
"45447b69";"How's it going, mate?";"E aí, parceiro?"
"45447b6a";"Hey dog.";"E aí, cara?"
"45447b6b";"Hmm, not too close, dog.";"Hum, não chegue muito perto, cachorro."
"45447b6d";"An animal. Hmm.";"Um animal. Hum."
"45447b6e";"Hey dog.";"Ei, cachorro."
"45447b6f";"Is it true you can lick yourself?";"É verdade que você consegue se lamber?"
"45477473";"Alright, dog?";"Tudo bem, cachorro?"
"46f37f52";"You think he'll let me scratch him behind the ears?";"Você acha que ele vai me deixar coçar atrás das orelhas dele?"
"486df288";"You think we can always be friends, doggy?";"Você acha que podemos ser amigos para sempre, cachorrinho?"
"4977e502";"Awww, you're a nice doggy, aren't you?";"Ah, você é um cachorrinho bonzinho, não é?"
"4e78f61f";"Hey, boy! You want me to scratch you behind the ears?";"Ei, garoto! Quer que eu coce suas orelhas?"
"4ff569ce";"Awww, he's the cutest doggy ever.";"Ah, ele é o cachorrinho mais fofo de todos os tempos."
"50448c99";"Sniffed anything good?";"Cheirou algo bom?"
"50448c9a";"Alright pooch?";"Tudo bem, cachorrinho?"
"50448c9b";"Greetings, hairy beast.";"Saudações, fera peluda."
"50448c9c";"How do you do, dog?";"Como vai, cachorro?"
"50448c9e";"Hi little fellow.";"Olá, amiguinho."
"50448c9f";"Hello, doggy.";"Olá, cachorrinho."
