Hash;Original;Tradução
"389a186";"And may its dark, twisted essence guide your hand to do very evil things indeed.";"E que sua essência sombria e distorcida guie sua mão para cometer atos verdadeiramente malignos."
"68adbff";"You have pleased the Shadows like no other. There is no one unholierer than thou. Take this weapon as your reward.";"Você agradou as Sombras como ninguém. Não há ninguém mais profano do que você. Tome esta arma como sua recompensa."
"10eaf252";"Make a large donation when the mystical sun reaches its zenith.";"Faça uma grande doação quando o sol místico atingir seu zênite."
"13e72907";"Donate gold to the Temple of Light.";"Doe ouro ao Templo da Luz."
"15b47499";"Your very own spouse! I bow to your superior evilness. Of course, you might have saved that one for the Rite of Unhallowed Wickedness, but bravo all the same";"Seu próprio cônjuge! Curvo-me à sua suprema maldade. Claro, você pode ter guardado essa para o Rito da Maldade Profana, mas parabéns mesmo assim"
"22ef9c64";"Pull the lever to perform a sacrifice.";"Puxe a alavanca para realizar um sacrifício."
"22f45412";"Make a truly evil sacrifice at the hour of mystical midnight.";"Faça um sacrifício verdadeiramente maligno na hora da meia-noite mística."
"256c6c75";"Where are you going?";"Para onde você vai?"
"2bc075c7";"Morality: +%1";"Moralidade: +%1"
"35c6eae8";"For this you must make the most heinous of all sacrifices at the unholiest of hours. Good luck!";"Para isso, você deve fazer o mais hediondo de todos os sacrifícios nas horas mais impróprias. Boa sorte!"
"37c6e675";"In fact, you have so many loyalty points, you're just one step away from fully benefiting from our reward scheme.";"Na verdade, você tem tantos pontos de fidelidade que está a um passo de aproveitar ao máximo nosso programa de recompensas."
"38c9a01d";"Yes, you have earned the honour of participating in... the Rite of Unhallowed Wickedness.";"Sim, você conquistou a honra de participar do... Rito da Profanação."
"39e87754";"Sacrifice followers at the Wheel of Misfortune in the Temple of Shadows.";"Sacrifique seguidores na Roda da Desgraça no Templo das Sombras."
"3a12f95c";"I don't think the nasty old Shadows will be too impressed with that.";"Acho que os terríveis Shadows não vão ficar muito impressionados com isso."
"3ac9b92c";"I must say, all the chaps are pretty impressed with your sacrifices so far.";"Devo dizer que todos os rapazes estão bastante impressionados com seus sacrifícios até agora."
"3c13882f";"The Shadows are rather greedy you know. That's barely a snack.";"As Sombras são bem gananciosas, sabia? Isso mal é um lanche."
"3d138982";"You'll have to cause rather more suffering than that if you want to please the Shadows.";"Você terá que causar muito mais sofrimento do que isso se quiser agradar às Sombras."
"3ecc5498";"Donating to the Light";"Doando para a Luz"
"41127711";"Make donations at the Temple of Light.";"Faça doações no Templo da Luz."
"4199cbe8";"What? I don't... I don't understand. This was... it was all a trick? No, it can't be true. It can't be true. No!";"O quê? Eu não... eu não entendo. Isso foi... foi tudo uma armadilha? Não, não pode ser verdade. Não pode ser verdade. Não!"
"4216bec8";"Turn to Shadow";"Transformar em Sombra"
"433c5986";"Another sacrifice for the Wheel, eh? Jolly good.";"Mais um sacrifício pela Roda, hein? Muito bom."
"4439311e";"Keep the sacrifices coming, old bean.";"Continue com os sacrifícios, velho."
"449b0b1b";"What's this?";"O que é isso?"
"463af005";"Ah, another sacrifice I see. Spiffing.";"Ah, outro sacrifício, vejo. Fantástico."
"484d97a8";"Impale";"Empalar"
"49caafca";"What happened to my body?!";"O que aconteceu com o meu corpo?!"
"49caafcb";"Something isn't right. Did my hair just get longer?";"Algo está errado. Meu cabelo cresceu?"
"49caafcc";"I have breasts!";"Eu tenho seios!"
