Hash;Original;Tradução
"2a30eb9";"Great! Telling ya! Jus great!";"Ótimo! Contando para você! Simplesmente ótimo!"
"2a30eba";"Das jus mind-bedoggling!";"Isso é de deixar qualquer um boquiaberto!"
"2a30ebb";"Wahey! Super dooper! Ha ha!";"Uau! Super demais! Haha!"
"2a30ebc";"Look at you! The nicest nice person in niceland!";"Olha só você! A pessoa mais legal da Niceland!"
"2a30ebe";"You're like, what, a genius, right?";"Você é tipo, um gênio, né?"
"2a30ebf";"Whoaaaaaa! How you do that?";"Uau! Como você faz isso?"
"2a52e77";"Ah-maaaa-zing!";"Incrível!"
"1b35ad8f";"And is this how you attained your notoriety?";"E foi assim que você conquistou sua notoriedade?"
"26e76341";"Hey! Look at that, everyone! Ha ha!";"Ei! Olhem só, pessoal! Haha!"
"26e76342";"Woo! I love it, ha ha!";"Uau! Adorei, haha!"
"26e76344";"Awww, aren't you just the cleverest thing.";"Ahhh, você é muito esperto(a)."
"26e76345";"Wooooo, how did you do that?!!";"Uau, como você fez isso?!!"
"26e76346";"Ooooh! Simply astonishing!";"Uau! Simplesmente impressionante!"
"26e76347";"That's grubbin' great! Ha!";"Isso é ótimo! Ha!"
"26e7e016";"Whoa! Great! Yeah!";"Uau! Ótimo! É isso aí!"
"290d9239";"Hmm, hoo.";"Hmm, que chato."
"290d923a";"Whatever.";"Tanto faz."
"290d923b";"Boooor-riiing!";"Que chato!"
"290d923d";"Tediousnessness.";"Que tédio."
"290d923e";"Uhh, <snores>....";"Uhh, <snores>...."
"290d923f";"Hmm, hoo.";"Hmm, hoo."
"290fd187";"Oh... whatever.";"Ah... tanto faz."
"2fe771a9";"I am truly and perfectly gobsmacked, in truth!";"Estou verdadeiramente e completamente estupefato, de verdade!"
"2fe771aa";"Well if that isn't the grandest, most good thing my dulled senses ever perceived!";"Bem, se isso não é a coisa mais grandiosa e maravilhosa que meus sentidos embotados já perceberam!"
"2fe771ab";"Treasure! Pure treasure yeah!";"Tesouro! Um verdadeiro tesouro!"
"2fe771ac";"You's genius!";"Você é um gênio!"
"2fe771ad";"Oh, oh, brilliant! You're a genius! Oh yes.";"Oh, oh, brilhante! Você é um gênio! Oh, sim."
"2fe771af";"Whaaaa? That's the best thing I ever saw. I mean like EVER.";"Uau! Essa é a coisa mais incrível que eu já vi. Tipo, DE SEMPRE."
"2fe8d768";"But that's... That's just amazing! How did you do it it?!";"Mas isso é... Isso é simplesmente incrível! Como você fez isso?!"
"340da369";"Snore!";"Ronco!"
"340da36a";"Bah!";"Bah!"
"340da36b";"Yawn!";"Bocejo!"
"340da36c";"How snoresome!";"Que tédio!"
"340da36e";"Ninety-nine bottles of beer on the wall...";"Noventa e nove garrafas de cerveja na parede..."
"340da36f";"Rabbish.";"Bobagem."
"3413e091";"Boredboredbored.";"Que tédio!"
"3c7dfb82";"Stupid celebrities.";"Celebridades estúpidas."
"3c7dfb83";"Bah! Famous people!";"Bah! Pessoas famosas!"
"3c7dfb84";"Another rubbish famous person.";"Mais uma celebridade de araque."
"3c7dfb85";"Famous? Waste of space more like.";"Famosos? Isso sim é desperdício de espaço."
"3c7e6458";"Bah! Fame is rubbish.";"Bah! Fama é uma bobagem."
"3d4214d2";"Buh, zzzzz...";"Buh, zzzzz..."
"3d4214d3";"Hmm, hoo.";"Hmm, hoo."
"3d4214d4";"Whaever.";"Tanto faz."
"3d4214d5";"Hmm, hoo.";"Hmm, hoo."
"3d4214d6";"Whaever.";"Tanto faz."
"3d4214d7";"Boooor-riiing!";"Boooor-riiing!"
"3d45a027";"Tediousnessness.";"Que chatice."
"3d80f03a";"As if the world wasn't terrifying enough.";"Como se o mundo já não fosse assustador o suficiente."
"3d80f03b";"Ohh, this is just terrible.";"Ohh, isso é simplesmente terrível."
"3d80f03c";"I knew I should have stayed at home!";"Eu sabia que deveria ter ficado em casa!"
"3d80f03d";"This day just gets worse and worse.";"Este dia só piora."
"3d80f03e";"Stop! Can't you see I'm scared?";"Pare! Não vê que estou com medo?"
"3d80f03f";"Why does the world conspire to terrify me.";"Por que o mundo conspira para me aterrorizar?"
"3d83fecc";"Oh my word. Oh no. Dear, dear.";"Meu Deus. Oh, não. Meu Deus."
"3d9686c1";"So even the famous can be rubbish.";"Então até os famosos podem ser péssimos."
"3d9686c3";"You can keep your stupid fame.";"Pode ficar com a sua fama idiota."
"3d9686c4";"Another horrible famous adventurer.";"Outro aventureiro famoso e horrível."
"3d9686c5";"What has the world come to than someone such as you can become a celebrity?";"Em que mundo vivemos, que alguém como você pode virar celebridade?"
"3d9686c6";"Being famous used to mean something. Judging from your actions, that is no longer true.";"Ser famoso costumava significar algo. A julgar pelas suas ações, isso não é mais verdade."
"3d9686c7";"Not so great for someone so renowned.";"Não é tão bom para alguém tão renomado."
"3d9762a6";"You can be as famed as you like, that was still crap.";"Você pode ser tão famoso quanto quiser, isso ainda é uma porcaria."
"4280f7da";"Oh, it's all too horrible.";"Oh, tudo isso é horrível demais."
"4280f7db";"No! Please! Stop it!";"Não! Por favor! Parem com isso!"
