Hash;Original;Tradução
"76e61d0";"I don't want to talk to you.";"Eu não quero falar com você."
"12532c52";"Go away, you pest.";"Vai embora, pestinha."
"12532c53";"Hey, you little rascal.";"Ei, seu pestinha."
"12548ce8";"What a little beast you are.";"Que monstrinho você é."
"1d164f3a";"Hi there.";"Olá."
"1d164f3b";"Hi there.";"Olá."
"1d1aed78";"Hi there.";"Olá."
"1d533d82";"And what are you after?";"E o que você quer?"
"1d533d83";"Don't get too close to me, kid.";"Não chegue muito perto de mim, garoto."
"1d59e03c";"Hey you, what you been up to?";"Ei, você aí, o que anda fazendo?"
"221656da";"Hello, kid.";"Olá, garoto."
"221656db";"Hello, kid.";"Olá, garoto."
"2217ae66";"Hello, kid.";"Olá, garoto."
"23cdf8f0";"Hello!";"Olá!"
"28e7c00b";"Yes, go on dad!";"Isso aí, pai!"
"28ecc9ea";"Yes, go on mum!";"Sim, vai lá, mãe!"
"291f1219";"Hi there, you ugliness.";"Olá, sua feiura."
"291f121a";"Hi. No offence, but you're quite a sight.";"Oi. Sem ofensa, mas você é uma figura!"
"291f121b";"Oh, uh, greetings to you.";"Ah, olá!"
"291f121d";"I say! I mean, hello there.";"Ora, ora! Quer dizer, olá!"
"291f121e";"Hi! You, er, look er, different!";"Oi! Você... parece... diferente!"
"291f121f";"Dear me! I mean, hello.";"Nossa! Quer dizer, olá!"
"292130f0";"Oh, hum, er, hi!";"Oh, hum, er, oi!"
"2acbd632";"Hello!";"Olá!"
"3067fb10";"Hi!";"Oi!"
"3098874e";"Hello.";"Olá."
"3098874f";"Hello.";"Olá."
"309a053c";"Hello.";"Olá."
"313e053e";"You think I'm interested?";"Você acha que estou interessado?"
"31459f26";"Bah! No one's watching anyway.";"Bah! Ninguém está olhando mesmo."
"341f2349";"I'd say hello, but you're hurtin' my eyes.";"Eu diria olá, mas você está machucando meus olhos."
"341f234a";"Hi. And wow, you're ugly alright.";"Oi. E nossa, você é feio mesmo."
"341f234b";"Oh! Well, hello, um.";"Ah! Bem, olá, hum."
"341f234c";"Oh my! Um, greetings.";"Nossa! Hum, saudações."
"341f234e";"Hello ugly.";"Olá, feio(a)."
"341f234f";"He-ugh-llo.";"Olá!"
"342096b1";"Ufff! Yes, hi.";"Ufa! Sim, oi!"
"376a27e0";"Hi!";"Olá!"
"37ba3fc1";"What you want, you little devil?";"O que você quer, seu diabinho?"
"37ba3fc3";"Oh you! I've heard all about you.";"Ah, você! Já ouvi falar de você."
"37ba914d";"What is it?!";"O que é?!"
"37e8492e";"Hi there, young lass.";"Olá, jovem."
"37e86630";"Hi there, young fellow.";"Olá, rapaz."
"3b9898fe";"Hello.";"Olá."
"3b9898ff";"Hello.";"Olá."
"3b9b74f8";"Hello.";"Olá."
"3d4d8679";"Good to see you again!";"Que bom te ver de novo!"
"3d4d867a";"Oh, you're back are you?";"Ah, você voltou!"
"3d4d867b";"Oh, it is so very good to see you!";"Ah, que bom te ver!"
"3d4d867d";"It does a heart good to see you once more.";"É uma alegria te ver de novo."
"3d4d867e";"Ooh, you're back!";"Ooh, você voltou!"
"3d4d867f";"Oh, I'm so pleased to see you!";"Ah, que bom te ver!"
"3d4eab6a";"It's wonderful to see you!";"Que bom te ver!"
"3eba4ac5";"You up to more mischief?";"Você está aprontando mais alguma coisa?"
"3eba4ac6";"Go bother someone else.";"Vá incomodar outra pessoa."
"3ebc55f2";"Hello. You.";"Olá. Você."
"44b2e9c9";"Awww, you've come back.";"Ah, você voltou."
"44b2e9cd";"Oi. Sweetie. You're back.";"Oi. Querida. Você voltou."
"44b2e9ce";"My gorgeous. My love.";"Minha linda. Meu amor."
"44b2e9cf";"You inspire me.";"Você me inspira."
"44b41f15";"Hee hee. Hi there, darling.";"Hehe. Oi, querido(a)."
"457146d8";"Hello.";"Olá."
"484d97a9";"Well, how's it all going?";"E aí, como vão as coisas?"
"484d97aa";"Aw, my darling's back.";"Ah, meu amor voltou."
"484d97ab";"It's wonderful to be with you again.";"É maravilhoso estar com você de novo."
"484d97ac";"Oh delightful..so good to see you!";"Oh, que delícia... tão bom te ver!"
"484d97ae";"Hello, you dear heart.";"Olá, meu amor."
"484d97af";"Oh, hello, my sweet!";"Oh, olá, meu bem!"
"48500790";"I wanted to see you again!";"Eu queria te ver de novo!"
"4a6f7a8d";"Hello.";"Olá."
"4fb2fb79";"Hee hee. Hi!";"Hehe. Oi!"
"4fb2fb7c";"Oh, you are a sweet one, you are.";"Oh, você é um doce, você é."
"4fb2fb7e";"Hi! *giggle*";"Oi! *risadinha*"
"4fb2fb7f";"Hee hee. You make me smile.";"Hehe. Você me faz sorrir."
"4fb35d70";"Mmmm. You're a sweet one.";"Hummm. Você é um doce."
"5e6a6fca";"Yikes! I mean, hello.";"Nossa! Quer dizer, olá."
"5e6a6fcb";"Hideous!";"Horrível!"
"5e6a6fcc";"Eww! That's an... interesting face.";"Eca! Que rosto... interessante."
"5e6a6fcd";"You're a sight for sore eyes. I mean, your sight's making my eyes sore.";"Você é um colírio para os olhos. Quer dizer, sua visão está me deixando com os olhos doloridos."
"5e6a6fce";"Yikes! I mean, hello.";"Nossa! Quer dizer, olá."
"5e6a6fcf";"I must say, you are THE more hideous thing I've ever encountered.";"Devo dizer, você é a coisa mais horrenda que já encontrei."
"5e6cb498";"Yikes! I mean, hello.";"Credo! Quer dizer, olá."
"6049691c";"Hello there, pretty girl.";"Olá, linda garota."
"604ba392";"Hello there, lad.";"Olá, rapaz."
"617d21ca";"Hello, my darling.";"Olá, meu bem."
"617d21cb";"Hello, my darling.";"Olá, meu bem."
"617d21cc";"Hello, my darling.";"Olá, meu bem."
"617d21cd";"Hello, my darling.";"Olá, meu bem."
"617d21ce";"Hello, my darling.";"Olá, meu bem."
"617d21cf";"Hello, my darling.";"Olá, meu amor."
"617ff15f";"Hello, my darling.";"Olá, meu amor."
"636a77ea";"Ewwww! Erm, hi.";"Eca! Hum, oi."
"636a77eb";"Ugh! Keep it away!";"Credo! Fique longe!"
"636a77ec";"Oh, gross. I mean, uh, hello.";"Nossa, que nojo. Quer dizer, olá."
"636a77ed";"Someone sure beat YOU with the ugly stick!";"Alguém te superou em feiura!"
"636a77ee";"Ewwww! Erm, hi.";"Eca! Hum, oi."
"636a77ef";"Ewwww! Erm, hi.";"Eca! Hum, oi."
"636bb5ed";"Ewwww! Erm, hi.";"Eca! Hum, oi."
"667d29ea";"Hello, my darling.";"Olá, meu bem."
"667d29eb";"Hello, my darling.";"Olá, meu bem."
"667d29ec";"Hello, my darling.";"Olá, meu bem."
"667d29ed";"Hello, my darling.";"Olá, meu bem."
"667d29ee";"Hello, my darling.";"Olá, meu bem."
"667d29ef";"Hello, my darling.";"Olá, meu bem."
"66818a15";"Hello, my darling.";"Olá, meu bem."
"6b96966f";"Hello.";"Olá."
"71212a81";"This oughta be good.";"Isso promete ser bom."
"71212a82";"Can't wait to see what you've got.";"Mal posso esperar para ver o que você tem."
"71212a83";"This should be worth watching.";"Isso deve valer a pena assistir."
"71212a84";"What attractive proposal do you have for us now?";"Que proposta atraente você tem para nós agora?"
"71212a86";"Oh, this will be worth watching.";"Ah, isso vai valer a pena assistir."
"71212a87";"Show us what you've got.";"Mostre-nos o que você tem."
"712199c7";"Oh, can't wait to see this!";"Ah, mal posso esperar para ver isso!"
"7228d262";"Show me! Show me!";"Mostre-me! Mostre-me!"
"7228d263";"Oh! Let's see!";"Oh! Vamos ver!"
"7228d264";"Oh, what you going to do?";"Oh, o que você vai fazer?"
"7228d265";"Oh yes, let's see!";"Oh sim, vamos ver!"
"7228d266";"Yes, come on!";"Sim, vamos lá!"
"7228d267";"Oh, I can't wait to see this.";"Oh, mal posso esperar para ver isso."
"722d7cf2";"I'm sure it will be a stunning sight.";"Tenho certeza de que será uma visão deslumbrante."
