Hash;Original;Tradução
"13be482";"Sounds a bit expensive for me.";"Parece um pouco caro para mim."
"13be483";"I'll buy it later.";"Vou comprar depois."
"13be484";"Oh, that sounds interesting. Don't know if I can afford it though.";"Ah, isso parece interessante. Não sei se posso pagar."
"13be485";"Not sure that's really me to be honest.";"Sinceramente, não tenho certeza se sou eu mesmo."
"13c285b";"Maybe I'll buy that some other time.";"Talvez eu compre isso em outra ocasião."
"311dd6a";"Have the latest Fairfax fashions arrived yet?";"As últimas novidades da Fairfax já chegaram?"
"311dd6b";"Is your winter collection in? Or your spring one for that matter. Do you even have a collection?";"A coleção de inverno já chegou? Ou a de primavera, aliás. Vocês têm uma coleção?"
"311dd6c";"I'm after some high heels? Can you show me your size twenties?";"Estou procurando um par de saltos altos. Vocês têm tamanho 20?"
"311dd6d";"What's your range of hats like this year?";"Qual é a sua linha de chapéus este ano?"
"311dd6e";"Do you have any nice scarves?";"Vocês têm algum cachecol bonito?"
"311dd6f";"I want your most exclusive, most overpriced clothes.";"Quero as suas roupas mais exclusivas e caras."
"311e4ba";"I'm looking for something flowing and swirling and comfortable and stylish.";"Estou procurando algo fluido, esvoaçante, confortável e estiloso."
"24b38b09";"What would you recommend?";"O que você recomendaria?"
"24b38b0a";"Anything you'd recommend for me?";"Você teria alguma recomendação para mim?"
"24b38b0b";"I would be grateful for any recommendations?";"Agradeceria qualquer recomendação!"
"24b38b0d";"What would you recommend, if you please?";"O que você recomendaria, por favor?"
"24b38b0e";"Any recommendations?";"Alguma recomendação?"
"24b38b0f";"Anything you'd recommend for me?";"Algo que você recomendaria para mim?"
"24b5cdd2";"What's your bestselling item?";"Qual é o seu produto mais vendido?"
"24d776d6";"Do you have any beef-flavoured tofu?";"Você tem tofu com sabor de carne?"
"29d77ef1";"Do you have any pies that aren't blueberry?";"Você tem alguma torta que não seja de mirtilo?"
"29d77ef2";"I need food. Anything you've got as long as it doesn't have worms crawling through it.";"Preciso de comida. Qualquer coisa que você tiver, contanto que não tenha minhocas rastejando por dentro."
"29d77ef3";"I will take your tenderest and most precious meats, wrapped in flowers if you please.";"Aceito suas carnes mais tenras e preciosas, embrulhadas em flores, se desejar."
"29d77ef5";"I pride myself on keeping my house well-stocked. Give me your very best salted goods.";"Tenho orgulho de manter minha casa bem abastecida. Dê-me seus melhores produtos salgados."
"29d77ef6";"Twenty-two crates of tofu ought to be enough.";"Vinte e duas caixas de tofu devem ser suficientes."
"29d77ef7";"I need enough food to feed a party of twenty-two children. Do you sell whole krakens?";"Preciso de comida suficiente para alimentar uma festa de vinte e duas crianças. Vocês vendem krakens inteiros?"
"29d83edc";"Where's the beef?";"Cadê a carne?"
"2a9b0acb";"Are you out of anything?";"Você não tem mais nada?"
"2a9b0acc";"You're the expert.";"Você é o especialista."
"2a9b0acd";"What do you think I should buy then?";"O que você acha que eu deveria comprar então?"
"2a9b0ace";"Anything I can help you with today?";"Posso ajudar em algo hoje?"
"2a9b34e0";"What would you recommend?";"O que você recomendaria?"
"2fb39cb9";"Recommend something.";"Recomende algo."
"2fb39cba";"What do you recommend?";"O que você recomenda?"
"2fb39cbb";"So, what would you have if you were me?";"Então, o que você escolheria se estivesse no meu lugar?"
"2fb39cbc";"Do you have any recommendations?";"Você tem alguma recomendação?"
"2fb39cbe";"What can you recommend?";"O que você pode recomendar?"
"2fb39cbf";"Any recommendations?";"Alguma recomendação?"
"2fb3a647";"So what would you recommend for me?";"Então, o que você me recomendaria?"
"339b1919";"What's most popular tonight?";"O que está mais popular hoje à noite?"
"339b191b";"What would you recommend for someone like me?";"O que você recomendaria para alguém como eu?"
"339b191e";"What would you recommend?";"O que você recomendaria?"
"339b191f";"What should I buy?";"O que eu deveria comprar?"
"339c5768";"Any recommendations?";"Alguma recomendação?"
"3f4a1d89";"It's not really what I'm after.";"Não é bem o que eu procuro."
"3f4a1d8d";"That all you've got? Oh well.";"É só isso que você tem? Bem, fazer o quê."
"3f4a1d8e";"Not really what I'm after thanks.";"Não é bem o que eu procuro, obrigado."
"3f4a1d8f";"I'll just keep looking, thanks.";"Vou continuar procurando, obrigado."
"3f4b0423";"Perhaps I'll try another shop.";"Talvez eu tente outra loja."
"45319d49";"It doesn't seem to be expensive enough.";"Parece que não está caro o suficiente."
"45319d4a";"Oh, I don't know. I shall have to consult my buying team.";"Ah, não sei. Vou ter que consultar minha equipe de compras."
"45319d4b";"That could be what I'm looking for. Then again, maybe it isn't.";"Isso pode ser o que estou procurando. Por outro lado, talvez não seja."
"45319d4c";"Oh, that'll do just fine. Or maybe not.";"Ah, isso serve perfeitamente. Ou talvez não."
"45319d4d";"Hmm, I don't know, I don't know.";"Hum, não sei, não sei."
"45319d4e";"Hmm, yes, that might be just the ticket!";"Hum, sim, isso pode ser a solução!"
"45338b97";"You know, that might just be the thing.";"Sabe, isso pode ser exatamente o que você precisa."
"4a4a2f39";"Unless you're gonna give it to me on credit, the answer is no.";"A menos que você me dê a crédito, a resposta é não."
"4a4a2f3c";"I can't afford that!";"Eu não posso pagar isso!"
"4a4a2f3e";"Hmm, I'll think about it.";"Hum, vou pensar nisso."
"4a4a2f3f";"Not sure I can afford that right now.";"Não sei se posso pagar por isso agora."
"4a4ac9c2";"Do I look like I'm made of gold? Hmm, wouldn't it be cool if I was...";"Será que pareço ser feito de ouro? Hum, não seria legal se eu fosse...?"
"4e31ab99";"Are you kidding me? I'm wasting my gold on that!";"Tá brincando? Vou gastar meu ouro com isso!"
"4e31ab9b";"There's no way I'm paying for that.";"De jeito nenhum vou pagar por isso."
"4e31ab9c";"I'd rather not buy that.";"Prefiro não comprar isso."
"4e31ab9d";"Perhaps the other shops will have something more adequate.";"Talvez outras lojas tenham algo mais adequado."
"4e31ab9e";"You expect me to purchase that? I don't think so.";"Você espera que eu compre isso? Acho que não."
"4e31ab9f";"I think I'll save my gold for now.";"Acho que vou guardar meu ouro por enquanto."
"4e31fbb1";"Is that some sort of joke? No way.";"Isso é alguma piada? De jeito nenhum."
"4fa61579";"What's the strongest beer you got? I'll take two boxes.";"Qual a cerveja mais forte que você tem? Quero duas caixas."
"4fa6157d";"As many crates of beer as I can carry.";"Quantas caixas de cerveja eu conseguir carregar."
"4fa6157e";"I'd like enough drinks to knock down a troll.";"Quero bebida suficiente para derrubar um troll."
"4fa6157f";"I want some hard liquor. Not so hard that I can't swallow it, but pretty hard all the same.";"Quero uma bebida forte. Não tão forte que eu não consiga engolir, mas bem forte mesmo assim."
