Hash;Original;Tradução
"2099db0";"Fast";"Rápido"
"9befd2a";"Why work for money when you can just scare people into giving it to you? Nothing is more intimidating than a demand for gold backed up with the threat of violence, but keep in mind that extortion is a crime in most towns. Be sure there are no witnesses around.";"Por que trabalhar por dinheiro quando você pode simplesmente assustar as pessoas para que elas te deem? Nada é mais intimidador do que uma exigência por ouro acompanhada da ameaça de violência, mas lembre-se de que extorsão é crime na maioria das cidades. Certifique-se de que não haja testemunhas por perto."
"14caefb5";"Nothing says "I'm an important, famous person" like an arm pump. It's an expression that will endear you to onlookers and perhaps even impress someone romantically. If you try to keep it up too long and fail, though, you'll deflate and everyone will see you for the pathetic loser you really are.";"Nada diz "Sou uma pessoa importante e famosa" como um braço estufado. É uma expressão que vai te cativar e talvez até impressionar alguém romanticamente. Mas se você tentar manter por muito tempo e falhar, vai murchar e todo mundo vai te ver como o perdedor patético que você realmente é."
"16ce9840";"Kiss";"Beijo"
"1725a6b3";"Slow";"Lento"
"1bb1ec08";"Friendly";"Amigável"
"1ec061b0";"Seduce";"Seduzir"
"200518e6";"Worship";"Adoração"
"204a1e55";"Heal";"Cura"
"2077ffce";"Punish";"Punição"
"20a11857";"Bloodlust Roar";"Rugido da Sede de Sangue"
"2338e69a";"Kiss My Ass";"Beije meu traseiro"
"249c45e0";"Middle Finger";"Dedo do meio"
"27e91780";"Nobody enjoys being pointed and laughed at, not even when it's you doing it. Still, it's a quick and easy way of getting people to hate your guts. Unless you fail, in which case it will be they who point and laugh at you.";"Ninguém gosta de ser apontado e ridicularizado, nem mesmo quando é você quem está fazendo isso. Ainda assim, é uma maneira rápida e fácil de fazer as pessoas te odiarem. A menos que você falhe, nesse caso serão elas que apontarão o dedo e rirão de você."
"2beeea30";"Scary";"Assustador"
"2ccc82de";"Flirty";"Sedutor(a)"
"3385c234";"Vulgar Thrust";"Estocada Vulgar"
"38f10446";"%1 has attempted to give you a gift, but gifts are not supported in Episode 1. Press <x_img> to purchase Episode 2 so you can receive gifts.";"%1 tentou lhe dar um presente, mas presentes não são suportados no Episódio 1. Pressione <x_img> para comprar o Episódio 2 e receber presentes."
"392a1396";"Come Back To My Place";"Volte para o meu lugar"
"3cc8239a";"Punish your dog.";"Castigue seu cachorro."
"3f1469b7";"This is a deep, heartfelt laugh that's so infectious everyone feels compelled to join in. There are few better ways to endear people towards you.  But should you extend the expression and fail, you'll end up choking on a bug, making everyone laugh at you instead of with you.";"Esta é uma risada profunda e sincera, tão contagiante que todos se sentem compelidos a participar. Há poucas maneiras melhores de conquistar as pessoas. Mas se você prolongar a expressão e falhar, acabará engasgando com um inseto, fazendo com que todos riam de você em vez de rirem com você."
"4373678f";"Praise";"Louvor"
"4e649e32";"Turn Safety Off";"Desligue a Segurança"
