Hash;Original;Tradução
"0c99006";"For walking on sunshine.";"Por caminhar sobre o sol."
"329e49d";"All-Weather Chapeau";"Chapéu para Todas as Condições Climáticas"
"6ec6e21";"The perfect coat to stalk the roads looking for travellers to rob and murder.";"O casaco perfeito para rondar as estradas à procura de viajantes para roubar e assassinar."
"f08342a";"Hot Date Outfit";"Roupa para Encontro Romântico"
"fae414b";"Highwayman Outfit";"Traje de Bandido da Estrada"
"109b84de";"Shadow-worshipper Outfit";"Traje de adorador das sombras"
"156b5ede";"Chicken Suit";"Roupa de Galinha"
"16dfe0ba";"The posh twits at the Temple of Shadows may only be playing at being evil, but the aura of malice this outfit emanates is unmistakable.";"Os esnobes do Templo das Sombras podem estar apenas fingindo ser maus, mas a aura de malícia que essa roupa emana é inconfundível."
"1d258ee1";"Mid-Calf Bootie";"Botinha de cano médio"
"1eecba2c";"Double Belted Jacket";"Jaqueta com Cinto Duplo"
"1f425a91";"Wearing one of these is a sure sign that you're not a princess.";"Usar uma dessas é sinal de que você não é uma princesa."
"201d72d8";"Buckled Loafers";"Mocassins com Fivela"
"20fc92ab";"Urban Capotain";"Capitão Urbano"
"21f9649b";"The perfect trousers for those who have a sky for a blanket and the earth for their bed.";"A calça perfeita para quem tem o céu como cobertor e a terra como cama."
"229bcfa8";"Spire Guard Outfit";"Traje da Guarda da Torre"
"246aca77";"Shadow-worshipper Robes";"Vestes de Adorador das Sombras"
"2561a87b";"Light, airy, and aggressively colorful.  Complements your eyes, and hair, and the eyes and hair of everyone else around you, and any eyes or hair you may be hallucinating.";"Leve, arejado e com cores vibrantes. Combina com seus olhos e cabelos, com os olhos e cabelos de todos ao seu redor e com quaisquer olhos ou cabelos que você possa estar alucinando."
"27c7507b";"It is a little known fact that the chicken costume is actually based on Meredith Sock's horror novel Megafowl, in which a giant chicken terrorises Albion.";"É um fato pouco conhecido que a fantasia de galinha é baseada no romance de terror Megafowl, de Meredith Sock, no qual uma galinha gigante aterroriza Albion."
"2f36bfe0";"Gossamer Head Wrap";"Envoltório de Cabeça de Gossamer"
"34daee27";"Female Farmer Outfit";"Roupa de Fazendeira"
"39439d8e";"The perfect shirt for those who have a sky for a blanket and the earth for their bed.";"A camisa perfeita para quem tem o céu como cobertor e a terra como cama."
"39c66cb7";"Featuring a unique interior cuff detail, these fashionable booties will keep you looking swank right up to when the kicking starts.";"Com um detalhe exclusivo na parte interna do cano, estas botinhas estilosas vão te manter elegante até o momento em que a festa começar."
"3a0f59e7";"As outlined in the Martial Code section 17, paragraph 1:  'The Guard considers a conscript's hands to be their most effective weapon next to actual weapons, which are far more effective.  Failure to keep these weapons sheathed will be considered an Act of Aggression, punishable by death.'";"Conforme descrito no Código Marcial, seção 17, parágrafo 1:: "A Guarda considera as mãos de um recruta sua arma mais eficaz, depois das armas de fogo, que são muito mais eficazes. A omissão em manter essas armas embainhadas será considerada um Ato de Agressão, punível com a morte.""
"3aced0fc";"No Clothes";"Sem roupa"
"3cc94973";"A highly functional garment, it cools the head or can be unwrapped to be used as a towel, parasol, or dog-sized tent.";"Uma peça de roupa altamente funcional, que refresca a cabeça ou pode ser desdobrada para ser usada como toalha, guarda-sol ou tenda para cachorro."
"3d3a4420";"At this point it's really a bunch of patches with some coat sewed in to hold them together.";"A essa altura, é basicamente um monte de remendos com um pedaço de casaco costurado para mantê-los juntos."
"444ac0b0";"Living in the rather "earthy" region of Oakfield, gloves are an absolute must for the Temple of Light monks.";"Vivendo na região bastante terrena de Oakfield, luvas são absolutamente indispensáveis ​​para os monges do Templo da Luz."
"44924c31";"Become part of Albion's bourgeoisie, a place from which you can look upon the lower classes with disdain and the upper classes with envy.";"Torne-se parte da burguesia de Albion, um lugar de onde você pode olhar para as classes mais baixas com desprezo e para as classes mais altas com inveja."
"46511f69";"The perfect outfit for those who have a sky for a blanket and the earth for their bed.";"A roupa perfeita para quem tem o céu como cobertor e a terra como cama."
"466217ff";"Why allow yourself to be taken seriously when you can wear these ridiculous novelty shoes? They're big, squishy and comfortable. Almost too comfortable...";"Por que se levar a sério quando você pode usar esses sapatos ridículos e divertidos? Eles são grandes, macios e confortáveis. Quase confortável demais..."
"4728c85f";"Shadow-worshipper Mask";"Máscara do Adorador das Sombras"
"48072429";"Spire Guard Headband";"Faixa de Cabeça da Guarda da Torre"
"48a3b070";"Someone has transformed the starched remains of an old flour sack into a hat that fervently wishes it was still the starched remains of an old flour sack.";"Alguém transformou os restos engomados de um velho saco de farinha em um chapéu que anseia ardentemente por ainda ser os restos engomados de um velho saco de farinha."
"48bede6d";"Monk Robes";"Vestes de Monge"
"49140701";"Pauper Bonnet";"Gorro de Mendigo"
"495fc3eb";"Smart and functional, this stylish overcoat features oversize cuffs designed to draw the eye away from your freakishly large hands.";"Inteligente e funcional, este elegante sobretudo apresenta punhos oversized projetados para desviar a atenção de suas mãos desproporcionalmente grandes."
"4e3018d0";"The posh twits at the Temple of Shadows may only be playing at being evil, but the aura of malice these trousers emanate is unmistakable.";"Os riquinhos do Templo das Sombras podem estar só fingindo ser maus, mas a aura de malícia que essas calças emanam é inconfundível."
"50000c92";"Cultist Trousers";"Calças de Cultista"
"50448c98";"To become a chicken, one must think like a chicken. And wear a chicken head.";"Para se tornar uma galinha, é preciso pensar como uma galinha. E usar uma cabeça de galinha."
"5572ca49";"Want to fit in at the Bower Lake camp? Wear this!";"Quer se enturmar no acampamento do Lago Bower? Use isto!"
"56745222";"Male Farmer Outfit";"Roupa de Fazendeiro Masculino"
"56871be0";"This item is only found on Knothole Island.
Rain is the leading cause of wet hair in Albion today. This fashionably sophisticated hat features wetness-prevention technologies designed to block harmful washing.";"Este item só é encontrado na Ilha Knothole.
A chuva é a principal causa de cabelos molhados em Albion hoje em dia. Este chapéu elegante e sofisticado possui tecnologias de prevenção de umidade projetadas para bloquear a lavagem prejudicial."
"58acd1da";"For when you're rich enough to show off some leg, but not so rich that it's scandalous.";"Para quando você for rico o suficiente para mostrar as pernas, mas não tão rico a ponto de ser escandaloso."
"5b67deb9";"The perfect boots to stalk the roads looking for travellers to rob and murder.";"As botas perfeitas para rondar as estradas à procura de viajantes para roubar e assassinar."
"5b7f5c98";"Patchy Coat";"Casaco Remendado"
"5e8e703b";"Layered Skirt";"Saia em camadas"
"62a446fd";"Sun Vest";"Colete de Sol"
"658f9655";"Gypsy Male Shirt";"Camisa Cigana Masculina"
"6642fee0";"No Shoes";"Sem sapatos"
"685f2c10";"Rural Kerchief";"Lenço Rural"
"6a54bd76";"No other trousers will do when you're worshipping the Light.";"Nenhuma outra calça serve quando você está adorando a Luz."
"6b5db1f0";"Felt-Lined Carriage Gloves";"Luvas de Carruagem com Forro de Feltro"
"6d33eb30";"Clogs";"Tamancos"
"7702956b";"Naked Lower Body";"Parte Inferior do Corpo Nua"
"778e7928";"Become part of Albion's bourgeoisie, a place from which you can look upon the lower classes with disdain and the upper classes with envy.";"Torne-se parte da burguesia de Albion, um lugar de onde você pode olhar para as classes mais baixas com desprezo e para as classes mais altas com inveja."
"78bcef73";"Transform yourself into what you've always wanted to become. Stand in front of the mirror, and ask yourself: "Would you chase me? I'd chase me. I'd chase me hard."";"Transforme-se naquilo que você sempre quis ser. Fique em frente ao espelho e pergunte a si mesmo: : "Você me perseguiria? Eu me perseguiria. Eu me perseguiria com todas as minhas forças.""
"7be209a6";"Naked Upper Body";"Parte Superior do Corpo Nua"
"7cf65cc0";"As outlined in the Martial Code section 108, paragraph 4: 'In accordance with new energy conservation regulations, overcoats are now mandatory.  Attempting to criticize the heating of Guard facilities is Disorderly Conduct, punishable by death.'";"Conforme estipulado no Código Marcial, seção 108, parágrafo 4:: 'De acordo com os novos regulamentos de conservação de energia, o uso de sobretudos agora é obrigatório. Criticar o aquecimento das instalações da Guarda é considerado conduta desordeira, punível com a morte.'"
"7dad0934";"A perennial classic. The oversize buttons say 'I have no time for excess buttoning.'";"Um clássico atemporal. Os botões grandes dizem "Não tenho tempo para abotoamento excessivo.""
"7e34977a";"Gypsy Male Trousers";"Calças Ciganas Masculinas"
"820bdee3";"Highwaymen avoid the callouses of more common criminals with this gloves, keeping their hands dainty and smooth.";"Os salteadores de estrada evitam os calos dos criminosos comuns com estas luvas, mantendo as mãos delicadas e lisas."
"846485a1";"It's no wonder the soft robes of this outfit are favoured by the monks from the Temple of Light.";"Não é à toa que as vestes macias deste traje são as favoritas dos monges do Templo da Luz."
"86567040";"Highwayman Gloves";"Luvas de Salteador"
"8a5ee512";"Yokel Hat";"Chapéu de Caipira"
"8afd362d";"No Clothes";"Sem Roupa"
"90388153";"As worn by those who work the land for a living.";"Usadas por aqueles que trabalham a terra para viver."
"99aa40f1";"Female Gypsy Outfit";"Roupa de Cigana Feminina"
"99f246b0";"A stellar example of the old gypsy adage 'never own more skirts than you can wear simultaneously.'";"Um exemplo estelar do antigo ditado cigano: "nunca tenha mais saias do que você pode usar ao mesmo tempo.""
"9cf0db48";"The perfect trousers to stalk the roads looking for travellers to rob and murder.";"A calça perfeita para percorrer as estradas em busca de viajantes para roubar e assassinar."
"a25b13ea";"Pauper Blouse";"Blusa de Pobre"
"a3f26fb9";"Highwayman Coat";"Casaco de Salteador"
"a52f7477";"Spire Guard Trousers";"Calças Spire Guard"
"a6c1ba35";"Highwayman Trousers";"Calças de Salteador"
"a7a3bdbf";"Monk Gloves";"Luvas de Monge"
"ac53d449";"Chicken Suit Body";"Corpo de Fantasia de Galinha"
"ac90f7cd";"Chicken Suit Feet";"Pés de Frango"
"acb85c07";"The Highwaymen's Guild is very selective about who becomes a member. But who needs membership when you can dress up like them?";"A Guilda dos Salteadores é muito seletiva quanto a quem se torna membro. Mas quem precisa de um membro quando se pode se vestir como eles?"
"ad8fc504";"Embroidered Day Tunic";"Túnica Bordada para o Dia"
"afeed187";"As outlined in the Martial Code section 2, paragraph 412: 'It is the duty of every Guard member to keep their boots clean, polished, and well buckled at all times.  Public display of substandard booting qualifies as Defacement of Guard Property, punishable by death.'";"Conforme descrito na seção 2, parágrafo 412: do Código Marcial, 'É dever de todo membro da Guarda manter suas botas limpas, engraxadas e bem presas o tempo todo. Exibir botas em mau estado de conservação em público é considerado Danificação de Propriedade da Guarda, punível com a morte.'"
"b1dbb540";"A patchy and unflattering skirt. Not ideal for going to balls, dinner-parties or respectable streets.";"Uma saia irregular e sem graça. Não é ideal para ir a bailes, jantares ou ruas respeitáveis."
"b2e4011e";"The original, and still the best. By popular demand, this season sees the return of tapered leggings to keep out curious beetles.";"O original, e ainda o melhor. A pedido do público, nesta temporada, as leggings afuniladas retornam para manter os besouros curiosos longe."
"b49d5b9f";"Because sometimes you just need to air it all out.";"Porque às vezes você só precisa desabafar."
"b5e6ff3c";"This dainty pair of leather boots are great for long walks, fancy combat footwork and the occasional bout of dancing.";"Este delicado par de botas de couro é ótimo para longas caminhadas, movimentos de combate elaborados e uma dança ocasional."
"b674203c";"Chicken Suit Headpiece";"Capacete de Galinha"
"b9c67b14";"As outlined in Martial Code section 1, paragraph 1: 'It is the official position of the Guard that headbands have not, and will never, go out of style.  Failure to acknowledge the fashionability of headbands is High Treason, punishable by death.'";"Conforme descrito na seção 1, parágrafo 1 do Código Marcial:, 'É posição oficial da Guarda que as faixas de cabeça não saíram de moda e nunca sairão. Recusar-se a reconhecer a moda das faixas de cabeça é Alta Traição, punível com a morte.'"
"bb8e591f";"Haute but never flashy, the short sleeves show off the arms as the sharp coattails complement the broadsword.";"Elegante, mas nunca chamativo, as mangas curtas exibem os braços enquanto a cauda do casaco complementa a espada larga."
"bb8f8e08";"Sharp yet comfortable, with a daring buckle aesthetic. These ankle-high boots let the world know you're prepared to start running, if it comes to that.";"Elegante e confortável, com uma estética ousada de fivela. Essas botas de cano curto mostram ao mundo que você está preparado para correr, se for preciso."
"bc225fb9";"It's no wonder these soft robes are favoured by the monks from the Temple of Light.";"Não é à toa que essas vestes macias são as preferidas dos monges do Templo da Luz."
"bc92e4cc";"Monk Boots";"Botas Monk"
"bcec9442";"Favoured by Oakfield women as they toil their lives away on the fields.";"Favorecido pelas mulheres de Oakfield enquanto elas labutam a vida inteira nos campos."
"be619a87";"Highwayman Boots";"Botas de Salteador"
"bf3da161";"Want to be a member of Lucien's army? This outfit is ideal for both guarding prisoners in the Spire and razing town's in Lucien's name across Albion.";"Quer fazer parte do exército de Lucien? Este traje é ideal tanto para guardar prisioneiros na Torre quanto para arrasar cidades em nome de Lucien por toda Albion."
"c1227452";"Boor-zhwah Outfit";"Roupa de Boor-zhwah"
"c1c81da0";"The odd shape may put off the self-conscious, but the enthusiasts swear they're incredibly comfortable and do wonders for your posture.";"O formato peculiar pode incomodar os mais tímidos, mas os entusiastas garantem que são incrivelmente confortáveis ​​e fazem maravilhas pela postura."
"c4ce5999";"Cuffed Overcoat";"Sobretudo com Punhos"
"c5e47848";"The highwayman's signature. Travellers who see this hat approaching along a road know they're in trouble.";"A assinatura do salteador de estradas. Viajantes que veem este chapéu se aproximando pela estrada sabem que estão em apuros."
"caad5447";"The posh twits at the Temple of Shadows may only be playing at being evil, but the aura of malice these robes emanate is unmistakable.";"Os esnobes do Templo das Sombras podem estar apenas fingindo ser maus, mas a aura de malícia que essas vestes emanam é inconfundível."
"cb0edc5c";"As worn by those who work the land for a living.";"Usada por aqueles que trabalham a terra para viver."
"cbad563a";"Sexy and enticing, or a horrifying abomination? Put it on and decide for yourself.";"Sexy e sedutora, ou uma abominação horripilante? Coloque e decida você mesmo."
"cbd4184b";"Chic and lightweight, the unique patterns complement without impeding holster access.";"Elegante e leve, os padrões exclusivos complementam o visual sem dificultar o acesso ao coldre."
"ce0b1ac4";"Monk Trousers";"Calças de Monge"
"d0032667";"No Mask";"Sem máscara"
"d1377b60";"No Accessories";"Sem acessórios"
"d26868f8";"Signature Skirt";"Saia Signature"
"d4349107";"Spire Guard Boots";"Botas Spire Guard"
"d5829ce8";"Spire Guard Gloves";"Luvas da Guarda da Torre"
"d6606a5d";"No Head Gear";"Sem capacete"
"d9818ef2";"Spire Guard Overcoat";"Sobretudo da Guarda da Torre"
"dc63882c";"This conic, impossibly tall hat screams 'timeless.' From the Spring collection.";"Este chapéu cônico e incrivelmente alto grita "atemporal". Da coleção Primavera."
"dd581098";"Male Middle Class Outfit";"Roupa Masculina de Classe Média"
"ddbc80c2";"No Gloves";"Sem luvas"
"defe9ee3";"This grimy and ill-fitting top will probably give you a terrible rash.";"Esta blusa suja e mal ajustada provavelmente lhe causará uma irritação terrível na pele."
"df811790";"Classic Chequered Trousers";"Calças Xadrez Clássicas"
"e1682c8a";"Vintage Vest and Shirt Combo";"Conjunto Vintage de Colete e Camisa"
"e6bad41b";"These metropolitan gloves with a handsome cross stitch are equally at home in fine dining establishments or whilst tidying up the outhouse.";"Estas luvas urbanas com um elegante bordado em ponto cruz são perfeitas tanto para um jantar sofisticado quanto para limpar o banheiro externo."
"e83da7f0";"Striped Bandana";"Bandana Listrada"
"eac5ac5d";"Sure to provoke lustful glances from the extremely hungry and hearty laughs from everyone else.";"Com certeza provocará olhares lascivos dos extremamente famintos e risadas sonoras de todos os outros."
"eaedc7dc";"Male Gypsy Outfit";"Roupa de Cigano Masculino"
"ee78a0b7";"Chicken Suit Trousers";"Calças de Fantasia de Galinha"
"f230914c";"Highwayman Hat";"Chapéu de Salteador"
"f9666082";"As outlined in Martial Code section 4, paragraph 7: 'Failure to be effectively trousered in the presence of a commanding officer is a Dereliction of Duty, punishable by death.'";"Conforme descrito na seção 4, parágrafo 7 do Código Marcial:, 'A falha em estar devidamente abaixado na presença de um oficial comandante é uma negligência do dever, punível com a morte.'"
"fa1d6f5a";"Leather Boots";"Botas de Couro"
"fe68c253";"No Coat";"Sem casaco"
"ff47edfd";"The long, airy sleeves leave everything to the imagination, while the plunging neckline services the imagination-impaired.";"As mangas longas e esvoaçantes deixam tudo para a imaginação, enquanto o decote profundo satisfaz os de imaginação limitada."
"ffd61721";"Monk Outfit";"Traje de Monge"
