Hash;Original;Tradução
"2a6f98e";"You can tell from looking at her she's a good sort.";"Só de olhar para ela, dá para perceber que ela é uma boa pessoa."
"2ac3135";"You can tell from looking at him he's a good sort.";"Só de olhar para ele, dá para perceber que ele é uma boa pessoa."
"4871d4a";"Truly, is there a more detested man in the whole of Albion?";"Verdadeiramente, existe um homem mais detestado em toda Albion?"
"48994a6";"I loathe the very sight of her!";"Eu detesto só de olhar para ela!"
"588d17f";"Wouldn't it be wonderful if she fell into a pit of lava or something similar?";"Não seria maravilhoso se ela caísse em um poço de lava ou algo parecido?"
"589284c";"Wouldn't it be wonderful if he fell into a pit of lava or something similar?";"Não seria maravilhoso se ele caísse em um poço de lava ou algo parecido?"
"bf2c08e";"She really is a likeable sort.";"Ela é realmente uma pessoa agradável."
"bf420fd";"He really is a likeable sort.";"Ele é realmente uma pessoa agradável."
"139f731f";"I hate everything about him.";"Eu odeio tudo nele."
"139fbece";"I hate everything about her.";"Eu odeio tudo nela."
"15757f1f";"We should keep an eye on him. We still don't know much.";"Devemos ficar de olho nele. Ainda não sabemos muita coisa."
"15762f9c";"I wouldn't trust her just yet.";"Eu não confiaria nela ainda."
"159b06f9";"He doesn't seem evil, but you can never really tell.";"Ele não parece mau, mas nunca se sabe."
"159b9420";"She doesn't seem evil, but you can never be sure.";"Ela não parece má, mas nunca se pode ter certeza."
"16b95228";"His benevolence is bountiful.";"Sua benevolência é abundante."
"16c19199";"Her benevolence is bountiful.";"Sua benevolência é abundante."
"1764c1bb";"Now there's someone I'd like to be friends with.";"Agora sim, alguém com quem eu gostaria de ser amigo."
"17667ba9";"He makes everything seems alright somehow.";"Ele faz tudo parecer bem de alguma forma."
"17deaa3d";"Can't someone rid us of that loathsome woman?";"Será que ninguém pode nos livrar dessa mulher detestável?"
"17dfe22d";"I do not usually wish ill upon others. But I hope he dies. Soon.";"Normalmente não desejo mal a ninguém. Mas espero que ele morra. Logo."
"1b6253ef";"Would that she would leave this place for good!";"Quem dera ela deixasse este lugar para sempre!"
"1b63fda2";"Would that he would leave this place for good!";"Quem dera ele deixasse este lugar para sempre!"
"1c20b23b";"I don't really know what to think about him yet.";"Ainda não sei o que pensar dele."
"1c20d7f5";"I don't really know what to think about her yet.";"Ainda não sei o que pensar dela."
"1c34ef9c";"I've heard some wonderful things about him. Let us hope he stays.";"Ouvi coisas maravilhosas sobre ele. Esperemos que fique."
"1c35af62";"Ahh, yes, she's a mightily pleasant woman.";"Ah, sim, ela é uma mulher extremamente agradável."
"1d385fef";"I haven't made my mind up about her.";"Ainda não me decidi sobre ela."
"1d39ffd1";"I haven't made my mind up about him.";"Ainda não me decidi sobre ele."
"2157849a";"So she's still alive then? What a pity.";"Então ela ainda está viva? Que pena."
"2159c1b0";"Hasn't someone killed him yet? Shame.";"Ninguém o matou ainda? Que vergonha."
"2211ee1b";"She's rather pleasant for a Hero.";"Ela é bem agradável para uma heroína."
"22160302";"I bet he enjoys a quick half down the pub like the rest of us.";"Aposto que ele curte uma cerveja rápida no bar, como todos nós."
"267aa9a1";"I really like that adventurer.";"Eu gosto muito daquele aventureiro."
"267aa9a3";"There goes someone I admire wholeheartedly.";"Lá se foi alguém que eu admiro de todo o coração."
"267aa9a6";"Lightens up the day to see an adventurer like that, doesn't it?";"É muito bom ver um aventureiro assim, não é?"
"267aa9a7";"Got nothing at all against that adventurer. Quite the opposite.";"Não tenho nada contra esse aventureiro. Muito pelo contrário."
"267d9c02";"A fine person, yeah.";"Uma ótima pessoa, sim."
"2d7ab4a3";"I don't usually like for adventuring sorts, but that one's different.";"Normalmente não gosto de aventureiros, mas esse é diferente."
"2d7ab4a4";"Oh yeah, I like that one. Such a brave adventurer.";"Ah, sim, gostei desse. Um aventureiro tão corajoso."
"2d7ab4a5";"What a wonderful person, don't you think?";"Que pessoa maravilhosa, não acha?"
"2d7ab4a6";"Don't you think that adventurer is great?";"Você não acha esse aventureiro incrível?"
"2d7df3c9";"There is no greater adventurer if you ask me.";"Não existe aventureiro melhor, na minha opinião."
"39982c3b";"She's a hobbin waste of space.";"Ela é um completo inútil."
"399c1514";"What you say we wait till he's not looking and stick a pitchfork in his backside?";"Que tal esperarmos ele se distrair e enfiarmos um forcado na bunda dele?"
"3ec6ae38";"I can't stand him!";"Eu não suporto ele!"
"3ec8891c";"I can't stand her!";"Eu não suporto ela!"
"409cba38";"He has yet to make much of an impact on my psyche.";"Ele ainda não causou grande impacto na minha psique."
"40a2dc10";"She has yet to make much of an impact on my psyche.";"Ela ainda não causou grande impacto na minha psique."
"412efdf9";"He's a saint is what he is.";"Ele é um santo, isso sim."
"412fc2c8";"She's a saint is what she is.";"Ela é uma santa, isso sim."
"41ec991d";"He's just we need. He'll sort us out.";"Ele é exatamente o que precisamos. Ele vai resolver nossos problemas."
"41edaa79";"She seems like a pretty decent sort.";"Ela parece ser uma pessoa bem decente."
"4cf7505f";"He's a heck of a lot better than the rest of the riffraff round 'ere.";"Ele é muito melhor do que o resto da ralé por aqui."
"4cfabdb9";"She's a heck of a lot better than the rest of the riffraff round 'ere.";"Ela é muito melhor do que o resto da ralé por aqui."
"5b8d212f";"Wouldn't mind being friends with the likes of her.";"Não me importaria de ser amigo de alguém como ela."
"5b8da542";"Wouldn't mind being friends with the likes of him.";"Não me importaria de ser amigo de alguém como ele."
"5dfca83e";"Someone should teach that Hobbe a lesson.";"Alguém precisa dar uma lição naquele Hobbe."
"5dfe866a";"Someone should teach that cow a lesson.";"Alguém precisa dar uma lição naquela vaca."
"5f2cfe69";"Was there ever a more hated man?";"Já existiu um homem mais odiado?"
"5f2da322";"Was there ever a more hated woman?";"Já existiu uma mulher mais odiada?"
"61030a69";"Don't care about him either way.";"Não me importo com ele de qualquer forma."
"61033d3a";"Don't care about her either way.";"Não me importo com ela de qualquer forma."
"6109a889";"She's so unselfish, isn't she?";"Ela é tão altruísta, não é?"
"610b5bba";"He's so unselfish, isn't he?";"Ele é tão altruísta, não é?"
"62354759";"That adventurer... don't think I've ever met someone I hated more.";"Aquele aventureiro... acho que nunca conheci alguém que eu odiasse tanto."
"6235475d";"I don't just dislike that adventurer. It's hate. Plain and simple.";"Eu não apenas detesto aquele aventureiro. É ódio. Simples assim."
"6235475e";"There's someone the world would be better off without.";"Existe alguém de quem o mundo seria melhor sem."
"6235475f";"I hope that adventurer comes to a sticky end!";"Espero que aquele aventureiro tenha um fim trágico!"
"6235d3b8";"Have you seen who goes there? Makes my blood boil.";"Você viu quem anda por lá? Isso me deixa furioso."
"636c350b";"Do you think she enjoys being hated?";"Você acha que ela gosta de ser odiada?"
"636cbcb7";"I can't stand the sight of him.";"Não suporto olhar para ele."
"6420039d";"I'd spit on him, but I'd be wasting saliva.";"Eu cuspiria nele, mas estaria desperdiçando saliva."
"642136b0";"Ugh, not her! I hope she gets ripped apart by Hobbes.";"Credo, não ela! Espero que Hobbes a despedace."
"679cf318";"I don't usually admire Heroes, but she's made me change my mind.";"Normalmente não admiro heróis, mas ela me fez mudar de ideia."
"679f3922";"For someone not born from noble blood, he's a very tolerable fellow.";"Para alguém que não nasceu em sangue nobre, ele é um sujeito muito tolerável."
"68ce1c4b";"He's the kind of person who makes the world a better place.";"Ele é o tipo de pessoa que torna o mundo um lugar melhor."
"68d00417";"She's the kind of person who makes the world a better place.";"Ela é o tipo de pessoa que torna o mundo um lugar melhor."
"6a730249";"He's like any other adventurer I guess.";"Ele é como qualquer outro aventureiro, eu acho."
"6a737349";"She's like any other adventurer I guess.";"Ela é como qualquer outra aventureira, eu acho."
"6a873f2a";"You can tell he's good bloke.";"Dá para ver que ele é um cara legal."
"6a8ab4fc";"She seems nice enough, don't you think?";"Ela parece ser bem legal, não acha?"
"6bb86869";"She'll help anyone who needs it. That's just how she is.";"Ela ajuda quem precisa. É assim que ela é."
"6bb93477";"He'll help anyone who needs it. That's just how he is.";"Ele ajuda quem precisa. É assim que ele é."
"6d355889";"I hope that adventurer gets crushed by a troll.";"Espero que esse aventureiro seja esmagado por um troll."
"6d35588c";"If all adventurer's were like that one, I'd side with the monsters every time.";"Se todos os aventureiros fossem como esse, eu ficaria do lado dos monstros sempre."
"6d35588e";"Is there anyone else who deserves a painful death more than that one?";"Existe alguém que mereça uma morte dolorosa mais do que essa pessoa?"
"6d35588f";"What a despicable person.";"Que pessoa desprezível."
"6d379e80";"I just hate that adventurer!";"Eu simplesmente odeio esse aventureiro!"
"710ceb78";"Her presence in our town is most agreeable, don't you think?";"A presença dela em nossa cidade é muito agradável, não acha?"
"710fbdee";"Perhaps we could invite him to our Old Boys' Club.";"Talvez pudéssemos convidá-lo para o nosso Clube dos Veteranos."
"73db5369";"She's everything I hate about adventurers.";"Ela é tudo o que eu detesto em aventureiros."
"73db60d4";"He's everything I hate about adventurers.";"Ele é tudo o que eu odeio em aventureiros."
"75b2c36e";"I just can't stand his hobbin guts.";"Eu simplesmente não suporto ele."
"75b3fd00";"I just can't stand her hobbin guts.";"Eu simplesmente não suporto ela."
"781e8b78";"I like having him around.";"Gosto de tê-lo por perto."
"781f1868";"I like having her around.";"Gosto de tê-la por perto."
"7fbd25ce";"Has he done anything interesting lately?";"Ele fez algo interessante ultimamente?"
"7fbe8c52";"Has she done anything interesting lately?";"Ela fez algo interessante ultimamente?"
"816a5278";"He's really likeable once you get to know him.";"Ele é muito simpático depois que você o conhece."
"816a9a23";"She's really likeable once you get to know her.";"Ela é muito simpática depois que você a conhece."
"89d05d98";"It makes my blood boil every time I see her.";"Só de vê-la, meu sangue ferve."
"89d790a6";"What a despicable excuse for a Hero he is.";"Que desculpa desprezível para um herói."
"8aed1099";"Her? One adventurer's much the same as the next to me.";"Ela? Para mim, um aventureiro é praticamente igual a outro."
"8aef46c1";"Him? One adventurer's much the same as the next to me.";"Ele? Um aventureiro é muito parecido com o outro para mim."
"8d563bad";"What a despicable man! I certainly hope someone teaches him a lesson.";"Que homem desprezível! Espero sinceramente que alguém lhe dê uma lição."
"8d5959c0";"May she drop dead of some coarsely transmitted disease.";"Que ela morra de alguma doença contagiosa."
"8d7a247c";"She's a good sort she is.";"Ela é uma boa pessoa."
"8d7b3c78";"Salt of the earth he is.";"Ele é um exemplo de caráter."
"90d9e55b";"I detest the very sight of him.";"Eu detesto só de olhar para ele."
"90dcd094";"I detest the very sight of her.";"Eu detesto só de olhar para ela."
"92aff15b";"Don't really have an opinion about him.";"Não tenho uma opinião formada sobre ele."
"92b1360b";"Don't really have an opinion about her.";"Não tenho uma opinião formada sobre ela."
"940162bc";"The world could do with more Heroes like him.";"O mundo precisa de mais heróis como ele."
"9401dbba";"What a wonderfully vivacious woman!";"Que mulher maravilhosamente vibrante!"
"960a71a9";"I would gladly make his acquaintance.";"Eu adoraria conhecê-lo."
"960fe6d0";"I would gladly make her acquaintance.";"Eu adoraria conhecê-la."
"96ebaf5c";"She might be a Hero, but she's one of us too.";"Ela pode ser uma heroína, mas também é uma de nós."
"96eed948";"He might be a Hero, but he's one of us too.";"Ele pode ser um herói, mas também é um de nós."
"9f5638a9";"I hear he's a lovely person.";"Ouvi dizer que ele é uma pessoa adorável."
"9f56f3f4";"I hear she's a lovely person.";"Ouvi dizer que ela é uma pessoa adorável."
"a02a1388";"I feel better knowing he is there standing guard over us.";"Eu me sinto melhor sabendo que ele está lá, nos protegendo."
"a02f6c58";"I feel better knowing she is there standing guard over us.";"Me sinto melhor sabendo que ela está lá, nos protegendo."
"a31e597e";"She's an example to all of us.";"Ela é um exemplo para todos nós."
"a31f7c2d";"He's an example to all of us.";"Ele é um exemplo para todos nós."
"a6a9214f";"I don't know, she seems alright.";"Não sei, ela parece bem."
"a6a959f3";"I don't know, he seems alright.";"Não sei, ele parece bem."
"a84cfe88";"When will we get rid of him?";"Quando nos livraremos dele?"
"a84ef1c9";"When will we get rid of her?";"Quando nos livraremos dela?"
"ac91c9ae";"I think he's pretty great myself.";"Eu também acho ele incrível."
"ac946d33";"I think she's pretty great myself.";"Eu também acho ela incrível."
"adbc8bda";"If only someone was strong enough to get rid of him...";"Se ao menos alguém fosse forte o suficiente para se livrar dele..."
"adbea571";"I hope she drops dead.";"Espero que ela morra."
"afad8efc";"Can't we do something to get her our of our town?";"Não podemos fazer nada para tirá-la da nossa cidade?"
"afae51a9";"Someone must have the guts to end him.";"Alguém precisa ter coragem para acabar com ele."
"b30502a8";"What the piggin' fires is she doing here? Witch.";"Que diabos ela está fazendo aqui? Bruxa."
"b305f3b9";"I'd kill him while he sleeps. If I was crazy enough to try.";"Eu o mataria enquanto ele dormisse. Se eu fosse louco o suficiente para tentar."
"b37407de";"I'd gladly eat my own foot to cause her harm.";"Eu comeria meu próprio pé sem hesitar para lhe causar mal."
"b37b47b1";"I'd gladly eat my own foot to cause him harm.";"Eu comeria meu próprio pé sem hesitar para lhe causar mal."
"b5dd90ae";"I would be most pleased to make his further acquaintance.";"Terei o maior prazer em conhecê-lo melhor."
"b5deb84e";"I would be most pleased to make her further acquaintance.";"Terei o maior prazer em conhecê-la melhor."
"b6810799";"He has a heart as big as a house. And not a small house either.";"Ele tem um coração enorme. E não é uma casa pequena."
"b68738fe";"She has a heart as big as a house. And not a small house either.";"Ela tem um coração enorme. E não é uma casa pequena."
"c26ee1d9";"I do believe she deserves our respect.";"Acredito que ela merece nosso respeito."
"c26fcd1a";"I do believe he deserves our respect.";"Eu acredito que ele merece nosso respeito."
"c7b8eb9b";"He's just the kind of person you feel good to have around.";"Ele é exatamente o tipo de pessoa que você se sente bem em ter por perto."
"c7bddb87";"She's just the kind of person you feel good to have around.";"Ela é exatamente o tipo de pessoa que você se sente bem em ter por perto."
"c94f1d4e";"She should choke on her own blood!";"Ela deveria se engasgar com o próprio sangue!"
"c9534320";"He should choke on his own blood!";"Ele deveria se engasgar com o próprio sangue!"
"cb25294e";"She seems ok.";"Ela parece bem."
"cb2b17e0";"He seems ok.";"Ele parece bem."
"cbbaa8d9";"You can tell she's pretty decent.";"Dá para ver que ela é bem decente."
"cbbc421f";"You can tell he's pretty decent.";"Dá para ver que ele é bem decente."
"cc9a8f7d";"I don't mind having him around. Not at all.";"Não me importo de tê-lo por perto. De jeito nenhum."
"cca23525";"She's just like one of us.";"Ela é como qualquer um de nós."
"cd146bed";"Always got plenty of time for her.";"Sempre tenho muito tempo para ela."
"cd14c494";"Seems like a nice fella to me.";"Parece um cara legal."
"d104b29b";"He's real friendly like.";"Ele é bem amigável."
"d106130d";"She's real friendly like.";"Ela é bem amigável."
"d68463cd";"She can stick around as long as she wants far as I'm concerned.";"Ela pode ficar o tempo que quiser, por mim tudo bem."
"d685feee";"We could do with more fellow like him around.";"Precisamos de mais caras como ele por perto."
"d7ca7aca";"She's really quite nice you know.";"Ela é bem legal, sabia?"
"d7d2359c";"There should be more men like him.";"Deveria haver mais homens como ele."
"dd8e6d0c";"He makes me sick to the entrails.";"Ele me dá nojo."
"dd8f7465";"What an utter cow.";"Que vaca!"
"ec317b4f";"There is no altrustic deed that he won't take to heart.";"Não há ato altruísta que ele não leve a sério."
"ec368bbf";"There is no altrustic deed that she won't take to heart.";"Não há ato altruísta que ela não leve a sério."
"ef47d66d";"Can't we do something to get rid of her?";"Não podemos fazer algo para nos livrarmos dela?"
"ef47f8d3";"He should be run out of town.";"Ele deveria ser expulso da cidade."
"f2b7269f";"There are few as kind as she is.";"Existem poucos tão gentis quanto ela."
"f2b9b568";"There are few as kind as he is.";"Poucos são tão gentis quanto ele."
"f5a172af";"He is a true philanthropist.";"Ele é um verdadeiro filantropo."
"f5a42f1d";"She is a true philanthropist.";"Ela é uma verdadeira filantropa."
"f9fde54a";"She is simply abhorrent!";"Ela é simplesmente abominável!"
"f9fe01f3";"In the old days they would have hung him from the tallest rafter.";"Antigamente, teriam enforcado ele na viga mais alta."
"fa61c82b";"Was there ever more despicable a man?";"Já existiu homem mais desprezível?"
"fa64e3c6";"Was there ever more despicable a woman?";"Já existiu mulher mais desprezível?"
"fd65e67f";"You won't find anyone as kind-hearted as she is.";"Você não encontrará ninguém tão bondoso quanto ela."
