Hash;Original;Tradução
"22bbbf9";"All my friends have better toys than me. And they get better food too!";"Todos os meus amigos têm brinquedos melhores que os meus. E comem melhor também!"
"2f4ced2";"You're it now!";"Agora é a sua vez!"
"30dab93";"You'll never catch me!";"Você nunca vai me pegar!"
"4a4e3b7";"Dad, um, what do you, er, what do you do, when you like a... well, a girl... Oh never mind!";"Pai, hum, o que você, er, o que você faz quando gosta de uma... bem, uma garota... Ah, deixa pra lá!"
"62ad760";"You want to play too?";"Você também quer brincar?"
"9a2672d";"Oh, come on mum, I just need one gold coin.";"Ah, qual é, mãe, eu só preciso de uma moeda de ouro."
"9f65fea";"You're it now!";"Agora é a sua vez!"
"da48943";"Can you read me the story of Whisper again tonight, daddy? That's my favourite.";"Você pode me ler a história de Whisper de novo hoje à noite, papai? É a minha favorita."
"e29f5cc";"Are you *sure* there's no monsters under my bed, dad? Could have sworn I heard one last night...";"Você tem *certeza* de que não há monstros debaixo da minha cama, pai? Juro que ouvi um ontem à noite..."
"f27cc50";"This is such an ace game!";"Que jogo incrível!"
"10a2ac54";"I'm going to save my pocket money and buy a picture for my room.";"Vou juntar minha mesada e comprar um quadro para o meu quarto."
"12f34428";"We're not eating tofu again tonight, are we mum?";"Não vamos comer tofu de novo hoje à noite, né, mãe?"
"17f56ef0";"What's for dinner tonight, mum?";"O que tem para o jantar hoje, mãe?"
"1928b23b";"Daddy! It's my friend's birthday next week. Can I have money to buy her a present?";"Papai! É aniversário da minha amiga semana que vem. Posso ter dinheiro para comprar um presente para ela?"
"1fb67e7d";"Let's run!";"Vamos correr!"
"21dca8b0";"I have so much stuff. Thank you!";"Eu tenho tanta coisa. Obrigada!"
"2211ee10";"I'm so glad you came back! I've missed you.";"Que bom que você voltou! Senti sua falta."
"2717c5b5";"You're home! Did you fight lots of monsters this time?";"Você está em casa! Lutou contra muitos monstros desta vez?"
"2ab4716b";"Let's run!";"Vamos correr!"
"2cdc73a4";"We're so lucky you care for us.";"Temos muita sorte de você se importar conosco."
"329ae36c";"Ewww! I don't want that! That's for grownups!";"Eca! Eu não quero isso! Isso é coisa de adulto!"
"330a12a5";"Can we go picking blueberries this weekend, mummy?";"Podemos ir colher mirtilos neste fim de semana, mamãe?"
"33c040ae";"Bet you won't believe this, mum, but I'm looking forward to school this week. We're gonna learn about gunpowder!";"Aposto que você não vai acreditar, mãe, mas estou ansioso para ir à escola esta semana. Vamos aprender sobre pólvora!"
"3650d943";"Sometimes we don't have enough food.";"Às vezes não temos comida suficiente."
"37ae238c";"You sure take good care of us. We eat good... We have lots of stuff!";"Vocês cuidam muito bem de nós. Comemos bem... Temos muita coisa!"
"380a1a44";"I want to play with my friends.";"Quero brincar com meus amigos."
"38c0484d";"Mummy, how come there are no universities in Albion? Where I am supposed to study when I grow up?";"Mamãe, por que não há universidades em Albion? Onde eu vou estudar quando crescer?"
"3af107ac";"Why don't we have more gold?";"Por que não temos mais ouro?"
"3b9751ae";"Yuck! That's the stuff my daddy drinks!";"Eca! É isso que meu pai bebe!"
"3edb36fb";"We don't even have enough money to not be hungry all the time.";"Nem temos dinheiro suficiente para não passar fome o tempo todo."
"3f51f88c";"I'm pretty hungry.";"Estou com bastante fome."
"411e377b";"Guess what we're going to learn about in school this week, mum. Scarlet Robe!";"Adivinha o que vamos aprender na escola esta semana, mãe. Manto Escarlate!"
"4200a66b";"Why do we never have any food?";"Por que nunca temos comida?"
"42a7effa";"I'm so glad you're here to take care of us. We have everything we need.";"Que bom que você está aqui para cuidar de nós. Temos tudo o que precisamos."
"43f1e615";"I'm hungry.";"Estou com fome."
"46b9a875";"And what's your destination today?";"E qual é o seu destino hoje?"
"46bc263e";"Which destination did you have in mind?";"Qual destino você tinha em mente?"
