Hash;Original;Tradução
"10f3844";"Oh, Dumpling... you make me feel complete.";"Oh, Bolinho... você me completa."
"10f3847";"Quite a charmer, aren't you, Dumpling!";"Que charme, hein, Bolinho!"
"1121af8";"Oh, my Dumpling! You are so romantic!";"Oh, meu Bolinho! Você é tão romântico!"
"1b678ec";"Aren't you a bit hairy to call yourself Queen? Ha ha.";"Você não é um pouco peluda para se autodenominar Rainha? Ha ha."
"1b83e89";"So were you always a queen or is it a recent self-discovery.";"Então, você sempre foi uma rainha ou é uma descoberta recente?"
"3b31512";"I'm not paying these prices.";"Não vou pagar esses preços."
"3b31513";"How much gold do you think we have?";"Quanto ouro você acha que temos?"
"3b31514";"What?! This is all way too expensive!";"O quê?! Isso tudo é muito caro!"
"3b31515";"I can't afford anything here.";"Não tenho dinheiro para comprar nada aqui."
"3b31516";"You think we're some sort of rich folk?";"Você acha que somos algum tipo de gente rica?"
"3b31517";"I may sleep under gilded covers and eat with diamond forks, but these prices are just too much.";"Posso dormir sob cobertores dourados e comer com garfos de diamante, mas esses preços são demais."
"3b43437";"These prices are an outrage.";"Esses preços são um absurdo."
"461ff95";"Run away, cos I'm the Fearmonger!";"Fuja, porque eu sou o Incitador do Medo!"
"6dc5389";"You prove yourself to really be The Chosen One.";"Você prova ser realmente o Escolhido."
"6dd99d7";"Very noble of you, Chosen One.";"Muito nobre da sua parte, Escolhido."
"80f4349";"Oh, my Dumpling, you are so romantic!";"Oh, meu Bolinho, você é tão romântico!"
"814466f";"Only a Dumpling could be quite so romantic!";"Só um Bolinho poderia ser tão romântico!"
"f907db3";"Oh, did you give me a fright, Fearmonger!";"Oh, você me deu um susto, Assustador!"
"f90e800";"Oooh! You're the scariest of them all, Fearmonger.";"Uau! Você é o mais assustador de todos, Assustador."
"10378fb9";"I'm the Dumpling!";"Eu sou o Bolinho!"
"152a1459";"From this day forth, this citizen shall be known to all as... Master Chief!";"Deste dia em diante, este cidadão será conhecido por todos como... Master Chief!"
"169088b5";"Dah! Nearly gave me a heart attack, Fearmonger!";"Ah! Quase me matou do coração, Assustador!"
"169088b6";"See why they call you the Fearmonger: I'm terrified!";"Veja por que te chamam de Assustador: Estou apavorado!"
"1693b3bb";"Ahhh! You... you really are The Fearmonger.";"Ahhh! Você... você realmente é o Assustador."
"1b39dfcc";"The Dumpling! That's me!";"O Bolinho! Esse sou eu!"
"1b39dfcd";"Brilliant, Dumpling.";"Brilhante, Bolinho."
"1b39dfce";"Ah, you are indeed the world's Dumpling!";"Ah, você é mesmo o Bolinho do mundo!"
"1b39fc8b";"Aww, you are indeed the world's Dumpling!";"Ah, você é mesmo o Bolinho do mundo!"
"1dcccd8d";"I'm the Mayor!";"Eu sou o Prefeito!"
"227d02a2";"I'm the Queen, so everyone has to bow!";"Eu sou a Rainha, então todos têm que se curvar!"
"22ccbb00";"I want to be The Mayor!";"Eu quero ser o prefeito!"
"2439ee1b";"That's nice that is, Dumpling.";"Que bom, Dumpling."
"243a8b89";"Ha, nice one Dumpling.";"Ha, boa, Dumpling."
"2a1c81d1";"Oh bugger, that's the Butcher!";"Oh, droga, é o Açougueiro!"
"2a1c81d4";"We're done for -- it's the Butcher!";"Estamos perdidos -- é o Açougueiro!"
"2a23a854";"No! The Butcher is out to slaughter us all!";"Não! O Açougueiro quer nos massacrar!"
"2f1c89f6";"The Butcher! Run for your lives!";"O Açougueiro! Corram para salvar suas vidas!"
"2f1e33c1";"It's the Butcher! We're all going to die!";"É o Açougueiro! Vamos todos morrer!"
"2f63def2";"Bagsy Conjurer! That's gonna be me!";"Mágico Bagsy! Serei eu!"
"3867af15";"Everybody call me Conjurer!";"Todos me chamem de Conjurador!"
"46fb3330";"I love dogs, so call me the Dog Lover!";"Eu amo cachorros, então me chamem de Amante de Cachorros!"
"4de5c6f8";"Is that why they call you the Chosen One?";"É por isso que te chamam de Escolhido?"
"4dfd64e6";"I'm the Dog Lover! Dogs do everything I say!";"Eu sou o Amante de Cães! Os cães fazem tudo o que eu mando!"
"5956674e";"Can I be Lionheart?";"Posso ser o Coração de Leão?"
"5ab29d47";"From this day forth, this citizen shall be known to all as... Shadowfiend!";"A partir de hoje, este cidadão será conhecido por todos como... Shadowfiend!"
"5c9ffb18";"From this day forth, this citizen shall be known to all as... Dog Lover!";"A partir de hoje, este cidadão será conhecido por todos como... Amante de Cães!"
"6054c2d6";"Okay, so I'm Lionheart, right?";"Ok, então eu sou o Coração de Leão, certo?"
"624f0b23";"Woah! That's The Conjurer's magic alright!";"Uau! Essa é a mágica do Mágico mesmo!"
"624f0b25";"Amazing! Do another trick, Conjurer!";"Incrível! Faça outro truque, Mágico!"
"624f9ebd";"Ah! The Conjurer can do such wondrous things!";"Ah! O Conjurador pode fazer coisas maravilhosas!"
"65606b36";"From this day forth, this citizen shall be known to all as... Avenger!";"A partir de hoje, este cidadão será conhecido por todos como... Vingador!"
"6d4f1c53";"Wow! Only The Conjurer could have done something like that!";"Uau! Só o Mágico poderia ter feito algo assim!"
"6d50ca73";"Blimey! Did you see what the Conjurer did?!";"Caramba! Você viu o que o Mágico fez?!"
"6eb2e419";"Bagsy Gunslinger! That's gonna be me!";"Bagsy Pistoleiro! Esse serei eu!"
"72206d27";"From this day forth, this citizen shall be known to all as... Butcher!";"A partir de hoje, este cidadão será conhecido por todos como... Açougueiro!"
"738a0bd4";"Well, now I've seen it all. A woman calling herself the King.";"Bem, agora eu já vi de tudo. Uma mulher se autodenominando Rei."
"738a2295";"You don't see many kings with your breasts.";"Não se vê muitos reis com esses seios."
"73b06bac";"I'll be the Gunslinger!";"Eu serei o Pistoleiro!"
"74ee06be";"From this day forth, this citizen shall be known to all as... Sparrow!";"A partir de hoje, este cidadão será conhecido por todos como... Sparrow!"
"752ec73e";"From this day forth, this citizen shall be known to all as... Dumpling!";"A partir de hoje, este cidadão será conhecido por todos como... Bolinho!"
"78b771f2";"Bow down to Master Chief!";"Curvem-se perante Master Chief!"
"795cc82e";"This isn't a salad  is it?";"Isso não é uma salada, é?"
"7a8a16d9";"Aren't you a bit feminine to be the King? Hm, maybe not.";"Você não é um pouco feminina para ser Rei? Hm, talvez não."
"7a8a16dd";"You don't see many female kings, I must say. Ha ha.";"Devo dizer que não se vê muitas rainhas. Haha."
"7a8a16de";"Is not King an odd title for a lady?";"Rei não é um título estranho para uma dama?"
"7a8a4525";"You look a bit busty for a King.";"Você parece um pouco voluptuosa para um Rei."
"7bcb5d69";"From this day forth, this citizen shall be known to all as... Salad Dodger!";"A partir de hoje, este cidadão será conhecido por todos como... Esquivador de Salada!"
"7f37ef5a";"You think people are stupid enough to pay these prices?";"Você acha que as pessoas são burras o suficiente para pagar esses preços?"
"8062752a";"Wow. You're the Gunslinger for real!";"Uau. Você é o Pistoleiro de verdade!"
"83b9f181";"I'm Master Chief!";"Eu sou o Master Chief!"
"8437f77a";"What kind of prices are these?! We're not kings and queens here, you know!";"Que tipo de preços são esses?! Aqui não somos reis e rainhas, sabia?"
"8437f77b";"These prices are ridiculous! Who can afford this?!";"Esses preços são ridículos! Quem pode pagar isso?!"
"8437f77c";"Ha! Good luck finding someone to pay these prices!";"Ha! Boa sorte em encontrar alguém que pague esses preços!"
"8437f77d";"Cuh! These prices some kind of joke? You can stuff 'em.";"Puxa! Esses preços são uma piada? Podem enfiar a língua neles."
"8437f77e";"If you think I'm paying those prices you've got another thing coming.";"Se você acha que eu vou pagar esses preços, está muito enganado."
"8437f77f";"Why? This prices are simply scandalous. Even for me!";"Por quê? Esses preços são simplesmente escandalosos. Até para mim!"
"843d7ba8";"I may sleep on a bed made of soft diamonds, but I will not pay these extortionate prices!";"Posso dormir em uma cama feita de diamantes macios, mas não vou pagar esses preços exorbitantes!"
"84ce15a8";"I'm the Chosen One! I'm the Chosen One!";"Eu sou o Escolhido! Eu sou o Escolhido!"
"85341241";"From this day forth, this citizen shall be known to all as... Gunslinger!";"A partir de hoje, este cidadão será conhecido por todos como... Pistoleiro!"
"872e4d66";"Desperado committing a crime? What a surprise.";"Um bandido cometendo um crime? Que surpresa."
"8a079674";"Nice bit of meat, that! No wonder they call you The Butcher.";"Que belo pedaço de carne! Não é à toa que te chamam de Açougueiro."
"8a079675";"I love meat much as the next person. Unless the next person is you, Butcher!";"Eu adoro carne tanto quanto qualquer outra pessoa. A menos que a próxima pessoa seja você, Butcher!"
"8a07b51d";"What did you hack this off, Butcher? Actually, don't tell me.";"O que você fez com isso, Butcher? Na verdade, não me diga."
"8e2b7854";"We all know you're a criminal, Desperado!";"Todos sabemos que você é um criminoso, Desperado!"
"8e2b7856";"You're such a criminal, Desperado!";"Você é um verdadeiro criminoso, Desperado!"
"8e2d0d6e";"Desperado! Trust you to commit a crime!";"Desperado! Só você mesmo para cometer um crime!"
"8f279294";"<laughs> You're a Joker through and through.";"<laughs> Você é um Coringa de verdade."
"8f279295";"<laughs> You really deserve to be called Joker.";"<laughs> Você realmente merece ser chamado de Coringa."
"8f2815c6";"<laughs> Only Joker could come up with something like that!";"<laughs> Só o Coringa para inventar uma coisa dessas!"
"8fcdedde";"I'm the Chosen One! I'm the Chosen One!";"Eu sou o Escolhido! Eu sou o Escolhido!"
"8ff22a3a";"From this day forth, this citizen shall be known to all as... The Chosen One!";"A partir de hoje, este cidadão será conhecido por todos como... O Escolhido!"
"918f3170";"I'm the King! I'm the King!";"Eu sou o Rei! Eu sou o Rei!"
"9507a7a5";"Ah, a lovely piece of meat from my local Butcher. That is what they call you, right?";"Ah, um belo pedaço de carne do meu açougueiro local. É assim que te chamam, não é?"
"9507c64c";"Say, er... what kind of animal is that meat from, Butcher?";"Diga, hum... de que tipo de animal é essa carne, Açougueiro?"
"9617b45f";"From this day forth, this citizen shall be known to all as... Bounty Hunter!";"A partir de hoje, este cidadão será conhecido por todos como... Caçador de Recompensas!"
"96af1c52";"I'm the Nobhead!";"Eu sou o Cabeça-dura!"
"9794ff6a";"From this day forth, this citizen shall be known to all as... Joker!";"A partir de hoje, este cidadão será conhecido por todos como... Coringa!"
"98c41fd6";"Everybody call me... Joker!";"Todo mundo me chama de... Coringa!"
"98cc1eba";"From this day forth, this citizen shall be known to all as... Blade!";"A partir de hoje, este cidadão será conhecido por todos como... Blade!"
"9a27a3c5";"Ha ha, you're a funny one alright, Joker.";"Ha ha, você é mesmo engraçado, Coringa."
"9a288c12";"<laughs> I can see why they call you Joker.";"<laughs> Agora entendo por que te chamam de Coringa."
"9d55f0b3";"Not like you to part with food, Salad Dodger.";"Não é do seu feitio abrir mão da comida, Esquivador de Salada."
"9d586310";"What, no salad, Salad Dodger?";"O quê, sem salada, Esquivador de Salada?"
"9da87810";"I'm the Nobhead!";"Eu sou o Cabeça-dura!"
"9e2bfaf2";"I want to be The Executioner!";"Quero ser o Carrasco!"
"a3c429f8";"It's me! Joker!";"Sou eu! Coringa!"
"a4125ea4";"I see why they call you Blade. Look at you with that thing!";"Agora entendo por que te chamam de Blade. Olha só você com essa coisa!"
"a4139c07";"You sure know how to use a blade, Blade.";"Você sabe usar uma lâmina, Blade."
"a455fbb5";"Surprised you don't eat that yourself, Salad Dodger.";"Surpreso que você não coma isso você mesmo, Esquivador de Salada."
