Hash;Original;Tradução
"0569b18";"<s4>Fable Score</s4>";"<s4>Fable Score</s4>"
"24f5b42";"Wayne Forester";"Wayne Forester"
"34efd61";"Vas Blackwood";"Vas Blackwood"
"4542440";"Steve Sweeney";"Steve Sweeney"
"54f1f51";"Stephen Greif";"Stephen Greif"
"64eb6fb";"Stephane Cornicard";"Stephane Cornicard"
"13cc69ee";"Fumio Yanagida";"Fumio Yanagida"
"14d28826";"Yuki Harima";"Yuki Harima"
"15cd9793";"Atsushi Uno";"Atsushi Uno"
"16cc61c0";"Yuichi Tsutsumi";"Yuichi Tsutsumi"
"16d2a12a";"Byung Hoon Lee";"Byung Hoon Lee"
"17cca9d1";"Tatsuya Tanabe";"Tatsuya Tanabe"
"17d44018";"Kyoung Han Yoon";"Kyoung Han Yoon"
"18cd1f07";"Haruhiko Inaba";"Haruhiko Inaba"
"18d26b8d";"Jae Youn Kim";"Jae Youn Kim"
"19cd20fa";"Masayuki Suzuki";"Masayuki Suzuki"
"19cebcc5";"<s4>Korea</s4>";"<s4>Coreia</s4>"
"1a204ed8";"Cannot find the save that the game was started with. Please insert the storage device containing the current save game.";"Não foi possível encontrar o arquivo de salvamento com o qual o jogo foi iniciado. Insira o dispositivo de armazenamento que contém o jogo salvo atual."
"1ace9e8c";"Seiichi Kawashima";"Seiichi Kawashima"
"1ad1bf50";"<s4>Dublin External Test</s4>";"<s4>Teste Externo de Dublin</s4>"
"1af0d377";"Corinna Balkow (CPL Solutions)";"Corinna Balkow (CPL Solutions)"
"1bce21ae";"Takashi Enomoto";"Takashi Enomoto"
"1becda7d";"Alan Smith (CPL Solutions)";"Alan Smith (CPL Solutions)"
"1cd16fb0";"Nam Hun Kim";"Nam Hun Kim"
"1cf1607e";"Jean-Philippe Chassagne";"Jean-Philippe Chassagne"
"1dd19b33";"Sang Min Park";"Parque Sang Min"
"1dedf662";"John O'Sullivan";"John O'Sullivan"
"1eecface";"Alan Davis";"Alan Davis"
"1feecee4";"Declan MacHugh";"Declan MacHugh"
"1fefe8f8";"Daniel Huang";"Daniel Huang"
"20cf2b75";"Sandra Roethig";"Sandra Roethig"
"20ed6e02";"<s4>Dublin</s4>";"<s4>Dublin</s4>"
"21d4294c";"Paul Vigneron";"Paul Vigneron"
"24f1c328";"Isao Murayama";"Isao Murayama"
"25f1ed03";"Takahiro Oyobe";"Takahiro Oyobe"
"26f3f0f6";"<s4>Taiwan</s4>";"<s4>Taiwan</s4>"
"27f1bd45";"Binari Sonori";"Binari Sonori"
"28ef0841";"<s4>Dublin Vendors</s4>";"<s4>Dublin Vendors</s4>"
"28f056b6";"Keywords Test Team";"Keywords Test Team"
"28f49b27";"Yoshitaka Kinjo";"Yoshitaka Kinjo"
"29f144f3";"Andy Liu";"Andy Liu"
"29f4529c";"Mihoko Yamazawa";"Mihoko Yamazawa"
"2af14666";"Vincent Tsai";"Vincent Tsai"
"2af52bfb";"Ken Inoue";"Ken Inoue"
"2bef429e";"Robert Lin";"Robert Lin"
"2bf5b4bf";"Hiideyuki Tsuji";"Hiideyuki Tsuji"
"2c3fd087";"Gamer profile not found.";"Perfil do jogador não encontrado."
"2cefadeb";"Eva Lin";"Eva Lin"
"2cf1f806";"Yuko Yoshida";"Yuko Yoshida"
