Hash;Original;Tradução
"4b91a60";"Perilous narrowly avoided the savage charge, and retaliated with a lightning-fast counterattack. Covered in the blood of the fallen, he decided it was time to leave the village far behind him.";"Perilous escapou por pouco da investida selvagem e retaliou com um contra-ataque relâmpago. Coberto com o sangue dos caídos, ele decidiu que era hora de deixar a aldeia para trás."
"19addbf9";"Greetings to you. I don't recall seeing you before.";"Saudações. Não me lembro de ter te visto antes."
"19addbfa";"Greetings. I do not recall meeting you before. New to this part of the world?";"Saudações. Não me lembro de ter te conhecido antes. É novo por aqui?"
"19addbfb";"Hi. You new around here?";"Olá. É novo por aqui?"
"19addbfc";"Hi. You new in town?";"Olá. É novo na cidade?"
"19addbfd";"Welcome to this region, stranger.";"Bem-vindo(a) a esta região, forasteiro(a)."
"19addbfe";"Hi stranger. Don't remember seeing you before.";"Olá, forasteiro(a). Não me lembro de ter te visto antes."
"19aeff4a";"Welcome stranger.";"Bem-vindo(a), estranho(a)."
"1fcd69c6";"He turned a corner to see a boisterous and violent riot. Screams flew as readily as blood and decapitated heads. A ten-foot silver troll did most of the damage, and it was it that fixed its stare on our Hero, before lunging towards him.";"Ele virou uma esquina e se deparou com um tumulto violento e barulhento. Gritos ecoavam tanto quanto sangue e cabeças decapitadas. Um troll prateado de três metros causou a maior parte dos danos, e foi ele quem fixou o olhar em nosso Herói antes de se lançar em sua direção."
"214a2aa1";"It was not long before he realised that what he had taken for an exit was in fact an entrance. To a dark and unsettling dungeon. He thought he smelled bacon coming from the bottom though, so he clambered on down anyway.";"Não demorou muito para que ele percebesse que o que havia tomado por uma saída era, na verdade, uma entrada. Para uma masmorra escura e perturbadora. Ele achou que sentia cheiro de bacon vindo do fundo, então desceu mesmo assim."
"22ade9c9";"Hello. You're not from around here, are you?";"Olá. Você não é daqui, é?"
"22ade9cb";"Greetings, stranger.";"Saudações, forasteiro."
"22ade9cc";"Hello, stranger. Welcome to our corner of the world.";"Olá, forasteiro. Bem-vindo ao nosso canto do mundo."
"22ade9cd";"Greetings. You are new to these parts, are you not?";"Saudações. Você é novo por aqui, não é?"
"22ade9ce";"Welcome. You come from another town, do you not?";"Bem-vindo. Você vem de outra cidade, não é?"
"22ade9cf";"Hi. You new?";"Oi. Você é novo por aqui?"
"22b0bee0";"Hi, who are you then?";"Oi, quem é você então?"
"24477381";"Maybe you could, I don't know, have a wash, do your hair...? Sumthin'!";"Talvez você pudesse, sei lá, tomar um banho, arrumar o cabelo...? Algo assim!"
"24477382";"Why don't you fix yourself up a bit, love?";"Por que você não se arruma um pouco, querida?"
"24477383";"Perhaps you could embellish your looks a smidge, and make me love you even more!";"Talvez você pudesse dar um toque especial ao seu visual e me fazer te amar ainda mais!"
"24477384";"It couldn't hurt to smarten up your appearance, dear.";"Não faria mal nenhum melhorar sua aparência, querida."
"24477386";"You know, you should really do something about the way you look. It would make me happy...";"Sabe, você deveria mesmo fazer algo com a sua aparência. Isso me deixaria feliz..."
"24477387";"You know what would be nice? If you spruced yourself up a bit. Just a bit!";"Sabe o que seria legal? Se você se arrumasse um pouquinho. Só um pouquinho!"
"244cff7c";"It's not that I think you're ugly, dear, but... maybe you could give yourself a makeover?";"Não é que eu ache você feia, querida, mas... talvez você pudesse dar uma repaginada no visual?"
"29477ba1";"Why don't you fix yourself up a bit, love?";"Por que você não se arruma um pouco, querida?"
"29477ba2";"Maybe you could, I don't know, have a wash, do your hair...? Sumthin'!";"Talvez você pudesse, sei lá, tomar um banho, arrumar o cabelo...? Algo assim!"
"29477ba3";"It couldn't hurt to smarten up your appearance, dear.";"Não custa nada dar uma melhorada na sua aparência, querida."
"29477ba5";"Perhaps you could embellish your looks a smidge, and make me love you even more!";"Talvez você pudesse dar um toque especial ao seu visual e me fazer te amar ainda mais!"
"29477ba6";"You know, you should really do something about the way you look. It would make me happy...";"Sabe, você deveria mesmo fazer algo com a sua aparência. Isso me deixaria feliz..."
"29477ba7";"It's not that I think you're ugly, dear, but, well, maybe you could give yourself a makeover?";"Não é que eu te ache feia, querida, mas, bem, talvez você pudesse dar uma repaginada no visual?"
"294c0c67";"You know what would be nice? If you spruced yourself up a bit. Just a bit!";"Sabe o que seria legal? Se você se arrumasse um pouquinho. Só um pouquinho!"
"2c0f594c";"Time passed, as it has a habit of doing. Perilous did try to stop it once, by use of very big wall, but this was one foe he had no hope of conquering. Well, except when he used his Slow Down Time spell.";"O tempo passou, como de costume. Perilous tentou impedi-lo uma vez, usando uma parede enorme, mas este era um inimigo que ele não tinha esperança de derrotar. Bem, exceto quando usou seu feitiço de Retardar o Tempo."
"334eb4db";"He found his way to an inn, where the general raucousness was immediately overtaken by silence. He had just asked for an ale at the bar when he was assaulted by four eagle-winged sharkmen.";"Ele encontrou o caminho para uma estalagem, onde a algazarra geral foi imediatamente substituída pelo silêncio. Ele tinha acabado de pedir uma cerveja no bar quando foi atacado por quatro homens-tubarão com asas de águia."
"36f5327c";"Hi! Who are you?";"Olá! Quem é você?"
"3bf76be1";"Hi there! Are you a stranger? I'm not supposed to talk to strangers.";"Olá! Você é um estranho? Não devo falar com estranhos."
"41867a86";"I don't care how you look, my darling, but some of my friends make fun of me. Couldn't you make more of an effort? For me?";"Não me importo com a sua aparência, minha querida, mas alguns dos meus amigos zombam de mim. Não poderia se esforçar mais? Por mim?"
"41867a87";"I'm sure you're going to make yourself better looking for me, aren't you? That's how I know you love me.";"Tenho certeza de que você vai se embelezar para mim, não é? É assim que sei que você me ama."
"41868945";"You know what would make me even happier? If everyone thought you were as good looking as I do! It might take some work though...";"Sabe o que me deixaria ainda mais feliz? Se todos achassem você tão bonito quanto eu! Mas talvez dê um pouco de trabalho..."
"47f9ec56";"It was weeks before Perilous was on the move once more. He was never one to sit down too long. Some say it was the haemorrhoids.";"Passaram-se semanas até que Perilous voltasse a se movimentar. Ele nunca foi de ficar sentado por muito tempo. Alguns dizem que era por causa das hemorroidas."
"51725fed";"A winter passed uneventfully. Then spring. Then summer. Then came autumn. Then  winter again. Finally, the spring after that, something did happen.";"Um inverno passou sem incidentes. Depois veio a primavera. Depois o verão. Depois veio o outono. Depois o inverno novamente. Finalmente, na primavera seguinte, algo aconteceu."
"5eb4af94";"I've never seen you before. Hello.";"Nunca te vi antes. Olá."
"69b2dc78";"You're new around here, aren't you? Hi.";"Você é novo por aqui, não é? Oi."
"6bf066c1";"Greetings. I don't believe I've had the pleasure.";"Saudações. Não acredito que tenha tido o prazer."
"6bf066c2";"Well met. Are you a stranger to our town?";"Prazer em conhecê-lo(a). Você é um estranho em nossa cidade?"
"6bf066c3";"And who are you then?";"E quem é você então?"
"6bf066c4";"Don't know you. What you want?";"Não te conheço. O que você quer?"
"6bf066c5";"How are you? Don't remember seeing you before.";"Como vai? Não me lembro de ter te visto antes."
"6bf066c7";"You a visitor to these parts?";"Você é um visitante por aqui?"
"6bf07e0d";"Hi! You're new round these parts, aren't you?";"Olá! Você é novo por aqui, não é?"
"70e2364c";"The village was surprisingly peaceful, so he spent a few hours wandering the shops and drank four pints too many at the local inn. He took a room for the night and fell asleep at once. He was awoken by the sound of an axe whistling down towards his neck, though the force of the air striking his face also played a part in stirring him. He managed to avoid the blade by inches and jumped out of bed inthe direction of his weapons ready to face three snake-headed assassins.";"A vila estava surpreendentemente pacífica, então ele passou algumas horas vagando pelas lojas e bebeu quatro canecas a mais na taverna local. Ele pegou um quarto para passar a noite e adormeceu imediatamente. Foi acordado pelo som de um machado assobiando em direção ao seu pescoço, embora a força do ar atingindo seu rosto também tenha contribuído para despertá-lo. Ele conseguiu evitar a lâmina por centímetros e saltou da cama na direção de suas armas, pronto para enfrentar três assassinos com cabeças de serpente."
"72f071c9";"Oh hello, you're new around here, aren't you?";"Ah, olá, você é novo por aqui, não é?"
"72f071ca";"You're new round these parts, right?";"Você é novo por aqui, certo?"
"72f071cc";"Hi there? Haven't seen you around before.";"Olá? Nunca te vi por aqui."
"72f071cd";"I do not believe we have met before.";"Acho que não nos conhecemos."
"72f071ce";"Welcome, stranger. I hope you like our town well.";"Bem-vindo(a), forasteiro(a). Espero que goste da nossa cidade."
"72f071cf";"Hi. You new to this place, aren't you?";"Oi. Você é novo por aqui, não é?"
"72f176b0";"Not seen you before. What do you want?";"Nunca te vi antes. O que você quer?"
"74043161";"Looks aren't everything, course not. But still, it'd be nice if yours were a bit better...";"Aparência não é tudo, claro que não. Mas ainda assim, seria bom se o seu fosse um pouco melhor..."
"74043162";"You know what you could do to make yourself even more perfect? Improve your looks maybe?";"Sabe o que você poderia fazer para se tornar ainda mais perfeito(a)? Melhorar sua aparência, talvez?"
"74043164";"Why don't you spruce yourself up? It'll be good, I promise.";"Por que você não se arruma? Vai ficar bom, eu prometo."
"74043165";"I would greatly appreciate it if you could just put more of an effort into your appearance.";"Eu agradeceria muito se você pudesse se esforçar um pouco mais na sua aparência."
"74043166";"A small improvement in your looks would go a long way, I asure you.";"Uma pequena melhora na sua aparência faria muita diferença, eu garanto."
"74043167";"Yer not nasty to look at, love, it ain't that... but ya know, you could look better.";"Você não é feia, querida, não é isso... mas sabe, você poderia ter uma aparência melhor."
"7404b3c5";"Go on, ya know you'd look better if you just cleaned yerself up some.";"Vamos lá, você sabe que ficaria melhor se desse uma arrumada."
"7d043f49";"A small improvement in your looks would go a long way, I assure you.";"Uma pequena melhora na sua aparência faria muita diferença, eu garanto."
"7d043f4a";"I would greatly appreciate it if you could just put more of an effort into your appearance.";"Eu agradeceria muito se você pudesse se esforçar um pouco mais na sua aparência."
"7d043f4b";"Go on, you know you'd look better if you just cleaned yourself up a bit.";"Vamos lá, você sabe que ficaria melhor se desse uma arrumada."
"7d043f4c";"Yer not nasty to look at, love, it ain't that... but ya know, you could look better.";"Você não é feia, querida, não é isso... mas sabe, você poderia ficar mais bonita."
"7d043f4d";"You know what you could do to make yourself even more perfect? Improve your looks maybe?";"Sabe o que você poderia fazer para ficar ainda mais perfeita? Melhorar sua aparência, talvez?"
"7d043f4f";"Looks aren't everything, course not. But still, it'd be nice if yours were a bit better...";"Aparência não é tudo, claro que não. Mas ainda assim, seria bom se a sua fosse um pouco melhor..."
"7d0871b0";"Why don't you spruce yourself up? It'll be good, I promise.";"Que tal dar um trato no visual? Vai ficar bom, eu prometo."
"7d7feb4d";"Nobody knows for certain how long it was before he set forth on his quest again. But it was approximately between two and four months.";"Ninguém sabe ao certo quanto tempo se passou antes que ele partisse em sua jornada novamente. Mas foi aproximadamente entre dois e quatro meses."
"82492ae0";"As he approached the town square, a mighty roar broke out in the sky, and a giant disembodied hand swooped down, taking buildings and signposts with it as it scooped towards the Perilous.";"Ao se aproximar da praça da cidade, um rugido poderoso ecoou no céu, e uma mão gigante e desencarnada desceu em um mergulho, levando consigo prédios e placas enquanto avançava em direção ao Perigoso."
"93ea1d47";"Days passed by without anything of interest happening. This after all is real life, not some made up fable.";"Os dias se passaram sem que nada de interessante acontecesse. Afinal, esta é a vida real, não uma fábula inventada."
"98579643";"Just as he was about to strike back, a deafening buzz took him out of his senses, though not before he saw a swam of deadly flying elephant-beetles surge towards the deadliest of foes. When he had recovered enough, Perilous made a hasty retreat from the town to the sounds of insectoid trumpets and inhuman wails of agony.";"Quando estava prestes a revidar, um zumbido ensurdecedor o fez perder os sentidos, mas não antes de ver um enxame de besouros-elefante voadores mortais avançar em direção ao mais perigoso dos inimigos. Quando se recuperou o suficiente, Perilous fez uma retirada apressada da cidade ao som de trombetas insetoides e lamentos desumanos de agonia."
"a6b5e07b";"He arrived at a village which did not appear on any map, except perhaps a map of the damned, and stood at its gates a moment before entering.";"Ele chegou a uma vila que não constava em nenhum mapa, exceto talvez em um mapa dos condenados, e parou em seus portões um instante antes de entrar."
"b4a17d9c";"Perilous fought back with a charge of his sword, drawing a viscous green liquid from the wounds, until he stood victorious. It was as much as he wanted to see of the accursed town, and he departed swiftly.";"Perilous contra-atacou com um golpe de espada, fazendo jorrar um líquido verde viscoso das feridas, até sair vitorioso. Era tudo o que ele queria ver daquela cidade amaldiçoada, e partiu rapidamente."
"b8fb9880";"He chanced soon upon a town visited by adventurers and cutthroats alike, and laid a hand upon the hilt of his sword as he stepped on to its streets.";"Ele logo se deparou com uma cidade frequentada por aventureiros e assassinos, e pousou a mão no punho de sua espada ao pisar em suas ruas."
"c050662c";"The path he has taken out of the town was rather dark. This was especially strange since it wasn't night yet. It was with a start that he realised he'd trundled into a dungeon by mistake.";"O caminho que ele tomou para fora da cidade era bastante escuro. Isso era especialmente estranho, já que ainda não era noite. Foi com um sobressalto que ele percebeu que havia entrado em uma masmorra por engano."
"d1370a2d";"Stepping out of the town, he found the ground shifting beneath his feet. A trapdoor opened and he fell into a dark abyss. Luckily it was well-lit at the bottom, and Perilous found imself in a strange dungeon.";"Ao sair da cidade, ele sentiu o chão se mover sob seus pés. Um alçapão se abriu e ele caiu em um abismo escuro. Felizmente, o fundo era bem iluminado, e Perilous se viu em uma estranha masmorra."
"e336957c";"Perilous Spandex had never seen such a city. Buildings reached up to touch the sky as far as the eye could see, and men and women of all sizes thronged the dust-filled streets. But strangest of all was the lack of voices. Not one of the people there seemed to be speaking. That is until they spotted Spandex staring at them with the open mouth and twisted lip of the thoroughly vexed. At that moment they screamed as one and rushed towards him in a violent mob.";"Spandex, o Perigoso, nunca tinha visto uma cidade como aquela. Prédios se erguiam até tocar o céu, até onde a vista alcançava, e homens e mulheres de todos os tamanhos lotavam as ruas empoeiradas. Mas o mais estranho de tudo era a falta de vozes. Ninguém ali parecia estar falando. Isso até que avistaram Spandex olhando para eles com a boca aberta e o lábio torcido de alguém completamente irritado. Naquele instante, gritaram em uníssono e correram em sua direção em uma multidão violenta."
"e7308d9e";"Perilous lunged with his barbarian sword, only to find empty air. Not just in front of him, but all around. He had been magically teleported five miles into the air, so that the village was a small patch beneath him. He was able to control his fall towards a mountain of hay in the distance, determined never to approach the strange village again.";"Perilous atacou com sua espada bárbara, apenas para encontrar o vazio. Não apenas à sua frente, mas ao seu redor. Ele havia sido magicamente teleportado a oito quilômetros de altura, de modo que a vila era apenas um pequeno pedaço de terra abaixo dele. Ele conseguiu controlar sua queda em direção a uma montanha de feno à distância, determinado a nunca mais se aproximar daquela estranha vila."
"f6cedd40";"The Hero travelled along a wide but deserted road, leading to the City of Whimpers, where thieves, ruffians and creatures most vile were said to walk the streets.";"O Herói viajou por uma estrada larga, porém deserta, que levava à Cidade dos Gemidos, onde diziam que ladrões, rufiões e as criaturas mais vis vagavam pelas ruas."
