Hash;Original;Tradução
"5914933";"<sighs> Woe is me. Woe is you. Woe is he and she. Woe is us...";"<sighs> Ai de mim. Ai de você. Ai dele e dela. Ai de nós..."
"5914935";"<sighs>";"<sighs>"
"5963d48";"<sighs>";"<sighs>"
"169f384c";"Barnum finally got someone to pose for that ridiculous device of his. Don't think he got what he wanted though! Ha ha!";"Barnum finalmente conseguiu alguém para posar para aquele dispositivo ridículo dele. Acho que ele não conseguiu o que queria! Ha ha!"
"1b092ca6";"Wow! I need that!";"Uau! Eu preciso disso!"
"1b092ca7";"That's incredible!";"Isso é incrível!"
"1b0aacd7";"Amazing!";"Incrível!"
"1e106672";"This world's a scary, scary place... good thing we have drinks to make us forget it.";"Este mundo é um lugar assustador... ainda bem que temos bebidas para nos fazer esquecer."
"1e106673";"My knees are falling off, honestly look, look they're falling down...";"Meus joelhos estão caindo, sério, olha só, eles estão cedendo..."
"1e106674";"Aren't you scared? I'm absolutely terrified!";"Você não está com medo? Eu estou apavorado!"
"1e106675";"I'm scared, I admit it. Real scared. But drinking'll help.";"Estou com medo, admito. Muito medo. Mas beber vai ajudar."
"1e106676";"I'll be lucky to be alive in a week's time you know.";"Se eu estiver vivo daqui a uma semana, vai ser uma sorte."
"1e106677";"Oh dear. Oh dear dear. This isn't good at all.";"Ai, meu Deus. Ai, meu Deus. Isso não é nada bom."
"1e139466";"Do you hear that sound? It is the noise of my knees clacking together. I am overwhelmed with fear.";"Você ouve esse som? É o barulho dos meus joelhos batendo um no outro. Estou tomado pelo medo."
"20093446";"I'll take half a dozen!";"Quero meia dúzia!"
"20093447";"Have you ever seen anything like it?";"Você já viu algo parecido?"
"20110bd0";"Great stuff!";"Incrível!"
"239b132d";"Good job Balthazar found someone to take care of those beetles. That man's phobia goes deep.";"Bom trabalho, Balthazar, encontrou alguém para cuidar daqueles besouros. A fobia daquele homem é profunda."
"25a0ae9a";"You know what I like about this big gatherings? The smell.";"Sabe o que eu gosto nessas grandes reuniões? O cheiro."
"25a0ae9b";"Isn't Murgo just great?";"O Murgo é simplesmente incrível, não é?"
"25a1022c";"Ow! You're standing on my toe!";"Ai! Você está pisando no meu pé!"
"291077a2";"Aren't you scared? I'm scared. Scared and petrified. And also rather nervous.";"Você não está com medo? Eu estou com medo. Assustado e petrificado. E também bastante nervoso."
"291077a3";"I woke up from one of those nightmares that seems so real you just can't shake it off. I'm hoping alcohol will do the trick.";"Acordei de um daqueles pesadelos que parecem tão reais que você simplesmente não consegue se livrar deles. Espero que o álcool resolva o problema."
"291077a4";"The only way to quel my fears is to turn to the bottle - Who said that?";"A única maneira de acalmar meus medos é recorrer à bebida - Quem disse isso?"
"291077a5";"You should have seen me a while ago. My hands were shaking so badly I kept spilling my drinks.";"Você deveria ter me visto há pouco. Minhas mãos tremiam tanto que eu não parava de derramar minhas bebidas."
"291077a6";"I'm too scared not to drink.";"Estou com tanto medo que não consigo parar de beber."
"291077a7";"I'm so petrified drinking is the only thing for it.";"Estou tão apavorado que beber é a única solução."
"29136ea8";"I am so terrified... This is the only place I could think to hide in...";"Estou apavorado... Este é o único lugar em que consigo pensar para me esconder..."
"2aa0b6ba";"Wait, isn't that the same stuff he had last year?";"Espera aí, não é a mesma coisa que ele tinha ano passado?"
"2aa0b6bb";"Wow, have you seen that thing over there?";"Nossa, você viu aquela coisa ali?"
"2aa4a4e0";"Hey, no shoving!";"Ei, sem empurrões!"
"2f5b899a";"Load of crap!";"Quanta porcaria!"
"2f5b899b";"He takes us for fools!";"Ele nos faz de bobos!"
"2f5e6458";"What a con!";"Que golpe!"
"345b91ba";"Pull the other one!";"Conta outra!"
"345b91bb";"Stop wasting our time!";"Pare de nos fazer perder tempo!"
"345e6c79";"You can shove it!";"Pode enfiar isso no rabo!"
"3c4c9388";"Barnum finally got someone to pose for that ridiculous device of his. That thing's never going to work!";"Barnum finalmente conseguiu alguém para posar para aquele dispositivo ridículo dele. Aquilo nunca vai funcionar!"
"3d1cb6a9";"<whimpers>";"<whimpers>"
"3d1cb6ad";"Trust me, you don't want to see the inside of my pants right now.";"Acredite em mim, você não quer ver o interior das minhas calças agora."
"3d1cb6ae";"There's monsters all over the world, strange things happening... It's terrifying!";"Há monstros por todo o mundo, coisas estranhas acontecendo... É aterrorizante!"
"3d1cb6af";"That bloke over there's turning into an elephant.";"Aquele cara ali está se transformando em um elefante."
"3d1d3f54";"What if someone's put poison in my drink? Oh, this is too much!";"E se alguém tiver colocado veneno na minha bebida? Oh, isso é demais!"
"481cc7d9";"No matter how many pints I down, I'm just as frightened as I was before.";"Não importa quantos pints eu beba, estou tão assustado quanto antes."
"481cc7dc";"I got such a scare this morning this is the only place I feel safe.";"Levei um susto enorme esta manhã. Este é o único lugar onde me sinto seguro."
"481cc7de";"I've never been so terrified in my whole life. Well, except for that time, with the lance... and the sponge cake.";"Nunca tive tanto medo em toda a minha vida. Bem, exceto por aquela vez, com a lança... e o bolo."
"481cc7df";"If you ask me, there's no better place to be terrified than a pub.";"Se me perguntarem, não há lugar melhor para sentir medo do que um bar."
"481ce35f";"We all feel so scared that drink's the only way out, see?";"Todos nós sentimos tanto medo que a bebida é a única saída, entendem?"
"60d5dc35";"How wonderful!";"Que maravilha!"
"60d5dc37";"Oh, yes!";"Ah, sim!"
"60d6c092";"Just marvellous!";"Simplesmente maravilhoso!"
"67d5e739";"Mind-blowing!";"Incrível!"
"67d5e73a";"That's the best thing ever!";"Essa é a melhor coisa de todas!"
