Hash;Original;Tradução
"0051212";"I'm sorry. I didn't mean...";"Me desculpe. Eu não queria..."
"02d08dd";"What is that noise?";"Que barulho é esse?"
"12c32d2";"Hey -- what's wrong with him?";"Ei — o que há de errado com ele?"
"1fac008";"Only one of them.";"Apenas um deles."
"23504f1";"This place feels... wrong.";"Este lugar parece... errado."
"251ea1a";"You still need a little more renown-- you're close to being famous in Westcliff, but not close enough.";"Você ainda precisa de um pouco mais de renome — está perto de ser famoso em Westcliff, mas não o suficiente."
"2cafbfa";"Now you can go back to the Crucible gatekeepers.";"Agora você pode voltar aos guardiões do Crisol."
"3345414";"Just look at this place! We've done well casting our lot in with Lord Lucien.";"Olhe só para este lugar! Fizemos bem em nos aliar ao Lorde Lucien."
"42cc6bf";"Get moving!";"Mexa-se!"
"52bc0b2";"Name's Bob, by the way.";"Meu nome é Bob, aliás."
"52bc0b3";"I've been with my Lil thirteen years, been faithful the whole time.";"Estou com minha Lil há treze anos, sendo fiel o tempo todo."
"52c3cb0";"If you could see her, you'd understand why.";"Se você pudesse vê-la, entenderia o porquê."
"62ef4e0";"Whatever he's planning, me and Lil are gonna be set for life.";"Seja lá o que ele esteja planejando, eu e Lil estaremos com a vida ganha."
"b307088";"All right, mate, keep your hair on.";"Tudo bem, amigo, mantenha a calma."
"bf2c085";"Do not get on that ship until you are truly ready to leave your quests behind. Garth isn't going anywhere.";"Não embarque naquele navio até que esteja realmente pronto para deixar suas missões para trás. Garth não vai a lugar nenhum."
"c2c0e88";"Keep moving!";"Continue!"
"cf5e7e0";"And there are those who still need your help on these shores. If you abandon them now, they will surely come to harm.";"E há aqueles que ainda precisam da sua ajuda nestas terras. Se você os abandonar agora, certamente sofrerão as consequências."
"d218cb1";"Target: %1:00";"Alvo: %1:00"
"d9b4ef4";"ROCK TROLL";"TROLL DE ROCHA"
"df772a5";"She's right. Leaving the Spire will be much more difficult than entering it.";"Ela tem razão. Sair da Torre será muito mais difícil do que entrar."
"11f412e8";"There you are. Ready to start your glorious military career then?";"Aí está você. Pronto para começar sua gloriosa carreira militar?"
"1722cfc0";"Many die in their attempt to defeat the Crucible.";"Muitos morrem em sua tentativa de derrotar o Crisol."
"1b681df3";"Did you convince your partner to wait for you?";"Você convenceu seu parceiro a esperar por você?"
"1c17341f";"<b>THE CRUCIBLE</b>
All contenders are invited to read the following rules.
1. The Crucible is an arena of violence, death and family entertainment consisting of eight rounds.
2. Score a Perfect Round by beating the target time. You will earn extra rewards for doing so. Achieve 5 Perfect Rounds and you will walk away with our highest gold reward.
3. You are here to entertain. Never forget that. Make sure you keep the crowd's  excitement levels up and it is likely to reward you for your efforts. The bloodthirsty buggers are especially fond of contenders who make full use of the traps and pits some of the rounds contain.
4. Should you need to stock up your supplies, you will encounter a trader after every third round.
5. Kill everything, and kill it fast.";"<b>O CAMINHÃO</b>
Todos os competidores são convidados a ler as seguintes regras.
1. O Crisol é uma arena de violência, morte e entretenimento familiar, consistindo em oito rodadas.
2. Consiga uma Rodada Perfeita batendo o tempo alvo. Você ganhará recompensas extras por isso. Alcance 5 Rodadas Perfeitas e você levará para casa nossa maior recompensa em ouro.
3. Você está aqui para entreter. Nunca se esqueça disso. Certifique-se de manter o nível de empolgação da multidão alto e é provável que seus esforços sejam recompensados. Os bichos sedentos de sangue gostam especialmente de competidores que aproveitam ao máximo as armadilhas e fossos que algumas das rodadas contêm.
4. Caso precise reabastecer seus suprimentos, você encontrará um comerciante a cada três rodadas.
5. Mate tudo e mate rápido."
"2081918b";"Anybody you want to see or anything, now's the time.";"Quem você quiser ver, agora é a hora."
"22432d48";"Crucible Rules";"Regras do Crisol"
"2758df88";"Did you convince your wife to wait for you?";"Você convenceu sua esposa a esperar por você?"
"2cb9257d";"Close";"Quase lá"
"357b11db";"Did you convince your husband to wait for you?";"Você convenceu seu marido a esperar por você?"
"3d1ebd8e";"But my will alone is not sufficient for such a monumental task.";"Mas minha vontade sozinha não é suficiente para uma tarefa tão monumental."
"3e20bfa1";"It is only through your toil, through your labours, through your conviction that Albion will be transformed.";"Somente através do seu trabalho árduo, do seu esforço, da sua convicção, Albion será transformada."
"41205008";"Pretty much got the mainland sewn up, have you?";"Já conhece bem o continente, né?"
"431edb44";"Reason is absent.";"A razão está ausente."
"441ebf4e";"Instead of order, there is only chaos.";"Em vez de ordem, só existe o caos."
"441edd37";"Chaos does not punish evil, nor reward righteousness.";"O caos não pune o mal, nem recompensa a retidão."
"451ee26b";"Shut it! Lord Lucien's here.";"Cale a boca! O Lorde Lucien está aqui."
"461eebf0";"The world outside these marvellous walls is a corrupt, rotting husk.";"O mundo além destas maravilhosas muralhas é uma casca corrupta e apodrecida."
"4721002b";"You stand in the center of a great instrument of change.";"Você está no centro de um grande instrumento de mudança."
"481f8a9b";"With it, I shall remake the world. And my creation shall be unrecognisable in its perfection.";"Com ele, eu refarei o mundo. E minha criação será irreconhecível em sua perfeição."
"491ff490";"Chaos cuts innocent lives short -- and we're to accept this as fate.";"O Caos ceifa vidas inocentes — e devemos aceitar isso como destino."
"4a223d9f";"I beg to differ.";"Discordo."
"548f3d2e";"Hee hee!";"Hehe!"
"54b4f662";"But defeat it you must, if you are to have any hope of joining Lucien's army and getting to Garth.";"Mas você precisa derrotá-lo, se quiser ter alguma esperança de se juntar ao exército de Lucien e chegar até Garth."
"5583578d";"Almost there. I'm sure just a little more renown will do it.";"Quase lá. Tenho certeza de que só mais um pouco de renome resolve."
"558fcea5";"Grrr. I ain't gonna warn ya again, Zachary! I'll rip that silver tongue of yours outta yer head and show you a real trick.";"Grrr. Não vou te avisar de novo, Zachary! Vou arrancar essa sua lábia da sua cabeça e te mostrar um truque de verdade."
"568ea02a";""I have the twinkly toes of a dainty dolly dancer."";""Tenho os dedinhos delicados de uma graciosa bailarina.""
"5790fadd";"Allow me to demonstrate... Ohhhmmm.";"Permita-me demonstrar... Ohhhmmm."
"57989b35";"An impressive display, Hammer. You have managed to alienate the very men whose favour we need.";"Uma exibição impressionante, Hammer. Você conseguiu afastar justamente os homens de quem precisamos do favor."
"589478b0";"Remember, "beware the Silver-tongued Mage". Hee hee. I'm just kidding around. It was I who made old Murray say that earlier. One of my little abilities. Not all that useful in a fight, but it passes the time.";"Lembre-se, "cuidado com o Mago de Língua de Prata". Hehe. Estou só brincando. Fui eu quem fez o velho Murray dizer isso mais cedo. Uma das minhas pequenas habilidades. Não é muito útil em uma luta, mas ajuda a passar o tempo."
"59f79635";"Keep moving.";"Continue em frente."
"5ace8c39";"Target: %1:%2";"Alvo: %1:%2"
"5af6c400";"Get moving.";"Mexa-se."
