Hash;Original;Tradução
"16c3334";"So Arfur tore up those warrants, did he? There's going to be a lot of happy criminals today...";"Então o Arfur rasgou aqueles mandados, foi? Vai ter um monte de criminosos felizes hoje..."
"3057862";"You want to get to Oakfield you're going to have to jump.";"Para chegar a Oakfield, você vai ter que pular."
"3057863";"Have you seen the Rookridge bridge? It's gone!";"Você viu a ponte de Rookridge? Ela sumiu!"
"307747b";"Best of luck if you're trying to get to Oakfield.";"Boa sorte se você estiver tentando chegar a Oakfield."
"81b763d";"Did you see her kill those bandits? Thank the Light we're safe!";"Você a viu matar aqueles bandidos? Graças à Luz, estamos a salvo!"
"81c1e4e";"Did you see him kill those bandits? Thank the Light we're safe!";"Você o viu matar aqueles bandidos? Graças à Luz, estamos a salvo!"
"83ee14e";"That boozehound Pete's gone and lost his bottle again. No surprise there.";"Aquele beberrão do Pete perdeu a garrafa de novo. Nenhuma surpresa."
"e8df528";"I heard what you did to poor Monty. Tsk tsk. How's he going to get out of that mess?";"Ouvi o que você fez com o pobre Monty. Que feio! Como ele vai sair dessa enrascada?"
"11821caa";"My young nephews are scared of going out on their own with those bullies around.";"Meus sobrinhos pequenos têm medo de sair sozinhos com aqueles valentões por perto."
"12c85b27";"Thank goodness Derek got those warrants back. I'd hate to think what wouldn've happened if he hadn't.";"Ainda bem que Derek recuperou aqueles mandados. Nem quero imaginar o que teria acontecido se ele não tivesse conseguido."
"13806d12";"I was beginning to get worried. We haven't seen anyone from Bowerstone in quite some time.";"Eu estava começando a ficar preocupado. Não vemos ninguém de Bowerstone há um bom tempo."
"13806d13";"Any word from Bowerstone? We need to reopen the trade route!";"Alguma notícia de Bowerstone? Precisamos reabrir a rota comercial!"
"13806d14";"So you came through Rookridge? Any sign of the boy who went missing? Everybody's worried about that kid.";"Então você passou por Rookridge? Algum sinal do menino que desapareceu? Todos estão preocupados com ele."
"13806d15";"Was beginning to think no one'd come here from Bowerstone again.";"Estava começando a achar que ninguém mais viria de Bowerstone."
"138283a6";"This mean we can start trading with Bowerstone again?";"Isso significa que podemos começar a negociar com Bowerstone novamente?"
"1681c7a7";"Someone should do something about those little bullies. If they're not throwing stones at houses they're tormenting poor animals.";"Alguém deveria fazer alguma coisa com esses valentões. Se não estão atirando pedras nas casas, estão atormentando os pobres animais."
"1e807e42";"At last! Someone from Bowerstone has made it through!";"Finalmente! Alguém de Bowerstone conseguiu passar!"
"1e807e43";"You came from Bowerstone? Glad someone made it through!";"Você veio de Bowerstone? Que bom que alguém conseguiu passar!"
"1e807e44";"How did you get through Rookridge? Isn't the bridge still broken?";"Como você passou por Rookridge? A ponte ainda não está quebrada?"
"1e807e45";"You're the first person travelling from Bowerstone in months.";"Você é a primeira pessoa viajando de Bowerstone em meses."
"1e810403";"How'd you make it past them bandit traps?";"Como você conseguiu passar por aquelas armadilhas de bandidos?"
"367f3a25";"I never thought I'd see the people Thag took alive.";"Eu nunca pensei que veria as pessoas que Thag matou vivas."
