Hash;Original;Tradução
"0c59bd1";"It's pretty nice.";"É bem legal."
"0c59bd2";"Yeah, this would make a good home.";"É, isso seria uma boa casa."
"0c59bd3";"It's no mansion, but it looks exceedingly comfortable.";"Não é uma mansão, mas parece extremamente confortável."
"0c59bd4";"It seems like a perfectly lovely home.";"Parece uma casa perfeitamente adorável."
"0c59bd6";"That one's nice. Kind of reminds me of our house.";"Essa é bonita. Me lembra um pouco a nossa casa."
"0c59bd7";"This one isn't too bad, is it.";"Este não é tão ruim, né?"
"0c966a5";"I can see someone being happy here.";"Consigo imaginar alguém feliz aqui."
"335c8c2";"I'd rather die than move to that house.";"Prefiro morrer a me mudar para aquela casa."
"335c8c3";"You better not be thinking about buying this place! It's a pit!";"É melhor você nem pensar em comprar este lugar! É um buraco!"
"335c8c4";"Why are we even looking at this dump?";"Por que estamos olhando para esse lixo?"
"335c8c5";"That has to be the most awful house in Albion.";"Essa deve ser a casa mais horrível de Albion."
"336a1f4";"I'm never living in a house like that.";"Eu nunca moraria numa casa assim."
"5c5a3f1";"Yeah, that's a pretty sturdy place.";"É, é um lugar bem resistente."
"5c5a3f2";"Well, it's no castle, but I like it.";"Bem, não é um castelo, mas eu gosto."
"5c5a3f3";"I don't hate it.";"Não o odeio."
"5c5a3f5";"It's not the best house ever built, but I could deign to live in it.";"Não é a melhor casa já construída, mas eu poderia me dignar a morar nela."
"5c5a3f6";"Not a bad-looking home.";"Não é uma casa feia."
"5c5a3f7";"I like it. It has character.";"Eu gosto. Tem personalidade."
"5cf5fa8";"Quite a nice house that is.";"Uma bela casa, sem dúvida."
"13a30642";"What an incredible house.";"Que casa incrível."
"13a30643";"I am in love with this house! Oh can't we move here??";"Estou apaixonada por esta casa! Oh, será que não podemos nos mudar para cá??"
"13a30644";"That is such a wonderful house.";"Que casa maravilhosa!"
"13a30645";"Well, ain't that house just perfect?";"Bem, essa casa não é simplesmente perfeita?"
"13aa449c";"never saw a better house in all my life.";"Nunca vi uma casa melhor em toda a minha vida."
"1ea317f2";"What an incredible house.";"Que casa incrível!"
"1ea317f3";"That is such a wonderful house.";"Que casa maravilhosa!"
"1ea317f4";"Oh, isn't it just the most perfect house ever?";"Oh, não é a casa mais perfeita de todas?"
"1ea317f5";"Never saw a better house in all my life.";"Nunca vi uma casa melhor em toda a minha vida."
"1ea88b6a";"Well, ain't that house just perfect?";"Bem, essa casa não é simplesmente perfeita?"
"23577dd1";"Let's never move there.";"Nunca nos mudemos para lá."
"23577dd2";"Ours is much nicer.";"A nossa é muito melhor."
"23577dd6";"I hope you're not thinking of moving there.";"Espero que você não esteja pensando em se mudar para lá."
"23577dd7";"There's no way I'd ever live in a house like that, dear. Just saying.";"De jeito nenhum eu moraria numa casa dessas, querida. Só dizendo."
"23590b82";"You can marry someone else if you think we're gonna live in that house.";"Se você acha que vamos morar nessa casa, pode casar com outra pessoa."
"2c578c3b";"You can marry someone else if you think we're gonna live in that house.";"Você pode se casar com outra pessoa se acha que vamos morar naquela casa."
"2c578c3c";"No way I'd ever live in a house like that, dear. Just saying.";"De jeito nenhum eu moraria numa casa dessas, querida. Só dizendo."
"2c578c3d";"Not very nice house that, is it?";"Essa casa não é muito bonita, né?"
"2c578c3f";"Let's never move there.";"Melhor nunca nos mudarmos para lá."
"2c58cf63";"I hope you're not thinking of moving there.";"Espero que você não esteja pensando em se mudar para lá."
"2cd0b7e1";"This isn't a bad house at all.";"Esta casa não é nada má."
"2cd0b7e3";"Hmm, I quite like that one.";"Hum, gostei bastante dessa."
"2cd0b7e6";"Well, that's a nice house.";"Bem, essa é uma bela casa."
"2cd0b7e7";"Nothing wrong with that house.";"Não há nada de errado com essa casa."
"2cd5fb49";"That house is alright in my books.";"Essa casa é boa, na minha opinião."
"2f7cc559";"Ooooh! It's just... just... so wonderful!";"Uau! É simplesmente... simplesmente... maravilhoso!"
"2f7cc55a";"I'd kill my cousin to live here!";"Eu mataria meu primo para morar aqui!"
"2f7cc55b";"Oh, I am positively in love with it!";"Oh, estou completamente apaixonado por ela!"
"2f7cc55d";"Was there ever a more perfect house for us? Oh, please say we can live there!";"Já existiu uma casa mais perfeita para nós? Oh, por favor, diga que podemos morar lá!"
"2f7cc55e";"Ohh, what a beautiful house! Oh please can we live in it?!";"Ohh, que casa linda! Oh, por favor, podemos morar nela?!"
"2f7cc55f";"Isn't it just wonderful? I would love to live there one day.";"Não é simplesmente maravilhosa? Adoraria morar aí um dia."
"2f7cdd14";"Whoa! This's got to be where kings and queens live!";"Uau! Este deve ser o lugar onde reis e rainhas moram!"
"30915302";"It doesn't exactly blow me away.";"Não me impressionou muito."
"30915303";"It's alright. For a house, you know.";"É razoável. Para uma casa, sabe?"
"30915304";"Nothing too wrong with it really.";"Nada de muito errado, na verdade."
"30915305";"Seems solid enough I guess.";"Parece bom o suficiente, eu acho."
"30915306";"Not great. But not disgusting either.";"Não é ótimo. Mas também não é nojento."
"30915307";"Yawn. Another day, another house.";"Bocejo. Mais um dia, mais uma casa."
"309618b1";"Oh, a house, how exciting.";"Ah, uma casa, que emocionante."
"33d0c2e3";"That house is alright in my books.";"Essa casa é boa, na minha opinião."
"33d0c2e4";"Nothing wrong with that house.";"Nada de errado com essa casa."
"33d0c2e5";"This isn't a bad house at all.";"Essa casa não é nada mal."
"33d0c2e6";"Hmm, I quite like that one.";"Hum, gostei bastante dessa."
"33d556cd";"Well, that's a nice house.";"Bem, essa é uma bela casa."
"3a7cd689";"Man! We'd have to be kings of the world to afford this place. Right?";"Cara! Teríamos que ser reis do mundo para poder comprar um lugar assim. Né?"
"3a7cd68a";"I'd headbutt a rock troll to live here!";"Eu daria uma cabeçada em um troll de pedra para morar aqui!"
"3a7cd68b";"I am positively in love with this house! Oh, do let's buy it!";"Estou completamente apaixonado por esta casa! Ah, vamos comprar!"
"3a7cd68c";"Oh yes, just look at the architecture. The decor. Magnificent.";"Ah, sim, veja só a arquitetura. A decoração. Magnífica."
"3a7cd68e";"Now that's what I call a house! It's fantastic!";"Isso sim é uma casa! É fantástica!"
"3a7cd68f";"Wow! I bet you could eat off the floors in a place like this!";"Uau! Aposto que daria para comer no chão num lugar desses!"
"3a7db9b8";"That would make a wonderful home.";"Seria uma casa maravilhosa."
"3b9164b2";"It's nice enough. I still prefer our house though.";"É legal. Mas ainda prefiro a nossa casa."
"3b9164b3";"It's ok I guess.";"É ok, eu acho."
"3b9164b4";"Not a bad house. Doesn't make my heart miss a beat or anything though.";"Não é uma casa ruim. Mas não me deixa sem fôlego."
"3b9164b5";"It's alright. Nothing special.";"É razoável. Nada de especial."
"3b9164b6";"There's better places to live. But it's not bad.";"Existem lugares melhores para morar. Mas não é ruim."
"3b9164b7";"Just another house. Must we keep wasting time like this?";"Só mais uma casa. Precisamos continuar perdendo tempo assim?"
"3b924d6c";"It's a house. What more can I say?";"É uma casa. O que mais posso dizer?"
"59e0dfb2";"Isn't it just wonderful? I would love to live there one day.";"Não é maravilhoso? Eu adoraria morar lá um dia."
"59e0dfb3";"Isn't it just wonderful? I would love to live there one day.";"Não é maravilhoso? Eu adoraria morar lá um dia."
"59e0dfb4";"Isn't it just wonderful? I would love to live there one day.";"Não é maravilhoso? Eu adoraria morar lá um dia."
"59e0dfb5";"Isn't it just wonderful? I would love to live there one day.";"Não é maravilhoso? Eu adoraria morar lá um dia."
"59e381a0";"Isn't it just wonderful? I would love to live there one day.";"Não é maravilhoso? Eu adoraria morar lá um dia."
"64e0f0e2";"Now that's what I call a house! It's fantastic!";"Isso sim é uma casa! É fantástica!"
"64e0f0e3";"Now that's what I call a house! It's wonderful!";"Isso sim é uma casa! É maravilhosa!"
"64e0f0e4";"Now that's what I call a house! It's fantastic!";"Agora sim, isso é que é uma casa! É fantástica!"
"64e0f0e5";"Now that's what I call a house! It's fantastic!";"Agora sim, isso é que é uma casa! É fantástica!"
"64e771f9";"Now that's what I call a house! It's fantastic!";"Agora sim, isso sim é uma casa! É fantástica!"
"91d674a1";"I like it. It has character.";"Eu gosto. Tem personalidade."
"91d674a3";"That would make a good home.";"Seria uma boa casa."
"91d674a6";"Now, that's a nice house.";"Que bela casa."
"91d674a7";"That house ain't bad.";"Essa casa não é nada mal."
"91d6adec";"You think we could move to a nice house like that?";"Você acha que poderíamos nos mudar para uma casa tão boa assim?"
"957b9cf1";"I love it! When can we move in?";"Eu adorei! Quando podemos nos mudar?"
"957b9cf3";"Now that's what I'm talking about! What a house!";"É disso que eu estou falando! Que casa!"
"957b9cf4";"Can't you just see us raising a family here?";"Você consegue nos imaginar criando uma família aqui?"
"957b9cf5";"What can I say? I adore it!";"O que posso dizer? Eu adorei!"
"957b9cf6";"Oh yes, this would be an ideal home for us.";"Ah, sim, esta seria a casa ideal para nós."
"957b9cf7";"That's a house and half alright!";"Isso que é uma casa de respeito, hein!"
"958650bc";"What a beauty! You think we'll ever afford a place like that?";"Que beleza! Será que algum dia conseguiremos comprar um lugar assim?"
"98d67fa3";"You think we could move to a nice house like that?";"Você acha que poderíamos nos mudar para uma casa legal como essa?"
"98d67fa4";"That house ain't bad.";"Essa casa não é ruim."
"98d67fa5";"I like it. It has character.";"Eu gosto dela. Ela tem personalidade."
"98d67fa6";"Yeah, this would make a good home.";"É, essa seria uma boa casa."
"98d83427";"Now, that's a nice house.";"Agora, essa sim é uma bela casa."
"9c7ba7f1";"What a gorgeous house! We could be so happy here...";"Que casa linda! Seríamos tão felizes aqui..."
"9c7ba7f2";"Oh! Isn't it just perfect? We must live here!";"Oh! Não é perfeita? Precisamos morar aqui!"
"9c7ba7f3";"Oh, what an amazing house!";"Oh, que casa incrível!"
"9c7ba7f4";"Woah! This place is incredible!";"Uau! Este lugar é incrível!"
"9c7ba7f5";"Yes, this place would be just perfect!";"Sim, este lugar seria perfeito!"
"9c7ba7f6";"I can't think of a better home for us!";"Não consigo imaginar um lar melhor para nós!"
"9c7c6943";"Oh, this place would be wonderful!";"Oh, este lugar seria maravilhoso!"
"aadd1a01";"Yes, I suppose that house serves its purpose.";"Sim, acho que essa casa cumpre sua função."
"aadd1a02";"It's nice enough. I still prefer our house though.";"É até bonitinha. Mas ainda prefiro a nossa casa."
"aadd1a06";"Not a bad house at all.";"Não é uma casa ruim."
"aadd1a07";"There's better houses out there. There's worse too.";"Existem casas melhores por aí. E piores também."
"aaddd192";"I don't hate that house. Don't love it either.";"Eu não odeio essa casa. Também não gosto disso."
"af0ea41a";"It's not a bad house.";"Não é uma casa ruim."
"af0ea41b";"That house is okay.";"Essa casa é razoável."
"af0ea41c";"I've seen better. But it might do.";"Já vi melhores. Mas talvez sirva."
"af0ea41d";"As far as houses go, it ain't bad.";"Para uma casa, não é ruim."
"af123870";"Yeah. It's a house. What more do you want?";"É. É uma casa. O que mais você quer?"
"b3dd286b";"I don't hate that house. Don't love it either.";"Eu não odeio aquela casa. Também não gosto muito."
"b3dd286c";"There's better houses out there. There's worse too.";"Existem casas melhores por aí. E piores também."
"b3dd286d";"It's alright. For a house, you know.";"É razoável. Para uma casa, sabe?"
"b3dd286f";"Yes, I suppose that house serves its purpose.";"Sim, acho que essa casa cumpre sua função."
"b3e6eec7";"Not a bad house in all.";"Não é uma casa ruim, no geral."
"b40eac3a";"It's not a bad house.";"Não é uma casa ruim."
"b40eac3b";"I don't know. It's not bad I suppose.";"Não sei. Não é ruim, eu acho."
"b40eac3c";"That house is okay.";"Aquela casa é boa."
"b40eac3d";"Yeah. It's a house. What more do you want?";"É. É uma casa. O que mais você quer?"
"b40ffbe0";"As far as houses go, it ain't bad.";"Para uma casa, não é ruim."
"ca5529c1";"But... but.. it's ghastly! I shall never live in such a place!";"Mas... mas... é horrível! Eu jamais moraria num lugar assim!"
"ca5529c2";"Oh, please, I would sooner be friends with a beggar!";"Ah, por favor, eu preferiria ser amigo de um mendigo!"
"ca5529c3";"Why, the pigs'd complain if they had to move in this place.";"Ora, até os porcos reclamariam se tivessem que morar aqui."
"ca5529c4";"You kiddin' right? I'm not living in that ditch.";"Tá brincando, né? Eu não vou morar nesse buraco."
"ca5529c5";"I may not be nobleman, but I'm not ready to live in a dump like that either.";"Posso não ser nobre, mas também não estou pronto para viver num lugar tão ruim."
"ca5529c7";"Cuh! You have any idea how many rats live in a place like that? No, thanks.";"Credo! Você tem ideia de quantos ratos vivem num lugar desses? Não, obrigado."
"ca567447";"Don't tell me you want us to live there! It's foul!";"Não me diga que você quer que a gente more aí! É nojento!"
"d15534c9";"Oh no, I hate it!";"Oh não, eu odeio isso!"
"d15534cd";"Is this what our love means to you? Why don't we just live in a ditch and be done with it!";"É isso que o nosso amor significa para você? Por que não vamos morar num buraco e acabar com isso de uma vez por todas?!"
"d15534ce";"Ha! You are joking, aren't you? I'm not going to live there!";"Ha! Você está brincando, não é? Eu não vou morar lá!"
"d15534cf";"Ugh, no! I might have been born in a pigsty, but I still have my standards.";"Credo, não! Posso ter nascido num chiqueiro, mas ainda tenho meus padrões."
"d155468e";"You'll have to cut my head off before I move in that dump.";"Vocês vão ter que me decapitar antes que eu me mude para esse lixão."
"d5e17c92";"Who wants to live there!?";"Quem quer morar aí!?"
"d5e17c93";"It's a bit of a hole, isn't it?";"É um buraco, não é?"
"d5e17c94";"Not very nice house that, is it?";"Não é uma casa muito agradável, né?"
"d5e17c95";"No point moving here!";"Não faz sentido se mudar para cá!"
"d5e17c96";"Oh, no no no... Not my kind of house at all.";"Ah, não, não, não... Não é o meu tipo de casa."
"d5e17c97";"Why would anyone want to live there?";"Por que alguém iria querer morar lá?"
"d5e8c7c3";"How perfectly unpleasant.";"Que lugar extremamente desagradável."
"e0e18dc2";"It's not all that nice.";"Não é nada agradável."
"e0e18dc3";"I don't like it at all.";"Eu não gosto nada disso."
"e0e18dc4";"Ours is much nicer.";"A nossa é muito melhor."
"e0e18dc5";"Why would you want to move here??";"Por que você iria querer se mudar para cá?"
"e0e18dc6";"Nah! I prefer ours!";"Não! Eu prefiro a nossa!"
"e0e18dc7";"Huh, I can't imagine anyone buying it.";"Hum, não consigo imaginar alguém comprando isso."
"e0e40822";"Oh dear, I wouldn't like to live there.";"Nossa, eu não gostaria de morar aí."
"edf791c1";"Hmm, wouldn't mind living there.";"Hmm, não me importaria de morar lá."
"edf791c2";"Well, it's not my dream home, but... better than most.";"Bem, não é a casa dos meus sonhos, mas... é melhor do que a maioria."
"edf791c4";"Yes, it's not a bad house.";"Sim, não é uma casa ruim."
"edf791c5";"It is not the mansion I dreamed of, but it is perfectly nice.";"Não é a mansão com que sonhei, mas é perfeitamente agradável."
"edf791c6";"I suppose this would serve our purposes for the time being, yes.";"Acho que serviria para os nossos propósitos por enquanto, sim."
"edf791c7";"It's better than a kick in the knackers.";"É melhor do que um chute nos testículos."
"edfe2289";"Yeah, I could see myself living here.";"É, eu me vejo morando aqui."
"efd3cdf9";"Don't even think about it! I'd rather live in a sty. Again.";"Nem pense nisso! Prefiro morar num chiqueiro. De novo."
"efd3cdfa";"A hole in sewer would be better than this!";"Um buraco no esgoto seria melhor do que isso!"
"efd3cdfb";"Don't even joke about it! What a horrid, horrid house!";"Nem brinque com isso! Que casa horrível!"
"efd3cdfd";"Oh! Just looking at it is upsetting my stomach!";"Nossa! Só de olhar já me dá ânsia de vômito!"
"efd3cdfe";"You better not be thinking about buying this place! It's a pit!";"É melhor nem pensar em comprar este lugar! É um buraco!"
"efd3cdff";"Ugh! Who's selling this place? A family of pigs?";"Credo! Quem está vendendo este lugar? Uma família de porcos?"
"efd61050";"What a foul place to live!";"Que lugar nojento para se viver!"
"f6f7a029";"I wouldn't be horrified to live there I suppose.";"Eu não teria medo de morar lá, eu acho."
"f6f7a02a";"There are nicer houses, but this would suffice for now.";"Existem casas melhores, mas esta serve por enquanto."
