Hash;Original;Tradução
"18f643cd";"Now we must find the strength we need to restore the Abbey!";"Agora precisamos encontrar a força necessária para restaurar a Abadia!"
"18f643cf";"This is the darkest hour in our Temple's existence. But we will survive.";"Esta é a hora mais sombria da existência do nosso Templo. Mas sobreviveremos."
"18fd8ce0";"May Hammer and her companion find success in their journey!";"Que May Hammer e seu companheiro tenham sucesso em sua jornada!"
"1d611e88";"Now where did I put my lucky stone? I always use it during the rituals.";"Onde foi que eu coloquei minha pedra da sorte? Eu sempre a uso durante os rituais."
"239bd080";"I couldn't sleep last night. This ritual is going to be the best one yet!";"Não consegui dormir ontem à noite. Este ritual vai ser o melhor de todos!"
"2af866fa";"Yep, another great harvest this year. All thanks to the Golden Oak.";"Sim, outra ótima colheita este ano. Tudo graças ao Carvalho Dourado."
"2afcdc04";"The Golden Oak has really grown these past few years, hasn't it?";"O Carvalho Dourado cresceu bastante nos últimos anos, não é mesmo?"
"31ec4daa";"Oakfield has really flourised this past decade. All thanks to the Golden Oak.";"Oakfield realmente prosperou nesta última década. Tudo graças ao Carvalho Dourado."
"31ec4dab";"The Golden Oak fills our lives with light.";"O Carvalho Dourado ilumina nossas vidas."
"31ecc4d7";"Have you witnessed the splendour of the Golden Oak?";"Você já testemunhou o esplendor do Carvalho Dourado?"
"33897471";"Lucien's going too far if you ask me.";"Lucien está indo longe demais, na minha opinião."
"33897472";"You ask me, these Will users have it coming to them. Unnatural stuff.";"Se me perguntarem, esses usuários da Vontade merecem o que lhes acontece. Coisas sobrenaturais."
"33897473";"Garth was a gentleman as well as a powerful Will user. This does not bode well.";"Garth era um cavalheiro, além de um poderoso usuário da Vontade. Isso não é um bom presságio."
"33897474";"If they can snatch someone as powerful as Garth away, none of us are safe.";"Se eles conseguiram sequestrar alguém tão poderoso quanto Garth, nenhum de nós está seguro."
"33897476";"I heard that Will user from the tower has disappeared.";"Ouvi dizer que o usuário de Vontade da torre desapareceu."
"33897477";"First the Brightwood tower, but what's next? Will they attack here?";"Primeiro a Torre Brightwood, mas o que virá em seguida? Eles atacarão aqui?"
"3389e051";"Why would anyone kidnap a Will user?";"Por que alguém sequestraria um usuário de Vontade?"
"3435cd22";"They took Garth away? Maybe you'll be next!";"Levaram o Garth embora? Talvez você seja o próximo!"
"34360b48";"So what happened in that tower? People say there was a right racket there.";"Então, o que aconteceu naquela torre? Dizem que era uma verdadeira barulheira."
"38897c11";"What do I care if Lucien's kidnappin' folk? He ain't gonna take me.";"Que me importa se Lucien está sequestrando pessoas? Ele não vai me levar."
