Hash;Original;Tradução
"62f2543";"Ever bashed a hobbe with that?";"Já bateu em um hobbe com isso?"
"62f2544";"Just the ticket for slicing the head off a balverine.";"Perfeito para decepar a cabeça de um balverine."
"62f2545";"That's a fine looking weapon.";"Que bela arma."
"62f2546";"You really know how to use that thing, don't you?";"Você realmente sabe usar isso, não é?"
"631c413";"How long do you have to practice with that?";"Quanto tempo você tem para praticar com isso?"
"ca24b47";"That's a beauty, but make sure you're careful with it.";"Que beleza, mas tenha cuidado com ela."
"ca2a4d5";"Watch what you do with that weapon, citizen.";"Cuidado com essa arma, cidadão."
"14ee7ef3";"You sure know how to kiss.";"Você sabe beijar muito bem."
"14ee7ef4";"I could be stuck to those lips all day.";"Eu poderia ficar grudado nesses lábios o dia todo."
"14ee7ef5";"Mmm. Where did you learn to kiss like that?";"Hum. Onde você aprendeu a beijar assim?"
"14ee7ef7";"On behalf of my lips, I would just like to say "thank you".";"Em nome dos meus lábios, eu gostaria de dizer "obrigado(a)"."
"14f1c8db";"That kiss will go down in history.";"Esse beijo entrará para a história."
"1bee89f9";"Mmm. Where did you learn to kiss like that?";"Hum. Onde você aprendeu a beijar assim?"
"1bee89fa";"You have amazing lips.";"Você tem lábios incríveis."
"1bee89fe";"Oh, that was lovely!";"Oh, isso foi adorável!"
"1bee89ff";"I could be stuck to those lips all day.";"Eu poderia ficar grudado nesses lábios o dia todo."
"1bef0a0c";"You sure know how to kiss.";"Você sabe beijar muito bem."
"22488712";"Make sure you don't hurt anyone with that.";"Cuidado para não machucar ninguém com isso."
"224c0162";"Careful with that, citizen.";"Cuidado com isso, cidadão."
"25714aa1";"Ooooh, what a pretty spell!";"Ooooh, que feitiço bonito!"
"2a75e7d4";"Woaaaah! Cool magic!";"Uau! Que magia incrível!"
"38134dfb";"Honestly, I wish magic didn't exist sometimes.";"Sinceramente, às vezes eu gostaria que a magia não existisse."
"38134dfc";"Think you're so special just cos you can do a few tricks.";"Acha que é tão especial só porque sabe fazer alguns truques."
"38134dfd";"If you ask me, this magic brings nothing but harm.";"Se me perguntarem, essa magia só traz malefícios."
"38134dfe";"Honestly, I wish magic didn't exist sometimes.";"Sinceramente, às vezes eu gostaria que a magia não existisse."
"38138124";"Bah, magic. What's it ever done for us?";"Bah, magia. O que ela já fez por nós?"
"3d87b3eb";"Impressive. Me, I prefer slightly evil-er stuff.";"Impressionante. Eu, particularmente, prefiro coisas um pouco mais sinistras."
"3d87b3ec";"That it, is it? Heard plenty about it.";"É só isso? Já ouvi falar bastante."
"3d87b3ed";"You should be very proud.";"Você deve estar muito orgulhoso."
"3d87b3ee";"Wow! What a trophy! Amazing!";"Uau! Que troféu! Incrível!"
"3d883d2c";"Incredible! Everyone should see that.";"Incrível! Todos deveriam ver isso."
"41135bc9";"That's enough magic already!";"Chega de magia!"
"41135bcb";"Your magic isn't welcome here.";"Sua magia não é bem-vinda aqui."
"41135bce";"This magic will end us all.";"Essa magia vai acabar com todos nós."
"41135bcf";"It's a sign that the end's comin'. I'm tellin' ya!";"É um sinal de que o fim está chegando. Eu te digo!"
"411b73da";"Take yer damn spells someplace else.";"Leve seus feitiços para outro lugar."
"4687c239";"You must be a Hero! That's an incredible trophy!";"Você deve ser um Herói! Esse troféu é incrível!"
"4687c23b";"You deserve all your fame for that.";"Você merece toda a sua fama por isso."
"4687c23e";"That's amazing! Well done.";"Isso é incrível! Muito bem."
"4687c23f";"You're a goody-two-shoes, ain't ya?";"Você é certinho(a), não é?"
"46894c4b";"Yer not selfish, but you are vain.";"Você não é egoísta, mas é vaidoso(a)."
"5790fade";"No need to show off.";"Não precisa se exibir."
"5791fe99";"That's a nice weapon, but be careful.";"Essa é uma bela arma, mas tenha cuidado."
"662dae27";"Oh, I can't wait to see what magic you do.";"Oh, mal posso esperar para ver a magia que vocês fazem."
"6b262212";"Oh, I hope this is an awesome spell!";"Ah, espero que este seja um feitiço incrível!"
"78b771f3";"Like helping people, do you? Well, it takes all sorts.";"Você gosta de ajudar as pessoas? Bom, tem gente para todos os gostos."
"78b771f4";"It's not that big a deal, you know.";"Não é grande coisa, sabe?"
"78b771f5";"Nicely done! That's a good trophy.";"Muito bem! É um belo troféu."
"78b771f7";"It shows you're a good person.";"Isso mostra que você é uma boa pessoa."
"78b7d550";"Pretty impressive.";"Impressionante."
"7cea9472";"What are you? Animals?!";"O que vocês são? Animais?!"
"7cea9473";"That's not how you do it, you know.";"Não é assim que se faz, sabia?"
"7cea9474";"Oh goody. I usually have to pay for this kind of show.";"Ah, que bom! Normalmente eu tenho que pagar por esse tipo de show."
"7cea9475";"Now that's what I'm talking about! Go crazy!";"Agora sim! Arrasou!"
"7cea9476";"Look! And I don't even have to pay!";"Olha só! E eu nem preciso pagar!"
"7cea9477";"Ugh! Never have I been subjected to such filth!";"Aff! Nunca fui submetido a tamanha imundície!"
"7cebf261";"This behaviour is unconscionable!";"Esse comportamento é inconcebível!"
"7d1885c8";"Hey! Can't you do cool spells instead?";"Ei! Você não pode fazer feitiços legais?"
"7fb77cf9";"Keep up the good work.";"Continue o bom trabalho."
"7fb77cfa";"Yes, very nice trophy.";"Sim, um troféu muito bonito."
"7fb77cfe";"Wow, that was you? Nice one.";"Uau, foi você? Muito bom."
"7fb77cff";"Yep, you like being good, I get it.";"É, você gosta de ser bom, entendi."
"7fb88df2";"Nothin' to brag about if you ask me.";"Nada para se gabar, se me perguntar."
"864ea41a";"Ugh. What have you been eating?";"Credo. O que você andou comendo?"
"864ea41b";"You could have at least practiced first.";"Você podia pelo menos ter praticado antes."
"864ea41c";"Yuck! I'm not your lunch!";"Que nojo! Eu não sou seu almoço!"
"864ea41d";"Bleurgh. I bet the kiss of death tastes better.";"Eca. Aposto que o beijo da morte tem um gosto melhor."
"86535525";"Never been kissed... so badly.";"Nunca fui beijado... tão mal."
"87eaa5a2";"Ugh! I wish I was blind!";"Argh! Eu queria ser cego!"
"87eaa5a3";"Ugh, no! Put it away!";"Argh, não! Guarde isso!"
"87eaa5a4";"What's wrong with you people?!";"O que há de errado com vocês?!"
"87eaa5a5";"That's more hair than I like to see...";"Isso é mais cabelo do que eu gostaria de ver..."
"87eaa5a6";"I don't want to see that!";"Eu não quero ver isso!"
"87eaa5a7";"You are no better than wild beasts!";"Vocês não são melhores do que animais selvagens!"
"87eb12d5";"I have never seen such obscenity.";"Eu nunca vi tamanha obscenidade."
"88194089";"I'm starting to get fed up of all these spells.";"Estou começando a ficar farto de todos esses feitiços."
"8b4eac3a";"Someone call the kissing police.";"Alguém chama a polícia do beijo."
"8b4eac3b";"Eeeww! I'd rather kiss a troll's arse!";"Eca! Prefiro beijar a bunda de um troll!"
"8b4eac3c";"Wait, I think might throw up.";"Espera, acho que vou vomitar."
"8b4eac3d";"I fell headfirst into a cesspool once. Was better than that kiss.";"Uma vez caí de cabeça num poço séptico. Foi melhor do que aquele beijo."
"8b52bc75";"It's like my worst nightmare come true. I need a drink.";"É como se meu pior pesadelo tivesse se tornado realidade. Preciso de uma bebida."
"8f1e4111";"You- you're about to let off a spell, aren't you?";"Você está prestes a lançar um feitiço, não é?"
"8f1e4113";"Wow, you can feel the power coming off in waves.";"Uau, você consegue sentir o poder emanando em ondas."
"8f1e4116";"Are you going to do some magic?";"Você vai fazer alguma mágica?"
"8f1e4117";"Better hold on to yer hats - this could be a big one.";"É melhor segurar o chapéu - este pode ser um feitiço poderoso."
"8f1ffb96";"Something tells me it's not gonna be a rabbit coming out of a hat.";"Algo me diz que não vai ser um coelho saindo da cartola."
"92e61199";"This ain't no place to play with weapons.";"Aqui não é lugar para brincar com armas."
"92e6119d";"Stop showing off.";"Pare de se exibir."
"92e6119e";"Hey, bother someone else, will you.";"Ei, vá incomodar outra pessoa."
"92e6119f";"Stop that already!";"Pare com isso!"
"92e69afe";"Oh yes, very impressive.";"Ah sim, muito impressionante."
"9472e839";"We're all gonna die!";"Todos nós vamos morrer!"
"9472e83d";"Don't turn me into a hobbe!";"Não me transforme em um hobbe!"
"9472e83e";"Aaaaah! What was that?";"Aaaaah! O que foi isso?"
"9472e83f";"Nooo! What is this?! Heeelp!";"Nãooo! O que é isso?! Socorro!"
"947aa1db";"This isn't natural! Help!";"Isso não é natural! Socorro!"
"961e4c13";"Come on, let's see what you can do!";"Vamos lá, vamos ver o que você sabe fazer!"
"961e4c14";"Oh, look, the one there's about to do some magic.";"Olha só, aquele ali está prestes a fazer mágica."
"961e4c15";"This is going to be something incredible, I can tell.";"Isso vai ser algo incrível, eu sei."
"961e4c16";"What kind of spell do you think it'll be?";"Que tipo de feitiço você acha que será?"
"961e4d06";"I can't wait to see what this is...";"Mal posso esperar para ver o que é isso..."
"9c71030a";"I can't feel my legs!";"Não sinto minhas pernas!"
"9c71030b";"You were great.";"Você foi ótimo(a)."
"9c71030c";"You're not going to go to sleep now, are you?";"Você não vai dormir agora, vai?"
"9c71030d";"Now, that's what I call good lovin'.";"Isso sim é que eu chamo de amor de verdade."
"9c71030e";"I'm worn out!";"Estou exausto(a)!"
"9c71030f";"Oh, it took me right back to me horse-riding days.";"Ah, isso me fez lembrar dos meus tempos de cavalgada."
"9c71614c";"You have transported me to unknown realms of pleasure. Really.";"Você me transportou para reinos desconhecidos de prazer. De verdade."
"9de622c9";"Gimme a break.";"Me dá um tempo."
"9de622cc";"Good thing yer not aimin' to hurt, or there'd be trouble.";"Ainda bem que você não quer machucar, senão ia dar problema."
"9de622ce";"That's enough of that.";"Chega disso."
"9de622cf";"Do you have to practice on me?";"Você precisa praticar em mim?"
"9de6dab0";"Give over!";"Desista!"
"9f72f969";"Nooo! Ahhhh! It's the end of the world!";"Nãooo! Ahhhh! É o fim do mundo!"
"9f72f96c";"It's an evil mage come to turn us all into onions!";"Um mago maligno veio para nos transformar em cebolas!"
"9f72f96e";"Aaahhh! Somebody save us!";"Aaahhh! Alguém nos salve!"
"9f72f96f";"Stop! Please stop!";"Parem! Por favor, parem!"
"9f7468e9";"Oh no! This foul magic will be the end of us all!";"Oh não! Essa magia maligna vai acabar com todos nós!"
"a1710b2a";"It's even better than I imagined.";"É ainda melhor do que eu imaginava."
"a1710b2b";"Best I ever had.";"O melhor que já tive."
"a1710b2c";"You're a wild one you are.";"Você é mesmo uma pessoa selvagem."
"a1710b2d";"Surprised the bed didn't fall apart.";"Surpreendente que a cama não tenha desmontado."
"a1710b2e";"You've done that before, ain't ya.";"Você já fez isso antes, não é?"
"a1710b2f";"A most enjoyable experience. Indeed.";"Uma experiência muito agradável. De fato."
"a1742407";"You don't mind if I light my pipe, do you dear?";"Você se importa se eu acender meu cachimbo, querida?"
"a5803c71";"That doesn't look all that comfortable...";"Isso não parece muito confortável..."
"a5803c72";"You don't mind if I watch, do you?";"Você se importa se eu observar?"
"a5803c74";"Get a room!";"Arranjem um quarto!"
"a5803c75";"Oh. Um. Ahh. I wasn't peeking. Honest.";"Oh. Hum. Ah. Eu não estava espiando. Juro."
"a5803c76";"This is a disgrace!";"Que vergonha!"
"a5803c77";"What a show! Carry on, carry on.";"Que espetáculo! Continuem, continuem."
"a5805013";"Oh yes! Going at it like wild wolves you are!";"Ah, sim! Vocês estão se atacando como lobos selvagens!"
"ae804a59";"Oh, such awful exhibitionism!";"Oh, que exibicionismo horrível!"
"ae804a5a";"How dare you act this way in public?!";"Como você ousa agir assim em público?!"
"ae804a5b";"Hey! There's ladies present!";"Ei! Tem mulheres aqui!"
"ae804a5c";"You trying to make me lose my breakfast?!";"Você está tentando me fazer vomitar?!"
"ae804a5d";"Get a room!";"Arranje um quarto!"
"ae804a5f";"Couldn't you find a bed? Ugh.";"Não conseguiu encontrar uma cama? Credo."
"ae80b179";"That's disgusting!";"Que nojo!"
"af462859";"Ha ha, stop it, it tickles.";"Haha, para com isso, está fazendo cócegas."
"b822acc2";"You should be ashamed.";"Você deveria ter vergonha."
"b822acc3";"That's... That's just wrong.";"Isso... Isso está errado."
"b822acc4";"How can you show that around like that?";"Como você pode exibir isso por aí desse jeito?"
"b822acc5";"Well done, hur hur.";"Muito bem, hur hur."
"b8238d23";"No need to brag about it.";"Não precisa se gabar."
"ba457841";"Ahh, I knew you weren't really going to hurt me.";"Ah, eu sabia que você não ia me machucar de verdade."
"ba9d9181";"You're just wild!";"Você é simplesmente selvagem!"
"ba9d9182";"Best lovin' ever.";"O melhor amor de todos os tempos."
"ba9d9183";"I have never been so satisfied in my life.";"Nunca me senti tão satisfeita na minha vida."
"ba9d9184";"You realised my wildest dreams.";"Você realizou meus sonhos mais loucos."
"ba9d9186";"I can't wait to tell all my friends about that!";"Mal posso esperar para contar para todos os meus amigos!"
