Hash;Original;Tradução
"884be49";"I've been thinking of painting my house red. Your blood should do just fine.";"Estava pensando em pintar minha casa de vermelho. Seu sangue serviria perfeitamente."
"8868970";"I heard you married a Hobbe. What did you do? Drug it?";"Ouvi dizer que você se casou com um Hobbe. O que você fez? Drogaram ele?"
"d7e2f51";"I like it!";"Gostei!"
"d7e2f53";"I've got a good feeling about you. You'll get far in life.";"Tenho um bom pressentimento sobre você. Você vai longe na vida."
"d8432e0";"Good stuff.";"Muito bom."
"ec508c3";"I'll cut that filthy tongue out of your head and use it as a belt!";"Vou arrancar essa sua língua imunda da sua cabeça e usá-la como cinto!"
"ec7370c";"You've breathed your last foul breath, you foul-breathing breather you!";"Você exalou seu último hálito fétido, seu pervertido!"
"147e3a55";"Well, isn't that just the cutest.";"Bem, isso não é a coisa mais fofa?"
"147e3a56";"Nice! Where'd you learn to do that?";"Que legal! Onde você aprendeu a fazer isso?"
"147ea468";"What a little darling.";"Que gracinha."
"238521fc";"Cool! Let's go on an adventure!";"Legal! Vamos partir para uma aventura!"
"2c834d25";"Yay, let's go!";"Oba, vamos lá!"
"321db431";"Oh, a-alright, I-I'll follow ya...";"Ah, tá bom, eu vou com você..."
"321db432";"Okay, okay, I'll come with you. Just don't hurt me.";"Ok, ok, eu vou com você. Só não me machuque."
"321db433";"Oh, alright, alright. I'll go wherever you say.";"Ah, tá bom, tá bom. Eu irei aonde você disser."
"321db434";"Oh, very well, I will follow you.";"Ah, muito bem, eu irei com você."
"321db436";"Oh, very well, I'll come with you then...";"Ah, muito bem, então eu irei com você..."
"321db437";"Alright, alright, I'll come with you.";"Tudo bem, tudo bem, eu irei com você."
"321f4013";"Alright, I'll come with you. But don't hurt me.";"Tudo bem, eu irei com você. Mas não me machuque."
"344612b2";"I don't deserve to be treated like this! I'm going, and you'll never see me again!";"Eu não mereço ser tratado assim! Estou indo embora, e você nunca mais me verá!"
"344612b3";"I've had enough! I'm leaving you! You've wasted the best years of my life!";"Chega! Estou te deixando! Você desperdiçou os melhores anos da minha vida!"
"344612b4";"Mother was right about you! Well, this marriage is over!";"Mamãe tinha razão sobre você! Bem, este casamento acabou!"
"344612b5";"Wish I'd never met you! I'm out of here!";"Quem me dera nunca ter te conhecido! Estou indo embora!"
"344612b6";"I should never have married ya! Goodbye and get lost!";"Eu nunca deveria ter me casado com você! Adeus e suma daqui!"
"344612b7";"I have suffered enough from your ungrateful heart! Consider this matrimony terminated!";"Já sofri o suficiente com seu coração ingrato! Considere este matrimônio terminado!"
"3448c205";"I will no longer tolerate your behaviour! I deserve infinitely better! Goodbye to you!";"Não tolerarei mais seu comportamento! Eu mereço infinitamente melhor! Adeus!"
"3452c1db";"You're lucky I'm drunk, or I'd already be using your heart for a stressball!";"Você tem sorte de eu estar bêbada, senão eu já estaria usando seu coração como bola antiestresse!"
"34532e9f";"If only you looked like a girl... cos you sure fight like one!";"Se ao menos você tivesse a aparência de uma garota... porque você luta como uma!"
"35bd0f11";"What an annoying child.";"Que criança irritante."
"35bd0f12";"Stop doing that!";"Pare com isso!"
"35bdb5ae";"You're not impressing anybody.";"Você não está impressionando ninguém."
"371dbbd1";"Okay, I'll come with ya, I'll come with ya.";"Tá bom, eu vou com você, eu vou com você."
"371dbbd2";"Okay, okay, I'll come, just don't hurt me!";"Tá bom, tá bom, eu vou, só não me machuque!"
"371dbbd3";"Yes, yes, I shall follow you.";"Sim, sim, eu te seguirei."
"371dbbd5";"Very well, I will follow you. Just don't kill me!";"Muito bem, eu te seguirei. Só não me mate!"
"371dbbd6";"Alright, alright, I'll follow you!";"Certo, certo, eu te seguirei!"
"371dbbd7";"I'll follow you, I'll follow you! But don't hurt me.";"Eu te seguirei, eu te seguirei! Mas não me machuque."
"37214031";"Will you promise not to hurt me if I follow you? Okay.";"Você promete não me machucar se eu te seguir? Certo."
"37f4b636";"Oh, if only all the young ones round here were like you.";"Ah, se todas as crianças por aqui fossem como você."
"37f4b637";"Who said children can't be charming?";"Quem disse que crianças não podem ser encantadoras?"
"37f92377";"Well, isn't that precious.";"Que gracinha."
"38ba99fb";"You're not a very nice boy.";"Você não é um menino muito legal."
"38bd1d19";"You're not a very nice girl.";"Você não é uma menina muito legal."
"3cf4bdd6";"You're a smart one, aren't you?";"Você é esperto, não é?"
"3cf4bdd7";"Ha, what a clever kid.";"Ha, que garoto esperto."
"3cf6a70b";"You've got a real future, you. Not like most of these young rascals.";"Você tem um futuro promissor. Não como a maioria desses moleques."
"3ebd1d7d";"Don't do that again!";"Não faça isso de novo!"
"3ebd1d7f";"You cheeky monkey.";"Seu safadinho."
"3ebe8a78";"Oh, do grow up.";"Ah, cresça!"
"3f4623e2";"I don't deserve to be treated like this! I'm going, and you'll never see me again!";"Eu não mereço ser tratada assim! Estou indo embora e você nunca mais me verá!"
"3f4623e3";"Mother was right about you! Well, this marriage is over!";"Mamãe tinha razão sobre você! Bem, este casamento acabou!"
"3f4623e4";"I've had enough! I'm leaving you! You've wasted the best years of my life!";"Chega! Estou te deixando! Você desperdiçou os melhores anos da minha vida!"
"3f4623e5";"I should never have married ya! Goodbye and get lost!";"Eu nunca deveria ter me casado com você! Adeus e suma daqui!"
"3f4623e6";"Wish I'd never met you! I'm out of here!";"Quem me dera nunca ter te conhecido! Tô fora!"
"3f4623e7";"I will no longer tolerate your behaviour! I deserve infinitely better! Goodbye to you!";"Não tolerarei mais seu comportamento! Eu mereço infinitamente mais! Adeus!"
"3f49300e";"I have suffered enough at the hands of your ungrateful heart! Consider this matrimony terminated!";"Já sofri o suficiente nas mãos do seu coração ingrato! Considere este casamento terminado!"
"450cce09";"That was just stupid.";"Isso foi simplesmente estúpido."
"454908c4";"Stupid kid.";"Criança estúpida."
"461afd47";"How wonderful.";"Que maravilha!"
"461ce079";"Lovely.";"Adorável!"
"472a628a";"You're not too young to be arrested you know.";"Você não é muito jovem para ser preso, sabia?"
"472f1538";"I ought to teach you a lesson, child.";"Eu deveria te dar uma lição, criança."
"4b8de871";"You don't fancy taking over, do you?";"Você não quer assumir o controle, quer?"
"4b8de873";"I don't know about adventuring, but you should try working dusk till dawn every day.";"Não sei se você é aventureiro, mas deveria tentar trabalhar do anoitecer ao amanhecer todos os dias."
"4b8ee3c7";"You look like you could handle a scythe.";"Você parece que sabe usar uma foice."
"4f664bb2";"Why would you do that?";"Por que você faria isso?"
