Hash;Original;Tradução
"25f8f74";"Legendary Cutlass: The Wreckager";"Cutlass Lendária : A Destruidora"
"31e9743";"Iron Katana";"Katana de Ferro"
"70c729f";"These stylish crossbows were favoured by the Archers of the White Order, mercenaries once hired by armies to turn the tide of wars.";"Estas elegantes bestas eram as preferidas dos Arqueiros da Ordem Branca, mercenários outrora contratados por exércitos para mudar o rumo das guerras."
"9df0110";"A truly vicious weapon, used by the elite order of guards established after the fall of the Heroes Guild to deal with the chaos that followed, these maces have since fallen into disuse by all but the most ferocious warriors.";"Uma arma verdadeiramente cruel, usada pela ordem de elite de guardas estabelecida após a queda da Guilda dos Heróis para lidar com o caos que se seguiu, essas maças caíram em desuso, sendo usadas por todos, exceto pelos guerreiros mais ferozes."
"a51b95b";"It won't win any beauty contests, and it may end up shooting an arrow in your eye, but without the need to constantly reload, this crossbow still has its uses.";"Ela não vai ganhar nenhum concurso de beleza e pode acabar acertando uma flecha no seu olho, mas, sem a necessidade de recarregar constantemente, esta besta ainda tem suas utilidades."
"b31c818";"Legendary Hammer: The Hammerthyst";"Lendário Hammer: O Hammerthyst"
"e78eacc";"An effective weapon in the right hands, this is considered a beginner's sword, more practical for training purposes than real battle.";"Uma arma eficaz nas mãos certas, esta é considerada uma espada para iniciantes, mais prática para treinamento do que para batalhas reais."
"13691ac2";"Light Oak Crossbow";"Besta Carvalho Claro"
"13873e24";"The augment in this weapon makes you more resistant to damage.
The origins of this gorgeous gem-headed warhammer are shrouded in mystery. It has resurfaced many times in history, and served many masters, all of which were said to become invincible when wielding it. According to popular myth, it is the hammer that finds and chooses its next master.";"O aprimoramento nesta arma torna você mais resistente a danos.
As origens deste belo martelo de guerra com cabeça de gema estão envoltas em mistério. Ele ressurgiu muitas vezes na história e serviu a muitos mestres, de quem se dizia que se tornavam invencíveis ao empunhá-lo. De acordo com o mito popular, é o martelo que encontra e escolhe seu próximo mestre."
"1727d8c8";"Only the most pathetic of pirates, or one who had spent a great deal of time on the bottom of the sea, would be seen holding a sword like this.";"Somente o mais patético dos piratas, ou aquele que passou muito tempo no fundo do mar, seria visto segurando uma espada como esta."
"1885104d";"Steel Hammer";"Martelo de Aço"
"1ebeeb16";"Rusty Longsword";"Espada Longa Enferrujada"
"1f68c701";"Not one of the finer examples of the sword that originates from Eastern Samarkand. Most likely this is an Albion blacksmith's attempt to recreate that fine steel.";"Não é um dos melhores exemplares da espada originária de Samarcanda Oriental. Provavelmente, trata-se de uma tentativa de um ferreiro de Albion de recriar aquele aço refinado."
"207e913a";"Rusty Katana";"Katana Enferrujada"
"208b55ff";"Master Repeater Crossbow";"Besta de Repetição Mestra"
"274d5237";"It's not the best constructed crossbow ever made, and it's slow and clunky compared to modern firearms, but it's still better than a spitball shooter.";"Não é a besta mais bem construída de todos os tempos, e é lenta e desajeitada comparada às armas de fogo modernas, mas ainda é melhor do que uma espingarda de bolinhas de papel."
"2e754afa";"The augment in this weapon causes it to inflict greater damage on lawful beings, such as guards and citizens.
This longsword has been forged by the First Shadows themselves, beings far purer in their evil and their power than the ordinary shadows that haunt Albion. When the founders of the Temple of Shadows tried to summon one of these beings, they were unable to control it. Before it disappeared into its own dimension, it slaughtered every one of them for their insolence, and left its instrument of punishment behind as a warning to others.";"O aprimoramento desta arma faz com que ela cause mais dano a seres ordeiros, como guardas e cidadãos.
Esta espada longa foi forjada pelas próprias Primeiras Sombras, seres muito mais puros em sua maldade e poder do que as sombras comuns que assombram Albion. Quando os fundadores do Templo das Sombras tentaram invocar um desses seres, foram incapazes de controlá-lo. Antes de desaparecer em sua própria dimensão, ele massacrou todos eles por sua insolência e deixou seu instrumento de punição como um aviso para os outros."
"3407152e";"Master Longsword";"Mestre da Espada Longa"
"35275d40";"This powerful and rather heavy warhammer might be slow, but when it connects with its target it can do untold damage.";"Este martelo de guerra poderoso e bastante pesado pode ser lento, mas quando atinge o alvo, pode causar danos imensuráveis."
"37450b5f";"The augment in this weapon allows you to inflict fire damage on your enemies.
It was first wielded by Vipress, a half-warrior, half-witch, whose beauty was equalled only by her strength and her wrath. Men worshipped her, and she led many of them into some of the most savage battles Albion has ever witnessed.";"O aprimoramento desta arma permite que você cause dano de fogo aos seus inimigos.
 Ela foi empunhada pela primeira vez por Vipress, uma meio-guerreira, meio-bruxa, cuja beleza só era igualada por sua força e sua fúria. Os homens a veneravam, e ela liderou muitos deles em algumas das batalhas mais selvagens que Albion já testemunhou."
"38439c1b";"The Maelstrom";"O Maelstrom"
"3b596af2";"The bones of your enemies will not only be broken by a swing of this mace, they will be pulverised.";"Os ossos de seus inimigos não serão apenas quebrados por um golpe desta maça, eles serão pulverizados."
"3c4ea9f7";"Perhaps the most beautiful and most sophisticated series of crossbows ever constructed, the Master Repeaters bear the signature of Earl Mason, the only craftsman with the skill to put these marvels together.";"Talvez a série de bestas mais bela e sofisticada já construída, as Master Repeaters ostentam a assinatura de Earl Mason, o único artesão com a habilidade necessária para montar essas maravilhas."
"41da8816";"The pirate captain's weapon of choice. Perfectly balanced, and able to strike down a mutiny in a moment.";"A arma preferida do capitão pirata. Perfeitamente equilibrada e capaz de sufocar um motim num instante."
