Hash;Original;Tradução
"1cbeaa5";"Being a fancy lady, you're too posh to wear anything but the best. This coat marks you out as one of Albion's elite.";"Sendo uma dama elegante, você é sofisticada demais para usar qualquer coisa que não seja o melhor. Este casaco a destaca como parte da elite de Albion."
"3ad1440";"Do you dare wear short shorts?";"Você se atreve a usar shorts curtos?"
"538b8d8";"Often worn by merchants. Merchants who peddle their own flesh.";"Frequentemente usado por mercadores. Mercadores que vendem a própria carne."
"58b94c1";"Will User Outfit";"Roupa do Usuário Will"
"9f1211b";"Hal's Boots";"As Botas do Hal"
"a8a4e97";"Female Lower Class Outfit";"Traje feminino da classe baixa"
"b433c94";"Do you want to feel like a pretty woman? Or perhaps you just want to cover up those leg scars? These boots are as high as they are classy.";"Quer se sentir como uma mulher bonita? Ou talvez você só queira esconder aquelas cicatrizes nas pernas? Estas botas são tão altas quanto elegantes."
"dfead59";"Ranger Outfit";"Traje de Patrulheiro"
"1781227e";"Pauper Hat";"Chapéu de Mendigo"
"181c4f3f";"Being a fancy lady, you're too posh to wear anything but the best. This blouse marks you out as one of Albion's elite.";"Sendo uma dama elegante, você é sofisticada demais para usar qualquer coisa que não seja o melhor. Esta blusa a destaca como parte da elite de Albion."
"1e6c6fca";"Ranger Trousers";"Calças Ranger"
"1f26ba5e";"Noble Lady's Boots";"Botas de Dama Nobre"
"21919c4b";"Being a fancy lady, you're too posh to wear anything but the best. This outfit marks you out as one of Albion's elite. In the gold-stakes if nothing else.";"Sendo uma dama elegante, você é sofisticada demais para usar qualquer coisa que não seja o melhor. Este traje a destaca como parte da elite de Albion. No quesito ouro, se nada mais."
"23c24581";"(LCE content)
Long ago, when Albion was still under rule of the Old Kingdom, a rift in space opened a portal between dimensions. Through the rift stepped a warrior of immense power, clad in green armour and carrying a striking crystal sword. Though he never revealed his real name, he was known to all as Hal. These were the boots he wore.";"(Conteúdo LCE)
Há muito tempo, quando Albion ainda estava sob o domínio do Antigo Reino, uma fenda no espaço abriu um portal entre dimensões. Através da fenda, surgiu um guerreiro de imenso poder, vestido com uma armadura verde e empunhando uma impressionante espada de cristal. Embora nunca tenha revelado seu verdadeiro nome, era conhecido por todos como Hal. Estas eram as botas que ele usava."
"240f6ce0";"Wizard Outfit";"Roupa de Mago"
"24da87a2";"Lover's Plume";"Pluma do Amante"
"26591266";"Mingle with the rabble with this cheap slum-dweller outfit.";"Misture-se com a ralé com esta roupa barata de morador de favela."
"27915963";"Noble Gent's Coat";"Casaco de Cavalheiro Nobre"
"2c418cf0";"Seldom seen these days, Rangers are at home in the woods, wrestling trees and snuggling up to weeds and rocks.";"Raramente vistos hoje em dia, os Rangers se sentem em casa na floresta, lutando com árvores e se aconchegando em ervas daninhas e pedras."
"2d466632";"Crop Top Jacket";"Jaqueta cropped"
"2f426521";"Male Lower Class Outfit";"Roupa Masculina da Classe Baixa"
"3906a898";"From a time when Will users still pandered to the fairy tale conception of a spellcaster. Pointy hats went out of fashion amongst serious practitioners of the Will.";"De uma época em que os usuários da Vontade ainda se apegavam à concepção fantasiosa de um conjurador. Chapéus pontudos saíram de moda entre os praticantes sérios da Vontade."
"39727a2a";"Explorer Coat";"Casaco de Explorador"
"40ac5970";"This wizard robe and hat allows the right wearer to cast Lvl. 3 Eroticism.";"Este manto e chapéu de mago permitem que o usuário certo conjure Erotismo de Nível 3."
"415fc6cd";"Noble Gent's Trousers";"Calças de um Cavalheiro Nobre"
"43886ba7";"Noble Lady's Coat";"Casaco de Dama Nobre"
"45386d38";"Noble Gent's Shirt";"Camisa de Cavalheiro Nobre"
"4b0a83d8";"(LCE content)
Long ago, when Albion was still under rule of the Old Kingdom, a rift in space opened a portal between dimensions. Through the rift stepped a warrior of immense power, clad in green armour and carrying a striking crystal sword. Though he never revealed his real name, he was known to all as Hal. These were his armoured trousers.";"(Conteúdo LCE)
Há muito tempo, quando Albion ainda estava sob o domínio do Antigo Reino, uma fenda no espaço abriu um portal entre dimensões. Através da fenda surgiu um guerreiro de imenso poder, vestido com uma armadura verde e portando uma impressionante espada de cristal. Embora nunca tenha revelado seu verdadeiro nome, ele era conhecido por todos como Hal. Estas eram as calças blindadas dele."
"4b6ecfdc";"The perfect garment for those who seek an hourglass figure and/or permanent damage to their ribcage.";"A vestimenta perfeita para quem busca uma silhueta de ampulheta e/ou danos permanentes à caixa torácica."
"4c7885b1";"Harlot Outfit";"Roupa de Prostituta"
"4c91e30f";"Pauper Gloves";"Luvas de Mendigo"
"4cfe7feb";"Thigh Boots";"Botas até a coxa"
"534ec0d7";"Pauper Trousers";"Calças de Mendigo"
"62c25206";"Being a gentleman and a snob, you're too posh to wear anything but the best. This hat marks you out as one of Albion's elite.";"Sendo um cavalheiro e um esnobe, você é chique demais para usar qualquer coisa que não seja o melhor. Este chapéu o destaca como um dos membros da elite de Albion."
"62d3b6fa";"Harlequin Trousers";"Calças Arlequim"
"630a9639";"Look as if you've stepped straight off the cover of a sleazy romance novel.";"Parecem ter saído direto da capa de um romance barato."
"634b496c";"Being a fancy lady, you're too posh to wear anything but the best. This skirt marks you out as one of Albion's elite.";"Sendo uma dama elegante, você é sofisticada demais para usar qualquer coisa que não seja o melhor. Esta saia a destaca como parte da elite de Albion."
"635d4810";"Don't allow non-Will-conducive clothes to cramp your magical style. This robe is the choice of all serious spellcasters.";"Não deixe que roupas que não favorecem a Vontade atrapalhem seu estilo mágico. Este manto é a escolha de todos os conjuradores sérios."
"640b4b57";"There was a time when Will users were rather ostentatious as this elegant but overblown robe testifies.";"Houve uma época em que os usuários de Will eram bastante ostentosos, como atesta este elegante, porém exagerado, manto."
"670c5b42";"Noble Gent's Hat";"Chapéu de Cavalheiro Nobre"
"67b5098d";"As worn by the mythic Old Kingdom mages. It was said they could summon horses at will, though they were far too small for any practical use.";"Como usado pelos magos míticos do Antigo Reino. Dizia-se que eles podiam invocar cavalos à vontade, embora fossem pequenos demais para qualquer uso prático."
"6919c20a";"You too can join the oldest profession in the world. Yes, older even than puppeteering.";"Você também pode se juntar à profissão mais antiga do mundo. Sim, mais antigo até que o teatro de marionetes."
"6d42924c";"Held together with dirt and rather uncomfortable.";"Sujo e bem desconfortável."
"6dcf23e0";"Hal's Body Armour";"Armadura Corporal de Hal"
"6e751c70";"Noble Gent's Boots";"Botas de Cavalheiro Nobre"
"762beb2e";"Hal's Helmet";"Capacete do Hal"
"7a73e3f0";"You're too posh to wear anything but the best. This outfit marks you out as one of Albion's elite. In the gold-stakes if nothing else.";"Você é chique demais para usar qualquer coisa que não seja o melhor. Essa roupa te destaca como parte da elite de Albion. Pelo menos no quesito ouro."
"803ab2b8";"Attract plenty of attention with this eyecatching feathered headpiece.";"Atraia muitos olhares com este chamativo adorno de cabeça com penas."
