Hash;Original;Tradução
"060ea57";"When blocking with a weapon, you reflect a percentage of damage back at your attacker.";"Ao bloquear com uma arma, você reflete uma porcentagem do dano de volta para o seu atacante."
"564d9d7";"Soft Skin Augment";"Aumento da Pele Macia"
"7d7af0a";"Blessed Suffering Augment";"Abençoado Sofrimento Aumentado"
"81654bc";"Evil enemies take greater damage, good opponents less, and all marvel at your full suite of Reaper tattoos.";"Inimigos malignos sofrem mais dano, oponentes bons sofrem menos, e todos se maravilham com sua coleção completa de tatuagens da Morte."
"97fd853";"Curse of Reflection";"Maldição da Reflexão"
"980ca98";"This item is only found on Knothole Island.
The ease with which you find money on your dead enemies eats at you. Your health is constantly depleting down to 75% of its maximum.";"Este item só é encontrado na Ilha do Buraco da Árvore.
A facilidade com que você encontra dinheiro em seus inimigos mortos te consome. Sua saúde está constantemente diminuindo até 75% do máximo."
"a2fb491";"Retribution";"Retribuição"
"ba9c5ef";"The spirit captured within will occasionally blurt out comments as you fight.";"O espírito aprisionado ocasionalmente soltará comentários enquanto você luta."
"d6e08b8";"When you block, you redirect a portion of damage back at enemies, but your health is constantly depleting down to 75% of your maximum.";"Ao bloquear, você redireciona uma parte do dano de volta para os inimigos, mas sua saúde diminui constantemente até atingir 75% do máximo."
"11c859b4";"You dish out more damage, and take less yourself.
To gain its benefits, attach the augment to a weapon with empty augment slots.";"Você causa mais dano e recebe menos. Para obter seus benefícios, equipe o aprimoramento a uma arma com espaços vazios para aprimoramentos."
"11cd2b40";"Luck of the Mage";"Sorte do Mago"
"165a2fff";"Majesty of Wealth";"Majestade da Riqueza"
"17086d5d";"This item is only found on Knothole Island.
You cause additional damage against evil enemies, and less against good. The power of righteouness protects you against scarring.";"Este item só é encontrado na Ilha Knothole.
Você causa dano adicional contra inimigos malignos e menos contra os bons. O poder da retidão protege você contra cicatrizes."
"1893b681";"Untouchable";"Intocável"
"1a52c6c1";"This item is only found on Knothole Island.
Evil enemies will suffer additional damage when you strike them, but in combat you generally cause less damage and take more.";"Este item só é encontrado na Ilha Knothole. 
 Inimigos malignos sofrerão dano adicional ao serem atacados, mas em combate você geralmente causa menos dano e recebe mais."
"1b9b71f8";"This bloodthirsty augment will reward you with gold for every kill you make.
To gain its benefits, attach the augment to a weapon with empty augment slots.";"Este aprimoramento sanguinário lhe recompensará com ouro por cada morte que você fizer.
Para obter seus benefícios, equipe o aprimoramento a uma arma com espaços vazios para aprimoramentos."
"1c5186ea";"This item is only found on Knothole Island.
You do less damage in combat while taking more.";"Este item só é encontrado na Ilha Knothole.
Você causa menos dano em combate enquanto recebe mais."
"205b5fee";"Fireflies surround you and make you harder to hit: when you block an attack, some of the damage is reflected at your opponent.";"Vaga-lumes te cercam e te tornam mais difícil de acertar: Quando você bloqueia um ataque, parte do dano é refletido no seu oponente."
"20d7c4ba";"Majesty of Will";"Majestade da Vontade"
"251d7af7";"This item is only found on Knothole Island.
You tend to find gold when you kill enemies, and don't show many scars. Amazing, the kind of skincare money can buy.";"Este item só é encontrado na Ilha Knothole.
 Você costuma encontrar ouro ao matar inimigos e não fica com muitas cicatrizes. Incrível, o tipo de cuidado com a pele que o dinheiro pode comprar."
"25d07d54";"This item is only found on Knothole Island.
You are more prone to scarring.";"Este item só é encontrado na Ilha do Buraco da Nó.
Você tem maior propensão a cicatrizes."
"28d3f830";"Combat makes you wealthier, so you've taken up a rich person's hobby: the study of insects. This makes you interesting and attractive to people.";"O combate te deixa mais rico, então você adotou um hobby de gente rica: o estudo de insetos. Isso te torna interessante e atraente para as pessoas."
"2ff5339a";"Noise Augment";"Aumento de Ruído"
"310f481f";"Willllllll";"Willllllll"
"329baf34";"You do extra damage to evil opponents, less against good. And whatever their morality, people have to admit that your Majesty tattoos are most impressive.";"Você causa dano extra a oponentes malignos e menos a oponentes bons. E, independentemente da moralidade deles, todos têm que admitir que as tatuagens de Vossa Majestade são impressionantes."
"32b58414";"On each hit you drain Will from enemies. More impressive than that are your Reaper tattoos.";"A cada golpe, você drena a Vontade dos inimigos. Mais impressionantes do que isso são suas tatuagens de Ceifador."
"34e37f14";"You gain skill with the augmented weapon, and lose the hair on your head. Even trade.";"Você ganha habilidade com a arma aprimorada e perde o cabelo da cabeça. Troca justa."
"38985255";"Dome of Doom";"Domo da Perdição"
"39e7117b";"Reaper's Tithe";"Dízimo do Ceifador"
"3ab6d600";"You drain Will from opponents when you land an attack, absorbing it into your Majesty-tattoo-covered body.";"Você drena a Vontade dos oponentes ao acertar um ataque, absorvendo-a em seu corpo coberto pela tatuagem de Majestade."
"3b4c2498";"Majestic Mirror";"Espelho Majestoso"
"3b677611";"Bushy Reflection";"Reflexo Arbustivo"
"3b934750";"With each attack you drain Will from enemies and add it to your own reserves. The Will bolsters your defense slightly, making you less prone to scarring.";"A cada ataque, você drena a Vontade dos inimigos e a adiciona às suas próprias reservas. A Vontade aumenta ligeiramente sua defesa, tornando você menos propenso a cicatrizes."
