Hash;Original;Tradução
"077c9d4";"I, um, have something for you. Just don't hurt me, evil one.";"Eu, hum, tenho algo para você. Só não me machuque, criatura maligna."
"7a44f1b";"Thank YOU!";"Obrigada!"
"7a44f1c";"Thank YOU!";"Obrigada!"
"7a44f1d";"Thank YOU!";"Obrigada!"
"7a44f1f";"Thank YOU!";"Obrigada!"
"7ad7c14";"Thank YOU!";"Obrigada!"
"e9ec83f";"Thank you.";"Obrigado."
"e9ede91";"Why, thank you kindly.";"Muito obrigado."
"1741bd97";"The more renowned you are, the more people you can get to follow you at a time.";"Quanto mais renomado você for, mais pessoas poderão segui-lo ao mesmo tempo."
"312b9632";"Why thanks!";"Muito obrigado!"
"312b9633";"Why thanks!";"Muito obrigado!"
"312b9634";"Why thanks!";"Muito obrigado!"
"312b9635";"Thank you!";"Obrigado!"
"312caace";"Why thanks!";"Muito obrigado!"
"38d93cb2";"Like a gift, funny adventurer?";"Gostaria de um presente, aventureiro engraçado?"
"3c2ba762";"Why thanks!";"Muito obrigado!"
"3c2ba763";"Thank you, friend.";"Obrigado, amigo."
"3c2ba764";"Why thanks!";"Muito obrigado!"
"3c2ba765";"Nice one.";"Muito bom."
"3c319a15";"Why thanks!";"Muito obrigado!"
"3d62c1d1";"Whee! Have you tasted these mothers? What a kick.";"Uau! Já provou essas belezinhas? Que delícia."
"3d62c1d3";"You're not supposed to interrupt sleepwalkers. Or drinkers.";"Não se deve interromper sonâmbulos. Ou bêbados."
"3d62c1d6";"Oh, the Nameless Alcoholics meeting's been cancelled.";"Ah, a reunião dos Alcoólicos Anônimos foi cancelada."
"3d62c1d7";"Can't talk! Drinking!";"Não posso falar! Estou bebendo!"
"3d63621c";"I'm gonna get smashed tonight. Heck yeah!";"Vou ficar bêbado hoje à noite. Com certeza!"
"3d68080a";"Ooh, a beer would be nice.";"Hum, uma cerveja cairia bem."
"3d68080b";"What ales do you have?";"Quais cervejas você tem?"
"3d68080c";"A lovely cold beer, please.";"Uma cerveja bem gelada, por favor."
"3d68080d";"One of those. No, make it two.";"Uma dessas. Não, duas."
"3d69f81e";"You got any of that strong stuff?";"Tem alguma dessas bebidas fortes?"
"4268102a";"Tall, frosty one, please.";"Alto e gelado, por favor."
"4268102b";"Make it a large one.";"Que seja grande."
"4268102c";"Chuck us over a beer, will you.";"Nos dê uma cerveja, por favor."
"4268102d";"Hmm, let's try some of that Bowerstone stout.";"Hum, vamos experimentar um pouco daquela stout da Bowerstone."
"426be98e";"Pint of your strongest.";"Um copo da sua mais forte."
"4462ccd3";"Nice to see you enjoy a drink like the rest of us.";"Que bom ver você curtindo uma bebida como nós."
"4462ccd4";"Good stuff huh?";"Muito bom, né?"
"4462ccd5";"Less talking, more drinking.";"Menos conversa, mais bebida."
"4462ccd6";"Don't you just love the atmosphere in here?";"Você não adora o ambiente aqui?"
"44650428";"Oh, you buying me a drink?";"Ah, você vai me pagar uma bebida?"
"46e9b581";"I'm going to get well and truly hammered today.";"Vou ficar completamente bêbado hoje."
"46e9b584";"You tried some Bloodstone ale yet?";"Já provou a cerveja de Bloodstone?"
"46e9b586";"You should try the specials. They make you feel just like them.";"Você deveria experimentar os especiais. Eles fazem você se sentir como eles."
"46e9b587";"So what are you going to order?";"Então, o que você vai pedir?"
"46ea055f";"Fancy getting smashed?";"Que tal se embebedar?"
"47f15d62";"Your first time in this place? My memory always seems to go while I'm here.";"É a sua primeira vez aqui? Minha memória sempre falha quando estou aqui."
"47f15d63";"They say they sell alcohol in here. Can you believe it? Ha ha!";"Dizem que vendem álcool aqui. Acredita? Haha!"
"47f15d64";"I never miss a pub quiz here. Though they haven't had one for fifteen years.";"Nunca perco um quiz de bar aqui. Embora não haja um há quinze anos."
"47f15d65";"I always come here to do my drinking.";"Sempre venho aqui para beber."
"47f15d66";"How drunk are you?";"Quão bêbado você está?"
"47f15d67";"It's not my first time in a drinking establishment you know.";"Não é a minha primeira vez em um bar, sabia?"
"47f42b38";"I don't come here very often.";"Eu não venho aqui com muita frequência."
"4be9bda1";"There's no way I'm walking out of this place tonight.";"Não há como eu sair daqui hoje à noite."
"4be9bda5";"If you hold your breath for three minutes you can pass out quicker.";"Se você prender a respiração por três minutos, pode desmaiar mais rápido."
"4be9bda6";"Here for a nice quiet drink?";"Veio para tomar um drinque tranquilo?"
"4be9bda7";"It's not the size of your drink my friend. It's what you do with it.";"Não é o tamanho da sua bebida, meu amigo. É o que você faz com isso."
"4bea92f2";"Do you ever wonder what they put in these drinks?";"Você já se perguntou o que eles colocam nessas bebidas?"
"52f16e92";"I do enjoy a drink now and again. And again. And again.";"Eu gosto de beber de vez em quando. E de novo. E de novo."
"52f16e93";"I won't lie to you. I come here to get drunk.";"Não vou mentir. Venho aqui para beber."
"52f16e94";"Isn't this the best pub in the world? What pub is it again?";"Este não é o melhor pub do mundo? Qual é o nome mesmo?"
"52f16e95";"I grew up in this place you know.";"Eu cresci neste lugar, sabia?"
"52f16e96";"I come here all the time. But I'm usually too waste to recognise anyone.";"Venho aqui o tempo todo. Mas geralmente estou tão bêbado que não reconheço ninguém."
"52f16e97";"I do enjoy a tipple now and again. Don't you?";"Eu gosto de tomar um drinque de vez em quando. E você?"
"52f3f5d6";"I am rather enjoying my stay in this establishment.";"Estou gostando bastante da minha estadia neste estabelecimento."
"5e0d3bb7";"You sell any of them Old Kingdom liqueurs?";"Vocês vendem algum desses licores do Velho Reino?"
"5e0d6531";"Cheers!";"Saúde!"
"5e0d6533";"Cheers!";"Saúde!"
"5e0d6534";"Cheers!";"Saúde!"
"5e0d6535";"Oh, thank you so much.";"Oh, muito obrigada."
"5e0d6536";"Thank you.";"Obrigado."
"5e0d6537";"Cheers!";"Saúde!"
"5e143ab7";"Cheers!";"Saúde!"
"64f68818";"You look so cool I think you should have a present.";"Você está tão estiloso(a) que acho que merece um presente."
"650d7031";"Cheers!";"Saúde!"
"650d7032";"Thankee!";"Obrigado!"
"650d7033";"Cheers!";"Saúde!"
"650d7034";"Cheers!";"Saúde!"
"650d7035";"Cheers!";"Saúde!"
"650d7036";"Cheers!";"Saúde!"
"6510abe0";"Cheers!";"Saúde!"
"68e7944b";"Don't hurt me or nothing, but I've got something for you.";"Não me machuque nem nada, mas tenho algo para você."
"68e7944c";"Don't want to bother ya, but I have something you might like.";"Não quero te incomodar, mas tenho algo que você pode gostar."
"68e7944d";"There's something I'd, um, like you to have. If you want.";"Tem algo que eu gostaria que você tivesse. Se você quiser."
"68e7944e";"I have something for... for you!";"Tenho algo para... para você!"
"68e97891";"Oh, I have something... something for you.";"Ah, eu tenho algo... algo para você."
"6ff9361f";"I'll give you a present if I can copy your style.";"Eu te dou um presente se eu conseguir copiar seu estilo."
"71e7a299";"Oh, hum, sorry to bother you, but I have something!";"Ah, desculpe incomodar, mas tenho algo!"
"71e7a29b";"Oh, hum, sorry to bother you, but I have something!";"Ah, desculpe incomodar, mas tenho algo!"
"71e7a29e";"Oh, don't want to disturb you but I have something you might like.";"Ah, não quero incomodar, mas tenho algo que você pode gostar."
"71e7a29f";"Oh, sorry to bother you, but I've got something you can have!";"Ah, desculpe incomodar, mas tenho algo que você pode pegar!"
"71eac33b";"Pl-please take this.";"Por favor, pegue isto."
"7bb3ede1";"Thanks.";"​​Obrigado."
"7bb3ede4";"Ta.";"Valeu."
"7bb3ede6";"Thank you.";"Obrigado."
"7bb3ede7";"Cheers.";"Valeu."
"7bb6cf06";"Thanks so much.";"Muito obrigado."
"80b3f581";"Cheers.";"Obrigado."
"80b3f585";"I thank ye.";"Agradeço."
"80b3f586";"Cheers.";"Obrigado."
"80b3f587";"Much obliged!";"Muito obrigado!"
