Hash;Original;Tradução
"8421d7c";"This town's a mess. Things have to pick up or we're dead.";"Esta cidade está uma bagunça. As coisas precisam melhorar ou estamos perdidos."
"8421d7d";"Things have never been worse here.";"As coisas nunca estiveram tão ruins por aqui."
"8421d7e";"Business is at rock bottom. Spend for the love of all you hold sacred!";"Os negócios estão em frangalhos. Gaste por amor a tudo que você considera sagrado!"
"84337db";"We'll be going bankrupt if things don't pick up. And so will the rest of this area.";"Vamos à falência se as coisas não melhorarem. E o resto desta região também."
"11422b49";"These prices just cannot get any lower. The economy's rotten...";"Esses preços não podem ficar mais baixos. A economia está um caos..."
"11422b4b";"If things get any worse I'll have to close down. And this will become a ghost town.";"Se as coisas piorarem, terei que fechar. E isso aqui vai virar uma cidade fantasma."
"11422b4e";"The economy's doing so bad I'm practically giving my stuff away.";"A economia está tão ruim que estou praticamente doando minhas coisas."
"11440e99";"Town's in the dumps. I'm practically having to give stuff away...";"A cidade está um caos. Estou praticamente tendo que doar minhas coisas..."
"1bf20b04";"Prices ain't cheap, but that's the market for you.";"Os preços não são baratos, mas é assim que o mercado funciona."
"1bf20b06";"It's time to spend all that gold you've been saving up.";"Chegou a hora de gastar todo o ouro que você vem guardando."
"1bf20b07";"I know the prices are high, but we're becoming more upmarket by the day.";"Eu sei que os preços estão altos, mas estamos ficando cada vez mais sofisticados."
"1bf25ca5";"Business is booming. I hope it can stay like this for a long time.";"Os negócios estão bombando. Espero que continuem assim por muito tempo."
"20f21325";"No dallying now. I'm a very busy man.";"Sem enrolação. Sou um homem muito ocupado."
"20f21326";"Business is pretty good, but I'm sure you can help to make it even better.";"Os negócios estão indo muito bem, mas tenho certeza de que você pode ajudar a melhorá-los ainda mais."
"20f21327";"No, we're not the cheapest, but that's because we carry the best.";"Não, não somos os mais baratos, mas é porque temos o melhor."
"20f59fe8";"These are good times to be a shopkeeper.";"Estes são bons tempos para ser lojista."
"25c546cd";"I know none of ye'r flush right now, but these prices don't get any better.";"Sei que nenhum de vocês está nadando em dinheiro agora, mas esses preços não ficam melhores do que isso."
"25c546ce";"If business doesn't pick up soon, I'll be right out of it. Business, I mean.";"Se os negócios não melhorarem logo, vou embora. Do ramo, quero dizer."
"25c546cf";"Come on, people. You know you want to spend. I'll end up on the street otherwise!";"Vamos lá, pessoal. Vocês sabem que querem gastar. Senão, vou acabar na rua!"
"25c68f20";"Rock bottom prices, for rock bottom times.";"Preços baixíssimos, para tempos difíceis."
"30c5587c";"We'll be bankrupt if some of you don't start spendin'!";"Vamos à falência se alguns de vocês não começarem a gastar!"
"30c5587e";"I haven't seen business this bad as long as I can remember.";"Faz muito tempo que não vejo os negócios tão ruins."
"30c5587f";"You won't find lower places anywhere, guaranteed. Only way to get people to spend these days...";"Garantido, você não encontrará lugares piores em lugar nenhum. É o único jeito de fazer as pessoas gastarem hoje em dia..."
"30c62203";"Business has been so bad lately, I'm practically giving it away.";"Os negócios andam tão mal ultimamente que estou praticamente dando tudo de graça."
"34858c54";"Yer gonna spend or what?";"Vai gastar ou não?"
"34858c56";"Take your time, plenty for everyone.";"Fique à vontade, tem para todos."
"34858c57";"We have what you need. Most likely.";"Temos o que você precisa. Muito provavelmente."
"3486be11";"We're here to serve, as always.";"Estamos aqui para servir, como sempre."
"36aa9609";"One might say I have everything I need. But that is not the point of spending one's money.";"Pode-se dizer que tenho tudo o que preciso. Mas esse não é o objetivo de gastar dinheiro."
"36aa960a";"Has your buyer gone on holiday too? It's such a drag to do all one's shopping by one's self.";"Seu comprador também foi viajar? É tão chato fazer todas as compras sozinho."
"36aa960b";"Got your eye on something?";"De olho em alguma coisa?"
"36aa960c";"You shop here often?";"Você compra aqui com frequência?"
"36aa960d";"I came here yesterday and left with nothing. It keeps happening.";"Vim aqui ontem e saí de mãos vazias. Isso sempre acontece."
"36aa960e";"Doesn't anyone sell clown pellets anymore? I have a real clown problem at the moment.";"Ninguém mais vende ração para palhaços? Estou com um problema sério de palhaços no momento."
"36aec21d";"Shopping enriches the soul. I read that on a shop window.";"Comprar enriquece a alma. Li isso na vitrine de uma loja."
"39859475";"Like what you see? Buy it then.";"Gostou do que viu? Compre agora."
"39859476";"We have a wide range. Something for everyone.";"Temos uma grande variedade. Algo para todos."
"39859477";"Happy customers are good customers. And good customers make me happy.";"Clientes satisfeitos são bons clientes. E bons clientes me fazem feliz."
"3985ddb4";"Yell if you need anything.";"Grite se precisar de alguma coisa."
"3faaa459";"It's funny, I keep going into these shops but I never leave with anything.";"É engraçado, eu continuo entrando nessas lojas, mas nunca saio com nada."
"3faaa45b";"It's so hard to find what you want, isn't it?";"É tão difícil encontrar o que você quer, não é?"
"3faaa45c";"Are you here to shop? Oh, what a stupid question. Unless you're a robber. I'll shut up now.";"Você está aqui para fazer compras? Oh, que pergunta idiota. A menos que você seja um ladrão. Vou me calar agora."
"3faaa45d";"It is almost impossible to find what one wants in these establishments.";"É quase impossível encontrar o que se deseja nesses estabelecimentos."
"3faaa45e";"Don't you wish there was some way of shopping from home? Perhaps by pressing some buttons?";"Não seria ótimo se houvesse uma maneira de fazer compras de casa? Talvez apertando alguns botões?"
"3faaa45f";"I used to buy everything from this place. But then I realised there were other shops too,";"Eu costumava comprar tudo aqui. Mas aí percebi que também havia outras lojas."
"3fab2580";"I don't like to talk when I'm shopping.";"Eu não gosto de conversar quando estou fazendo compras."
"51f6661a";"I'm sure I can help you spend all that wonderful gold.";"Tenho certeza de que posso te ajudar a gastar todo esse ouro maravilhoso."
"51f6661b";"Well, of course we're expensive. The wealth of this town has gone through the roof.";"Bem, é claro que somos caros. A riqueza desta cidade disparou."
"51f6661d";"Don't shop here unless you have plenty of gold. This is a wealthy town.";"Não compre aqui a menos que tenha muito ouro. Esta é uma cidade rica."
"51fa2cf9";"This a good times for selling stuff. Everyone's got gold to burn.";"Esta é uma boa época para vender coisas. Todo mundo tem ouro para queimar."
"56f66e3a";"The town's doing so well I just had to put the prices up.";"A cidade está indo tão bem que eu tive que aumentar os preços."
"56f66e3b";"Business is booming. I hope it can stay like this for a long time.";"Os negócios estão bombando. Espero que continue assim por muito tempo."
"56f66e3c";"I've never known the economy to be doing so well. I've put the prices right up!";"Nunca vi a economia tão bem. Aumentei os preços!"
"56f8732b";"Prices ain't cheap, but that's the market for ya.";"Os preços não estão baratos, mas é assim que o mercado funciona."
"5ed8e49a";"Enjoy your shopping experience.";"Aproveite sua experiência de compra."
"5ed8e49b";"The more you spend the better for everyone.";"Quanto mais você gasta, melhor para todos."
"5ed8e49d";"Are you ready to spend?";"Você está pronto para gastar?"
"5ed8fc23";"Times aren't too hard, so spend, spend, spend.";"Os tempos não estão tão difíceis, então gaste, gaste, gaste."
"63d8ecba";"As long as the economy stays as it is, we should be alright.";"Enquanto a economia continuar como está, tudo deve ficar bem."
"63d8ecbb";"Whatever you need, I'm sure to have. Well, not sure sure.";"O que você precisar, com certeza terei. Bem, não tenho tanta certeza assim."
"63d8ecbc";"The town's doing well, and so am I.";"A cidade está indo bem, e eu também."
"63d929d4";"Shop's doing well, but we can do better.";"A loja está indo bem, mas podemos fazer melhor."
"764a7124";"People better start spending, or I'm going out of business.";"É melhor as pessoas começarem a gastar, ou eu vou à falência."
"764a7125";"If you don't start spending your gold here we'll heading straight for a recession. Just an observation.";"Se vocês não começarem a gastar seu ouro aqui, vamos direto para uma recessão. Apenas uma observação."
"764a7127";"I'm afraid for my business in these hard times.";"Estou com medo pelo meu negócio nestes tempos difíceis."
"764d3908";"We could really use your business. Things have been very slow lately.";"Nós realmente poderíamos usar o seu negócio. As coisas andam muito devagar ultimamente."
"7d4a7c29";"I hope business picks up soon.";"Espero que os negócios melhorem em breve."
"7d4a7c2a";"You need to spend or I'll be out of business! I mean, happy shopping.";"Você precisa gastar ou eu vou à falência! Quer dizer, boas compras."
"7d4a7c2f";"I hope the town's economy picks up soon.";"Espero que a economia da cidade melhore em breve."
"7d4b875b";"We're almost out of business. Town's not doing well at all.";"Estamos quase falindo. A cidade não está nada bem."
"9564e08a";"The economy will never pick up if people don't start spending.";"A economia nunca vai se recuperar se as pessoas não começarem a gastar."
"9564e08b";"You'll notice the prices are rather low, so I'm sure you can all afford it. I certainly hope so...";"Vocês vão notar que os preços são bem baixos, então tenho certeza de que todos vocês podem pagar. Espero que sim..."
"9564e08d";"Business is getting pretty bad, but you lovely people will soon put an end to that, won't you. Won't you?!";"Os negócios estão indo muito mal, mas vocês, pessoas adoráveis, logo vão dar um jeito nisso, não é? Não é?!"
"956530dc";"Don't be wasting my time if you're not spending. Business is bad enough without watching a bunch of loungers.";"Não me façam perder tempo se não vão gastar. Os negócios já estão ruins o suficiente sem ter que ficar olhando um monte de gente deitada na espreguiçadeira."
"9a64e8aa";"Business could certainly be better.";"Os negócios certamente poderiam estar melhores."
"9a64e8ab";"Spend freely people, spend. It's the only way to improve the economy, which affects us all... ha ha.";"Gastem à vontade, pessoal, gastem. É a única maneira de melhorar a economia, que afeta a todos nós... ha ha."
"9a64e8ac";"My prices are low, low, low. *cough* Just like my number of customers.";"Meus preços são baixíssimos. *tosse* Igualzinho ao meu número de clientes."
