Hash;Original;Tradução
"e7b2411";"We meet again.";"Nos encontramos novamente."
"e7b2415";"Come to say hello again?";"Veio dar um oi de novo?"
"e7b2416";"It has been a while since last we met.";"Faz tempo que não nos vemos."
"e7d566e";"Ain't seen ya in a while.";"Faz tempo que não te vejo."
"157b2f12";"So, you have returned.";"Então, você voltou."
"157b2f15";"Can't stay away, can ya?";"Não consegue ficar longe, né?"
"157b2f16";"Oh, hello, I see you're back.";"Ah, olá, vejo que você voltou."
"157b3077";"Why, it's you again? Hello.";"Ora, é você de novo? Olá."
"16469d84";"You're not going to hurt me, are you?";"Você não vai me machucar, vai?"
"1c7442a1";"Oh, hum. Got to go!";"Ah, hum. Preciso ir!"
"1c7442a3";"Ah..no!";"Ah... não!"
"1c7442a4";"Eeeeee! Run!";"Eeeeee! Corra!"
"1c7442a5";"Oh my!";"Oh, meu Deus!"
"1c7442a6";"My word!";"Meu Deus!"
"1c7442a7";"ooohh...noooo!";"Oh... não!"
"1c7454d3";"No! No! Nooooo!";"Não! Não! Nãooooo!"
"1d427728";"Don't hurt me, I'm just a little girl.";"Não me machuque, eu sou só uma garotinha."
"22e0baa9";"<yelps>";"<yelps>"
"23744da1";"Horrors!";"Horrores!"
"23744da2";"Good gracious! My palpitating heart!";"Meu Deus! Meu coração palpitante!"
"23744da3";"<whimpers>";"<whimpers>"
"23744da4";"*gasp*  Ahhhhhh!";"*suspiro* Ahhhhhh!"
"23744da5";"Gaah!";"Gaah!"
"23744da6";"Er, oh, nice talking to you!";"Er, foi um prazer conversar com você!"
"237d9749";"Nooooo!";"Nãooooo!"
"29e0c5ae";"<yelps>";"<yelps>"
"472a36f9";"I am once more priviliged by your visit.";"Mais uma vez, sinto-me privilegiado com a sua visita."
"472a36fa";"Oh, you once again honour me with your presence.";"Oh, você me honra mais uma vez com a sua presença."
"472a36fb";"Hello again. Been getting ever more famous, have ya?";"Olá novamente. Está ficando cada vez mais famoso, não é?"
"472a36fc";"Ahh, a visit from the celebrity!";"Ahh, uma visita da celebridade!"
"472a36fd";"I thought you'd forget all about me now you're so famous.";"Pensei que você se esqueceria de mim agora que é tão famoso."
"472a36fe";"I feel all special every time you speak to me. You're so famous!";"Me sinto especial toda vez que você fala comigo. Você é tão famoso!"
"472a6289";"Oh, wow, I can't believe someone so famous keeps wanting to speak to me.";"Nossa, não acredito que alguém tão famoso ainda queira falar comigo."
"4e38c8da";"Er, nice, um, weather, we're, ah, having. Yes?";"Hum, que tempo bom, estamos tendo. Sim?"
"4e38c8db";"Ah, pardon me, powerful one.";"Ah, com licença, poderoso."
