Hash;Original;Tradução
"090c9c2";"Looks like you've been through a wood-shredder. Don't you ever fight back?";"Parece que você passou por um triturador de madeira. Você nunca revida?"
"090c9c5";"You've been beaten up a few times, haven't you?";"Você já apanhou algumas vezes, não é?"
"0941100";"Looks like you've spent more time on the floor than fighting back.";"Parece que você passou mais tempo no chão do que revidando."
"1f96f7d";"If you're gonna moustache it up, you better look as good as his.";"Se você vai usar bigode, é melhor que seja tão bom quanto o dele."
"1f9e7cd";"Hmm, just look at the way that hair flows from his lip. Marvellous, isn't it.";"Hmm, veja só como o pelo cai sobre o lábio dele. Maravilhoso, não é?"
"5f619e4";"You don't get that many scars without being whipped good and proper a few times.";"Ninguém fica com tantas cicatrizes sem levar umas boas chicotadas."
"5f659be";"Hmm, you can see the scars where they've been badly wounded.";"Hmm, dá para ver as cicatrizes onde eles foram gravemente feridos."
"af62187";"Can't be the best fighter in the world, got a few scars on 'em.";"Não deve ser o melhor lutador do mundo, tem algumas cicatrizes neles."
"af6615d";"You can tell they've been knocked down a few times, just by the scarring.";"Dá para ver que eles levaram alguns tombos, só pelas cicatrizes."
"afa2bb2";"That's the kind of moustache you could stroke all day.";"Esse é o tipo de bigode que você poderia acariciar o dia todo."
"e344c99";"Ha ha! You're not wearing any clothes!";"Ha ha! Você não está usando roupa nenhuma!"
"f90e804";"Yer well on your way to gettin' totally disfigured 'less your skills improve.";"Você está a caminho de ficar totalmente desfigurado, a menos que suas habilidades melhorem."
"f90e807";"Might want to keep those attacks off before you get scarred beyond recognition.";"É melhor parar com esses ataques antes que você fique irreconhecível."
"f9134e0";"Taken a few hits there I see. But I've seen worse.";"Levou alguns golpes, hein? Mas já vi coisa pior."
"12bb18fc";"Saw some shoes like that in the shop, but I just couldn't afford 'em.";"Vi uns sapatos assim na loja, mas não tinha dinheiro para comprá-los."
"12bc50da";"Wouldn't you give anything to own a pair of shoes of that quality?";"Você daria tudo para ter um par de sapatos dessa qualidade?"
"1490f026";"Maybe if you fought better you wouldn't have so many scars.";"Talvez se você lutasse melhor, não teria tantas cicatrizes."
"1490f027";"Where'd you get all those scars?";"Onde você conseguiu todas essas cicatrizes?"
"14938a79";"You must have taken some beatings from the looks of you.";"Pelo jeito, você deve ter apanhado bastante."
"19307fb4";"Aren't you cold with no clothes on?";"Você não está com frio sem roupa?"
"1ac1e2bf";"Are you one of those rangers who patrol the woods?";"Você é um daqueles guardas florestais que patrulham a floresta?"
"1bbb26cf";"Bet those shoes are really comfortable.";"Aposto que esses sapatos são muito confortáveis."
"1bbc722c";"Gotta steal me a pair of shoes just like those.";"Preciso roubar um par de sapatos iguais a esses."
"27e91786";"Some people just have no respect.";"Algumas pessoas simplesmente não têm respeito."
"27eb8d3a";"That's the last thing I needed to see.";"Essa é a última coisa que eu precisava ver."
"2ee92284";"I've seen some naked bodies in my time, but this one's gonna make me blow my chunks.";"Já vi muitos corpos nus na minha vida, mas este vai me deixar sem fôlego."
"2eea1edc";"Oh please, do we really have to put up with this?";"Ah, por favor, precisamos mesmo aguentar isso?"
"362617cd";"If ya want to go round naked, that's fine with me.";"Se você quiser andar pelado(a), por mim tudo bem."
"362617cf";"That's right! Show us your stuff!";"Isso mesmo! Mostre o que você tem!"
"362663be";"Let it all hang out!";"Deixe tudo à mostra!"
"40c13dca";"Well, aren't you a member of the oppressive upper classes?";"Ora, você não é membro da classe alta opressora?"
"40c13dcb";"Those are some expensive clothes.";"Que roupas caras!"
"40c13dcc";"My, don't you look posh!";"Nossa, como você está elegante!"
"40c13dcd";"I'd rather wear a potato sack than all your fancy clothes.";"Eu preferiria usar um saco de batatas do que todas essas suas roupas chiques."
"40c13dce";"You think you're better than me cos of some bleedin' clothes?";"Você acha que é melhor do que eu por causa de umas roupas ridículas?"
"40c13dcf";"I am impressed with your choice of clothing.";"Estou impressionado com a sua escolha de roupa."
"40c1f061";"What a magnificent outfit you are wearing.";"Que roupa magnífica você está usando."
"4126297e";"Not everyone can go naked and get away with it, but you're alright.";"Nem todo mundo pode andar nu e sair impune, mas você está bem."
