Hash;Original;Tradução
"1404ab9";"Look at the muscles on him.";"Olhe para os músculos dele."
"1418fcc";"Look at the muscles on her.";"Olhe para os músculos dela."
"51a41b3";"Got a sorcerous look, you do.";"Você tem um olhar de feiticeiro."
"51a41b4";"You're a will-user through and through, ain't you.";"Você é um usuário de força de vontade de cabo a rabo, não é?"
"51a41b5";"You can tell there's magic running through your veins.";"Dá para perceber que a magia corre em suas veias."
"51a41b7";"What a mystical appearance.";"Que aparência mística."
"51d4659";"There's something strange and magical about you.";"Há algo estranho e mágico em você."
"6ffa1e2";"Woooooo!";"Uau!"
"969452c";"Have you ever seen anyone as strong as him?";"Você já viu alguém tão forte quanto ele?"
"96c08ee";"Have you ever seen anyone as strong as her?";"Você já viu alguém tão forte quanto ela?"
"c1a4cb9";"You look like you know strange and supernatural things.";"Você parece conhecer coisas estranhas e sobrenaturais."
"c1a4cba";"You have a certain magical glow about you.";"Você tem um certo brilho mágico."
"c1a4cbe";"There's an arcane look about you.";"Você tem um ar misterioso."
"c1a4cbf";"You're looking rather... wizardy!";"Você está com uma aparência... mágica!"
"c211a8a";"Looks like you've been over-doing the spells.";"Parece que você exagerou nos feitiços."
"ccd6dab";"She's stronger than a bleedin' troll.";"Ela é mais forte que um troll sangrento."
"cced623";"He's stronger than a bleedin' troll.";"Ele é mais forte que um troll sangrento."
"df8b420";"Hurray!";"Viva!"
"e4f0fe1";"Rowrrrr.";"Rowrrrr."
"e4f0fe2";"Oh yeah.";"Ah, sim!"
"e4f0fe3";"Aesthetically pleasing in every respect.";"Esteticamente agradável em todos os aspectos."
"e4f0fe4";"I expect this will be an invigorating sight!";"Imagino que será uma visão revigorante!"
"e4f0fe6";"What a looker.";"Que beleza!"
"e4f0fe7";"Not too shabby.";"Nada mal!"
"e55ea90";"You look rather fantastic, I must say.";"Você está com uma aparência fantástica, devo dizer."
"f37e358";"Sometimes I wish I had a different mum than you.";"Às vezes eu queria ter uma mãe diferente da sua."
"f3985f4";"Sometimes I wish I had a different dad than you.";"Às vezes eu queria ter um pai diferente de você."
"134f1781";"Foxy!";"Raposa!"
"134f1782";"Talk about eye candy.";"Que colírio para os olhos."
"134f1783";"Hmmm.";"Hmmm."
"134f1785";"Oh, helLO.";"Oh, olá."
"134f1786";"Oooh!";"Uau!"
"134f1787";"You're a real catch, you know.";"Você é uma verdadeira gata, sabia?"
"134f7cc9";"That one's pretty easy on the eyes.";"Essa é bem bonita."
"14f8bf28";"Yeah! Woo!";"Sim! Uau!"
"17964348";"She's a Will-user alright. Just look at her.";"Ela é uma usuária da Vontade, com certeza. Basta olhar para ela."
"179b7917";"He's a Will-user alright. Just look at him.";"Ele é um usuário da Vontade, com certeza. Basta olhar para ele."
"1b70920c";"My friends all have nicer mums.";"Todas as mães dos meus amigos são mais legais."
"1b70a1f1";"I wish someone else was my daddy.";"Eu queria que outro pai fosse meu."
"1d2d8c8b";"Nice look.";"Que visual bacana."
"22bf90a9";"I wish I was as funny as you!";"Eu queria ser tão engraçado quanto você!"
"22bfe25d";"Ha ha! All my friends say you're the funniest dad in the world.";"Ha ha! Todos os meus amigos dizem que você é o pai mais engraçado do mundo."
"27ceefa1";"Wahey!";"Uau!"
"27ceefa3";"Wahey!";"Uau!"
"27ceefa4";"Wahey!";"Uau!"
"27ceefa5";"Wahey!";"Uau!"
"27ceefa6";"Wahey!";"Uau!"
"27ceefa7";"Wahey!";"Uau!"
"27d109b2";"Wahey!";"Uau!"
"2826a444";"Hey, looking good.";"Ei, você está ótimo."
"2bc82229";"Wouldn't mess with that one. You can tell how strong she is.";"Não mexeria com ela. Dá para ver o quão forte ela é."
"2bc87ec9";"Wouldn't mess with that one. You can tell how strong he is.";"Não mexeria com ela. Dá para perceber o quão forte ele é."
"2ecefaa1";"Wahey!";"Uau!"
"2ecefaa2";"Wahey!";"Uau!"
"2ecefaa3";"Wahey!";"Uau!"
"2ecefaa4";"Wahey!";"Uau!"
"2ecefaa5";"Wahey!";"Uau!"
"2ecefaa6";"Wahey!";"Uau!"
"2ed5e2ab";"Wahey!";"Uau!"
"2f1e33ca";"You can almost feel the power of the will coming off her.";"Quase dá para sentir a força de vontade emanando dela."
"2f25a568";"You can almost feel the power of the will coming off him.";"Quase dá para sentir a força de vontade emanando dele."
"3efb7181";"Yipee!";"Oba!"
"3efb7182";"Yipee!";"Caramba!"
"3efb7183";"Yipee!";"Caramba!"
"3efb7184";"Yipee!";"Caramba!"
"3efb7186";"Yipee!";"Caramba!"
"3efb7187";"Yipee!";"Caramba!"
"3efbd2d0";"Yipee!";"Eba!"
"3fa5e8ab";"I'll... I'll be a good girl. I promise.";"Eu... eu vou ser uma boa menina. Prometo."
"3fa78b48";"You, wouldn't hurt me, would you daddy?";"Você não me machucaria, não é, papai?"
"40031962";"Woooooo!";"Uuuuu!"
"40031963";"Woooooo!";"Uuuuu!"
"40031964";"Woooooo!";"Uau!"
"40031965";"Woooooo!";"Uau!"
"40031966";"Woooooo!";"Uau!"
"40031967";"Woooooo!";"Uau!"
"40040323";"Woooooo!";"Uau!"
"43fb79a1";"Yipee!";"Caramba!"
"43fb79a2";"Yipee!";"Caramba!"
"43fb79a3";"Yipee!";"Caramba!"
"43fb79a5";"Yipee!";"Caramba!"
"43fb79a6";"Yipee!";"Caramba!"
"43fb79a7";"Yipee!";"Caramba!"
"43fcaeda";"Yipee!";"Caramba!"
"4640324d";"He's lean and mean.";"Ele é magro e implacável."
"464105f8";"She's lean and mean.";"Ela é magra e forte."
"4b032a92";"Woooooo!";"Uuuuu!"
"4b032a93";"Woooooo!";"Uuuuu!"
"4b032a94";"Woooooo!";"Uuuuu!"
"4b032a95";"Woooooo!";"Uuuuu!"
"4b032a96";"Woooooo!";"Uuuuuu!"
"4b032a97";"Woooooo!";"Uuuuuu!"
"4b0758ad";"Woooooo!";"Uuuuuuu!"
"4fb1bcad";"He's a fit one alright.";"Ele é um gato, com certeza."
"4fb1f0ed";"She's a fit one alright.";"Ela é uma gata, com certeza."
"517b92cb";"You're much prettier than all the other boy's mums.";"Você é muito mais bonita do que todas as mães dos outros garotos."
"517cf287";"I hope I look like you when I'm older, dad.";"Espero ficar parecido com você quando crescer, pai."
"54ed4d0b";"You don't see many women as tall as her.";"Não se vê muitas mulheres tão altas quanto ela."
"54edf195";"He's so much taller than the usual men around here.";"Ele é muito mais alto do que os homens comuns por aqui."
"55a11b9d";"I wish I was as tall as him. Great for picking apples.";"Eu queria ser tão alto quanto ele. Ótimo para colher maçãs."
"55a3fa00";"I wish I was as tall as her. Great for picking apples.";"Eu queria ser tão alto quanto ela. Ótimo para colher maçãs."
"571ef39c";"Yaaaaaayy!";"Ebaaa!"
"62205c92";"Yaaaaaayy!";"Ebaaa!"
"67fe72d0";"Yipee!";"Eba!"
"6b9144ff";"Dad, you scare me...";"Pai, você me assusta..."
"6b933af9";"Mum, you scare me...";"Mãe, você me assusta..."
"6c23895d";"I'll... I'll try to be good, father.";"Eu... eu vou tentar ser bom, pai."
"6c2543c0";"I promise I won't do anything naughty, mother.";"Eu prometo que não farei nada de errado, mãe."
"6ddb16ce";"Why can't you be more like other dads?";"Por que você não pode ser mais como os outros pais?"
"6ddc43c7";"One of these days I'm going to run away.";"Um dia desses eu vou fugir daqui."
"6eb87abb";"She has an otherwordly glow about her.";"Ela tem um brilho sobrenatural."
"6eba9fd9";"He has an otherwordly glow about him.";"Ele tem um brilho sobrenatural."
"6ef93cb8";"Yipee!";"Oba!"
"70180cda";"He must spend a lot of time toning that body of his.";"Ele deve passar muito tempo malhando esse corpo."
"70230f62";"She must spend a lot of time toning that body of hers.";"Ela deve passar muito tempo tonificando esse corpo."
"7a16d14d";"I'm so lucky to have a mum like you.";"Tenho muita sorte de ter uma mãe como você."
"7b517598";"She's must get dizzy when she looks down at the rest of us.";"Ela deve ficar tonta quando olha para nós lá de cima."
"7b53da4f";"He's just so tall! I hear the ladies like that.";"Ele é tão alto! Ouvi dizer que as mulheres gostam disso."
"7cbbfe7d";"All the girls at my school say you're dreamy. They're just weird.";"Todas as garotas da minha escola dizem que você é um sonho. Elas só são estranhas."
"7cbe40f0";"Do you think I'll be as pretty as you when I grow up?";"Você acha que serei tão bonita quanto você quando crescer?"
"902ae5da";"I love what you've done with yourself.";"Adorei o que você fez consigo mesmo(a)."
"902ae5db";"That's a great look for you.";"Esse visual ficou ótimo em você."
"902ae5dc";"Now that's what a Hero should look like.";"Agora sim, isso é que é um Herói!"
"902ae5dd";"I just love how you look.";"Eu simplesmente adoro o seu visual."
"902ae5de";"You are looking pretty great.";"Você está com uma aparência ótima."
"902ae5df";"That's a wonderful look.";"Que visual maravilhoso."
"902b83f8";"I adore what you've done with yourself.";"Adorei o que você fez consigo mesma."
"921a6c01";"Yaaaaaayy!";"Yaaaaaayy!"
"921a6c02";"Yaaaaaayy!";"Simaaaa!"
"921a6c04";"Yaaaaaayy!";"Yaaaaaayy!"
"921a6c05";"Yaaaaaayy!";"Yaaaaaayy!"
"921a6c06";"Yaaaaaayy!";"Ebaaaaa!"
"921a6c07";"Yaaaaaayy!";"Ebaaaaa!"
"921abd49";"Yaaaaaayy!";"Ebaaaaa!"
"94d47dda";"Ha ha! Just look at you!";"Ha ha! Olha só para você!"
"94d47ddb";"Ha ha. Could you look any more foolilsh?";"Ha ha. Você poderia parecer mais tolo?"
"94d63ef2";"You couldn't look any stupider!";"Você não poderia parecer mais estúpido!"
"952aedfa";"You should be a model or something.";"Você deveria ser modelo ou algo assim."
"952aedfb";"You're a sight for sore eyes.";"Você é um colírio para os olhos."
"952aedfc";"Wish I looked half as good as you.";"Quem me dera ter metade da sua beleza."
"952aedfd";"You're one pretty sight alright.";"Você é mesmo uma visão encantadora."
"952aedfe";"You make us all look ugly in comparison.";"Você nos faz parecer feios em comparação."
"952aedff";"Hmm, is that the latest fashion? Spectacular.";"Hmm, será que essa é a última moda? Espetacular."
"952b8b99";"You really are quite dazzling.";"Você é realmente deslumbrante."
"99d485fa";"Ha ha! You look so silly!";"Ha ha! Você está tão ridículo!"
"99d485fb";"Never seen anything more idiotic!";"Nunca vi nada mais idiota!"
"99d5ae41";"Ha ha! You look ludicrous!";"Ha ha! Você está ridículo!"
"9b19c02b";"She's hardly got an ounce of fat on her. So trim.";"Ela quase não tem gordura. Tão magra!"
"9b1a7a68";"He's hardly got an ounce of fat on him. So trim.";"Ele quase não tem um grama de gordura. Tão magro."
"9b1a7a69";"Yaaaaaayy!";"Ebaaa!"
"9b1a7a6a";"Yaaaaaayy!";"Ebaaa!"
"9b1a7a6b";"Yaaaaaayy!";"Ebaaa!"
"9b1a7a6c";"Yaaaaaayy!";"Ebaaa!"
"9b1a7a6d";"Yaaaaaayy!";"Ebaaaaa!"
"9b1a7a6f";"Yaaaaaayy!";"Ebaaaaa!"
"9b1b57fc";"Yaaaaaayy!";"Ebaaaaa!"
"9dc8e36e";"You're just the funniest, mum!";"Você é a pessoa mais engraçada, mãe!"
"9dc9b9ad";"You're just the funniest, dad!";"Você é o mais engraçado, pai!"
"9f3da3da";"He's must get dizzy when he looks down at the rest of us.";"Ele deve ficar tonto quando olha para nós de cima."
"9f3f49f7";"She's just so tall! Must be hard to find clothes that fit.";"Ela é tão alta! Deve ser difícil encontrar roupas que sirvam."
"a12ea6fc";"You think if I stood on your shoulders I'd be taller than her?";"Você acha que se eu subisse nos seus ombros eu seria mais alto que ela?"
"a12f6dcb";"You think if I stood on your shoulders I'd be taller than him?";"Você acha que se eu subisse nos seus ombros eu seria mais alto que ele?"
"a4861aa8";"You ask me she's a freak. Look how tall she is.";"Você me pergunta se ela é uma aberração. Olha só a altura dela."
"a4862640";"You ask me he's a freak. Look how tall he is.";"Você me pergunta se ele é um esquisito. Olha só a altura dele!"
"b24e97eb";"A strapping fellow, ain't he?";"Um sujeito forte, não é?"
"b24fc3d0";"A strapping girl, ain't she?";"Uma moça forte, não é?"
"b5c49529";"Remember when that one was just a kid?";"Lembra quando ele era só uma criança?"
"b5c4952d";"That one's looking a bit old in the tooth, don't ya think?";"Esse aí já parece meio velhaco, não acha?"
"b5c4952e";"Looking a bit old these days.";"Parecendo um pouco velho ultimamente."
"b5c4952f";"Someone's age is really beginning to show.";"A idade de alguém está realmente começando a aparecer."
"b5c94a64";"Everyone gets old I suppose.";"Todo mundo envelhece, eu acho."
"b7f3dfcd";"He's got to be one of the strongest people around.";"Ele deve ser uma das pessoas mais fortes que existem."
"b7fce9a6";"She's got to be one of the strongest people around.";"Ela deve ser uma das pessoas mais fortes que existem."
"b92a7211";"Wow, you look ace!";"Uau, você está incrível!"
"b9c8d564";"Yay!";"Oba!"
"bc2f907c";"I'll be a good girl, daddy, I promise.";"Vou ser uma boa menina, papai, eu prometo."
"bc36edd8";"I'll be a good girl, mummy, I promise.";"Vou ser uma boa menina, mamãe, eu prometo."
"bec838d4";"Yay!";"Viva!"
"c02744b5";"You look really cool.";"Você está muito legal."
"c0c4a659";"We all get old I guess. Some more than others.";"Acho que todos envelhecemos. Alguns mais do que outros."
"c0c4a65c";"Not looking so young any more that one.";"Não parece mais tão jovem assim."
"c0c4a65e";"Looking ancient, don't you think?";"Parece bem velho, não acha?"
"c0c4a65f";"I didn't really how old they were.";"Eu não sabia exatamente quantos anos eles tinham."
"c0c51998";"That adventurer is really starting to look old.";"Aquele aventureiro está começando a parecer velho mesmo."
"c34d756f";"I hope I look as cool as you when I'm older.";"Espero ser tão legal quanto você quando crescer."
"c5830c2b";"Is that  a mage of some sort? She looks like it.";"Ela é algum tipo de maga? Parece que sim."
"c5848a49";"Is that  a mage of some sort? He looks like it.";"Ele é algum tipo de mago? Parece que sim."
"ca4c109f";"Were you always this cool-looking?";"Você sempre teve essa aparência tão legal?"
"cfe202d9";"Bet you could lift me up in the air like a feather, huh?";"Aposto que você conseguiria me levantar no ar como uma pluma, né?"
"cfe202dd";"You're stronger than anyone I've ever seen.";"Você é mais forte do que qualquer pessoa que eu já vi."
"cfe202de";"You work out, don't you.";"Você malha, né?"
"cfe202df";"You look like you could rip a pig in half with one hand.";"Você parece capaz de partir um porco ao meio com uma mão só."
"cfe3ba2e";"You're what they call brawny, if you don't mind me saying.";"Você é o que chamam de fortão, se me permite dizer."
"d192415b";"No one makes me laugh like you, dad!";"Ninguém me faz rir como você, pai!"
"d1927cb5";"Hee hee, you're so funny mum.";"Hehe, você é tão engraçada, mãe."
"d8fc8931";"Wooohooo!";"Uhuuu!"
"d8fc8932";"Wooohooo!";"Uau!"
"d8fc8933";"Hurrah!";"Viva!"
"d8fc8934";"Hurray!";"Viva!"
"d8fc8936";"Hurray!";"Viva!"
"d8fc8937";"Yes! Yeaaahh!";"Sim! Sim!"
"d8ff5e9d";"Wooohooo!";"Uhuuu!"
"dae21409";"Just how strong are ya?";"Quão forte você é?"
"dae2140c";"That's some powerful muscles you've got there.";"Que músculos poderosos você tem aí."
"dae2140e";"Wow, you look so strong.";"Uau, você parece tão forte."
"dae2140f";"Bet you don't have any trouble lifting heavy things, do you?";"Aposto que você não tem dificuldade nenhuma em levantar coisas pesadas, não é?"
"dae34361";"There can't be many as strong as you.";"Não deve haver muitos tão fortes quanto você."
"dd20acd1";"I like your look.";"Gostei do seu visual."
"dd20acd3";"Looking good.";"Ficou ótimo(a)."
"dd20acd4";"You look great.";"Você está ótima."
"dd20acd5";"Hmm, I could watch all day.";"Hum, eu poderia ficar olhando o dia todo."
"dd20acd6";"Fabulous look.";"Look fabuloso."
"dd20acd7";"Oh yeah! Hot!";"Ah, sim! Arrasou!"
"dd27e133";"Very nice!";"Muito bom!"
"ddfc90d1";"Woooooo!";"Uuuuuu!"
"ddfc90d2";"Woooooo!";"Uuuuuu!"
"ddfc90d3";"Hurray!";"Viva!"
"ddfc90d5";"Hurrah!";"Viva!"
"ddfc90d6";"Woohoo!";"Uhuuu!"
"ddfc90d7";"Yaaaa!";"Yaaaa!"
"ddfcc5fd";"Woooooo!";"Woooooo!"
"df073a6e";"Make me laugh again, daddy.";"Me faça rir de novo, papai."
"df077b80";"Make me laugh again, mummy.";"Me faça rir de novo, mamãe."
"e1ca44d3";"Ha ha! Trying to make people laugh?";"Haha! Tentando fazer as pessoas rirem?"
"e1ca44d5";"Ha ha! What a ridiculous figure you are.";"Haha! Que figura ridícula você é."
"e1ca44d6";"Ha ha! You appearance is most comical.";"Haha! Sua aparência é hilária."
"e1ca44d7";"You'd make a good clown you would.";"Você seria um ótimo palhaço."
"e1cac1dd";"Ha ha! I needed a laugh. Thanks.";"Haha! Precisava rir. Obrigado."
"e2c0abb1";"Yaaaa!";"Yaaaa!"
"e2c0abb3";"Woooooo!";"Woooooo!"
"e2c0abb4";"Woohoo!";"Uhuu!"
"e2c0abb5";"Hurray!";"Viva!"
"e2c0abb6";"Hurrah!";"Viva!"
"e2c0abb7";"Woooooo!";"Uuuuu!"
"e2c1a55c";"Woooooo!";"Uuuuu!"
"e420b7d1";"I am very impressed by your appearance.";"Estou muito impressionado com sua aparência."
"e420b7d2";"A truly divine sight.";"Uma visão verdadeiramente divina."
"e420b7d3";"Hmmm-hmm!";"Hmmm-hmm!"
"e420b7d4";"I like what I see.";"Gostei do que vi."
"e420b7d5";"Very nice.";"Muito bom."
"e420b7d6";"So very, very nice to see you.";"Que bom te ver."
"e4240250";"<whistles>";"<whistles>"
"e65951cb";"You're not a very good mum you know.";"Você não é uma mãe muito boa, sabia?"
"e65afc48";"You're not a very good dad you know.";"Você não é um pai muito bom, sabia?"
"e7d31185";"Woohoo!";"Uhuu!"
"e8ca4fd1";"That is a most amusing look you are sporting.";"Que olhar engraçado você está ostentando!"
"e8ca4fd2";"Ha ha! I've never seen anything quite so preposterous.";"Haha! Nunca vi nada tão absurdo!"
"e8ca4fd3";"You do look daft you know. Ha ha!";"Você parece mesmo ridículo, sabia? Haha!"
"e8ca4fd4";"Ha! Like making people laugh by the looks of ya.";"Ha! Parece que você gosta de fazer as pessoas rirem."
"e8ca4fd5";"Ha ha! Where did you get that outfit? The stupid store?";"Ha ha! Onde você comprou essa roupa? Naquela loja idiota?"
"e8ca4fd6";"How stupid do you look?! Very!";"Que ridículo você parece! Muito!"
"e8cb12e3";"You have a real comic flair. Ha ha.";"Você tem um talento cômico nato. Ha ha."
"e9c0b6b1";"Hurrah!";"Viva!"
"e9c0b6b2";"Hurray!";"Viva!"
"e9c0b6b3";"Wooohooo!";"Uhuuu!"
"e9c0b6b4";"Wooohooo!";"Uhuuu!"
"e9c0b6b5";"Yes! Yeaaahh!";"Sim! Yeaaahh!"
"e9c0b6b6";"Wooohooo!";"Wooohooo!"
"e9c5aaea";"Hurray!";"Hurra!"
